Id,SkillId,CollisionUnitGroup,CollisionUnitType,CollisionUnitParam,TargetType,EffectType,EffectParam,EffectGrowth1,EffectGrowth2,PointCount
9900151,990015,,6,,10,137,"1,1",,,
9900161,990016,,6,,10,137,"1,1",,,
9900171,990017,,6,,10,137,"1,1",,,
9900181,990018,,6,,10,137,"1,1",,,
9900191,990019,,6,,10,137,"1,1",,,
9900201,990020,,6,,10,137,"1,1",,,
9900211,990021,,6,,10,137,"1,1",,,
9900221,990022,,6,,10,137,"1,1",,,
9900231,990023,,6,,10,137,"1,1",,,
9900241,990024,,6,,10,137,"1,1",,,
9900251,990025,,6,,10,137,"1,1",,,
9900261,990026,,6,,10,137,"1,1",,,
9900271,990027,,6,,10,137,"1,1",,,
9900281,990028,,6,,10,137,"1,1",,,
9900291,990029,,6,,10,137,"1,1",,,
9900301,990030,,6,,10,137,"1,1",,,
9901011,990101,,6,,10,137,"1,1",,,
9901021,990102,,6,,10,137,"1,1",,,
9901031,990103,,6,,10,137,"1,1",,,
9901041,990104,,6,,10,137,"1,1",,,
9901051,990105,,6,,10,137,"1,1",,,
9901061,990106,,6,,10,137,"1,1",,,
9901071,990107,,6,,10,137,"1,1",,,
9901081,990108,,6,,10,137,"1,1",,,
9901091,990109,,6,,10,137,"1,1",,,
9901101,990110,,6,,10,137,"1,1",,,
9901111,990111,,6,,10,137,"1,1",,,
9901121,990112,,6,,10,137,"1,1",,,
9901131,990113,,6,,10,137,"1,1",,,
9901141,990114,,6,,10,137,"1,1",,,
9901151,990115,,6,,10,137,"1,1",,,
9901161,990116,,6,,10,137,"1,1",,,
9901171,990117,,6,,10,137,"1,1",,,
9901181,990118,,6,,10,137,"1,1",,,
9901191,990119,,6,,10,137,"1,1",,,
9901201,990120,,6,,10,137,"1,1",,,
9901211,990121,,6,,10,137,"1,1",,,
9901221,990122,,6,,10,137,"1,1",,,
9901231,990123,,6,,10,137,"1,1",,,
9901241,990124,,6,,10,137,"1,1",,,
9901251,990125,,6,,10,137,"1,1",,,
9901261,990126,,6,,10,137,"1,1",,,
9901271,990127,,6,,10,137,"1,1",,,
9901281,990128,,6,,10,137,"1,1",,,
9901291,990129,,6,,10,137,"1,1",,,
9901301,990130,,6,,10,137,"1,1",,,
9902011,990201,,6,,10,8,9902011,,,
9902021,990202,,6,,10,8,9902011,,,
9902031,990203,,6,,10,8,9902011,,,
9902041,990204,,6,,10,8,9902011,,,
9902051,990205,,6,,10,8,9902011,,,
9902061,990206,,6,,10,8,9902011,,,
9902071,990207,,6,,10,8,9902011,,,
9902081,990208,,6,,10,8,9902011,,,
9902091,990209,,6,,10,8,9902011,,,
9902101,990210,,6,,10,8,9902011,,,
9902111,990211,,6,,10,8,9902011,,,
9902121,990212,,6,,10,8,9902011,,,
9902131,990213,,6,,10,8,9902011,,,
9902141,990214,,6,,10,8,9902011,,,
9902151,990215,,6,,10,8,9902012,,,
9902161,990216,,6,,10,8,9902012,,,
9902171,990217,,6,,10,8,9902012,,,
9902181,990218,,6,,10,8,9902012,,,
9902191,990219,,6,,10,8,9902012,,,
9902201,990220,,6,,10,8,9902012,,,
9902211,990221,,6,,10,8,9902012,,,
9902221,990222,,6,,10,8,9902012,,,
9902231,990223,,6,,10,8,9902012,,,
9902241,990224,,6,,10,8,9902012,,,
9902251,990225,,6,,10,8,9902012,,,
9902261,990226,,6,,10,8,9902012,,,
9902271,990227,,6,,10,8,9902012,,,
9902281,990228,,6,,10,8,9902012,,,
9902291,990229,,6,,10,8,9902012,,,
9902301,990230,,6,,10,8,9902013,,,
9903011,990301,,6,,10,8,9903011,,,
9903021,990302,,6,,10,8,9903011,,,
9903031,990303,,6,,10,8,9903011,,,
9903041,990304,,6,,10,8,9903011,,,
9903051,990305,,6,,10,8,9903011,,,
9903061,990306,,6,,10,8,9903011,,,
9903071,990307,,6,,10,8,9903011,,,
9903081,990308,,6,,10,8,9903011,,,
9903091,990309,,6,,10,8,9903011,,,
9903101,990310,,6,,10,8,9903011,,,
9903111,990311,,6,,10,8,9903011,,,
9903121,990312,,6,,10,8,9903011,,,
9903131,990313,,6,,10,8,9903011,,,
9903141,990314,,6,,10,8,9903011,,,
9903151,990315,,6,,10,8,9903012,,,
9903161,990316,,6,,10,8,9903012,,,
9903171,990317,,6,,10,8,9903012,,,
9903181,990318,,6,,10,8,9903012,,,
9903191,990319,,6,,10,8,9903012,,,
9903201,990320,,6,,10,8,9903012,,,
9903211,990321,,6,,10,8,9903012,,,
9903221,990322,,6,,10,8,9903012,,,
9903231,990323,,6,,10,8,9903012,,,
9903241,990324,,6,,10,8,9903012,,,
9903251,990325,,6,,10,8,9903012,,,
9903261,990326,,6,,10,8,9903012,,,
9903271,990327,,6,,10,8,9903012,,,
9903281,990328,,6,,10,8,9903012,,,
9903291,990329,,6,,10,8,9903012,,,
9903301,990330,,6,,10,8,9903013,,,
5006611,500661,,6,,10,20,"100,100,1",1,1,
5002911,500291,,6,,10,20,"100,100,1",1,1,
5019111,501911,,6,,10,20,"100,100,1",1,1,
730201,73020,,6,,10,16,"0,0,40000,40000",1,1,
730212,73021,,6,,10,47,730212,,,
730221,73022,,6,,10,17,"0,0,25000,25000",,,
730222,73022,,6,,10,8,730222,,,
730231,73023,,6,,10,17,"0,0,25000,25000",1,1,
730232,73023,,6,,10,8,730232,,,
730241,73024,,6,,10,172,"1070,1030,0",,,
730251,73025,,6,,10,84,,1,1,
730261,73026,,6,,10,45,"0,0,250000,250000",,,
730271,73027,,6,,10,84,,,,
730281,73028,,6,,10,8,730281,,,
730291,73029,,6,,10,172,"-14890,-430,0",,,
730293,73029,,6,,10,8,730233,,,
730301,73030,,6,,10,172,"16505,-430,0",,,
730303,73030,,6,,10,8,730233,,,
730311,73031,,6,,10,69,730311,,,
731211,73121,,6,,10,8,731211,,,
731221,73122,,6,,10,8,731221,,,
731231,73123,,6,,10,8,731231,,,
731241,73124,,6,,10,8,731241,,,
731251,73125,,6,,10,8,731251,,,
731261,73126,,6,,10,8,731261,,,
731271,73127,,6,,10,69,731271,,,
731281,73128,,6,,10,69,731281,,,
731291,73129,,6,,10,69,731291,,,
731301,73130,,6,,10,69,731301,,,
731311,73131,,6,,10,69,731311,,,
731321,73132,,6,,10,25,,,,
731341,73134,,6,,10,8,1001,,,
731351,73135,,6,,10,16,"0,0,45000,45000",,,
731361,73136,,6,,10,8,731361,,,
731371,73137,,6,,10,69,731371,,,
731381,73138,,6,,10,16,,,,
731391,73139,,6,,10,8,731391,,,
731401,73140,,6,,10,47,731401,,,
731411,73141,,6,,10,16,"0,0,40000,40000",,,
731412,73141,,6,,10,8,731412,,,
731421,73142,,6,,10,16,"0,0,40000,40000",,,
731422,73142,,6,,10,8,731412,,,
731431,73143,,6,,10,16,"0,0,40000,40000",,,
731432,73143,,6,,10,8,731412,,,
731441,73144,,6,,10,16,"0,0,40000,40000",,,
731442,73144,,6,,10,8,731412,,,
731451,73145,,6,,10,16,"0,0,30000,30000",,,
731452,73145,,6,,10,8,1001,,,
731461,73146,,6,,10,8,731461,,,
731471,73147,,6,,10,8,731471,,,
