Id,GroupId,Name,Description,Tire,Type,Grade,MaxLevel,LevelMatchGroupId,MaxCastDistance,PrevSkillId,FireCount,LightningEffectInfoId,MpMin,MpMax,MpGrowth,CastingTime,CoolTimeMin,CollisionUnitType,CollisionUnitParam,TargetType,MaxTargetCount,OffsetDistance,EffectFireConditionType,SkillDamageRatio,Animation,Rotatable,WeaponDependent,CameraShake,CameraShakeIntensity,CameraShakeObject,EffectDescription,Texture,HitFX,HitSocket,DirAlign,DirAlignRange,AddForceOnKill,Sound,BasicAttack,DetailType,ShowSkillArea,DashStart,AvailableUnderCC,SkillDialogue,SkillDialogGroupId,GroupRandomFireRate
3307,3307,다크 엘프 이도류 콤보 7,이도류를 이용한 기본 공격입니다,-1,0,3,,,200,,1,,0,0,1,0,1,1,"""radius"":250,""angle"":135",1,3,0,0,5950,Attack_DualSword_G,0,000100,Shake_UpAndDown,2,Caster,,,,,1,2,0,,1,0,0,0,0,,,10000
3308,3308,다크 엘프 이도류 콤보 8,이도류를 이용한 기본 공격입니다,-1,0,3,,,200,,1,,0,0,1,0,1,1,"""radius"":250,""angle"":135",1,3,0,0,13650,Attack_DualSword_H,0,000100,Shake_UpAndDown,3,Caster,,,,,1,2,0,,1,0,0,0,0,,,10000
3401,3401,드워프 이도류 콤보 1,이도류를 이용한 기본 공격입니다,-1,0,3,,,200,,1,,0,0,1,0,1,1,"""radius"":250,""angle"":135",1,3,0,0,6983,Attack_DualSword_A,0,000100,Shake_UpAndDown,1,Caster,,,,,1,2,0,,1,0,0,1,0,,,10000
3402,3402,드워프 이도류 콤보 2,이도류를 이용한 기본 공격입니다,-1,0,3,,,200,,1,,0,0,1,0,1,1,"""radius"":250,""angle"":135",1,3,0,0,6318,Attack_DualSword_B,0,000100,Shake_UpAndDown,1,Caster,,,,,1,2,0,,1,0,0,0,0,,,10000
3403,3403,드워프 이도류 콤보 3,이도류를 이용한 기본 공격입니다,-1,0,3,,,200,,1,,0,0,1,0,1,1,"""radius"":250,""angle"":135",1,3,0,0,5985,Attack_DualSword_C,0,000100,Shake_UpAndDown,1,Caster,,,,,1,2,0,,1,0,0,0,0,,,10000
3404,3404,드워프 이도류 콤보 4,이도류를 이용한 기본 공격입니다,-1,0,3,,,200,,1,,0,0,1,0,1,1,"""radius"":250,""angle"":135",1,3,0,0,6983,Attack_DualSword_D,0,000100,Shake_UpAndDown,1,Caster,,,,,1,2,0,,1,0,0,0,0,,,10000
3405,3405,드워프 이도류 콤보 5,이도류를 이용한 기본 공격입니다,-1,0,3,,,200,,1,,0,0,1,0,1,1,"""radius"":250,""angle"":135",1,3,0,0,8313,Attack_DualSword_E,0,000100,Shake_UpAndDown,3,Caster,,,,,1,2,0,,1,0,0,0,0,,,10000
3406,3406,드워프 이도류 콤보 6,이도류를 이용한 기본 공격입니다,-1,0,3,,,200,,1,,0,0,1,0,1,1,"""radius"":250,""angle"":135",1,3,0,0,6983,Attack_DualSword_F,0,000100,Shake_UpAndDown,5,Caster,,,,,1,2,0,,1,0,0,0,0,,,10000
3407,3407,드워프 이도류 콤보 7,이도류를 이용한 기본 공격입니다,-1,0,3,,,200,,1,,0,0,1,0,1,1,"""radius"":250,""angle"":135",1,3,0,0,6983,Attack_DualSword_G,0,000100,Shake_UpAndDown,3,Caster,,,,,1,2,0,,1,0,0,0,0,,,10000
3408,3408,드워프 이도류 콤보 8,이도류를 이용한 기본 공격입니다,-1,0,3,,,200,,1,,0,0,1,0,1,1,"""radius"":250,""angle"":135",1,3,0,0,8978,Attack_DualSword_H,0,000100,Shake_UpAndDown,5,Caster,,,,,1,2,0,,1,0,0,0,0,,,10000
4101,4101,휴먼 단검 콤보 1,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,5145,Attack_Dagger_A,0,001000,Shake_UpAndDown,1,Caster,,,,,1,1.5,0,,1,0,0,1,0,,,10000
4102,4102,휴먼 단검 콤보 2,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,6248,Attack_Dagger_B,0,001000,Shake_UpAndDown,1,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
4103,4103,휴먼 단검 콤보 3,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,6248,Attack_Dagger_C,0,001000,Shake_UpAndDown,1,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
4104,4104,휴먼 단검 콤보 4,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,6248,Attack_Dagger_D,0,001000,Shake_UpAndDown,1,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
4105,4105,휴먼 단검 콤보 5,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,6248,Attack_Dagger_E,0,001000,Shake_UpAndDown,2,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
4106,4106,휴먼 단검 콤보 6,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,8453,Attack_Dagger_F,0,001000,Shake_UpAndDown,3,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
4201,4201,엘프 단검 콤보 1,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,5145,Attack_Dagger_A,0,001000,Shake_UpAndDown,1,Caster,,,,,1,1.5,0,,1,0,0,1,0,,,10000
4202,4202,엘프 단검 콤보 2,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,4778,Attack_Dagger_B,0,001000,Shake_UpAndDown,1,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
4203,4203,엘프 단검 콤보 3,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,5880,Attack_Dagger_C,0,001000,Shake_UpAndDown,1,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
4204,4204,엘프 단검 콤보 4,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,7350,Attack_Dagger_D,0,001000,Shake_UpAndDown,1,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
4205,4205,엘프 단검 콤보 5,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,5513,Attack_Dagger_E,0,001000,Shake_UpAndDown,2,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
4206,4206,엘프 단검 콤보 6,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,11025,Attack_Dagger_F,0,001000,Shake_UpAndDown,3,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
4301,4301,다크 엘프 단검 콤보 1,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,4043,Attack_Dagger_A,0,001000,Shake_UpAndDown,1,Caster,,,,,1,1.5,0,,1,0,0,1,0,,,10000
4302,4302,다크 엘프 단검 콤보 2,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,4410,Attack_Dagger_B,0,001000,Shake_UpAndDown,1,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
4303,4303,다크 엘프 단검 콤보 3,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,5513,Attack_Dagger_C,0,001000,Shake_UpAndDown,1,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
4304,4304,다크 엘프 단검 콤보 4,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,8820,Attack_Dagger_D,0,001000,Shake_UpAndDown,1,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
4305,4305,다크 엘프 단검 콤보 5,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,6615,Attack_Dagger_E,0,001000,Shake_UpAndDown,2,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
4306,4306,다크 엘프 단검 콤보 6,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,9923,Attack_Dagger_F,0,001000,Shake_UpAndDown,3,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
4401,4401,드워프 단검 콤보 1,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,6615,Attack_Dagger_A,0,001000,Shake_UpAndDown,1,Caster,,,,,1,1.5,0,,1,0,0,1,0,,,10000
4402,4402,드워프 단검 콤보 2,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,4410,Attack_Dagger_B,0,001000,Shake_UpAndDown,1,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
4403,4403,드워프 단검 콤보 3,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,7718,Attack_Dagger_C,0,001000,Shake_UpAndDown,1,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
4404,4404,드워프 단검 콤보 4,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,6615,Attack_Dagger_D,0,001000,Shake_UpAndDown,1,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
4405,4405,드워프 단검 콤보 5,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,8820,Attack_Dagger_E,0,001000,Shake_UpAndDown,2,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
4406,4406,드워프 단검 콤보 6,단검을 이용한 기본 공격입니다,-1,0,3,,,150,,1,,0,0,1,0,1,1,"""radius"":200,""angle"":120",1,3,0,0,9923,Attack_Dagger_F,0,001000,Shake_UpAndDown,3,Caster,,,,,1,1.5,0,,1,0,0,0,0,,,10000
5101,5101,휴먼 활 콤보 1,활을 이용한 기본 공격입니다,-1,0,3,,,700,,1,,0,0,1,0,1,2,"""left"":120, ""right"":120, ""front"":750, ""back"":0",1,3,0,0,8313,Attack_Bow_A,0,010000,Shake_UpAndDown,1,Caster,,,,,1,7,0,,1,0,0,0,0,,,10000
5102,5102,휴먼 활 콤보 2,활을 이용한 기본 공격입니다,-1,0,3,,,700,,1,,0,0,1,0,1,2,"""left"":120, ""right"":120, ""front"":750, ""back"":0",1,3,0,0,7315,Attack_Bow_B,0,010000,Shake_UpAndDown,1,Caster,,,,,1,7,0,,1,0,0,0,0,,,10000
5103,5103,휴먼 활 콤보 3,활을 이용한 기본 공격입니다,-1,0,3,,,700,,1,,0,0,1,0,1,2,"""left"":120, ""right"":120, ""front"":750, ""back"":0",1,3,0,0,8645,Attack_Bow_C,0,010000,Shake_UpAndDown,1,Caster,,,,,1,7,0,,1,0,0,0,0,,,10000
5104,5104,휴먼 활 콤보 4,활을 이용한 기본 공격입니다,-1,0,3,,,700,,1,,0,0,1,0,1,2,"""left"":120, ""right"":120, ""front"":750, ""back"":0",1,3,0,0,12968,Attack_Bow_D,0,010000,Shake_UpAndDown,3,Caster,,,,,1,7,0,,1,0,0,0,0,,,10000
5201,5201,엘프 활 콤보 1,활을 이용한 기본 공격입니다,-1,0,3,,,700,,1,,0,0,1,0,1,2,"""left"":120, ""right"":120, ""front"":750, ""back"":0",1,3,0,0,5985,Attack_Bow_A,0,010000,Shake_UpAndDown,1,Caster,,,,,1,7,0,,1,0,0,0,0,,,10000
5202,5202,엘프 활 콤보 2,활을 이용한 기본 공격입니다,-1,0,3,,,700,,1,,0,0,1,0,1,2,"""left"":120, ""right"":120, ""front"":750, ""back"":0",1,3,0,0,8645,Attack_Bow_B,0,010000,Shake_UpAndDown,1,Caster,,,,,1,7,0,,1,0,0,0,0,,,10000
5203,5203,엘프 활 콤보 3,활을 이용한 기본 공격입니다,-1,0,3,,,700,,1,,0,0,1,0,1,2,"""left"":120, ""right"":120, ""front"":750, ""back"":0",1,3,0,0,9310,Attack_Bow_C,0,010000,Shake_UpAndDown,1,Caster,,,,,1,7,0,,1,0,0,0,0,,,10000
5204,5204,엘프 활 콤보 4,활을 이용한 기본 공격입니다,-1,0,3,,,700,,1,,0,0,1,0,1,2,"""left"":120, ""right"":120, ""front"":750, ""back"":0",1,3,0,0,11970,Attack_Bow_D,0,010000,Shake_UpAndDown,3,Caster,,,,,1,7,0,,1,0,0,0,0,,,10000
5301,5301,다크 엘프 활 콤보 1,활을 이용한 기본 공격입니다,-1,0,3,,,700,,1,,0,0,1,0,1,2,"""left"":120, ""right"":120, ""front"":750, ""back"":0",1,3,0,0,6650,Attack_Bow_A,0,010000,Shake_UpAndDown,1,Caster,,,,,1,7,0,,1,0,0,0,0,,,10000
5302,5302,다크 엘프 활 콤보 2,활을 이용한 기본 공격입니다,-1,0,3,,,700,,1,,0,0,1,0,1,2,"""left"":120, ""right"":120, ""front"":750, ""back"":0",1,3,0,0,7315,Attack_Bow_B,0,010000,Shake_UpAndDown,1,Caster,,,,,1,7,0,,1,0,0,0,0,,,10000
5303,5303,다크 엘프 활 콤보 3,활을 이용한 기본 공격입니다,-1,0,3,,,700,,1,,0,0,1,0,1,2,"""left"":120, ""right"":120, ""front"":750, ""back"":0",1,3,0,0,9310,Attack_Bow_C,0,010000,Shake_UpAndDown,1,Caster,,,,,1,7,0,,1,0,0,0,0,,,10000
5304,5304,다크 엘프 활 콤보 4,활을 이용한 기본 공격입니다,-1,0,3,,,700,,1,,0,0,1,0,1,2,"""left"":120, ""right"":120, ""front"":750, ""back"":0",1,3,0,0,12635,Attack_Bow_D,0,010000,Shake_UpAndDown,3,Caster,,,,,1,7,0,,1,0,0,0,0,,,10000
5401,5401,드워프 활 콤보 1,활을 이용한 기본 공격입니다,-1,0,3,,,700,,1,,0,0,1,0,1,2,"""left"":120, ""right"":120, ""front"":750, ""back"":0",1,3,0,0,9643,Attack_Bow_A,0,010000,Shake_UpAndDown,1,Caster,,,,,1,7,0,,1,0,0,0,0,,,10000
5402,5402,드워프 활 콤보 2,활을 이용한 기본 공격입니다,-1,0,3,,,700,,1,,0,0,1,0,1,2,"""left"":120, ""right"":120, ""front"":750, ""back"":0",1,3,0,0,7980,Attack_Bow_B,0,010000,Shake_UpAndDown,1,Caster,,,,,1,7,0,,1,0,0,0,0,,,10000
5403,5403,드워프 활 콤보 3,활을 이용한 기본 공격입니다,-1,0,3,,,700,,1,,0,0,1,0,1,2,"""left"":120, ""right"":120, ""front"":750, ""back"":0",1,3,0,0,8645,Attack_Bow_C,0,010000,Shake_UpAndDown,1,Caster,,,,,1,7,0,,1,0,0,0,0,,,10000
5404,5404,드워프 활 콤보 4,활을 이용한 기본 공격입니다,-1,0,3,,,700,,1,,0,0,1,0,1,2,"""left"":120, ""right"":120, ""front"":750, ""back"":0",1,3,0,0,12635,Attack_Bow_D,0,010000,Shake_UpAndDown,3,Caster,,,,,1,7,0,,1,0,0,0,0,,,10000
6101,6101,휴먼 지팡이 콤보 1,지팡이를 이용한 기본 공격입니다,-1,0,3,,,450,,1,1,0,0,1,0,1,1,"""radius"":500,""angle"":120",1,3,0,0,7245,Attack_Staff_A,0,100000,Shake_UpAndDown,1,Caster,,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,0,0,0,0,,,10000
6102,6102,휴먼 지팡이 콤보 2,지팡이를 이용한 기본 공격입니다,-1,0,3,,,450,,1,1,0,0,1,0,1,1,"""radius"":500,""angle"":120",1,3,0,0,7245,Attack_Staff_B,0,100000,Shake_UpAndDown,1,Caster,,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,0,0,0,0,,,10000
6103,6103,휴먼 지팡이 콤보 3,지팡이를 이용한 기본 공격입니다,-1,0,3,,,450,,1,1,0,0,1,0,1,1,"""radius"":500,""angle"":120",1,3,0,0,7245,Attack_Staff_C,0,100000,Shake_UpAndDown,1,Caster,,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,0,0,0,0,,,10000
6104,6104,휴먼 지팡이 콤보 4,지팡이를 이용한 기본 공격입니다,-1,0,3,,,450,,1,1,0,0,1,0,1,1,"""radius"":500,""angle"":120",1,3,0,0,12915,Attack_Staff_D,0,100000,Shake_UpAndDown,3,Caster,,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,0,0,0,0,,,10000
6201,6201,엘프 지팡이 콤보 1,지팡이를 이용한 기본 공격입니다,-1,0,3,,,450,,1,1,0,0,1,0,1,1,"""radius"":500,""angle"":120",1,3,0,0,5670,Attack_Staff_A,0,100000,Shake_UpAndDown,1,Caster,,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,0,0,0,0,,,10000
6202,6202,엘프 지팡이 콤보 2,지팡이를 이용한 기본 공격입니다,-1,0,3,,,450,,1,1,0,0,1,0,1,1,"""radius"":500,""angle"":120",1,3,0,0,5670,Attack_Staff_B,0,100000,Shake_UpAndDown,1,Caster,,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,0,0,0,0,,,10000
6203,6203,엘프 지팡이 콤보 3,지팡이를 이용한 기본 공격입니다,-1,0,3,,,450,,1,1,0,0,1,0,1,1,"""radius"":500,""angle"":120",1,3,0,0,8505,Attack_Staff_C,0,100000,Shake_UpAndDown,1,Caster,,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,0,0,0,0,,,10000
6204,6204,엘프 지팡이 콤보 4,지팡이를 이용한 기본 공격입니다,-1,0,3,,,450,,1,1,0,0,1,0,1,1,"""radius"":500,""angle"":120",1,3,0,0,14175,Attack_Staff_D,0,100000,Shake_UpAndDown,3,Caster,,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,0,0,0,0,,,10000
6301,6301,다크 엘프 지팡이 콤보 1,지팡이를 이용한 기본 공격입니다,-1,0,3,,,450,,1,3,0,0,1,0,1,1,"""radius"":500,""angle"":120",1,3,0,0,5670,Attack_Staff_A,0,100000,Shake_UpAndDown,1,Caster,,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,0,0,0,0,,,10000
6302,6302,다크 엘프 지팡이 콤보 2,지팡이를 이용한 기본 공격입니다,-1,0,3,,,450,,1,3,0,0,1,0,1,1,"""radius"":500,""angle"":120",1,3,0,0,8190,Attack_Staff_B,0,100000,Shake_UpAndDown,1,Caster,,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,0,0,0,0,,,10000
6303,6303,다크 엘프 지팡이 콤보 3,지팡이를 이용한 기본 공격입니다,-1,0,3,,,450,,1,1,0,0,1,0,1,1,"""radius"":500,""angle"":120",1,3,0,0,10080,Attack_Staff_C,0,100000,Shake_UpAndDown,1,Caster,,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,0,0,0,0,,,10000
6304,6304,다크 엘프 지팡이 콤보 4,지팡이를 이용한 기본 공격입니다,-1,0,3,,,450,,1,1,0,0,1,0,1,1,"""radius"":500,""angle"":120",1,3,0,0,9765,Attack_Staff_D,0,100000,Shake_UpAndDown,3,Caster,,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,0,0,0,0,,,10000
6401,6401,드워프 지팡이 콤보 1,지팡이를 이용한 기본 공격입니다,-1,0,3,,,450,,1,1,0,0,1,0,1,1,"""radius"":500,""angle"":120",1,3,0,0,7560,Attack_Staff_A,0,100000,Shake_UpAndDown,1,Caster,,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,0,0,0,0,,,10000
6402,6402,드워프 지팡이 콤보 2,지팡이를 이용한 기본 공격입니다,-1,0,3,,,450,,1,1,0,0,1,0,1,1,"""radius"":500,""angle"":120",1,3,0,0,7245,Attack_Staff_B,0,100000,Shake_UpAndDown,1,Caster,,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,0,0,0,0,,,10000
6403,6403,드워프 지팡이 콤보 3,지팡이를 이용한 기본 공격입니다,-1,0,3,,,450,,1,1,0,0,1,0,1,1,"""radius"":500,""angle"":120",1,3,0,0,8190,Attack_Staff_C,0,100000,Shake_UpAndDown,1,Caster,,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,0,0,0,0,,,10000
6404,6404,드워프 지팡이 콤보 4,지팡이를 이용한 기본 공격입니다,-1,0,3,,,450,,1,1,0,0,1,0,1,1,"""radius"":500,""angle"":120",1,3,0,0,13860,Attack_Staff_D,0,100000,Shake_UpAndDown,3,Caster,,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,0,0,0,0,,,10000
11111,11111,에너지 블래스트,"<SkillTitle>[모든 무기 사용]</>
전방에 응축된 기운을 폭발시켜 적들에게 피해를 입힙니다.",1,0,1,390,11,200,,1,,20,8522,2.4,0,13,2,"""left"":100, ""right"":100, ""front"":350, ""back"":0",1,4,0,0,13000,SkillEnergyBlast,0,111111,Shake_UpAndDown,2,Caster,피해량: 공격력의 {[Use34Param]1%}%+{1},Icon_Skill_Active_10001,Hit/Strike_Energy_01,,1,2,0,Common/PC_Hit_Energy_01,0,0,1,1,0,,,10000
11112,11112,파워 스트라이크,"<SkillTitle>[검방패, 창, 이도류 전용]</>
무기를 크게 휘둘러 적들에게 피해를 주고, 넉다운시킵니다.",1,0,1,390,11,200,,1,,24,9834,2.4,0,15,1,"""radius"":300,""angle"":90",1,4,0,0,15000,SkillPowerStrike,0,000111,Shake_UpAndDown,3,Caster,"피해량: 공격력의 {[Use34Param]1%}%+{1}
피격자 2초동안 넉다운",Icon_Skill_Active_10111,,,1,2,0,,0,0,1,1,0,,,10000
11113,11113,러시 임팩트,"<SkillTitle>[검방패, 창, 이도류 전용]</>
적을 향해 돌진하여 피해를 주고, 넉다운시킵니다.",1,0,1,390,11,400,,1,,26,11800,2.4,0,18,0,"""radius"":150",1,4,0,0,14400,SkillCharging,0,000111,Shake_UpAndDown,5,Caster,"피해량: 공격력의 {[Use34Param]1%}%+{1}
피격자 2초동안 넉다운",Icon_Skill_Active_10112,,,1,4,0,,0,0,1,0,0,,,10000
11121,11121,에너지 블래스트,"<SkillTitle>[모든 무기 사용]</>
전방에 응축된 기운을 폭발시켜 적들에게 피해를 입힙니다.",1,0,1,390,11,300,,1,,26,11030,2.4,0,13,2,"""left"":100, ""right"":100, ""front"":400, ""back"":0",1,3,0,0,13000,SkillEnergyBlast,0,111111,Shake_UpAndDown,2,Caster,피해량: 공격력의 {[Use34Param]1%}%+{1},Icon_Skill_Active_10001,Hit/Strike_Energy_01,,1,3,0,Common/PC_Hit_Energy_01,0,0,1,1,0,,,10000
11122,11122,모탈 블로우,"<SkillTitle>[단검 전용]</>
기를 모아 강력한 급소 공격을 시도하며, 넉다운 시킵니다.",1,0,1,390,11,200,,1,,28,12726,2.4,0,15,2,"""left"":100, ""right"":100, ""front"":300, ""back"":0",1,3,0,0,15000,SkillMortalBlow,0,001000,Shake_UpAndDown,2,Caster,"피해량: 공격력의 {[Use34Param]1%}%+{1}
피격자 2초동안 넉다운",Icon_Skill_Active_10121,,,1,2,0,,0,0,1,1,0,,,10000
11123,11123,어설트 슬래쉬,"<SkillTitle>[단검 전용]</>
적을 꿰뚫고 지나가며 공격하며, 잠시동안 기절시킵니다.",1,0,1,390,11,150,,1,,34,15272,2.4,0,18,2,"""left"":100, ""right"":100, ""front"":0, ""back"":10",1,3,0,0,14400,SkillAssaultSlash,0,001000,Shake_UpAndDown,1,Caster,"피해량: 공격력의 {[Use34Param]1%}%+{1}
피격자 2초동안 기절",Icon_Skill_Active_10122,,,1,1.5,0,,0,0,1,0,0,,,10000
11124,11124,파워 샷,"<SkillTitle>[활 전용]</>
화살을 쏘아 적에게 피해를 입히고, 적을 넉다운시킵니다.",1,0,1,390,11,800,,1,,28,12726,2.4,0,15,2,"""left"":100, ""right"":100, ""front"":800, ""back"":0",1,3,0,0,15000,SkillPowerShot,0,010000,Shake_UpAndDown,4,Caster,"피해량: 공격력의 {[Use34Param]1-1%}%+{1-1}
피격자 2초동안 넉다운",Icon_Skill_Active_10123,,,1,8,0,,0,0,1,0,0,,,10000
11125,11125,더블 샷,"<SkillTitle>[활 전용]</>
전방의 적들에게 화살을 두번 발사하여 강한 피해를 입힙니다.",1,0,1,390,11,800,,2,,34,15272,2.4,0,18,0,"""radius"":700",3,3,0,0,10000,SkillDoubleShot,0,010000,Shake_UpAndDown,3,Caster,"피해량: 2번의 발사 당,
공격력의 {[Use34Param]1-1%}%+{1-1}",Icon_Skill_Active_10124,,,1,8,0,,0,0,1,0,0,,,10000
11131,11131,에너지 볼트,"<SkillTitle>[모든 무기 사용]</>
전방을 관통하는 에너지 구체를 발사하여 멀리 있는 적들을 공격합니다.",1,0,1,390,11,450,,1,,29,12133,2.4,0,11,0,"""radius"":600",3,3,0,0,13000,SkillEnergyBolt,0,111111,Shake_UpAndDown,2,Caster,피해량: 공격력의 {[Use34Param]1-1%}%+{1-1},Icon_Skill_Active_10002,Hit/Strike_Energy_01,,1,4.5,0,Common/PC_Hit_Energy_01_Att_Short,0,0,1,0,0,,,10000
11132,11132,플레임 스트라이크,"<SkillTitle>[지팡이 전용]</>
화염구를 날려 적들에게 커다란 폭발 피해를 입히며, 넉다운 시킵니다.",1,0,1,390,11,500,,1,,31,13999,2.4,0,13,0,"""radius"":600",3,3,0,0,15000,SkillFlameStrike,0,100000,Shake_UpAndDown,5,Caster,"피해량: 공격력의 {[Use34Param]1-1%}%+{1-1}
피격자 2초동안 넉다운",Icon_Skill_Active_10131,BP/BP_PTC_Strike_Fire_01,,1,5,0,Common/PC_Hit_Fire_01_Att_Short,0,0,1,0,0,,,10000
11133,11133,윈드 스트라이크,"<SkillTitle>[지팡이 전용]</>
직선으로 적들을 관통하며 날아가는 돌풍을 일으켜 적들을 공격합니다.",1,0,1,390,11,500,,1,,37,16799,2.4,0,16,0,"""radius"":600",3,3,0,0,18000,SkillWindStrike,0,100000,Shake_UpAndDown,2,Caster,피해량: 공격력의 {[Use34Param]1-1%}%+{1-1},Icon_Skill_Active_10132,Hit/Strike_Wind_01,,1,5,0,Common/PC_Hit_Wind_01_Att_Short,0,0,1,0,0,,,10000
