Key,Value,WarningSoundPlay
CASTLE_SIEGE_STRUCTURE,성 구조,0
CASTLE_SIEGE_WARPGUIDE,%d초 후 자동으로 이동합니다.,0
CASTLE_UPGRADE_INVALID,성을 보유하고 있지 않습니다.,1
CASTLE_UPGRADE_MAX_LEVEL,이미 최대 레벨로 업그레이드 되었습니다.,0
CASTLE_UPGRADE_NAME_LEVEL,[Name] Lv.[Level],0
CASTLESIEGE_DESTROY_DEFENSETOWER,방어탑 파괴,0
CASTLESIEGE_DESTROY_GATE,성문 파괴,0
CASTLESIEGE_DESTROY_GUARDTOWER,수호탑 파괴,0
CASTLESIEGE_DESTROY_OFFENSETOWER,공성 진지 파괴,0
CASTLESIEGE_RESULT_DEFENCE_WIN,"[GuildName] 혈맹이 [CastleName]{[CastleName]|를,을} 지켜냈습니다.",0
CASTLESIEGE_RESULT_OFFENCE_WIN,"[GuildName] 혈맹이 [CastleName]{[CastleName]|를,을} 함락했습니다.",0
CASTLESIEGE_RESULT_OFFENCE_LOSE,[GuildName] 혈맹이 [CastleName] 함락에 실패했습니다.,1
CASTLESIEGE_RESULT_REWARD_DESC,군주 [CharacterName]에게 [GemValue] 다이아의 승리 보상이 주어집니다.,0
CASTLESIEGE_TAKEBACK_GUARDTOWER,수호탑 복구,0
CHANNEL_CANNOT_MOVE,혼잡하여 입장할 수 없습니다.,1
CHANNEL_HEAVY_TRAFFIC,현재 채널 : <FontRed>혼잡</> / <FontYellow>[WorldName] [ChannelId] 채널 </>,0
CHANNEL_IMPORT_MESSAGE,"[Name]
게임 데이터를 불러오시겠습니까?",0
CHANNEL_IMPORT_NOTICE,"현재 [Name] 데이터는 계정 연결을 통해
다시 불러올 수 있습니다.",0
CHANNEL_IMPORT_NOTICE_NOT_SAVED,현재 계정은 저장되어 있지 않아 불러오기 시 캐릭터가 삭제됩니다. 데이터를 보관하시려면 계정을 연결해주세요.,0
CHANNEL_IMPORT_CONFIRM_MESSAGE_FOR_GUEST,"정말 [Name] 데이터를 불러오시겠습니까?

<FontTip>현재 계정은 저장되어 있지 않아 불러오기 시 캐릭터가 삭제됩니다. 데이터를 보관하시려면 계정을 연결해주세요.</>",0
CHANNEL_IMPORT_CONFIRM_MESSAGE_FOR_NORMAL,"정말 [Name] 데이터를 불러오시겠습니까?

<FontTip>현재 데이터는 계정 연결을 통해 다시 불러올 수 있습니다.</>",0
CHANNEL_LIGHT_TRAFFIC,현재 채널 : <FontGreen>원활</> / <FontYellow>[WorldName] [ChannelId] 채널 </>,0
CHANNEL_MIDDLE_TRAFFIC,현재 채널 : 보통 / <FontYellow>[WorldName] [ChannelId] 채널 </>,0
CHANNEL_NEW_DATA_NOTICE,"현재 [Name] 게임 데이터를 보관하시려면
설정 메뉴에게 계정을 연결해주세요!",0
CHANNEL_TEMPLATE_HEAVY_TRAFFIC,채널 [ChannelId] : <FontRed>혼잡</>,0
CHANNEL_TEMPLATE_LIGHT_TRAFFIC,채널 [ChannelId] : <FontGreen>원활</>,0
CHANNEL_TEMPLATE_MIDDLE_TRAFFIC,채널 [ChannelId] : 보통,0
CHARACTER_CREATE_CLASSLABEL,직업 선택 버튼,0
CHARACTER_CREATE_STATGRAPH_TITLE,캐릭터 능력치,0
CHARACTER_CREATE_TITLE,캐릭터 생성,0
CHARACTER_SELECT_CHARACTER_LIST_EMPTY_MOVE_TO_TITLE,생성된 캐릭터가 없습니다. 타이틀로 이동합니다.,1
CHARACTER_SELECT_TITLE,캐릭터 선택,0
CHARACTERINFO_BUTTON_STAT_DETAIL_COLLAPSE,상세정보 ▼,0
CHARACTERINFO_BUTTON_STAT_DETAIL_EXPAND,상세정보 ▲,0
CHARACTERINFO_LEVEL,LV.[Level],0
CHARACTERINFO_TOTAL_COMBAT,총전투력,0
CHARACTERSELECT_LEVEL,레벨 [Level],0
CHARACTERSELECT_LEVEL_CLASS,레벨 [Level] / [Class],0
CHAT_CHANNEL,채널 - [ID],0
CHAT_COOLTIME_WARNING,너무 자주 메시지를 보낼 수 없습니다. [Sec]초 후 다시 보내세요.,1
CHAT_HINT_MEGAPHONE,확성기를 보유하고 있지 않습니다.,1
CHAT_HINT_NORMAL,대화를 입력해 주세요.,0
CHAT_MAXLENGTH,채팅 메시지는 최대 [Size]자를 넘을 수 없습니다.,1
CHAT_NO_FRIENDS,친구가 없습니다.,1
CHAT_NO_SELECT_FRIEND,대화할 친구가 선택되지 않았습니다.,1
CHAT_TYPE_FRIEND,친구,0
CHAT_TYPE_GUILD,혈맹,0
CHAT_TYPE_LOCAL,지역,0
CHAT_TYPE_PARTY,파티,0
CHAT_TYPE_WORLD,월드,0
CHATTYPE_ALL,전체,0
CHATTYPE_CHANNEL,채널,0
CHATTYPE_FRIEND,1:1,0
CHATTYPE_GUILD,혈맹,0
CHATTYPE_ALLIANCE,동맹,0
CHATTYPE_LOCAL,지역,0
CHATTYPE_PARTY,파티,0
CHATTYPE_ALERT,<FontRed>[경보]</>,0
CHATTYPE_PROMOTE,홍보,0
CHATTYPE_TEXT_STYLE,[[TypeName]],0
CHATTYPE_WORLD,월드,0
CHAT_TITLE_FRIEND,님과의 일대일 채팅,0
CHAT_BLOCK_LIST,차단 목록,0
CHAT_NEWMESSAGE_ALARM,읽지 않은 채팅,0
CLASS_REQUIRE_LEVEL_DESCRIPTION,LV.[Level] 달성,0
CLASS_DEFAULT_CLASS,기본 직업,0
CLASS_SELECT_LEBEL,직업 선택,0
CLEAR_DUNGEON_LEAVE,"아직 [DungeonName]을 공략하지 않았습니다. 
던전에서 나가시겠습니까?",1
CLEAR_DUNGEON2_LEAVE,"아직 [DungeonName]을 공략하지 않았습니다. 
지금 나가면 차감된 입장 횟수는 반환하지 않습니다.
던전에서 나가시겠습니까?",1
COLLECT_DUNGEON,채집 던전,0
COLLECT_DUNGEON_BOSS_APPEARED,정원의 수호자가 <FontGreen>등장</> 가능한 시간입니다.,0
COLLECT_DUNGEON_BOSS_APPEARED_REMAIN_TIME,정원의 수호자 등장까지 <FontRed>[Time]</> 남음,0
COLLECT_DUNGEON_BOSS_DIE,정원의 수호자가 쓰러졌습니다.,0
COLLECT_DUNGEON_BOSS_DISAPPEARED,정원의 수호자가 사라졌습니다.,0
COLLECT_DUNGEON_BOSS_HIT,정원의 수호자가 공격받고 있습니다.,0
COLLECT_DUNGEON_NOT_ENOUGH_COLLECT_COUNT,채집 횟수를 모두 사용했습니다. 채집이 불가능합니다.,1
COMBO_EFFECT,Damage +[Value]%,0
COMMON_ACCESSORY,액세서리,0
COMMON_AM,오전,0
COMMON_AUTOEQUIP_TIP,등급이 높아도 클래스 권장 장비가 아니라면 장착하지 않습니다.,0
COMMON_AUTOEQUIP_TIP2,자동 장착 시 세트 아이템 효과는 고려되지 않습니다.,0
COMMON_AUTOSALE,일괄 판매,0
COMMON_AUTOFILTER_SELL,판매 자동 필터,0
COMMON_AUTOFILTER_TIP,설정하신 필터 내용은 내부에 저장되어 자동으로 적용됩니다.,0
COMMON_AVAILABLE,가능,0
COMMON_AVAILABLE_TO_ENTER,입장 가능,0
COMMON_BATTLEDECK_TITLE,전투 덱 설정,0
COMMON_BEFORE,◀,0
COMMON_BIND,귀속,0
COMMON_BIDDING,입찰중,0
COMMON_GACHATICKET,상자티켓,0
COMMON_FESTIVAL_COUPON,공성축제 쿠폰,0
COMMON_PCSTATUS,스탯 영구 증가,0
COMMON_BLOODCLISTAL,피의 증거,0
COMMON_BUY,구입,0
COMMON_NORMAL_PURCHASE,일반 받기,0
COMMON_PAID_PURCHASE,다이아를 사용해 2배 받기,0
COMMON_RECHARGE_TIME,카메라,0
COMMON_CANNOT_MOVE,해당 지역에선 이동할 수 없습니다.,0
COMMON_CARVING_PROGRESS,각인 중,0
COMMON_CASH,캐시,0
COMMON_SERVERNAME,[[ServerName]],0
COMMON_CASH_GUILD_GIFT_CONTEXT,[ItemName]를 [Cost] 다이아로 선물하시겠습니까?,0
COMMON_CASH_GUILD_GIFT_TITLE,선물하기,0
COMMON_CASH_REBIRTH_CONTEXT,[Cost] 다이아로 즉시 부활 하시겠습니까?,0
COMMON_CASH_REBIRTH_TITLE,즉시부활,0
COMMON_CASH_SHOP_CONTEXT,[ItemName]를 [Cost] 다이아로 구입하시겠습니까?,0
COMMON_CASH_SHOP_TITLE,구입확인,0
COMMON_CASTLE_ATTACK,공성,0
COMMON_CASTLE_DEFENSE,수성,0
COMMON_CHANGE,교환,0
COMMON_CHANGE_DO,교환하기,0
COMMON_CHARGE_REWARD_COUNT,보상 횟수 충전,0
COMMON_CLASSTRANSFER,전직,0
COMMON_ACTIVATE,활성화,0
COMMON_DEACTIVATE,비활성화,0
COMMON_COMPOUND,합성하기,0
COMMON_CONTENT_NO_SPACE,가방에 빈 공간이 부족합니다. 가방을 정리하시겠습니까?,1
COMMON_CONTENT_NOT_ENOUGH_ADENA,"아데나가 부족합니다.
아데나 상점으로 이동하시겠습니까?",1
COMMON_CONTENT_NOT_ENOUGH_DIAMOND,"다이아가 부족합니다.
다이아 상점으로 이동하시겠습니까?",1
COMMON_CONTENT_NOTREADY,준비중입니다.,0
COMMON_COUNT_ADENA,[Count] 아데나,0
COMMON_COUNT_BLOODCRYSTAL,[Count] 피의 증거,0
COMMON_COUNT_CASH,[Count] 다이아,0
COMMON_COUNT_CRYSTAL,[Count] 크리스탈,0
COMMON_COUNT_EXP,[Count] 경험치,0
COMMON_COUNT_LOWER_SYMBOL,x[Count],0
COMMON_COUNT_MAX,[Count]/[MaxCount],0
COMMON_COUNT_UPPPER_SYMBOL,X[Count],0
COMMON_CRYSTAL,결정체,0
COMMON_CURRENT,현재,0
COMMON_CURRENT_POSITION,현재 위치,0
COMMON_CUSTOMER_CENTER,고객 센터,0
COMMON_DAILY_ACTIVITY,오늘의 활동,0
COMMON_DARAKELF,다크엘프,0
COMMON_DEATH,사망했습니다.,0
COMMON_DEATH_DESC,당신의 위대한 용기는 길이 기억될 것입니다.,0
COMMON_DEATH_MSG,죽었습니다.,0
COMMON_DEATH_TIP,다양한 방법으로 캐릭터를 성장시켜보세요,0
COMMON_DEFAULT_REWARD,클리어 보상,0
COMMON_DEFENSE,방어,0
COMMON_DEFENSEPOWER,방어력,0
COMMON_DELETE_ACCOUNT,계정 탈퇴,0
COMMON_DEV,개발자 설정,0
COMMON_DEVICE,디바이스,0
COMMON_DIA,다이아,0
COMMON_DIFFICULTY_VERYEASY,입문,0
COMMON_DIFFICULTY_EASY,쉬움,0
COMMON_DIFFICULTY_HARD,어려움,0
COMMON_DIFFICULTY_NORMAL,보통,0
COMMON_DIFFICULTY_VERY_HARD,매우 어려움,0
COMMON_DISCOUNTRATE_FREE,Free,0
COMMON_DRAW,무승부,0
COMMON_DUNGEON,던전,0
COMMON_DUNGEON_FAILED,던전 공략에 실패했습니다.,1
COMMON_DWARF,드워프,0
COMMON_ELF,엘프,0
COMMON_ENCHANT,제련하기,0
COMMON_ENCHANT_VALUE,+[Value],0
COMMON_ENTER,입장,0
COMMON_EQUIPMENT_GETTABLE,획득,0
COMMON_EQUIPMENT_EQUIP,장착,0
COMMON_EQUIPMENT_EQUIP_WITH_COUNT,장착([Count]),0
COMMON_EQUIPMENT_UNEQUIP,해제,0
COMMON_EXIT,나가기,0
COMMON_FAILED,공략 실패,1
COMMON_FAVORITE,즐겨찾기,0
COMMON_FIELD,일반 필드,0
COMMON_FRIDAY,금요일,0
COMMON_FRIENDSHIP_POINT,우정 포인트,0
COMMON_GAME,게임,0
COMMON_GRAPHIC,그래픽,0
COMMON_GET,받기,0
COMMON_GET_PRIZE,보상 받기,0
COMMON_REMAIN_REWARD,남은 보상 횟수 : ,0
COMMON_GRADE_A,A 등급,0
COMMON_GRADE_B,B 등급,0
COMMON_GRADE_C,C 등급,0
COMMON_GRADE_D,D 등급,0
COMMON_GRADE_HIGH,고등급부터,0
COMMON_GRADE_LOW,저등급부터,0
COMMON_GRADE_R,R 등급,0
COMMON_GRADE_S,S 등급,0
COMMON_GRADE_SR,SR 등급,0
COMMON_GRADE_UR,UR 등급,0
COMMON_GREATER,▲,0
COMMON_HELP,도움말,0
COMMON_HUMAN,휴먼,0
COMMON_INCREASE,증가,0
COMMON_INFINITE,무제한,0
COMMON_INFO,정보,0
COMMON_INPUT_SEARCH_KEYWORD,검색 키워드를 입력하지 않았습니다.,1
COMMON_INVENTORY,가방,0
COMMON_INVITATION,초대,0
COMMON_ITEM,아이템,0
COMMON_ITEM_COUNT,[Count],0
COMMON_ITEM_GRADE,[[ITEMGRADE]] GRADE,0
COMMON_JOIN,참가,0
COMMON_JOSA_EUL,을,0
COMMON_JOSA_EULO,으로,0
COMMON_JOSA_LEUL,를,0
COMMON_JOSA_LO,로,0
COMMON_KILL,처치,0
COMMON_KILL_DESC,[[Kill]]님이 [[Death]]님을 죽였습니다.,0
COMMON_KNIGHT_LEADER,기사대장,0
COMMON_LACK_MESSAGE,"[Name]{[Name]|가,이} 부족합니다.",1
COMMON_LESSER,▼,0
COMMON_LEVEL,레벨,0
COMMON_LEVEL_ENG,LV.[Level],0
COMMON_LEVEL_GREEN,<FontGreen>[Level]</> LV.,0
COMMON_LEVEL_MAX_LEVEL,LV.[Level]/[MaxLevel],0
COMMON_LIKE,즐겨찾기,0
COMMON_LIKE_CANCEL,즐겨찾기 취소,0
COMMON_LOGIN,로그 인,0
COMMON_LOGOUT,로그 아웃,0
COMMON_LOST,패배,0
COMMON_MAKE_ALL,일괄등록,0
COMMON_MATERIAL,재료,0
COMMON_MAXIMUM,최대,0
COMMON_MEMBERS,인원,0
COMMON_MONDAY,월요일,0
COMMON_MOVETO,이동,0
COMMON_NAME,닉네임,0
COMMON_NEXT,▶,0
COMMON_NO,아니오,0
COMMON_NO_GUILD_HOLD,보유혈맹 없음,1
COMMON_NO_LONGER_SELECTED,더 이상 선택할 수 없습니다.,1
COMMON_NO_LONGER_SELECTED_LEVEL_LIMIT,"더 이상 선택할 수 없습니다.
선택된 재료로 이미 [Level]레벨에 도달합니다.",1
COMMON_NO_LONGER_SELECTED_MATERIAL_LIMIT,"더 이상 선택할 수 없습니다.
이미 40개의 재료가 선택되었습니다.",1
COMMON_NOT_DURATION_EVENT,이벤트 기간이 아닙니다.,1
COMMON_NOT_ENOUGH_LEVEL,레벨이 부족합니다.,1
COMMON_NOT_USE,비사용,0
COMMON_OFF,끄기,0
COMMON_OFFLINE,끄기,0
COMMON_ON,켜기,0
COMMON_OPEN,열기,0
COMMON_OPEN_ALL,모두 열기,0
COMMON_OPTION,옵션,0
COMMON_PEOPLE_COUNT,[Count]명,0
COMMON_PK_WINNER_POPUP,[Name]님을 쓰러트렸습니다.,0
COMMON_PM,오후,0
COMMON_PROMOTE_LINK,육성 바로가기,0
COMMON_PROMOTION,승급하기,0
COMMON_PROMOTION2,승급,0
COMMON_PATCHSIZE,패치 용량 :,0
COMMON_QUALITY_EPIC,최고,0
COMMON_QUALITY_HIGH,높음,0
COMMON_QUALITY_LOW,낮음,0
COMMON_QUALITY_MEDIUM,보통,0
COMMON_QUALITY_LOWEST,최하,0
COMMON_RANK,순위,0
COMMON_RANK_REWARD,순위 보상,0
COMMON_RANKING,위,0
COMMON_RANKING_SCORE,랭킹 점수,0
COMMON_RATE_VALUE,[Value]%,0
COMMON_RECEIVE_REWARD,"보상을 획득하였습니다.
편지함을 확인해주세요!",0
COMMON_RECEIVE_REWARD_EFFECT,"보상을 획득하였습니다.
캐릭터에 능력이 적용됩니다.",0
COMMON_REFRESH,갱신,0
COMMON_REFRESH2,새로고침,0
COMMON_REFUSAL,거절,0
COMMON_RESULT,결과,0
COMMON_REVIVAL_DESC_NEAREST,가장 가까운 부활포인트에서 부활합니다.,0
COMMON_REVIVAL_INSTANT,즉시 부활,0
COMMON_REVIVAL_NOW,부활하기,0
COMMON_REVIVAL_WAIT,부활 대기,0
COMMON_REWARD,보상,0
COMMON_REWARD_COMPLETED,완료 보상,0
COMMON_REWARD_LIST,보상 목록,0
COMMON_ROYAL_GUARD_LEADER,근위대장,0
COMMON_SERVER_QUEING_TITLE,지금은 서버가 혼잡한 상태입니다.,0
COMMON_SERVER_QUEING,"<White>현재</> <Red>[VALUE] 명</><White>이 접속 대기 중입니다.</>

다른 서버를 이용하시면 더 원활한 환경에서 플레이 하실 수 있습니다.",0
COMMON_SALE,판매,0
COMMON_SATURDAY,토요일,0
COMMON_SAVE,저장,0
COMMON_SCORE,점수,0
COMMON_SEARCH_NO_RESULT,검색 결과가 없습니다. 다시 검색해주세요.,1
COMMON_SECOND_GREEN,<FontGreen>[Second]</> 초,0
COMMON_SELECT,선택,0
COMMON_SELL,판매,0
COMMON_SEND_MAIL,편지함으로 발송 되었습니다.,0
COMMON_SETTING,설정,0
COMMON_SHORTCUTS,바로가기,0
COMMON_SOLD_OUT,매진,0
COMMON_SOULCRYSTAL,집혼석,0
COMMON_SOUND,사운드,0
COMMON_ALARM,알림,0
COMMON_RECOMMAND,권장,0
COMMON_SPOT_REVIVE,스팟부활,0
COMMON_START,공략 시작,0
COMMON_SUCCEED,공략 성공,0
COMMON_SUNDAY,일요일,0
COMMON_SWAP,즉시 교환,0
COMMON_TAX_RATE,세율,0
COMMON_THURSDAY,목요일,0
COMMON_TIME_BEFORE,전,0
COMMON_TIME_DAYS,일,0
COMMON_TIME_HOURS,시간,0
COMMON_TIME_LEFT,남음,0
COMMON_TIME_MINUTES,분,0
COMMON_TIME_MINUTES_LESS,방금,0
COMMON_TIME_MINUTES_UNDER,분 미만,0
COMMON_TIME_SECONDS,초,0
COMMON_TIME_MINUTE_DURATION,[Minute]분 유지,0
COMMON_TITLE_NO_SPACE,가방 공간 부족,1
COMMON_TITLE_NOT_ENOUGH_DIAMOND,다이아 부족,1
COMMON_TOPAZ,토파즈,0
COMMON_TOTALAMOUNT,총,0
COMMON_TOTAL,총 공헌도,0
COMMON_MY_TOTAL,내 누적 공헌도,0
COMMON_TRADE_LOG,거래내역,0
COMMON_TUESDAY,화요일,0
COMMON_UNABLE_TO_ENTER,입장 제한,0
COMMON_UNABLE_TO_SPOT_MOVE_DURING_COMBAT,전투 중에는 스팟이동을 할 수 없습니다.,1
COMMON_UNSEAL,해제하기,0
COMMON_UPGRADE,강화하기,0
COMMON_UPGRADE_STAT,상승 능력치,0
COMMON_USE,사용,0
COMMON_USE_ALL,모두 사용,0
COMMON_VIEW_DETAIL,상세보기,0
COMMON_WEEKLY,주간 공헌도,0
COMMON_MY_WEEKLY,내 주간 공헌도,0
COMMON_WENDESDAY,수요일,0
COMMON_WIN,승리,0
COMMON_YES,예,0
COMMON_ABANDON_GUILD_CHAR_NAME,탈퇴한 인원,0
COMMON_ACCOUNTSTORAGE,계정창고,0
COMMON_PLAYERSTORAGE,개인창고,0
COMPOUND,합성,0
COMPOUND_ADD_ITESELECT,합성할 두번째 아이템을 선택하세요,0
COMPOUND_ALERT,"[ITEM1]{[ITEM1]|과,와} [ITEM2]{[ITEM2]|를,을} 합성하시겠습니까?
합성에 사용한 두 장비는 사라집니다.",1
COMPOUND_BASE_ITESELECT,합성할 첫번째 아이템을 선택하세요,0
COMPOUND_COST,합성비용,0
COMPOUND_DESC,"+5까지 강화된 2개의 장비를 합성하여
같은 종류의 무작위 상급 장비를 얻을 수 있습니다.",0
COMPOUND_IMPOSSIBLE,조합할 수 없는 아이템입니다.,1
COMPOUND_OPTION_RESET,옵션 초기화,0
COMPOUND_RESULT,합성 결과,0
CONTENT_LOCK_INFO,[Level] 레벨을 달성해야 합니다.,1
CONTENT_LOCK_INFO_GUILD,혈맹 [Level] 레벨을 달성해야 합니다,1
CONTENT_LOCK_INFO_ACHIEVEMENT,[Name]을 달성해야 합니다.,1
CONTENT_LOCK_INFO_QUEST,"<FontBlue>[Name]</> 에피소드를 완료하면
<FontYellow>[ContentName]</>{[ContentName]|를,을} 이용하실 수 있습니다.",0
CONTENT_LOCK_INFO_QUEST_UNIQ,"<FontBlue>[Name]</> 퀘스트를 완료하면
<FontYellow>[ContentName]</>{[ContentName]|를,을} 이용하실 수 있습니다.",0
CONTENT_LOCK_INFO_QUEST_LEVEL_LIMIT,해당 퀘스트는 <RedBold>[Level]레벨</>부터 수행하실 수 있습니다.,0
CONTENT_LOCK_READY,준비 중입니다.,0
CONTENT_UNLOCK_CONDITION_ACHIEVEMENT,[[Desc]]업적 달성 시 오픈,0
CONTENT_UNLOCK_CONDITION_LEVEL,[[Desc]]레벨 달성 시 오픈,0
CONTENT_UNLOCK_CONDITION_QUEST,[[Desc]]퀘스트 달성 시 오픈,0
CONTINUOUS_KILL_MESSAGE,<FontBlue>[GuildName]</> 혈맹의 <FontBlue>[Killer]</>님이 연속 <FontRed>[KillCount]킬</>을 달성하였습니다!,0
CONTINUOUS_KILL_MESSAGE_NO_GUILD,<FontBlue>[Killer]</>님이 연속 <FontRed>[KillCount]킬</>을 달성하였습니다!,0
COPY_NOTIFY,복사 되었습니다.,0
DAILY_ACTIVITY_GET_POINT,[Count] 포인트 획득,0
DAILY_DUNGEON,요일 던전,0
DAILY_DUNGEON_FAILED,공략 실패,1
DAILY_DUNGEON_START,공략 시작,0
DAILY_DUNGEON_SUCCEED,공략 성공,0
DEATH_DESC_MONSTER,<RedBold>[[Name]]</>에게 죽었습니다.,0
DEATH_DESC_PLAYER,<RedBold>[[Name]]</>님에게 죽었습니다.,0
DEATH_DESC_GUILD,<RedBold>[[GuildName]]</>혈맹의 <RedBold>[[Name]]</>님에게 죽었습니다.,0
DECOMPOSE_SUCCESS,"장비를 분해하여 [Count]개의
결정체를 획득하였습니다.",0
DESCRIPTION_LOUDSPEAKER,월드채팅 입력은 <FontYellow>확성기</>가 필요합니다.,1
DIAMONDSHOP_ANNUITY_REWARD_COMPLETE,[Name] 보상을 모두 획득하였습니다.,0
DUNGEON_CANNOT_MOVE,던전 내부에선 이동할 수 없습니다.,1
DUNGEON_CLEAR,던전 클리어,0
DUNGEON_CURRENT_FEVER_TIME,피버 타임 진행 중! <FontRed>[Time]</> 남음,0
DUNGEON_ENTER_COUNT,입장 ([Count]/[MaxCount]),0
DUNGEON_ENTER_COUNT_FREE,무료 입장 남은 수 : [Count],0
DUNGEON_ENTER_COUNT_PAID,유료 입장 남은 수 : [Count],0
DUNGEON_LIMIT_LEVEL,LV.[Param] 이상,0
DUNGEON_NEXT_FEVER_TIME,<FontRed>핫타임!</> <FontGreen>[Time]</> 남음,0
DUNGEON_REWARD_TITLE,[DungeonName] 보상,0
DUNGEON_WORLD_LEAVE,[DungeonName]에서 나가시겠습니까?,0
DUNGEON_MAX_CHARGE_COUNT,하루 최대 [Count]번 충전 가능,0
DUNGEON_MAX_RESET_COUNT,하루 최대 [Count]번 초기화 가능,0
LEFT_CHARGE_COUNT,충전 가능 횟수 <FontGreen> [Count]</>,0
LEFT_RESET_COUNT,초기화 가능 횟수 <FontGreen> [Count]</>,0
CHARGE_ENTER_COUNT,입장 횟수 충전,0
CHARGE_COMPLETE_COUNT,완료 횟수 충전,0
RESET_DUNGEON,던전 초기화,0
DO_CHARGE_ENTER_COUNT,입장 횟수를 충전하시겠습니까?,0
DO_CHARGE_COMPLETE_COUNT,완료 횟수를 충전하시겠습니까?,0
DO_RESET_DUNGEON,던전 초기화 하시겠습니까?,0
E_NETMARBLE_CONNECT_CHANNEL_FAILED,채널 연동에 실패 하였습니다.,1
E_NETMARBLE_SIGN_FAILED,"넷마블 인증에 실패하였습니다.
다시 시도 하시겠습니까?",1
E_NETWORK_SERVER_CONNECT_FAIL,서버에 접속할 수 없습니다.,1
E_NETWORK_SERVER_DISCONNECTED,서버와의 연결이 끊어졌습니다.,1
E_NETWORK_SERVER_SEND_FAIL,"네트워크 상태가 불안정합니다.
네트워크를 확인해 주세요.",1
EFFECT_ADD_DECREASE_DAMAGE,고정피해 감소,0
EFFECT_ADD_IGNORE_DEFENSE_DAMAGE,방어무시 대미지,0
EFFECT_ANTI_CRITICAL_VALUE,크리티컬 저항,0
EFFECT_ATTACHED,무기에 붙음,0
EFFECT_ATTACK_DAMAGE_MUL,공격 대미지 증가율,0
EFFECT_ATTACK_POWER,공격력,0
EFFECT_ATTACK_SPEED_MUL,공격속도 증가율,0
EFFECT_BUFF,버프,0
EFFECT_CRITICAL_DAMAGE_MUL,크리티컬 대미지 증가율,0
EFFECT_CRITICAL_RATE,크리티컬 명중률,0
EFFECT_CRITICAL_VALUE,크리티컬,0
EFFECT_DAMAGE,대미지,0
EFFECT_DAMAGE_MUL,대미지 증가율,0
EFFECT_DEBUFF_HITTED_EFFECT_MUL,내가 맞을 디버프 효과 증가율,0
EFFECT_DEBUFF_HITTED_RATE,디버프 맞을 확률 증가,0
EFFECT_DEFENSE_DAMAGE_MUL,방어 대미지 증가율,0
EFFECT_DEFENSE_IGNORE_DAMAGE,방어력 무시,0
EFFECT_DEFENSE_POWER,방어력,0
EFFECT_DEFENSE_POWER_MUL,방어력 증가율,0
EFFECT_DODGE_RATE,회피율,0
EFFECT_DODGE_VALUE,회피,0
EFFECT_DOT_DAMAGE,도트 대미지,0
EFFECT_FROZEN,이동 불가,0
EFFECT_GROUND_EFFECT,지형 효과,0
EFFECT_HIT_RATE,명중률,0
EFFECT_HIT_VALUE,명중,0
EFFECT_HP,HP,0
EFFECT_HP_RECOVERY,HP 회복량,0
EFFECT_HP_STEAL_RATE,HP 흡수율,0
EFFECT_HPMUL,최대 HP 증가율,0
EFFECT_INVINCIBLE,무적,0
EFFECT_INVISIBLE,투명,0
EFFECT_ITEM_ATTACK_BONUS,무기 공격 보너스,0
EFFECT_ITEM_DEFENSE_BONUS,방어구 방어 보너스,0
EFFECT_ITEM_DROP_RATE,아이템 드랍률 증가,0
EFFECT_MAX_HP,최대 HP,0
EFFECT_MAX_MP,최대 MP,0
EFFECT_MOVE_SPEED_MUL,이동 속도 증가율,0
EFFECT_MP,MP,0
EFFECT_MP_COST_MUL,MP 비용 증가율,0
EFFECT_MP_MUL,MP 증가율,0
EFFECT_MP_RECOVERY,MP 회복량,0
EFFECT_PROJECTILE,발사체,0
EFFECT_RESILIENCE,탄력,0
EFFECT_SKILL_COOLTIME,스킬 쿨타임,0
EFFECT_SLOW,느려짐,0
EFFECT_SMART,똑똑(스킬 사용시 소모 MP 무조건 1),0
EFFECT_SOULSHOT_ATTACK_BONUS,정탄 공격 보너스,0
EFFECT_STRONG,튼튼(피격 대미지 무조건 1),0
EFFECT_STUN,스턴,0
EFFECT_TARGET_TELEPORT,대상 이동,0
EFFECT_VISIBILITY_ALL_OFF,모두 끄기,0
EFFECT_VISIBILITY_ALL_ON,모두 보기,0
EFFECT_VISIBILITY_ONLY_MINE,내 것만 보기,0
EFFECT_VISIBILITY_ONLY_NAME,이름만 보기,0
EFFECT_WEAPON_ATTACK_POWER_MUL,공격력 증가율,0
ELITE_DUNGEON,정예 던전,0
ELITE_DUNGEON_HOTTIME_TIMEOUT_POPUP,핫타임 시간이 만료되어 오토 기능을 사용할 수 없습니다.,0
ELITE_DUNGEON_HOTTIME_CHARGE1,(하루 최대 [Count]분 충전 가능),0
ELITE_DUNGEON_HOTTIME_CHARGE2,충전 시간 <FontYellow>[Count]분</>,0
ELITE_DUNGEON_HOTTIME_COOL,쿨타임 중에는 핫타임 ON/OFF를 할 수 없습니다.,0
ELITE_DUNGEON_SWEEP1,정예 던전 퀘스트를 즉시 소탕 하시겠습니까?,0
ELIXIR_CRAFT,엘릭서 제작,0
ELIXIR_CRAFT_BIND_NOTIFY,제작 후 <FontYellow>[ElixirName]</>가 거래 불가 상태가 됩니다. (재료 약초 중 <FontYellow>거래 불가 재료</>가 포함) 계속하시겠습니까?,1
ELIXIR_USE_LIMITLEVEL,[Level]레벨부터 사용 가능,0
ELIXIR_MAX_LEVEL,"최고 등급에
도달하였습니다.",0
ENCHANT,제련,0
