Id,GroupId,Name,Type,DisplayLevel,Grade,EquipmentType1,EquipmentType2,WeaponType,ArmorType,Material,GachaInfoId,SoulCrystalType,PetEquipmentType,SummonGemGroupId,AcquirePerformanceType,AuctionSubGroupId,AuctionTradingUnit,IconTexture,MaxStackableCount,EffectType1,EffectParam1,EffectType2,EffectParam2,EffectType3,EffectParam3,BasicOptionGroupId,AbilityInfoPreviewId,AbilityInfoId,SellingPrice,ProvidingExp,RequiredAdena,CoolTime,Resource,AcquireContents1,AcquireContents2,AcquireContents3,AcquireContents4,AcquireContents5,TypeDesc,ClassType,LimitDesc,UsingDesc,Desc,UseType,UseLevel,MaxUseLevel,Rarity,VisualEffectId,InventoryType,BagType,LootEffect,UseClassTransfer,Usable,UseQuickSlot,Loadable,ItemInfoId,PeriodItem,ItemUseDesc,GuildWarehouseGrantRestrict,LimitBreakInfoId
110052,110050,스톰 브링거,10,,3,1,12,0,3,3,,9,4,,0,201,1,Weapon_Shield_ChainShield,1,1,452,21,61,0,0,10105201,16,,750,,,,"StormBringer_02,ChainShield_02",1,9,,,,검방패,2,,공격력과 함께 방어력도 올라가는 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
110053,110050,스톰 브링거,10,,4,1,12,0,3,3,,9,4,,0,201,1,Weapon_Shield_ChainShield,1,1,1003,21,136,0,0,10105301,16,16,2500,,,,"StormBringer_03,ChainShield_03",1,9,,,,검방패,2,,공격력과 함께 방어력도 올라가는 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
110054,110050,스톰 브링거,10,,5,1,12,0,3,3,,9,4,,1,201,1,Weapon_Shield_ChainShield,1,1,2063,21,280,0,0,10105401,16,16,12500,,,,"StormBringer_04,ChainShield_04",9,,,,,검방패,2,,공격력과 함께 방어력도 올라가는 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
110055,110050,스톰 브링거,10,,6,1,12,0,3,3,,9,4,,1,201,1,Weapon_Shield_ChainShield,1,1,3914,21,533,0,0,10105501,16,16,25000,,,,"StormBringer_05,ChainShield_05",9,,,,,검방패,2,,공격력과 함께 방어력도 올라가는 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,16
110056,110050,스톰 브링거,10,,7,1,12,0,3,3,,9,4,,1,201,1,Weapon_Shield_ChainShield,1,1,8713,21,1187,0,0,10105601,16,16,45000,,,,"StormBringer_06,ChainShield_06",,,,,,검방패,2,,공격력과 함께 방어력도 올라가는 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,16
110063,110060,미혹의 검,10,,4,1,12,0,3,3,,9,4,,0,201,1,Weapon_Shield_NightmareShield,1,1,1139,21,160,0,0,10106301,15,15,2500,,,,"DelusionSword_03,NightmareShield_03",9,,,,,검방패,2,,공격력과 함께 방어력도 올라가는 것이 특징인 무기입니다.,,,,,1,,0,0,1,0,0,0,0,,,,0,
110064,110060,미혹의 검,10,,5,1,12,0,3,3,,9,4,,1,201,1,Weapon_Shield_NightmareShield,1,1,2342,21,331,0,0,10106401,15,15,12500,,,,"DelusionSword_04,NightmareShield_04",9,,,,,검방패,2,,공격력과 함께 방어력도 올라가는 것이 특징인 무기입니다.,,,,,1,,0,0,1,0,0,0,0,,,,0,
110065,110060,미혹의 검,10,,6,1,12,0,3,3,,9,4,,1,201,1,Weapon_Shield_NightmareShield,1,1,4445,21,629,0,0,10106501,15,15,25000,,,,"DelusionSword_05,NightmareShield_05",9,,,,,검방패,2,,공격력과 함께 방어력도 올라가는 것이 특징인 무기입니다.,,,,,1,,0,0,2,0,0,0,0,,,,0,15
110066,110060,미혹의 검,10,,7,1,12,0,3,3,,9,4,,1,201,1,Weapon_Shield_NightmareShield,1,1,9893,21,1400,0,0,10106601,15,15,45000,,,,"DelusionSword_06,NightmareShield_06",,,,,,검방패,2,,공격력과 함께 방어력도 올라가는 것이 특징인 무기입니다.,,,,,1,,0,0,2,0,0,0,0,,,,0,15
110070,110070,다크 레기온,10,,1,1,12,0,3,3,,9,4,,0,201,1,Weapon_Shield_DarkCrystalShield,1,1,70,21,8,0,0,,18,,50,,,,"DarkLegion_01,DarkCrystalshield_01",1,9,,,,검방패,2,,공격력과 함께 방어력도 올라가는 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
110071,110070,다크 레기온,10,,2,1,12,0,3,3,,9,4,,0,201,1,Weapon_Shield_DarkCrystalShield,1,1,190,21,25,0,0,,18,,100,,,,"DarkLegion_01,DarkCrystalshield_01",1,9,,,,검방패,2,,공격력과 함께 방어력도 올라가는 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
110072,110070,다크 레기온,10,,3,1,12,0,3,3,,9,4,,0,201,1,Weapon_Shield_DarkCrystalShield,1,1,452,21,61,0,0,10105201,18,,750,,,,"DarkLegion_01,DarkCrystalshield_02",1,9,,,,검방패,2,,공격력과 함께 방어력도 올라가는 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
110073,110070,다크 레기온,10,,4,1,12,0,3,3,,9,4,,0,201,1,Weapon_Shield_DarkCrystalShield,1,1,1003,21,136,0,0,10105301,18,18,2500,,,,"DarkLegion_01,DarkCrystalshield_03",1,9,,,,검방패,2,,공격력과 함께 방어력도 올라가는 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
110074,110070,다크 레기온,10,,5,1,12,0,3,3,,9,4,,1,201,1,Weapon_Shield_DarkCrystalShield,1,1,2063,21,280,0,0,10105401,18,18,12500,,,,"DarkLegion_01,DarkCrystalshield_04",9,,,,,검방패,2,,공격력과 함께 방어력도 올라가는 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
110075,110070,다크 레기온,10,,6,1,12,0,3,3,,9,4,,1,201,1,Weapon_Shield_DarkCrystalShield,1,1,3914,21,533,0,0,10105501,18,18,25000,,,,"DarkLegion_01,DarkCrystalshield_05",9,,,,,검방패,2,,공격력과 함께 방어력도 올라가는 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,18
110076,110070,다크 레기온,10,,7,1,12,0,3,3,,9,4,,1,201,1,Weapon_Shield_DarkCrystalShield,1,1,8713,21,1187,0,0,10105601,18,18,45000,,,,"DarkLegion_01,DarkCrystalshield_06",,,,,,검방패,2,,공격력과 함께 방어력도 올라가는 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,18
120010,120010,랜시아,10,,1,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_Lance_05,1,1,76,0,0,0,0,,1,,50,,,,Lance_01,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
120011,120010,랜시아,10,,2,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_Lance_05,1,1,207,0,0,0,0,,1,,100,,,,Lance_01,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
120012,120010,랜시아,10,,3,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_Lance_05,1,1,494,0,0,0,0,10201201,1,,750,,,,Lance_02,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
120013,120010,랜시아,10,,4,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_Lance_05,1,1,1097,0,0,0,0,10201301,1,1,2500,,,,Lance_03,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
120014,120010,랜시아,10,,5,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_Lance_05,1,1,2256,0,0,0,0,10201401,1,1,12500,,,,Lance_04,9,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
120015,120010,랜시아,10,,6,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_Lance_05,1,1,4281,0,0,0,0,10201501,1,1,25000,,,,Lance_05,9,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,1
120016,120010,랜시아,10,,7,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_Lance_05,1,1,9530,0,0,0,0,10201601,1,1,45000,,,,Lance_06,,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,1
120020,120020,스콜피온,10,,1,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_Scorpion_05,1,1,75,0,0,0,0,,2,,50,,,,Scorpion_01,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
120021,120020,스콜피온,10,,2,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_Scorpion_05,1,1,203,0,0,0,0,,2,,100,,,,Scorpion_01,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
120022,120020,스콜피온,10,,3,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_Scorpion_05,1,1,485,0,0,0,0,10202201,2,,750,,,,Scorpion_02,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
120023,120020,스콜피온,10,,4,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_Scorpion_05,1,1,1076,0,0,0,0,10202301,2,2,2500,,,,Scorpion_03,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
120024,120020,스콜피온,10,,5,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_Scorpion_05,1,1,2213,0,0,0,0,10202401,2,2,12500,,,,Scorpion_04,9,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
120025,120020,스콜피온,10,,6,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_Scorpion_05,1,1,4200,0,0,0,0,10202501,2,2,25000,,,,Scorpion_05,9,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,2
120026,120020,스콜피온,10,,7,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_Scorpion_05,1,1,9349,0,0,0,0,10202601,2,2,45000,,,,Scorpion_06,,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,2
120030,120030,그레이트 액스,10,,1,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_GreatAxe_06,1,1,75,0,0,0,0,,3,,50,,,,GreatAxe_01,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
120031,120030,그레이트 액스,10,,2,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_GreatAxe_06,1,1,203,0,0,0,0,,3,,100,,,,GreatAxe_01,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
120032,120030,그레이트 액스,10,,3,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_GreatAxe_06,1,1,485,0,0,0,0,10203201,3,,750,,,,GreatAxe_02,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
120033,120030,그레이트 액스,10,,4,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_GreatAxe_06,1,1,1076,0,0,0,0,10203301,3,3,2500,,,,GreatAxe_03,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
120034,120030,그레이트 액스,10,,5,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_GreatAxe_06,1,1,2213,0,0,0,0,10203401,3,3,12500,,,,GreatAxe_04,9,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
120035,120030,그레이트 액스,10,,6,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_GreatAxe_06,1,1,4200,0,0,0,0,10203501,3,3,25000,,,,GreatAxe_05,9,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,3
120036,120030,그레이트 액스,10,,7,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_GreatAxe_06,1,1,9349,0,0,0,0,10203601,3,3,45000,,,,GreatAxe_06,,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,3
120043,120040,엑시디움,10,,4,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_Excidium_06,1,1,1306,0,0,0,0,10204301,4,4,2500,,,,Excidium_03,9,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,1,,0,0,1,0,0,0,0,,,,0,
120044,120040,엑시디움,10,,5,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_Excidium_06,1,1,2686,0,0,0,0,10204401,4,4,12500,,,,Excidium_04,9,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,1,,0,0,1,0,0,0,0,,,,0,
120045,120040,엑시디움,10,,6,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_Excidium_06,1,1,5097,0,0,0,0,10204501,4,4,25000,,,,Excidium_05,9,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,1,,0,0,2,0,0,0,0,,,,0,4
120046,120040,엑시디움,10,,7,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_Excidium_06,1,1,11346,0,0,0,0,10204601,4,4,45000,,,,Excidium_06,,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,1,,0,0,2,0,0,0,0,,,,0,4
120050,120050,오키쉬 글레이브,10,,1,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_OrcishGlaive,1,1,77,0,0,0,0,,16,,50,,,,OrcishGlaive_01,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
120051,120050,오키쉬 글레이브,10,,2,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_OrcishGlaive,1,1,209,0,0,0,0,,16,,100,,,,OrcishGlaive_01,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
120052,120050,오키쉬 글레이브,10,,3,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_OrcishGlaive,1,1,499,0,0,0,0,10205201,16,,750,,,,OrcishGlaive_02,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
120053,120050,오키쉬 글레이브,10,,4,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_OrcishGlaive,1,1,1107,0,0,0,0,10205301,16,16,2500,,,,OrcishGlaive_03,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
120054,120050,오키쉬 글레이브,10,,5,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_OrcishGlaive,1,1,2277,0,0,0,0,10205401,16,16,12500,,,,OrcishGlaive_04,9,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
120055,120050,오키쉬 글레이브,10,,6,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_OrcishGlaive,1,1,4322,0,0,0,0,10205501,16,16,25000,,,,OrcishGlaive_05,9,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,16
120056,120050,오키쉬 글레이브,10,,7,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_OrcishGlaive,1,1,9621,0,0,0,0,10205601,16,16,45000,,,,OrcishGlaive_06,,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,16
120063,120060,바디 슬래셔,10,,4,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_BodySlasher,1,1,1295,0,0,0,0,10206301,15,15,2500,,,,BodySlasher_03,9,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,1,,0,0,1,0,0,0,0,,,,0,
120064,120060,바디 슬래셔,10,,5,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_BodySlasher,1,1,2664,0,0,0,0,10206401,15,15,12500,,,,BodySlasher_04,9,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,1,,0,0,1,0,0,0,0,,,,0,
120065,120060,바디 슬래셔,10,,6,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_BodySlasher,1,1,5056,0,0,0,0,10206501,15,15,25000,,,,BodySlasher_05,9,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,1,,0,0,2,0,0,0,0,,,,0,15
120066,120060,바디 슬래셔,10,,7,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_BodySlasher,1,1,11255,0,0,0,0,10206601,15,15,45000,,,,BodySlasher_06,,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,1,,0,0,2,0,0,0,0,,,,0,15
120070,120070,다이너스티 핼버드,10,,1,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_DynastyHalberd,1,1,77,0,0,0,0,,18,,50,,,,DynastyHalberd_01,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
120071,120070,다이너스티 핼버드,10,,2,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_DynastyHalberd,1,1,209,0,0,0,0,,18,,100,,,,DynastyHalberd_01,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
120072,120070,다이너스티 핼버드,10,,3,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_DynastyHalberd,1,1,499,0,0,0,0,10205201,18,,750,,,,DynastyHalberd_02,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
120073,120070,다이너스티 핼버드,10,,4,1,12,1,3,3,,9,4,,0,204,1,Weapon_Spear_DynastyHalberd,1,1,1107,0,0,0,0,10205301,18,18,2500,,,,DynastyHalberd_03,1,9,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
120074,120070,다이너스티 핼버드,10,,5,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_DynastyHalberd,1,1,2277,0,0,0,0,10205401,18,18,12500,,,,DynastyHalberd_04,9,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
120075,120070,다이너스티 핼버드,10,,6,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_DynastyHalberd,1,1,4322,0,0,0,0,10205501,18,18,25000,,,,DynastyHalberd_05,9,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,18
120076,120070,다이너스티 핼버드,10,,7,1,12,1,3,3,,9,4,,1,204,1,Weapon_Spear_DynastyHalberd,1,1,9621,0,0,0,0,10205601,18,18,45000,,,,DynastyHalberd_06,,,,,,창,2,,공격범위가 넓은 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,18
130010,130010,듀얼 싸울아비 장검,10,,1,1,12,2,3,3,,9,4,,0,202,1,Weapon_DualSword_SamuraiLongSword_06,1,1,76,0,0,0,0,,1,,50,,,,"DualSamuraiSword_01,DualSamuraiSword_01",1,9,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
130011,130010,듀얼 싸울아비 장검,10,,2,1,12,2,3,3,,9,4,,0,202,1,Weapon_DualSword_SamuraiLongSword_06,1,1,207,0,0,0,0,,1,,100,,,,"DualSamuraiSword_01,DualSamuraiSword_01",1,9,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
130012,130010,듀얼 싸울아비 장검,10,,3,1,12,2,3,3,,9,4,,0,202,1,Weapon_DualSword_SamuraiLongSword_06,1,1,494,0,0,0,0,10301201,1,,750,,,,"DualSamuraiSword_02,DualSamuraiSword_02",1,9,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
130013,130010,듀얼 싸울아비 장검,10,,4,1,12,2,3,3,,9,4,,0,202,1,Weapon_DualSword_SamuraiLongSword_06,1,1,1097,0,0,0,0,10301301,1,1,2500,,,,"DualSamuraiSword_03,DualSamuraiSword_03",1,9,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
130014,130010,듀얼 싸울아비 장검,10,,5,1,12,2,3,3,,9,4,,1,202,1,Weapon_DualSword_SamuraiLongSword_06,1,1,2256,0,0,0,0,10301401,1,1,12500,,,,"DualSamuraiSword_04,DualSamuraiSword_04",9,,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
130015,130010,듀얼 싸울아비 장검,10,,6,1,12,2,3,3,,9,4,,1,202,1,Weapon_DualSword_SamuraiLongSword_06,1,1,4281,0,0,0,0,10301501,1,1,25000,,,,"DualSamuraiSword_05,DualSamuraiSword_05",9,,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,1
130016,130010,듀얼 싸울아비 장검,10,,7,1,12,2,3,3,,9,4,,1,202,1,Weapon_DualSword_SamuraiLongSword_06,1,1,9530,0,0,0,0,10301601,1,1,45000,,,,"DualSamuraiSword_06,DualSamuraiSword_06",,,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,1
130020,130020,듀얼 혁명의 검,10,,1,1,12,2,3,3,,9,4,,0,202,1,Weapon_Sword_RevolutionSword_06,1,1,75,0,0,0,0,,2,,50,,,,"DualRevolutionSword_01,DualRevolutionSword_01",1,9,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
130021,130020,듀얼 혁명의 검,10,,2,1,12,2,3,3,,9,4,,0,202,1,Weapon_Sword_RevolutionSword_06,1,1,203,0,0,0,0,,2,,100,,,,"DualRevolutionSword_01,DualRevolutionSword_01",1,9,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
130022,130020,듀얼 혁명의 검,10,,3,1,12,2,3,3,,9,4,,0,202,1,Weapon_Sword_RevolutionSword_06,1,1,485,0,0,0,0,10302201,2,,750,,,,"DualRevolutionSword_02,DualRevolutionSword_02",1,9,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
130023,130020,듀얼 혁명의 검,10,,4,1,12,2,3,3,,9,4,,0,202,1,Weapon_Sword_RevolutionSword_06,1,1,1076,0,0,0,0,10302301,2,2,2500,,,,"DualRevolutionSword_03,DualRevolutionSword_03",1,9,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
130024,130020,듀얼 혁명의 검,10,,5,1,12,2,3,3,,9,4,,1,202,1,Weapon_Sword_RevolutionSword_06,1,1,2213,0,0,0,0,10302401,2,2,12500,,,,"DualRevolutionSword_04,DualRevolutionSword_04",9,,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
130025,130020,듀얼 혁명의 검,10,,6,1,12,2,3,3,,9,4,,1,202,1,Weapon_Sword_RevolutionSword_06,1,1,4200,0,0,0,0,10302501,2,2,25000,,,,"DualRevolutionSword_05,DualRevolutionSword_05",9,,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,2
130026,130020,듀얼 혁명의 검,10,,7,1,12,2,3,3,,9,4,,1,202,1,Weapon_Sword_RevolutionSword_06,1,1,9349,0,0,0,0,10302601,2,2,45000,,,,"DualRevolutionSword_06,DualRevolutionSword_06",,,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,2
130030,130030,듀얼 다이너스티 소드,10,,1,1,12,2,3,3,,9,4,,0,202,1,Weapon_Sword_DynastySword_05,1,1,75,0,0,0,0,,3,,50,,,,"DualDynastySword_01,DualDynastySword_01",1,9,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
130031,130030,듀얼 다이너스티 소드,10,,2,1,12,2,3,3,,9,4,,0,202,1,Weapon_Sword_DynastySword_05,1,1,203,0,0,0,0,,3,,100,,,,"DualDynastySword_01,DualDynastySword_01",1,9,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
130032,130030,듀얼 다이너스티 소드,10,,3,1,12,2,3,3,,9,4,,0,202,1,Weapon_Sword_DynastySword_05,1,1,485,0,0,0,0,10303201,3,,750,,,,"DualDynastySword_02,DualDynastySword_02",1,9,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,0,0,0,0,0,,,,0,
130033,130030,듀얼 다이너스티 소드,10,,4,1,12,2,3,3,,9,4,,0,202,1,Weapon_Sword_DynastySword_05,1,1,1076,0,0,0,0,10303301,3,3,2500,,,,"DualDynastySword_03,DualDynastySword_03",1,9,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
130034,130030,듀얼 다이너스티 소드,10,,5,1,12,2,3,3,,9,4,,1,202,1,Weapon_Sword_DynastySword_05,1,1,2213,0,0,0,0,10303401,3,3,12500,,,,"DualDynastySword_04,DualDynastySword_04",9,,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,1,0,0,0,0,,,,0,
130035,130030,듀얼 다이너스티 소드,10,,6,1,12,2,3,3,,9,4,,1,202,1,Weapon_Sword_DynastySword_05,1,1,4200,0,0,0,0,10303501,3,3,25000,,,,"DualDynastySword_05,DualDynastySword_05",9,,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,3
130036,130030,듀얼 다이너스티 소드,10,,7,1,12,2,3,3,,9,4,,1,202,1,Weapon_Sword_DynastySword_05,1,1,9349,0,0,0,0,10303601,3,3,45000,,,,"DualDynastySword_06,DualDynastySword_06",,,,,,이도류,2,,많은 콤보를 넣을 수 있는 것이 특징인 무기입니다.,,,,,0,,0,0,2,0,0,0,0,,,,0,3
