Id,Name,BuffType,ClientType,Param,EffectTypeName,Group,StackCount,Duration,Period,VisualEffectId,ExtendVisualEffectId,ExcpetRoomType,IconTexture,CameraShake,CameraShakeIntensity,Sound,Desc,DescAddBuffId,GetBuffVisible
720451,코어 폭주,7,6,,광폭화,,1,2160000,,,,,Icon_Skill_Active_11252,,,,폭주,,0
720461,정신 지배,7,10,,정신 지배,,1,10000,,300013,,,Icon_Skill_Active_72045,,,,혼란에 빠져 적과 아군을 구분하지 못합니다.,,0
720472,드릴찍기(스턴),7,4,,스턴,1002,1,3000,,1,,,Icon_Debuff_Stun,,,,기절,,0
720482,문지기의 포효(침묵),7,11,,침묵,,1,10000,,300012,,,Icon_Debuff_Weakness,,,,스킬 사용 불가,,0
720511,쉬움 소환1,7,18,,쿨타임 테스트,,1,10000,,,,,,,,,단순 쿨타임,,0
720521,정신 지배,7,10,,정신 지배,,1,10000,,300013,,,Icon_Skill_Active_72045,,,,혼란에 빠져 적과 아군을 구분하지 못합니다.,,0
720531,정신 지배,7,10,,정신 지배,,1,10000,,300013,,,Icon_Skill_Active_72045,,,,혼란에 빠져 적과 아군을 구분하지 못합니다.,,0
720541,쉬움 소환2,7,18,,쿨타임 테스트,,1,10000,,,,,,,,,단순 쿨타임,,0
720551,보통 소환1,7,18,,쿨타임 테스트,,1,10000,,,,,,,,,단순 쿨타임,,0
720561,보통 소환2,7,18,,쿨타임 테스트,,1,10000,,,,,,,,,단순 쿨타임,,0
720571,보통 소환3,7,18,,쿨타임 테스트,,1,10000,,,,,,,,,단순 쿨타임,,0
720581,어려움 소환1,7,18,,쿨타임 테스트,,1,10000,,,,,,,,,단순 쿨타임,,0
720591,어려움 소환2,7,18,,쿨타임 테스트,,1,10000,,,,,,,,,단순 쿨타임,,0
720601,어려움 소환3,7,18,,쿨타임 테스트,,1,10000,,,,,,,,,단순 쿨타임,,0
600,정신 지배(테스트),7,10,,정신 지배,,1,30000,,,,,Icon_Debuff_Stun,,,,정신 지배 (현재 테스트 데이터),,0
741141,대지 파열,7,4,,스턴,,1,4000,,1,,,Icon_Debuff_Stun,,,,대지 파열로 인해 스턴 상태에 빠졌습니다.,,0
741171,마락스_피로 상태,7,4,,스턴,,1,4500,,,,,Icon_Debuff_Stun,,,,"마락스가 피로 상태에 빠집니다.
마락스가 받는 피해량이 대폭 증가합니다.",,0
741191,악마의 토템 중첩 버프,7,0,,중첩 버프,,3,30000,,,,,Icon_Debuff_Bleed,,,,중첩이 모두 될 경우 스턴에 걸립니다.,,0
7411911,마락스_피로 상태,7,4,,스턴,7411912,1,10000,,7411911,,,Icon_Debuff_Stun,,,,마락스가 피로 상태에 빠집니다.,,0
7411912,마락스_스트롱 상태,7,0,,악마의 면역,7411912,1,15000,,,,,Icon_Buff_DefensePower,,,,악마의 면역으로 인해 피해를 받지 않습니다.,,0
601391,부식,7,18,,공격 속도 감소,,1,15000,,7,,,Icon_Debuff_Weakness,,,,공격 속도가 감소 합니다.,,0
601402,멍해짐,7,18,,공격 명중률 감소,,1,15000,,7,,,Icon_Debuff_Weakness,,,,공격의 명중률이 감소 합니다.,,0
601412,출혈,7,18,,출혈,12,1,10000,,1007,,,Icon_Debuff_Bleed,,,,출혈을 통해 지속 피해를 입습니다.,,0
601441,출혈,7,18,,출혈,12,1,10000,,1007,,,Icon_Debuff_Bleed,,,,출혈을 통해 지속 피해를 입습니다.,,0
601462,스턴,7,4,,스턴,1002,1,2000,,1,,,Icon_Debuff_Stun,,,,기절,,0
601472,넉다운,7,2,,넉다운,1003,1,2000,,,,,Icon_Debuff_KnockDown,,,,넘어짐,,0
601612,넉다운,7,2,,넉다운,1003,1,2000,,,,,Icon_Debuff_KnockDown,,,,넘어짐,,0
601722,넉다운,7,2,,넉다운,1003,1,2000,,,,,Icon_Debuff_KnockDown,,,,넘어짐,,0
601742,스턴,7,4,,스턴,1002,1,2000,,1,,,Icon_Debuff_Stun,,,,기절,,0
601751,과열,7,18,,과열:공격력 증가,,5,603000,,20241,,,Icon_Buff_AttackPower,,,,공격력이 증가합니다.,,0
601771,슬로우/공속감소,7,0,,공격속도와 이동속도가 감소합니다.,,1,1000,,7,,,Icon_Debuff_Weakness,,,,이동 속도와 공격 속도가 감소 합니다.,,0
601781,피해량 감소율,7,18,,피해량 감소율,,1,10000,,,,,Icon_Skill_Passive_24241,,,,받는 데미지가 감소됩니다.,,0
601622,슬로우/공속감소,7,0,,슬로우,1001,1,4000,,,,,Icon_Debuff_Weakness,,,,이동 속도와 공격 속도가 감소 합니다.,,0
601642,중독,7,18,,중독,13,1,5000,1000,6,,,Icon_Debuff_Poison,,,,독에 중독되어 지속피해,,0
601,스턴,7,4,,기절,1002,1,1000,,1,,,,,,,기절,,0
910245,유기농 꿀 사탕,7,18,,,,1,603000,,,,,Icon_Buff_Event3,,,,공격력 1500 증가,,1
910246,딸기맛 사탕,7,18,,,,1,603000,,,,,Icon_Buff_Event2,,,,최대 HP 3000 증가,,1
910247,초코맛 사탕,7,18,,,,1,603000,,,,,Icon_Buff_Event1,,,,최대 MP 3000 증가,,1
910248,포도맛 사탕,7,18,,,,1,603000,,,,,Icon_Buff_Event4,,,,방어력 2000 증가,,1
910249,봄기운 머금은 새싹,7,18,,,,1,603000,,,,,Icon_Buff_Event5,,,,방어력 2000 증가,,1
910250,참 잘했어요,7,18,,,,1,603000,,,,,Icon_Buff_Event6,,,,공격력 1500 증가,,1
910251,포도,7,18,,,,1,603000,,,,,Icon_Buff_Event8,,,,크리티컬 데미지 3% 증가,,1
910252,수박,7,18,,,,1,603000,,,,,Icon_Buff_Event7,,,,최대 HP 3000 증가,,1
910253,참외,7,18,,,,1,603000,,,,,Icon_Buff_Event9,,,,방어력 2000 증가,,1
910254,복분자,7,18,,,,1,603000,,,,,Icon_Buff_Event10,,,,공격력 1500 증가,,1
910255,페르넬의 보물찾기 열쇠,7,18,,,,1,603000,,,,,Icon_Buff_Event11,,,,최대 HP 3000 증가,,0
910256,폭죽 이펙트 연출 데이터1,7,0,,,,1,100,100,,,,,,,PC/Common/PC_FireWorks_01,폭죽 이펙트용 데이터1,,0
910257,폭죽 이펙트 연출 데이터2,7,0,,,,1,100,100,,,,,,,PC/Common/PC_FireWorks_02,폭죽 이펙트용 데이터2,,0
910258,폭죽 이펙트 연출 데이터3,7,0,,,,1,100,100,,,,,,,PC/Common/PC_FireWorks_03,폭죽 이펙트용 데이터3,,0
910259,폭죽 이펙트 연출 데이터4,7,0,,,,1,100,100,,,,,,,PC/Common/PC_FireWorks_04,폭죽 이펙트용 데이터4,,0
602,필드보스 연출용 버프,7,6,"{""Color"":{""R"":0,""G"":0.6,""B"":1},
""Intensity"":10,
""Speed"":1}",필드보스 연출용,,1,5000,,,,,,,,,필드보스 연출용,,0
800000,알람아이콘 (테스트),7,12,"{""Icon"":""/Game/UI/Material/MI_Dice"",
""ShowTimer"":1}",알람 아이콘 표시,,1,50000,,,,,,,,,알림아이콘 표시 테스트,,0
805004,피의 검기: 출혈,7,18,,출혈,,5,30000,2000,15,,,Icon_Debuff_Bleed,,,,30초간 지속피해를 주며 효과가 중첩 됩니다.,,0
411005,자상,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Leonard_01"",
""ShowTimer"":0}",자상,,3,30000,,413005,,,Icon_Debuff_Leonard_01,,,,상처에서 출혈이 생겨 방어력이 감소합니다.,,0
411010,빈혈,7,4,,스턴,,1,15000,,413010,,,Icon_Debuff_Stun,,,,,,0
411011,생명력 강탈,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Leonard_02"",
""ShowTimer"":0}",생명력 강탈,,1,15000,750,413011,,,Icon_Debuff_Leonard_02,,,,레오나드가 강제로 피를 강탈합니다.,,0
411018,흡혈귀화,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Trisha_01"",
""ShowTimer"":0}","공격력 증가, 방어력 감소",,3,30000,,"4130181,4130185",,,Icon_Debuff_Trisha_01,,,,피의 성분이 흡혈귀처럼 변화되어 흥분이 끓어 오릅니다.,,0
411019,흡혈귀 전환,7,10,,정신 지배,,1,10000,,413019,,,Icon_Debuff_Trisha_02,,,,피가 완전히 흡혈귀화 되어 아군의 피를 노립니다.,,0
411036,피의 격노 I,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}",,,1,10000,,,,,,,,,,,0
411037,피의 격노 II,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,,1,10000,,,,,,,,,,,0
411038,피의 격노 III,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":20,
""Speed"":1}",,,1,10000,,,,,,,,,,,0
412005,자상,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Leonard_01"",
""ShowTimer"":0}",자상,,3,30000,,413005,,,Icon_Debuff_Leonard_01,,,,상처에서 출혈이 생겨 방어력이 감소합니다.,,0
412010,빈혈,7,4,,스턴,,1,15000,,413010,,,Icon_Debuff_Stun,,,,,,0
412011,생명력 강탈,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Leonard_02"",
""ShowTimer"":0}",생명력 강탈,,1,15000,750,413011,,,Icon_Debuff_Leonard_02,,,,레오나드가 강제로 피를 강탈합니다.,,0
412018,흡혈귀화,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Trisha_01"",
""ShowTimer"":0}","공격력 증가, 방어력 감소",,3,30000,,"4130181,4130185",,,Icon_Debuff_Trisha_01,,,,피의 성분이 흡혈귀처럼 변화되어 흥분이 끓어 오릅니다.,,0
412019,흡혈귀 전환,7,10,,정신 지배,,1,10000,,413019,,,Icon_Debuff_Trisha_02,,,,피가 완전히 흡혈귀화 되어 아군의 피를 노립니다.,,0
412036,피의 격노 I,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}",,,1,10000,,,,,,,,,,,0
412037,피의 격노 II,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,,1,10000,,,,,,,,,,,0
412038,피의 격노 III,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":20,
""Speed"":1}",,,1,10000,,,,,,,,,,,0
413002,격노하는 피,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}","공격력, 공격속도 증가",,1,5000,,,,,,,,,,,0
413005,자상,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Leonard_01"",
""ShowTimer"":0}",자상,,5,30000,,413005,,,Icon_Debuff_Leonard_01,,,,상처에서 출혈이 생겨 방어력이 감소합니다.,,0
413010,레오나드 : 빈혈,7,4,,스턴,,1,15000,,413010,,,Icon_Debuff_Stun,,,,,,0
413011,생명력 강탈,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Leonard_02"",
""ShowTimer"":0}",생명력 강탈,,1,15000,750,413011,,,Icon_Debuff_Leonard_02,,,,레오나드가 강제로 피를 강탈합니다.,,0
413013,부식성 산,7,0,,"지속 피해, 이동속도 감소",,5,5000,1000,300011,,,Icon_Debuff_Poison,,,,"토사물이 끈적거려 움직이기 힘들고, 살을 녹입니다.",,0
413016,박쥐 : 투명,7,5,,,,1,603000,,,,,,,,,,,0
4130212,피 충전 : 무적,7,5,,무적,4130212,1,603000,,,,,,,,,,,0
4130213,피 충전 : 스턴,7,18,,스턴,4130213,1,603000,,,,,,,,,,,0
4130214,피 충전 : 무적 제거용 중첩 버프,7,18,,,,3,,,,,,,,,,,,0
4130215,피 충전 : 스턴 제거용 중첩 버프,7,18,,,,3,,,,,,,,,,,,0
4130216,피 충전 : 무적 제거 버프,7,18,,,4130212,1,,,,,,,,,,,,0
4130217,피 충전 : 스턴 제거 버프,7,18,,,4130213,1,,,,,,,,,,,,0
413018,흡혈귀화,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Trisha_01"",
""ShowTimer"":0}","공격력 증가, 방어력 감소",,3,30000,,"4130181,4130185",,,Icon_Debuff_Trisha_01,,,,피의 성분이 흡혈귀처럼 변화되어 흥분이 끓어 오릅니다.,,0
413019,흡혈귀 전환,7,10,,정신 지배,,1,10000,,413019,,,Icon_Debuff_Trisha_02,,,,피가 완전히 흡혈귀화 되어 아군의 피를 노립니다.,,0
4130272,핏덩이 글로우,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,,1,3000,,,,,,,,,,,0
413034,점액질 과포화,7,6,"{""Color"":{""R"":0,""G"":1,""B"":0},
""Intensity"":10,
""Speed"":1}",,,1,603000,,,,,,,,,,,0
413035,자켄의 환영 무적,7,0,,무적,,1,603000,,,,,Icon_Buff_Invincible,,,,피해를 받지 않습니다.,,0
413036,피의 격노 I,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}",,,1,10000,,,,,,,,,,,0
413037,피의 격노 II,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,,1,10000,,,,,,,,,,,0
413038,피의 격노 III,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":20,
""Speed"":1}",,,1,10000,,,,,,,,,,,0
413041,레오나드 : 피의 지옥,7,4,,스턴,,1,15000,,413010,,,Icon_Debuff_Stun,,,,,,0
414043,타크 투명 버프,7,0,,스턴,,1,603000,,,,,,,,,,,0
414002,격노하는 피,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}","공격력, 공격속도 증가",,1,5000,,,,,,,,,,,0
414005,자상,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Leonard_01"",
""ShowTimer"":0}",자상,,5,30000,,413005,,,Icon_Debuff_Leonard_01,,,,상처에서 출혈이 생겨 방어력이 감소합니다.,,0
414010,빈혈,7,4,,스턴,,1,15000,,413010,,,Icon_Debuff_Stun,,,,,,0
414011,생명력 강탈,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Leonard_02"",
""ShowTimer"":0}",생명력 강탈,,1,15000,750,413011,,,Icon_Debuff_Leonard_02,,,,레오나드가 강제로 피를 강탈합니다.,,0
414013,부식성 산,7,0,,"지속 피해, 이동속도 감소",,5,5000,1000,300011,,,Icon_Debuff_Poison,,,,"토사물이 끈적거려 움직이기 힘들고, 살을 녹입니다.",,0
414016,박쥐 : 투명,7,5,,,,1,603000,,,,,,,,,,,0
414018,흡혈귀화,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Trisha_01"",
""ShowTimer"":0}","공격력 증가, 방어력 감소",,3,30000,,"4130181,4130185",,,Icon_Debuff_Trisha_01,,,,피의 성분이 흡혈귀처럼 변화되어 흥분이 끓어 오릅니다.,,0
414019,흡혈귀 전환,7,10,,정신 지배,,1,10000,,413019,,,Icon_Debuff_Trisha_02,,,,피가 완전히 흡혈귀화 되어 아군의 피를 노립니다.,,0
414036,피의 격노 I,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}",,,1,10000,,,,,,,,,,,0
414037,피의 격노 II,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,,1,10000,,,,,,,,,,,0
414038,피의 격노 III,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":20,
""Speed"":1}",,,1,10000,,,,,,,,,,,0
414041,레오나드 : 피의 지옥,7,4,,스턴,,1,15000,,413010,,,Icon_Debuff_Stun,,,,,,0
414045,흡혈귀 공명,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}",,,1,603000,,,,,,,,,,,0
4010062,바위 치기 : 스턴,7,4,,스턴,1002,1,2000,,1,,,Icon_Debuff_Stun,,,,기절,,0
4010202,목표 포착 : 표적,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Boranta_02"",
""ShowTimer"":0}",표적,,1,3500,,,,,Icon_Debuff_Boranta_02,,,,도끼 던지기의 대상이 됩니다.,,0
401021,불씨,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Boranta_01"",
""ShowTimer"":1}",,,1,5000,,401021,,,Icon_Debuff_Boranta_01,,,,일정 시간 후 폭발해 지면에 화염을 생성합니다.,,0
401026,발화,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Ramog_01"",
""ShowTimer"":0}",중첩 추가 피해,,5,120000,,401026,,,Icon_Debuff_Ramog_01,,,,발화 폭발 시 매우 큰 추가 피해를 받습니다.,,0
401009,라모그 친위대 경비병 광폭화,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":5,
""Speed"":1}",연출,,1,15000,,,,,,,,,,,0
401010,오크 주술사의 영혼 : 연출,7,6,"{""Color"":{""R"":0,""G"":176,""B"":240},
""Intensity"":5,
""Speed"":1}",,,1,60000,,,,,,,,,,,0
401011,네뷸라이트 수정 : 스턴,7,4,,스턴,,1,10000,,,,,,,,,,,0
401013,자폭 타이머,7,12,"{""Icon"":""/Game/UI/SuicideBomb_Debuff_effect"",
""ShowTimer"":1}",자폭 남은 시간,,1,5000,,,,,,,,,,,0
401014,자폭 연출용 버프1,7,6,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":20,
""Speed"":5}",,,1,15000,,,,,,,,,,,0
401015,자폭 연출용 버프2,7,6,"{""Color"":{""R"":255,""G"":30,""B"":0},
""Intensity"":40,
""Speed"":9}",,,1,15000,,,,,,,,,,,0
4020012,강한 베기 : 넉다운,7,2,,넉다운,1003,1,2000,,,,,Icon_Debuff_KnockDown,,,,넘어짐,,0
4010351,폭발 대기 : 이동공격불가,7,0,,라모그 이동 불가용,1002,1,20000,,4010351,,,,,,,,,0
4020101,폭발 대기 : 이동불가,7,0,,이동속도 감소,,1,20000,,,,,,,,,,,0
4010361,파아그리오 이동 버프,7,0,,이동용,,1,500,,,,,,,,,,,0
4010222,화염,7,18,,화염,,1,10,10,,,,,,,,,,0
401000,오크의 힘,7,0,,오크 보급상자 버프,,1,30000,,,,,Icon_Buff_AttackPower,,,,,,0
4011032,목표 포착 : 스턴,7,4,,넉다운,,1,3500,,1,,,,,,,,,0
4011042,불씨,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Boranta_01"",
""ShowTimer"":1}",불씨,,1,6000,6000,401021,,,Icon_Debuff_Boranta_01,,,,불씨가 몸에 붙어 지속적인 피해를 받습니다.,,0
4011022,불씨 폭발 1,7,18,,불씨,,1,100,100,,,,,,,,,,0
4011023,불씨 폭발 2,7,18,,,,1,10,10,401022,,,,,,,,,0
4011092,불씨 폭발: 넉다운,7,2,,넉다운,,1,2000,,,,,,,,,,,0
4012022,발화,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Ramog_01"",
""ShowTimer"":0}",,,5,40000,,401026,,,Icon_Debuff_Ramog_01,,,,발화 폭발 시 매우 큰 추가 피해를 받습니다.,,0
4012023,악몽의 발화,7,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Ramog_01"",
""ShowTimer"":0}",,,5,40000,2000,401026,,,Icon_Debuff_Ramog_01,,,,"지속적으로 피해를 입으며, 발화 폭발 시 매우 큰 추가 피해를 받습니다.",,0
4012051,폭발 대기,7,4,,,4012051,1,24000,,4010351,,,,,,,,,0
4012061,파아그리오 이동 버프,7,18,,,4012051,1,1000,,,,,,,,,,,0
401217,광폭화 대기,7,4,,,,1,4000,,4010351,,,,,,,,,0
401218,라모그 자신 스턴,7,18,,,,1,10000,,1,,,,,,,,,0
4012092,파아그리오 글로우,7,6,"{""Color"":{""R"":1,""G"":0,""B"":0},
""Intensity"":10,
""Speed"":1}",,,1,3000,,,,,,,,,,,0
401211,라모그 - 광폭화,7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":20,
""Speed"":1}",,,1,3000,,,,,,,,,,,0
401226,라모그 - 광폭화 (무적포함),7,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":20,
""Speed"":1}",,,1,3000,,,,,,,,,,,0
9901011,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv1,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9901021,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv2,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9901031,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv3,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9901041,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv4,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9901051,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv5,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9901061,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv6,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9901071,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv7,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9901081,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv8,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9901091,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv9,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9901101,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv10,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9901111,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv11,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9901121,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv12,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9901131,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv13,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9901141,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv14,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9901151,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv15,7,0,,,,1,2000,1000,9901011,,,,,,,,,0
9901161,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv16,7,0,,,,1,2000,1000,9901011,,,,,,,,,0
9901171,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv17,7,0,,,,1,2000,1000,9901011,,,,,,,,,0
9901181,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv18,7,0,,,,1,2000,1000,9901011,,,,,,,,,0
9901191,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv19,7,0,,,,1,2000,1000,9901011,,,,,,,,,0
9901201,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv20,7,0,,,,1,2000,1000,9901011,,,,,,,,,0
9901211,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv21,7,0,,,,1,2000,1000,9901011,,,,,,,,,0
9901221,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv22,7,0,,,,1,2000,1000,9901011,,,,,,,,,0
9901231,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv23,7,0,,,,1,2000,1000,9901011,,,,,,,,,0
9901241,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv24,7,0,,,,1,2000,1000,9901011,,,,,,,,,0
9901251,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv25,7,0,,,,1,2000,1000,9901011,,,,,,,,,0
9901261,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv26,7,0,,,,1,2000,1000,9901011,,,,,,,,,0
9901271,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv27,7,0,,,,1,2000,1000,9901011,,,,,,,,,0
9901281,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv28,7,0,,,,1,2000,1000,9901011,,,,,,,,,0
9901291,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv29,7,0,,,,1,2000,1000,9901011,,,,,,,,,0
9901301,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv30,7,0,,,,1,2000,1000,9901011,,,,,,,,,0
9901302,망토 착용효과 - 하기오스의 낙뢰 : 낙뢰 발동 Lv30 (스턴 낙뢰 생성용),7,0,,,,1,3000,3000,9901011,,,,,,,,,0
9901311,하기오스의 낙뢰-이동속도저하,7,0,,슬로우,1001,1,1000,,,,,Icon_Debuff_Slow,,,,이동속도저하,,0
9901312,하기오스의 낙뢰-기절,7,4,,스턴,1002,1,1000,,1,,,Icon_Debuff_Stun,,,,기절,,0
9902011,망토 착용효과 - PVE 공격무효화 보호막 :1회 무효화,7,0,,,,1,12000,,9902011,,,,,,,,,0
9902012,망토 착용효과 - PVE 공격무효화 보호막 :2회 무효화,7,0,,,,1,12000,,9902011,,,,,,,,,0
9902013,망토 착용효과 - PVE 공격무효화 보호막 :3회 무효화,7,0,,,,1,12000,,9902011,,,,,,,,,0
9903011,망토 착용효과 - PVP 레어스킬 보호막 :1회 무효화,7,0,,,,1,7000,,9903011,,,,,,,,,0
9903012,망토 착용효과 - PVP 레어스킬 보호막 :2회 무효화,7,0,,,,1,7000,,9903011,,,,,,,,,0
9903013,망토 착용효과 - PVP 레어스킬 보호막 :3회 무효화,7,0,,,,1,7000,,9903011,,,,,,,,,0
9904011,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv1,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904021,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv2,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904031,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv3,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904041,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv4,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904051,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv5,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904061,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv6,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904071,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv7,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904081,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv8,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904091,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv9,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904101,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv10,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904111,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv11,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904121,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv12,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904131,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv13,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904141,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv14,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904151,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv15,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
9904161,망토 착용효과 - 각성한 엠브리온의 대지파괴 발동 Lv16,7,0,,,,1,1000,1000,9901011,,,,,,,,,0
