Id,SkillId,CollisionUnitGroup,CollisionUnitType,CollisionUnitParam,TargetType,EffectType,EffectTypeName,EffectParam,EffectGrowth1,EffectGrowth2,PointCount
760861,76086,,6,,12,16,,"0,0,18000,18000",1,1,
760871,76087,,6,,12,16,,"0,0,13700,13700",1,1,
760881,76088,,6,,12,69,몬스터:화염구,50001,,,
760891,76089,,6,,12,16,,"0,0,16700,16700",1,1,
760901,76090,,6,,12,17,,"0,0,18000,18000",1,1,
760911,76091,,6,,12,16,,"0,0,18000,18000",1,1,
760921,76092,,6,,12,17,,"0,0,16700,16700",1,1,
760931,76093,,6,,12,16,,"0,0,16000,16000",1,1,
760941,76094,,6,,12,16,,"0,0,13300,13300",1,1,
760951,76095,,6,,12,16,,"0,0,18000,18000",1,1,
760961,76096,,6,,12,16,,"0,0,16700,16700",1,1,
760971,76097,,6,,12,16,,"0,0,18000,18000",1,1,
760981,76098,,6,,12,16,,"0,0,18000,18000",1,1,
760991,76099,,6,,12,16,,"0,0,13300,13300",1,1,
761001,76100,,6,,12,16,,"0,0,18000,18000",1,1,
761011,76101,,6,,12,17,,"0,0,10000,10000",1,1,
761021,76102,,6,,12,16,,"0,0,18000,18000",1,1,
761031,76103,,6,,12,69,몬스터:암흑마법,50005,,,
761041,76104,,6,,12,16,,"0,0,20000,20000",1,1,
761051,76105,,6,,12,16,,"0,0,15000,15000",1,1,
770011,77001,,6,,12,16,,"0,0,17600,17600",1,1,
770021,77002,,6,,12,16,,"0,0,25200,25200",1,1,
770031,77003,,6,,12,16,,"0,0,21600,21600",1,1,
770041,77004,,6,,12,16,,"0,0,5000,5000",1,1,
770042,77004,,6,,12,8,중독,77007,,,
770051,77005,,6,,12,16,,"0,0,11600,11600",1,1,
770052,77005,,6,,12,8,스턴,77005,,,
770061,77006,,6,,12,16,,"0,0,5000,5000",1,1,
770062,77006,,6,,12,8,중독,77007,,,
770071,77007,,6,,12,16,,"0,0,11400,11400",1,1,
770072,77007,,6,,12,8,스턴,77005,,,
770081,77008,,6,,12,16,,"0,0,19000,19000",1,1,
770091,77009,,6,,12,16,,"0,0,21600,21600",1,1,
770101,77010,,6,,12,16,,"0,0,30000,30000",1,1,
770111,77011,,6,,12,16,,"0,0,30000,30000",1,1,
770121,77012,,6,,12,17,,"0,0,5000,5000",1,1,
770122,77012,,6,,12,8,중독,77007,,,
770131,77013,,6,,12,16,,"0,0,14000,14000",1,1,
770141,77014,,6,,12,16,,"0,0,24000,24000",1,1,
770151,77015,,6,,12,16,,"0,0,34000,34000",1,1,
770152,77015,,6,,12,8,스턴,77005,,,
770161,77016,,6,,12,16,,"0,0,5000,5000",1,1,
770162,77016,,6,,12,8,출혈,77006,,,
770171,77017,,6,,12,16,,"0,0,19000,19000",1,1,
770181,77018,,6,,12,16,,"0,0,20000,20000",1,1,
770182,77018,,6,,12,8,스턴,77005,,,
770191,77019,,6,,12,16,,"0,0,10000,10000",1,1,
770192,77019,,6,,12,8,스턴,77005,,,
770201,77020,,6,,12,16,,"0,0,18000,18000",1,1,
770211,77021,,6,,12,16,,"0,0,20700,20700",1,1,
770221,77022,,6,,12,16,,"0,0,5000,5000",1,1,
770222,77022,,6,,12,8,중독,77007,,,
770231,77023,,6,,12,16,,"0,0,21600,21600",1,1,
770241,77024,,6,,12,16,,"0,0,25500,25500",1,1,
770251,77025,,6,,12,16,,"0,0,5000,5000",1,1,
770252,77025,,6,,12,8,약화,77008,,,
770261,77026,,6,,12,16,,"0,0,25000,25000",1,1,
770271,77027,,6,,12,16,,"0,0,5000,5000",1,1,
770272,77027,,6,,12,8,약화,77008,,,
770281,77028,,6,,12,16,,"0,0,5000,5000",1,1,
770282,77028,,6,,12,8,약화,77008,,,
770291,77029,,6,,12,16,,"0,0,12000,12000",1,1,
770292,77029,,6,,12,8,스턴,77005,,,
770301,77030,,6,,12,16,,"0,0,21600,21600",1,1,
770311,77031,,6,,12,16,,"0,0,5000,5000",1,1,
770312,77031,,6,,12,8,중독,77007,,,
770321,77032,,6,,12,16,,"0,0,22400,22400",1,1,
770331,77033,,6,,12,16,,"0,0,30300,30300",1,1,
770341,77034,,6,,12,16,,"0,0,21600,21600",1,1,
770351,77035,,6,,12,16,,"0,0,5000,5000",1,1,
770352,77035,,6,,12,8,출혈,77006,,,
770361,77036,,6,,12,16,,"0,0,25200,25200",1,1,
770371,77037,,6,,12,16,,"0,0,17600,17600",1,1,
770381,77038,,6,,12,16,,"0,0,14000,14000",1,1,
770382,77038,,6,,12,8,스턴,77005,,,
770391,77039,,6,,12,16,,"0,0,5000,5000",1,1,
770392,77039,,6,,12,8,출혈,77006,,,
770401,77040,,6,,12,16,,"0,0,10000,10000",1,1,
770402,77040,,6,,12,8,중독,77007,,,
770411,77041,,6,,12,16,,"0,0,13600,13600",1,1,
770412,77041,,6,,12,8,스턴,77005,,,
770421,77042,,6,,12,16,,"0,0,5000,5000",1,1,
770422,77042,,6,,12,8,출혈,77006,,,
770431,77043,,6,,12,16,,"0,0,5000,5000",1,1,
770432,77043,,6,,12,8,약화,77008,,,
770441,77044,,6,,12,16,,"0,0,5000,5000",1,1,
770442,77044,,6,,12,8,출혈,77006,,,
770451,77045,,6,,12,16,,"0,0,6700,6700",1,1,
770452,77045,,6,,12,8,중독,77007,,,
770461,77046,,6,,12,16,,"0,0,6700,6700",1,1,
770462,77046,,6,,12,8,중독,77007,,,
770471,77047,,6,,12,16,,"0,0,9000,9000",1,1,
770472,77047,,6,,12,8,스턴,77005,,,
770481,77048,,6,,12,16,,"0,0,24000,24000",1,1,
770491,77049,,6,,12,16,,"0,0,20000,20000",1,1,
770492,77049,,6,,12,8,스턴,77005,,,
770501,77050,,6,,12,17,,"0,0,8000,8000",1,1,
770502,77050,,6,,12,8,출혈,77006,,,
770511,77051,,6,,12,17,,"0,0,34400,34400",1,1,
770521,77052,,6,,12,17,,"0,0,11000,11000",1,1,
770522,77052,,6,,12,8,중독,77007,,,
770531,77053,,6,,12,17,,"0,0,5000,5000",1,1,
770532,77053,,6,,12,8,약화,77008,,,
770541,77054,,6,,12,16,,"0,0,21600,21600",1,1,
770551,77055,,6,,12,16,,"0,0,25000,25000",1,1,
770561,77056,,6,,12,16,,"0,0,36000,36000",1,1,
770571,77057,,6,,12,16,,"0,0,26000,26000",1,1,
770581,77058,,6,,12,16,,"0,0,30000,30000",1,1,
770591,77059,,6,,12,16,,"0,0,30000,30000",1,1,
770601,77060,,6,,12,16,,"0,0,22200,22200",1,1,
770611,77061,,6,,12,16,,"0,0,30000,30000",1,1,
770621,77062,,6,,12,16,,"0,0,30000,30000",1,1,
770622,77062,,6,,12,53,흡혈,,,,
770631,77063,,6,,12,16,,"0,0,21600,21600",1,1,
770641,77064,,6,,12,17,,"0,0,5000,5000",1,1,
770642,77064,,6,,12,8,중독,77007,,,
770651,77065,,6,,12,16,,"0,0,5000,5000",1,1,
770652,77065,,6,,12,8,출혈,77006,,,
770661,77066,,6,,12,16,,"0,0,21600,21600",1,1,
770662,77066,,6,,12,53,흡혈,,,,
770671,77067,,6,,12,16,,"0,0,19500,19500",1,1,
770681,77068,,6,,12,16,,"0,0,11600,11600",1,1,
770682,77068,,6,,12,8,스턴,77005,,,
770691,77069,,6,,12,16,,"0,0,36000,36000",1,1,
770701,77070,,6,,12,16,,"0,0,5500,5500",1,1,
770702,77070,,6,,12,8,출혈,77006,,,
770711,77071,,6,,12,17,,"0,0,6800,6800",1,1,
770712,77071,,6,,12,8,중독,77007,,,
770721,77072,,6,,12,16,,"0,0,24000,24000",1,1,
770731,77073,,6,,12,17,,"0,0,5000,5000",1,1,
770732,77073,,6,,12,8,중독,77007,,,
770741,77074,,6,,12,16,,"0,0,25200,25200",1,1,
770751,77075,,6,,12,16,,"0,0,20000,20000",1,1,
770761,77076,,6,,12,17,,"0,0,15400,15400",1,1,
770762,77076,,6,,12,8,약화,77008,,,
770771,77077,,6,,12,17,,"0,0,40600,40600",1,1,
770772,77077,,6,,12,8,약화,77008,,,
770781,77078,,6,,12,17,,"0,0,24000,24000",1,1,
770791,77079,,6,,12,16,,"0,0,21600,21600",1,1,
770801,77080,,6,,12,16,,"0,0,21600,21600",1,1,
770811,77081,,6,,12,16,,"0,0,30000,30000",1,1,
770812,77081,,6,,12,53,흡혈,,,,
770821,77082,,6,,12,16,,"0,0,17600,17600",1,1,
770831,77083,,6,,12,16,,"0,0,12000,12000",1,1,
770841,77084,,6,,12,16,,"0,0,21600,21600",1,1,
770851,77085,,6,,12,69,발사체,77085,,,
770861,77086,,6,,12,16,공격력 증가,"0,0,48000,48000",1,1,
770871,77087,,6,,12,53,HP 흡수율,10000,1,1,
780001,78000,,6,,12,16,,"0,0,10000,10000",,,
800011,80001,,6,,12,16,공성 방어탑 발사체,"0,0,10000,10000",1,1,
800021,80002,,6,,12,20,,"700,700,1",,,
800031,80003,,6,,12,20,,"800,800,1",,,
800041,80004,,6,,12,20,,"900,900,1",,,
800052,80005,,6,,12,20,,"1000,1000,1",,,
811161,80006,,6,,12,20,,"1100,1100,1",,,
811171,80007,,6,,12,20,,"1200,1200,1",,,
800081,80008,,6,,12,16,요새 방어탑 발사체,"0,0,10000,10000",1,1,
800082,80008,,6,,12,20,요새 방어탑 발사체,"700,700,1",1,1,
800091,80009,,6,,12,16,공성기지 발사체,"0,0,10000,10000",1,1,
800092,80009,,6,,12,20,공성기지 발사체,"700,700,1",1,1,
900021,90002,,6,,12,16,,"0,0,10000,10000",1,1,
900031,90003,,6,,12,16,,"0,0,10000,10000",1,1,
1000011,100001,,6,,12,8,클랜 헬스,90001,,,
1000021,100002,,6,,12,8,클랜 소울,90002,,,
1000031,100003,,6,,12,8,클랜 실드,90003,,,
1000041,100004,,6,,12,8,클랜 마이트,90004,,,
1000051,100005,,6,,12,8,클랜 가이던스,90005,,,
1000061,100006,,6,,12,8,클랜 이베이드,90006,,,
1000071,100007,,6,,12,8,클랜 무브먼트,90007,,,
1000081,100008,,6,,12,8,클랜 데들리어택,90008,,,
1000091,100009,,6,,12,8,클랜 크리티컬,90009,,,
5000011,500001,,6,,12,8,엘드루의 분노,500001,,,
9000011,900001,,6,,12,8,강하다,900001,,,
9056021,905602,,6,,12,8,사기 진작 효과,905602,,,
9056041,905604,,6,,12,8,얼음 폭풍 효과,905604,,,
9056071,905607,,6,,12,8,HP 회복량 증폭 효과,905607,,,
9056121,905612,,6,,12,147,MP 소멸 효과,"1500,1500,1",,,
9060021,906002,,6,,12,8,HP 회복 효과,906002,,,
944151,94415,,6,,12,8,"물리, 마법 방어력 증가",944151,,,
944161,94416,,6,,12,8,"물리, 마법 방어력 증가",944161,,,
3011,301,,6,,12,8,라텔 로버스트의 축복1,301,,,
3021,302,,6,,12,8,라텔 로버스트의 축복2,302,,,
3031,303,,6,,12,8,라텔 로버스트의 축복3,303,,,
3041,304,,6,,12,73,,,,,
3051,305,,6,,12,8,정원의 수호자,305,,,
3061,306,,6,,12,8,정원의 수호자 이펙트,306,,,
3111,311,,6,,12,73,픽시 튼튼,,,,
3121,312,,6,,12,73,주황 픽시 스폰,,,,
3122,312,,6,,12,8,주황 픽시 스폰,312,,,
3131,313,,6,,12,147,MP 소멸 효과,"1500,1500,1",,,
3141,314,,6,,12,73,파랑 픽시 스폰,,,,
3142,314,,6,,12,8,파랑 픽시 스폰,314,,,
3151,315,,6,,12,8,이동 속도 감소,315,,,
3161,316,,6,,12,8,정신 지배,316,,,
3171,317,,6,,12,8,공격 속도 감소,317,,,
3211,321,,6,,12,8,,321,,,
3221,322,,6,,12,8,,322,,,
3231,323,,6,,12,8,,323,,,
3241,324,,6,,12,8,,324,,,
3242,324,,6,,12,25,,,,,
4011,401,,6,,12,8,회복의 샘,401,,,
4021,402,,6,,12,8,회복의 샘 버프,402,,,
4511,451,,6,,12,73,,,,,
1500011,150001,,6,,12,16,,"0,0,11000,11000",,,
1500021,150002,,6,,12,16,,"0,0,13100,13100",,,
1500031,150003,,6,,12,16,,"0,0,21500,21500",,,
1501011,150101,,6,,12,16,,"0,0,7600,7600",,,
1501021,150102,,6,,12,16,,"0,0,11100,11100",,,
1501031,150103,,6,,12,16,,"0,0,18300,18300",,,
1501041,150104,,6,,12,16,,"0,0,12800,12800",,,
1502011,150201,,6,,12,16,,"0,0,7600,7600",,,
1502021,150202,,6,,12,16,,"0,0,9200,9200",,,
1502031,150203,,6,,12,16,,"0,0,18300,18300",,,
1503011,150301,,6,,12,16,,"0,0,6600,6600",,,
1503021,150302,,6,,12,16,,"0,0,7500,7500",,,
1503031,150303,,6,,12,16,,"0,0,18300,18300",,,
1504011,150401,,6,,12,16,,"0,0,12000,12000",,,
1504021,150402,,6,,12,47,라이트닝 필드,1504021,,,
1505011,150501,,6,,12,16,,"0,0,9400,9400",,,
1505021,150502,,6,,12,16,,"0,0,17100,17100",,,
1505031,150503,,6,,12,16,,"0,0,41800,41800",,,
1506011,150601,,6,,12,16,,"0,0,8300,8300",,,
1506021,150602,,6,,12,16,,"0,0,12000,12000",,,
1506031,150603,,6,,12,16,,"0,0,18000,18000",,,
1507011,150701,,6,,12,16,,"0,0,9300,9300",,,
1507021,150702,,6,,12,16,,"0,0,22800,22800",,,
1507031,150703,,6,,12,16,,"0,0,18000,18000",,,
1508011,150801,,6,,12,16,,"0,0,11800,11800",,,
1508021,150802,,6,,12,16,,"0,0,17600,17600",,,
1508031,150803,,6,,12,69,윈드 스트라이크,1508031,,,
1509011,150901,,6,,12,16,,"0,0,9300,9300",,,
1509021,150902,,6,,12,16,,"0,0,9200,9200",,,
1509031,150903,,6,,12,16,,"0,0,12000,12000",,,
1510011,151001,,6,,12,16,,"0,0,7000,7000",,,
1510021,151002,,6,,12,16,,"0,0,17100,17100",,,
1510031,151003,,6,,12,16,,"0,0,16900,16900",,,
1511011,151101,,6,,12,16,,"0,0,17300,17300",,,
1511021,151102,,6,,12,16,,"0,0,12100,12100",,,
1511031,151103,,6,,12,16,,"0,0,18800,18800",,,
1512011,151201,,6,,12,16,,"0,0,9400,9400",,,
1512021,151202,,6,,12,16,,"0,0,14100,14100",,,
1512031,151203,,6,,12,69,에너지 볼트,1512031,,,
1512041,151204,,6,,12,16,,"0,0,10000,10000",,,
1512051,151205,,6,,12,16,,"0,0,12000,12000",,,
1512061,151206,,6,,12,16,,"0,0,21600,21600",,,
1513011,151301,,6,,12,16,,"0,0,15000,15000",,,
1513021,151302,,6,,12,69,에너지 볼트,1513021,,,
1513031,151303,,6,,12,16,,"0,0,9300,9300",,,
1513041,151304,,6,,12,16,,"0,0,13200,13200",,,
1513051,151305,,6,,12,16,,"0,0,19200,19200",,,
1513061,151306,,6,,12,16,,"0,0,13300,13300",,,
1513071,151307,,6,,12,69,더블 샷,1513071,,,
1513081,151308,,6,,12,16,,"0,0,11600,11600",,,
1513091,151309,,6,,12,16,,"0,0,15900,15900",,,
1513101,151310,,6,,12,16,,"0,0,19200,19200",,,
1514011,151401,,6,,12,16,,"0,0,7000,7000",,,
1514021,151402,,6,,12,16,,"0,0,8400,8400",,,
1514031,151403,,6,,12,16,,"0,0,19700,19700",,,
1514041,151404,,6,,12,16,,"0,0,9000,9000",,,
1514051,151405,,6,,12,69,파워 샷,1514051,,,
1515011,151501,,6,,12,16,,"0,0,8000,8000",,,
1515021,151502,,6,,12,16,,"0,0,13200,13200",,,
1515031,151503,,6,,12,16,,"0,0,22400,22400",,,
1516011,151601,,6,,12,16,,"0,0,7000,7000",,,
1516021,151602,,6,,12,16,,"0,0,7900,7900",,,
1516031,151603,,6,,12,16,,"0,0,19700,19700",,,
1516041,151604,,6,,12,16,,"0,0,7300,7300",,,
1516051,151605,,6,,12,16,,"0,0,18300,18300",,,
1517011,151701,,6,,12,16,,"0,0,6500,6500",,,
1517021,151702,,6,,12,16,,"0,0,13200,13200",,,
1517031,151703,,6,,12,16,,"0,0,19500,19500",,,
1517041,151704,,6,,12,16,,"0,0,8000,8000",,,
1517051,151705,,6,,12,16,,"0,0,18000,18000",,,
1517061,151706,,6,,12,16,,"0,0,14400,14400",,,
1518011,151801,,6,,12,16,,"0,0,8300,8300",,,
1518021,151802,,6,,12,16,,"0,0,15900,15900",,,
1518031,151803,,6,,12,69,아이스 볼트,1518031,,,
1519011,151901,,6,,12,16,,"0,0,12000,12000",,,
1519021,151902,,6,,12,69,에너지 볼트,1519021,,,
1520011,152001,,6,,12,16,,"0,0,11000,11000",,,
1520021,152002,,6,,12,16,,"0,0,13100,13100",,,
1520031,152003,,6,,12,16,,"0,0,21500,21500",,,
1521011,152101,,6,,12,16,,"0,0,28400,28400",,,
1521021,152102,,6,,12,16,,"0,0,17000,17000",,,
1521031,152103,,6,,12,16,,"0,0,17000,17000",,,
1530011,153001,,6,,12,16,,"0,0,13300,13300",,,
1530021,153002,,6,,12,16,,"0,0,21600,21600",,,
1530031,153003,,6,,12,16,,"0,0,26700,26700",,,
1540011,154001,,6,,12,17,,"0,0,15000,15000",,,
1540021,154002,,6,,12,17,,"0,0,36000,36000",,,
1540031,154003,,6,,12,47,,"1450031,1000,0,360",,,
1540032,154003,,6,,12,47,,"800,1,0,360",,,
1540033,154003,,6,,12,47,,"800,1,0,360",,,
1540041,154004,1540041,5,"""left"":100, ""right"":100, ""front"":600, ""back"":600, ""angle"" : 90",1,17,,"0,0,36000,36000",,,
1540042,154004,1540042,5,"""left"":100, ""right"":100, ""front"":600, ""back"":600, ""angle"" : 180",1,17,,"0,0,36000,36000",,,
1550011,155001,,6,,12,16,,"0,0,20000,20000",,,
1550021,155002,,6,,12,16,,"0,0,7800,7800",,,
1550031,155003,,6,,12,16,,"0,0,10800,10800",,,
1550111,155011,,6,,12,16,,"0,0,15000,15000",,,
1550121,155012,,6,,12,16,,"0,0,17100,17100",,,
1550131,155013,,6,,12,16,,"0,0,19200,19200",,,
1550211,155021,,6,,12,16,,"0,0,8000,8000",,,
1550221,155022,,6,,12,16,,"0,0,10800,10800",,,
1550231,155023,,6,,12,16,,"0,0,17100,17100",,,
1550241,155024,,6,,12,16,,"0,0,18000,18000",,,
1550251,155025,,6,,12,16,,"0,0,18000,18000",,,
1550261,155026,,6,,12,69,몬스터:화염구,50001,,,
581851,58185,,6,,12,16,,"0,0,21600,21600",,,
7204111,720411,,6,,12,17,,"0,0,65000,65000",,,
7204121,720412,,6,,12,17,,"0,0,70000,70000",,,
7204131,720413,,6,,12,17,,"0,0,75000,75000",,,
7204141,720414,,6,,12,20,,"1000,1000,1",,,
720421,72042,,6,,12,17,,"0,0,80000,80000",,,
7204311,720431,,6,,12,47,,7204311,,,
7204312,720431,,6,,12,45,,"0,0,768000,768000",,,
7204321,720432,,6,,12,47,,7204321,,,
7204322,720432,,6,,12,45,,"0,0,1632000,1632000",,,
7204331,720433,,6,,12,47,,7204331,,,
7204332,720433,,6,,12,45,,"0,0,2112000,2112000",,,
720441,72044,,6,,12,69,,720441,,,
720451,72045,,6,,12,8,,720451,,,
720461,72046,,6,,12,8,,720461,,,
720471,72047,,6,,12,16,,"0,0,80000,80000",,,
720472,72047,,6,,12,8,,720472,,,
720481,72048,,6,,12,16,,"0,0,60000,60000",,,
720482,72048,,6,,12,8,,720482,,,
720511,72051,,6,,12,84,,,,,
720521,72052,,6,,12,8,,720461,,,
720531,72053,,6,,12,8,,720461,,,
720541,72054,,6,,12,84,,,,,
720551,72055,,6,,12,84,,,,,
720561,72056,,6,,12,84,,,,,
720571,72057,,6,,12,84,,,,,
720581,72058,,6,,12,84,,,,,
720591,72059,,6,,12,84,,,,,
720601,72060,,6,,12,84,,,,,
502031,50203,,6,,12,16,,"0,0,20000,20000",,,
741341,74134,,6,,12,16,,"0,0,40000,40000",1,1,
741342,74134,,6,,12,8,,741341,,,
741343,74134,,6,,12,8,,741342,,,
741351,74135,,6,,12,8,,741351,,,
741352,74135,,6,,12,8,,7413511,,,
741361,74136,,6,,12,47,,741352,,,
741371,74137,,6,,12,84,,,,,
601361,60136,,6,,12,16,,"0,0,10000,10000",,,
601362,60136,,6,,12,8,,60136,,,
601371,60137,,6,,12,16,,"0,0,10000,10000",,,
601372,60137,,6,,12,8,,60137,,,
601481,60148,,6,,12,16,,"0,0,18700,18700",1,1,
601491,60149,,6,,12,16,,"0,0,18000,18000",1,1,
601501,60150,,6,,12,16,,"0,0,21600,21600",1,1,
601511,60151,,6,,12,16,,"0,0,18000,18000",1,1,
601521,60152,,6,,12,16,,"0,0,22200,22200",1,1,
501921,50192,,6,,12,16,,"0,0,18000,18000",,,
601231,60123,,6,,12,16,,"0,0,21600,21600",,,
501931,50193,,6,,12,16,,"0,0,18000,18000",,,
601241,60124,,6,,12,16,,"0,0,31000,31000",,,
601251,60125,,6,,12,16,,"0,0,37600,37600",,,
601252,60125,,6,,12,47,,601252,,,
501941,50194,,6,,12,16,,"0,0,18000,18000",,,
501951,50195,,6,,12,16,,"0,0,18000,18000",,,
501961,50196,,6,,12,16,,"0,0,18000,18000",,,
601261,60126,,6,,12,69,,601261,,,
501971,50197,,6,,12,16,,"0,0,18000,18000",,,
502091,50209,,6,,12,16,,"0,0,18000,18000",,,
601271,60127,,6,,12,16,,"0,0,32000,32000",,,
601281,60128,,6,,12,16,,"0,0,25700,25700",,,
501981,50198,,6,,12,16,,"0,0,18000,18000",,,
601291,60129,,6,,12,16,,"0,0,30000,30000",,,
501991,50199,,6,,12,16,,"0,0,18000,18000",,,
601301,60130,,6,,12,16,,"0,0,37600,37600",,,
502001,50200,,6,,12,16,,"0,0,18000,18000",,,
601311,60131,,6,,12,16,,"0,0,30000,30000",,,
502011,50201,,6,,12,16,,"0,0,18000,18000",,,
601321,60132,,6,,12,16,,"0,0,30000,30000",,,
601351,60135,,6,,12,16,,"0,0,30000,30000",,,
502021,50202,,6,,12,16,,"0,0,18000,18000",,,
601331,60133,,6,,12,16,,"0,0,30000,30000",,,
601341,60134,,6,,12,16,,"0,0,30000,30000",,,
502041,50204,,6,,12,16,,"0,0,18000,18000",,,
601381,60138,,6,,12,16,,"0,0,36000,36000",,,
601391,60139,,6,,12,69,,601391,,,
502051,50205,,6,,12,16,,"0,0,18000,18000",,,
601401,60140,,6,,12,16,,"0,0,38400,38400",,,
601402,60140,,6,,12,8,,601402,,,
601411,60141,,6,,12,16,,"0,0,21600,21600",,,
601412,60141,,6,,12,8,,601412,,,
502061,50206,,6,,12,16,,"0,0,15300,15300",,,
601421,60142,,6,,12,16,,"0,0,20000,20000",,,
601431,60143,,6,,12,16,,"0,0,29400,29400",,,
502071,50207,,6,,12,16,,"0,0,18000,18000",,,
601441,60144,,6,,12,69,,601441,,,
601451,60145,,6,,12,16,,"0,0,30000,30000",,,
502081,50208,,6,,12,16,,"0,0,17300,17300",,,
601461,60146,,6,,12,16,,"0,0,30000,30000",,,
601462,60146,,6,,12,8,,601462,,,
601471,60147,,6,,12,16,,"0,0,29600,29600",,,
601472,60147,,6,,12,8,,601472,,,
502101,50210,,6,,12,16,,"0,0,14000,14000",,,
601531,60153,,6,,12,16,,"0,0,21600,21600",,,
502111,50211,,6,,12,16,,"0,0,18000,18000",,,
601541,60154,,6,,12,16,,"0,0,23200,23200",,,
601551,60155,,6,,12,16,,"0,0,22000,22000",,,
502121,50212,,6,,12,16,,"0,0,17300,17300",,,
601561,60156,,6,,12,16,,"0,0,30000,30000",,,
601,601,,6,,12,8,,601,,,
602,602,,6,,12,8,,602,,,
701,701,,6,,12,47,,2000001,,,
702,702,,6,,12,47,,2000002,,,
703,703,,6,,12,47,,2000003,,,
704,704,,6,,12,47,,2000004,,,
801,801,,6,,12,8,,601,,,
502131,50213,,6,,12,16,,"0,0,25000,25000",,,
601571,60157,,6,,12,16,,"0,0,30000,30000",,,
502141,50214,,6,,12,16,,"0,0,25000,25000",,,
502151,50215,,6,,12,16,,"0,0,18000,18000",,,
502161,50216,,6,,12,69,,50003,,,
502181,50218,,6,,12,16,,"0,0,25000,25000",,,
502191,50219,,6,,12,16,,"0,0,18000,18000",,,
502201,50220,,6,,12,16,,"0,0,18000,18000",,,
502211,50221,,6,,12,69,,50221,,,
502221,50222,,6,,12,16,,"0,0,19300,19300",,,
502231,50223,,6,,12,16,,"0,0,19300,19300",,,
502232,50223,,6,,12,8,,50223,,,
502241,50224,,6,,12,69,,50224,,,
601581,60158,,6,,12,16,,"0,0,30000,30000",,,
601591,60159,,6,,12,16,,"0,0,42000,42000",,,
601592,60159,,6,,12,47,,60159,,,
601601,60160,,6,,12,16,,"0,0,21600,21600",,,
601611,60161,,6,,12,16,,"0,0,21600,21600",,,
601612,60161,,6,,12,8,,601612,,,
601621,60162,,6,,12,47,,60162,1,1,
601631,60163,,6,,12,19,,50000,,,
601632,60163,,6,,12,25,,,,,
601641,60164,,6,,12,16,,"0,0,21600,21600",,,
601642,60164,,6,,12,8,,601642,,,
601651,60165,,6,,12,47,,601651,,,
601671,60167,,6,,12,16,,"0,0,30000,30000",,,
601681,60168,,6,,12,16,,"0,0,30000,30000",,,
601691,60169,,6,,12,16,,"0,0,30000,30000",,,
601701,60170,,6,,12,16,,"0,0,20000,20000",,,
601711,60171,,6,,12,69,몬스터:암흑마법,50005,,,
601721,60172,,6,,12,16,,"0,0,21600,21600",,,
601722,60172,,6,,12,8,,601722,,,
601741,60174,,6,,12,16,,"0,0,20000,20000",,,
601742,60174,,6,,12,8,,601742,,,
601751,60175,,6,,12,8,,601751,,,
601771,60177,,6,,12,47,,60177,,,
601781,60178,,6,,12,8,,601781,,,
601791,60179,,6,,12,16,,"0,0,18000,18000",1,1,
601801,60180,,6,,12,16,,"0,0,18000,18000",1,1,
601811,60181,,6,,12,16,,"0,0,10000,10000",1,1,
601821,60182,,6,,12,16,,"0,0,18700,18700",1,1,
601831,60183,,6,,12,16,,"0,0,18000,18000",1,1,
601841,60184,,6,,12,16,,"0,0,18700,18700",1,1,
601851,60185,,6,,12,16,,"0,0,18000,18000",1,1,
601861,60186,,6,,12,16,,"0,0,20000,20000",,,
601871,60187,,6,,12,16,,"0,0,22200,22200",1,1,
601881,60188,,6,,12,16,,"0,0,24000,24000",1,1,
601901,60190,,6,,12,19,,130000,,,
601902,60190,,6,,12,25,,,,,
2000011,200001,,6,,12,37,대미지 감소,"500,500",1,1,
2100011,210001,,6,,12,32,대미지 증가,"200,200",1,1,
8010441,8010441,,6,,12,47,,8010441,,,
8010461,8010461,,6,,12,8,,8010461,,,
8010521,8010521,,6,,12,8,,8010521,,,
8010471,801047,,0,"""radius"":2000",2,8,,801047,,,
8010472,801048,,6,,12,8,,801048,,,
8010501,801050,,6,,12,8,,801050,,,
93506,93506,,6,,12,8,,93506,,,
944091,94409,,6,,12,8,,94409,,,
944101,94410,,6,,12,8,,94410,,,
944071,94407,,6,,12,16,,"0,0,20000,20000",,,
944081,94408,,6,,12,16,,"0,0,20000,20000",,,
944082,94408,,6,,12,8,,94408,,,
944121,94412,,6,,12,16,,"0,0,21600,21600",1,1,
944131,94413,,6,,12,16,,"0,0,18700,18700",1,1,
944141,94414,,6,,12,16,,"0,0,22200,22200",1,1,
944111,94411,,6,,12,16,,"0,0,21600,21600",,,
944112,94411,,6,,12,8,,94411,,,
805000,805000,,6,,12,47,,805000,,,
805001,805001,,6,,12,47,,805001,,,
805002,805002,,6,,12,47,,805002,,,
805003,805003,,6,,12,47,,805003,,,
805004,805004,,6,,12,16,,"0,0,20000,20000",,,
741131,74113,,6,,12,47,,74113,,,
741132,74113,,6,,12,16,,"0,0,35000,35000",,,
741141,74114,,6,,12,8,,741141,,,
741142,74114,,6,,12,16,,"0,0,40000,40000",,,
741151,74115,,6,,12,16,,"0,0,30000,30000",,,
741161,74116,,6,,12,16,,"0,0,60000,60000",,,
741171,74117,,6,,12,8,,741171,,,
741181,74118,,6,,12,16,,"0,0,18000,18000",,,
741191,74119,,6,,12,8,,741191,,,
