Id,Type,GroupId,Name,PortraitTexture,Message,Duration,Delay,Sound,GuideOnly
246,0,409,되살아난 돌격대장,Icon_MonsterCore_LetoLizardmanWarrior,"스스로 의식을
진행하다니!
무덤을 파는구나!",3,1,,0
247,0,410,멜 리자드맨 대주술사,Icon_MonsterCore_LetoLizardmanShaman,"다시 한 번
일어나거라
용족의 후예들아!",3,1,,0
248,0,410,멜 리자드맨 대주술사,Icon_MonsterCore_LetoLizardmanShaman,"건방진 인간들!
그분께서 우리에게
글루디오 땅을
약속하셨다! 꺼져라!",4,,,0
249,0,411,재상 로이엔탈,TemplePriest_01_03,"결국...
여기까지 온게냐?
버러지 같은 것들이!",3,1,,0
250,0,411,재상 로이엔탈,TemplePriest_01_03,"이제 끝이다!
너희들 모두 손잡고
황천 갈 준비나 해라!",3,,,0
251,0,412,재상 로이엔탈,TemplePriest_01_03,"발악해도 소용없다!
베레스 님 힘 앞에
너흰 벌레들이니까!",3,,,0
252,0,413,알란,Officer_01_02,"거기 자네!
나를 먼저 꺼내야지
뭐하는 건가! 여기네!",3,,,0
253,0,414,아이멜,Aimel,"너...넌?!
마침내 만났구나!!!",3,,,0
254,0,414,아이멜,Aimel,"드디어 찾았구나!!!
오늘이야말로
죽여주마!!",3,,,0
255,0,414,에르제베트,Resident_01,"어머~아가씨
살아계셨어요?",3,,,0
256,0,414,에르제베트,Resident_01,"그때 그냥
죽었어야죠~
저보다는 오크들부터
처리하시지요?",3,,,0
257,0,414,에르제베트,Resident_01,"다음에도
우리 계획을
방해한다면 목숨을
내놓아야 할 거예요~",3,,,0
258,0,414,에르제베트,Resident_01,"참, 오랜만인데
그냥 갈 순 없죠!
호호호호!",3,,,0
272,0,422,카린,Magician,"사...살려주세요!
놈들이 
절 납치하려고
몰려와요!",3,0,,0
273,0,423,고위사제 폴레모스,DarkAssociation_01_03,"으하하하하!
마물 소환석 안에서
절망 속에 죽어라!",3,0,,0
274,0,424,러셀,ArmorMerchant_01,"조심히 잘 다녀오게!
좋은 칼 찾으면
선물로 챙겨오게!",2,1,,0
275,0,424,아이멜,Aimel,"어휴, 저 근육바보.
테오도르 님,
이따가 뵈어요!",2,0,,0
276,0,424,아이멜,Aimel,"응? 테오도르 님이
너무 무뚝뚝하지
않으시냐고?",3,2,,0
277,0,424,아이멜,Aimel,"후훗, 다 사정이
있지. 정을 주지
않으시려는 거야.",3,0,,0
278,0,424,아이멜,Aimel,"오래된 이야기를
해줄게.
발디르의 전설,
들어는봤지?",4,0,,0
279,0,424,아이멜,Aimel,"응, 맞아.
악당 킹핀과 말로를
쓰러뜨린 발디르와
은빛용병단의 이야기.",4,0,,0
280,0,424,아이멜,Aimel,"사실 킹핀과 말로는
한 때 은빛용병단에
몸을 담았었어.",3,0,,0
281,0,424,아이멜,Aimel,"용병단 내에서도
둘은 정말 최고였지.
어둠의 결사의 꾐에
빠지기 전까지는...",4,0,,0
282,0,424,아이멜,Aimel,"그들을 용병단에
추천했던 이가...
테오도르 님이셨데.",4,0,,0
283,0,424,아이멜,Aimel,"아덴 성 공성 당일,
테오도르 님은 
공성에 참여하지
않았데.",4,0,,0
284,0,424,아이멜,Aimel,"아니... 못한 거지.
절친한 친구들을...
직접 죽일 순 없으니...
그 뒤로 그 분은",4,0,,0
285,0,424,아이멜,Aimel,"정을 주지 않으셔.
하지만, 왠지 넌
신뢰하시는 것
같은데. 어때?",3,0,,0
286,0,424,아이멜,Aimel,"너라면 그분을
다시 예전으로
돌릴 수 있을 거야.",3,0,,0
287,0,425,아이멜,Aimel,"다 처리했어!
내가 망을 볼테니,
감옥을 열어줘!",3,1,,0
288,0,426,서부 토벌대원,CityGuard_01_02,"가...감사합니다!
다른 대원들도
부탁드립니다!",3,0,,0
289,0,427,테오도르,HardinsFollower,"젠장! 늦었나?!
아이멜!
아이멜은 괜찮나!",3,1,,0
290,0,428,케슈폰,Officer_01_02,"어서 입구로 가세!
놈들이 오기 전에
준비해야 해!",3,1,,0
291,0,429,마물 소탕 대원,CityGuard_01_02,"버그베어들이
몰려옵니다!!!",3,1,,0
292,0,429,케슈폰,Officer_01_02,"놈들을 막아라!!!
우리가 무너지면
마을이 위험하다!!!",3,,,0
293,0,430,케슈폰,Officer_01_02,"맙소사!
저..저놈은 뭐야!
조심하게!!!",3,1,,0
294,0,431,토벌대원,CityGuard_01_02,"으아아악!!! 살려줘!!
대!! 대장님!!",2,1,,0
295,0,431,버그베어,Icon_MonsterCore_KingBugbear,"크크크. 죽여라! 죽여!
인간들을
모두 죽여라!",2,2,,0
296,0,431,토벌대원,CityGuard_01_02,"북쪽에
버그베어들이!!
놈들이 몰려옵니다!!",2,1,,0
297,0,431,토벌대원,CityGuard_01_02,"서쪽에서도
몰려옵니다!
계속해서 옵니다!",2,1,,0
298,0,431,소대장 멜본,Officer_02_02,이런 젠장!!!,2,,,0
299,0,431,소대장 멜본,Officer_02_02,"이대로 죽을 수 없다!
반드시 살아남아라!",2,,,0
300,0,438,호렌,Resident_02,"도와주세요!
누가 좀...
제발 살려주세요!",3,,,0
301,0,438,동생 자리브,Icon_MonsterCore_MailleLizardmanScout,"놓치지 마라!
엘프는
비싼 상품이다!",3,1,,0
302,0,432,호렌,Resident_02,여기에요!! 여기!!,2,,,0
303,0,432,리자드맨 인간사냥꾼,Icon_MonsterCore_MailleLizardmanWarrior,"쉬익!! 놈을 잡아라!
대장이 맛난거
준다고 했다!",3,1,,0
304,0,432,동생 자리브,Icon_MonsterCore_MailleLizardmanScout,웬놈이냐!,3,,,0
305,0,432,동생 자리브,Icon_MonsterCore_MailleLizardmanScout,"우리의 일을
방해하다니!
죽여주마!!!!",3,,,0
307,0,433,호렌,Resident_02,"리자드맨이
쫓아올까
걱정되는 군요.",2,,,0
308,0,433,호렌,Resident_02,"어서 빨리!
윽! 놈들이 여기까지!!",2,,,0
309,0,433,형 제리브,Icon_MonsterCore_MailleLizardmanScout,드디어 찾았구나!!,2,1,,0
310,0,433,형 제리브,Icon_MonsterCore_MailleLizardmanScout,"내 동생의
복수를 받아라!!",3,,,0
311,0,433,형 제리브,Icon_MonsterCore_MailleLizardmanScout,"네놈들의 뼈를
잘근 잘근
씹어먹어주마!!",3,,,0
312,0,434,판타스마,Icon_MonsterCore_PortraitSpirit,"로이엔탈,
그 얼간이가
꼬리를 잡혔나보군?",3,,,0
313,0,434,판타스마,Icon_MonsterCore_PortraitSpirit,"뭐, 그런 것은
상관 없다. 큭큭",2,,,0
314,0,434,판타스마,Icon_MonsterCore_PortraitSpirit,"네놈을 죽이고
수호 계약을 끝내
자유의 몸이 되겠다!",3,,,0
317,0,435,알란,Officer_01_02,"여기! 여길세!
우리 좀 꺼내주게!",2,,,0
318,0,435,알란,Officer_01_02,"간수장 쿠아룬을
조심하게!!!
보통 놈이 아닐세!",2,,,0
320,0,435,쿠아룬,Icon_MonsterCore_TurekOrcGeneral,"크크크크크..
어리석은 인간놈들!",2,,,0
324,0,435,쿠아룬,Icon_MonsterCore_TurekOrcGeneral,"모두 죽여라!!
피가 우리를
축복하리라!!",2,,,0
325,0,437,수색병 헤소르,CityGuard_01_02,이런!! 버그베어들이!,3,,,0
326,0,437,수색병 헤소르,CityGuard_01_02,"버그베어들이
소대원들의
냄새를 맡았습니다.",3,,,0
327,0,437,수색병 헤소르,CityGuard_01_02,"모두 그쪽으로
몰려가고 있어요!!",3,,,0
328,0,437,수색병 헤소르,CityGuard_01_02,"부대원들이
걱정됩니다!!",3,,,0
329,0,437,수색병 헤소르,CityGuard_01_02,좀더 서두르시죠!!,3,,,0
1204,0,441,수색병 헤소르,CityGuard_01_02,"재상님이 직접
오시다니!
이제 살았어!",2,,,0
1272,0,442,포트,Officer_01_02,"바쿰은
군락의 안쪽에 있네!",2,0,,0
1273,0,442,포트,Officer_01_02,"그곳까지
가기 위해서는
전사들을
처치해야 할꺼야!",2,0,,0
1274,0,443,바쿰,Icon_MonsterCore_TurekOrcSkirmisher,"네놈이
나에게 도전을
하는 것이냐!",2,0,,0
1275,0,443,바쿰,Icon_MonsterCore_TurekOrcSkirmisher,"벌레만큼
작은 녀석이
나에게 도전을?",2,0,,0
1276,0,443,바쿰,Icon_MonsterCore_TurekOrcSkirmisher,오만에 대한 대가를 치루게 해주마!,2,0,,0
1279,0,445,투칸,Icon_MonsterCore_TurekOrcSkirmisher,"어떤 놈이
소란을 피우느냐!!",2,0,,0
1280,0,445,투칸,Icon_MonsterCore_TurekOrcSkirmisher,"감히
나를 방해하다니!",2,0,,0
1281,0,445,투칸,Icon_MonsterCore_TurekOrcSkirmisher,내 분노를 맛보아라!,2,0,,0
1287,0,447,글루디오 경비병,CityGuard_01_02,"으아아아!!!
살려줘..아니,
살려주세요!!!",2,2,,0
1288,0,448,슈트링거,Icon_MonsterCore_TurekOrcSkirmisher,뭐냐 네 녀석은!?,2,1,,0
1830,0,448,슈트링거,Icon_MonsterCore_TurekOrcSkirmisher,"내 개들을
상대 할 수 있을까?",2,,,0
1831,0,448,슈트링거,Icon_MonsterCore_TurekOrcSkirmisher,"얘들아!
저놈을 물어라!",2,,,0
1562,0,449,바쿰,Icon_MonsterCore_TurekOrcSkirmisher,"또
포트가 보낸
녀석인가보군.",2,1,,0
1563,0,449,바쿰,Icon_MonsterCore_TurekOrcSkirmisher,"겁대가릴
상실한 게냐? 쳐라!",2,1,,0
1564,0,450,라우엘,Resident_03_02,"첫 번째 나무는
이곳에서
동남쪽에 있습니다.",2,0,,0
1565,0,450,라우엘,Resident_03_02,"한시가
급한 일입니다.
서둘러 주십시오.",2,0,,0
1566,0,451,지하 해골 병사,Icon_MonsterCore_Skeleton,"이 나무는
우리에게 힘을 준다!",2,0,,0
1567,0,451,지하 해골 병사,Icon_MonsterCore_Skeleton,"나무를
불태운 놈을 없애라!",2,1,,0
1568,0,452,라우엘,Resident_03_02,"두 번째 나무는
그 곳에서
서쪽에 있습니다.",2,0,,0
1569,0,452,라우엘,Resident_03_02,주변의 몬스터들을 조심하십시오.,2,0,,0
1570,0,453,지하 해골 병사,Icon_MonsterCore_Skeleton,캭캭캭캭!!,2,0,,0
1571,0,453,지하 해골 병사,Icon_MonsterCore_Skeleton,인간이다!! 죽여라!!,2,1,,0
1572,0,454,라우엘,Resident_03_02,"마지막 나무는
그곳에서 북쪽에
있습니다.",2,0,,0
1573,0,454,라우엘,Resident_03_02,"드디어 마지막입니다.
서둘러주십시오!",2,0,,0
2418,0,455,네로,CatTheCat_01_03,저기다옹! 저기!,2,0,,0
2419,0,455,네로,CatTheCat_01_03,리자드맨들이 지금 다른곳에 신경쓰고 있는 것 같다옹! 빨리 빨리!,2,1,,0
2420,0,456,멜 리자드맨 약탈병,Icon_MonsterCore_MailleLizardmanWarrior,침입자다!!,2,0,,0
2421,0,456,멜 리자드맨 약탈병,Icon_MonsterCore_MailleLizardmanWarrior,"감히 우리의 물건에 손을대!?
죽이자! 죽여!!",2,0,,0
2422,0,457,마토,Icon_MonsterCore_MailleLizardmanWarrior,안그래도 돈이 모자랐는데 잘됐군.,2,1,,0
2423,0,457,마토,Icon_MonsterCore_MailleLizardmanWarrior,저놈들을 잡아라!!!,2,1,,0
2424,0,458,자린,SmeltingMerchant_01_02,방금 불곰의 제왕인 카바가 발견되었다는 소식이 들어왔다!,2,0,,0
2425,0,458,자린,SmeltingMerchant_01_02,놈을 잡는다면 큰 포상이 주어질 것이다!,2,0,,0
2426,0,458,자린,SmeltingMerchant_01_02,가라!,2,0,,0
2427,0,459,자린,SmeltingMerchant_01_02,이...이런 놈들이...!!,2,0,,0
2428,0,459,자린,SmeltingMerchant_01_02,놈들을 처치하면 더 큰 상을 내리겠다!,2,0,,0
2429,0,460,자린,SmeltingMerchant_01_02,온다!! 카바를 절대 놓쳐서는 안된다!!,2,0,,0
2430,0,461,하몽,CityGuard_01_02,좋아요! 이제 어서 나가요! 이곳에서 단 한순간도 더 있기 싫어요!,2,0,,0
2431,0,461,하몽,CityGuard_01_02,달려드는 놈들은 가차 없이 없애버려요!,2,0,,0
2432,0,461,하몽,CityGuard_01_02,죽어라! 이 자식들!,2,0,,0
2433,0,462,하몽,CityGuard_01_02,드...드디어 나왔어요!,2,0,,0
2434,0,462,하몽,CityGuard_01_02,이!! 이런..!! 저놈은!!,2,0,,0
2435,0,462,하몽,CityGuard_01_02,저놈이 동료들을 학살한 녀석인데..,2,0,,0
2436,0,462,하몽,CityGuard_01_02,이젠 끝이에요...,2,0,,0
2437,0,463,미첼,SmeltingMerchant_01_03,좋아! 그럼 돌격병부터 처치하기로 하지!,2,0,,0
2438,0,463,미첼,SmeltingMerchant_01_03,놈들이 우글거리는 곳에 함부로 들어 갈 수는 없지 않은가?,2,0,,0
2439,0,464,미첼,SmeltingMerchant_01_03,저기네! 저쪽에 병장기가 있어! 놈들이 몰려오기 전에 빠르게 태워버리지!,2,0,,0
2767,0,465,멜 리자드맨 돌격병,Icon_MonsterCore_MailleLizardmanWarrior,쉬익! 웬 놈이냐!,2,0,,0
2440,0,465,미첼,SmeltingMerchant_01_03,놈들이 달려오네! 조심하게!,2,0,,0
2768,0,465,멜 리자드맨 돌격병,Icon_MonsterCore_MailleLizardmanWarrior,이쪽이다! 잡아라!,2,0,,0
2441,0,466,미첼,SmeltingMerchant_01_03,"훈련대장...!!
절대로 지면 안되네!
이놈만은 반드시 처치해야 하네!",2,0,,0
2442,0,467,시아나링고,Magician_01_03,흐음. 주술사들에게는 없는 것 같아.,2,0,,0
2443,0,467,시아나링고,Magician_01_03,저기 수상한 상자들이 있어! 저것을 좀 확인해 줄래?,2,1,,0
2444,0,468,시아나링고,Magician_01_03,"좋아! 이 주술서는 제대로 된 것 같아!
크흐. 역시 놈들이 몰려오는구만!",2,0,,0
2445,0,468,시아나링고,Magician_01_03,"뭔가 구린게 있나보지?
어서 빨리 처치하고 탈출하자!",2,1,,0
2446,0,469,쿠아타,Icon_MonsterCore_LetoLizardmanShaman,잡아라! 저 도둑들을 놓치지 마라!,2,0,,0
2447,0,469,쿠아타,Icon_MonsterCore_LetoLizardmanShaman,"감히 주술서를 훔치려 들다니!
이곳에서 영원히 잠들게 해주마!",2,1,,0
2448,0,470,포트,Officer_01_02,어서 이쪽으로 와주게! 이곳에 명궁 카리아나가 있을 줄이야...,2,0,,0
2449,0,470,포트,Officer_01_02,우리 병사들이 죽어가고 있네!!!,2,1,,0
2450,0,471,글루디오 병사,CityGuard_01_02,"으아아아아...
사...살려주세요!!",2,0,,0
2451,0,472,글루디오 병사,CityGuard_01_02,으악! 쏘...쏘지마!!,2,0,,0
2452,0,472,카리아나,Icon_MonsterCore_TurekOrcArcher,캬캬캬. 재밌구나.,2,1,,0
2453,0,472,카리아나,Icon_MonsterCore_TurekOrcArcher,"감히 우리의 영토를 넘보다니!
내가 있는한 모두 오기도 전에 죽을 것이다!",2,1,,0
2454,0,473,글루디오 병사,CityGuard_01_02,어...사... 산건가?,2,2,,0
2455,0,473,글루디오 병사,CityGuard_01_02,감사합니다. 정말 감사합니다!!,2,1,,0
2456,0,474,하몽,CityGuard_01_02,먼저 버그베어부터 없애 주십시오!,2,0,,0
2457,0,474,하몽,CityGuard_01_02,저놈들의 철퇴의 죽어간 동료들을 생각하면 울화가 치밉니다.,2,0,,0
2458,0,475,하몽,CityGuard_01_02,이번에는 다크위버를 처치해 주십시오!,2,0,,0
2459,0,475,하몽,CityGuard_01_02,다크위버 녀석들은 이상한 마법을 쓰니 조심하십시오!,2,0,,0
2460,0,476,하몽,CityGuard_01_02,"으아악! 놈들이 절 노립니다!
도와주십시오!!",2,0,,0
2461,0,477,하몽,CityGuard_01_02,이 녀석들! 그래!,2,0,,0
2462,0,477,하몽,CityGuard_01_02,내가 죽기 전에 네놈들은 없애주마!,2,0,,0
2463,0,477,하몽,CityGuard_01_02,죽어라!,2,0,,0
2464,0,478,자린,SmeltingMerchant_01_02,"카바, 카바는 어디로 간거지!?",2,0,,0
2759,0,479,포트,Officer_01_02,"잠깐, 저 쪽에 투칸의 모습이 보이는 것 같은데? 저 쪽으로 가보세.",2,0,,0
2760,0,480,투렉 오크 전사,Icon_MonsterCore_TurekOrcSkirmisher,크크큭. 네놈이냐? 이 근방을 얼쩡거린다던 놈이.,2,0,,0
2761,0,480,투렉 오크 전사,Icon_MonsterCore_TurekOrcSkirmisher,이 곳에서 살아나갈 생각하지 마라!!,2,1,,0
2762,0,480,포트,Officer_01_02,이런! 함정이네!,2,0,,0
2763,0,480,포트,Officer_01_02,어서 그 곳을 빠져나오게! 어서!,2,0,,0
2764,0,481,글루디오 경비병,CityGuard_01_02,"으아아아!!!
살려줘..아니,
살려주세요!!!",2,2,,0
2765,0,482,글루디오 경비병,CityGuard_01_02,자...잠깐!! 이쪽으로 오지마!!,2,0,,0
2766,0,482,글루디오 경비병,CityGuard_01_02,히이익!!,2,0,,0
337,0,501,어둠의 결사,DarkAssociation,"제물이 될 벌레들
이 또 나타났구나!",2,3,,0
338,0,501,어둠의 결사,DarkAssociation,"크크크큭!!!
으하하하하!!!
모두 나의 제물이
될 것이다!!!",2,1,,0
1410,0,501,스켈레톤,Icon_MonsterCore_Skeleton,캭캭캭캭캭!!!,2,1,,0
1411,0,501,라토스,CityGuard_01_02,"놈들이!!
놈들이 몰려와요!!!",2,1,,0
1412,0,501,라토스,CityGuard_01_02,"해골들이 계속해서
살아나고 있어요!",3,1,,0
1413,0,501,라토스,CityGuard_01_02,"어둠의 결사를
처치하면 해골들은
힘을 잃을거에요!",3,1,,0
1414,0,501,라토스,CityGuard_01_02,"어둠의 결사를
없애세요!",3,2,,0
1415,0,501,라토스,CityGuard_01_02,"어둠의 결사를
처치하면 해골들은
힘을 잃을거에요!",3,2,,0
1416,0,501,라토스,CityGuard_01_02,"어둠의 결사를
없애세요!",3,2,,0
339,0,502,남군 사령관,Officer_01_02,"조심하게! 적들이
눈치를 챘네!!!",2,2,,0
340,0,502,어둠의 결사,DarkAssociation,"가마솥을
건드리다니!
이런 망할 것들!!!",2,3,,0
341,0,502,어둠의 결사,DarkAssociation,"소울 슬래셔여!
저놈들의 영혼까지
집어 삼키거라!",2,2,,0
342,0,502,어둠의 결사,DarkAssociation,"그 동안의 성과를
보여주마!!
자이언트 스켈레톤!!",2,2,,0
343,0,502,어둠의 결사,DarkAssociation,"너희 모두!
여기서 살아서
나가지 못할 것이다!!",2,2,,0
344,0,503,남군 사령관,Officer_01_02,"윈다우드의 평화가
눈앞에 다가왔다!
적군을 모두 베라!",2,3,,0
345,0,503,남군 사령관,Officer_01_02,"후발대가 도착했다.
아군을 믿고 싸워라!",3,2,,0
346,0,503,어둠의 결사,DarkAssociation,"네놈들이 아직도 
정신을 못차렸구나!
모두 죽어라!",3,2,,0
347,0,503,남군 사령관,Officer_01_02,"자이언트 스켈레톤이
보인다!
모두 각오를 다져라!!",3,2,,0
348,0,503,남군 사령관,Officer_01_02,"저놈을 쓰러트리면
우리의 승리다!!!",3,2,,0
349,0,503,남군 사령관,Officer_01_02,"어둠의 결사를
반드시 없애야 한다!",3,1,,0
1588,0,505,기억을 잃은 남자,UnKnown_Male,"무언가
생각이 날 것 같아요.",3,,,0
1589,0,505,기억을 잃은 남자,UnKnown_Male,"저곳에서 뭔가..
익숙한 풍경이..",3,,,0
1590,0,505,기억을 잃은 남자,UnKnown_Male,"이 다리를 건너면
뭔가 기억이 날
것 같아요..",3,,,0
1591,0,505,안지,student,"괜찮아요? 저쪽은
분명 과거에 엘프
들이 악마와
싸웠던 곳인데..",3,1,,0
1592,0,505,안지,student,"이름이 뭐였드라..
베파르? 맞어!",3,,,0
1593,0,505,안지,student,"분명 고대의 악마가
봉인 당했을 거에요",3,,,0
1594,0,505,안지,student,"불길한
예감이 드는데..",3,,,0
350,0,504,기억을 잃은 남자,UnKnown_Male,"하악. 하악.
머리가 깨질 것 같아요..",2,2,,0
351,0,504,기억을 잃은 남자,UnKnown_Male,"거미라니! 이 놈들을
막아주세요!",2,2,,0
352,0,504,기억을 잃은 남자,UnKnown_Male,"어째서 이놈들이
나를 공격하는
것이지..",2,2,,0
360,0,506,투렉오크,Icon_MonsterCore_TurekOrcGeneral,인간들이다! 잡아라!,2,2,,0
361,0,506,투렉오크,Icon_MonsterCore_TurekOrcGeneral,"본보기를
보여야 한다!
반드시 없애야 한다!",2,2,,0
362,0,506,투렉오크,Icon_MonsterCore_TurekOrcGeneral,"오크의 힘을
보여주마!
나약한 인간!",2,2,,0
363,0,506,카일,Officer_02_02,"몰려온 오크들
어쩔 수 없다.",2,2,,0
364,0,506,카일,Officer_02_02,빠르게 처치하자.,3,2,,0
365,0,506,카일,Officer_02_02,"전쟁 병기가
너무 많다.",2,2,,0
366,0,506,카일,Officer_02_02,"인간의 도움 없이는
불가능 하다.",2,2,,0
367,0,506,카일,Officer_02_02,"누군가 전쟁을
일으키려 한다.",2,2,,0
368,0,506,카일,Officer_02_02,"정체를
알아내야 한다!",2,2,,0
369,0,506,카일,Officer_02_02,각오 단단히 해라!,2,2,,0
370,0,507,투렉오크,Icon_MonsterCore_TurekOrcGeneral,"더러운 인간의
냄새가 나는구나!
인간들을 죽여라!",2,2,,0
371,0,507,듀발테,Officer_01_02,"우리가 죽으면
작전은
물거품이 된다!!",2,2,,0
372,0,507,듀발테,Officer_01_02,절대 죽지 말아라!!,2,1,,0
377,0,511,아우로라,Magician_01_04,지원은 아직인가?,2,2,,0
378,0,511,토벌병사,CityGuard_01_02,"아직입니다!
소식을 알리러 간
병사가. 으악!!",2,1,,0
379,0,511,투렉오크,Icon_MonsterCore_TurekOrcGeneral,"모두 죽여라!!
오늘 밤은 배불리
먹겠구나!",2,1,,0
380,0,511,아우로라,Magician_01_04,"이런! 결국
여기서 끝인가...",2,1,,0
381,0,512,안지,student,"과거에 이곳은
오크와 엘프가
전쟁을 치룬곳이야",3,2,,0
