TutorialId,Step,Id,ProcessRequest,SystemMessagePosition,NpcPortrait,NpcName,DialogMessage,TaskType,UIType,SkillActivateType,TaskParam,TaskTargetPosX,TaskTargetPosY,BPName,WidgetName,ControlName,ControlIndexType,ControlIndex,MoviePath,Sound,SkipFadeOutKeep,LogIndex
208,3,208003,0,1,HardinsFollower,테오도르,장착버튼을 누르면 탈리스만이 갖고 있는 능력을 얻을 수 있네.,0,3,,,,,BP_TalismanInfoUI,,ButtonEquip,4,,,Tutorial_Dialogue_208_6,0,
208,4,208004,0,1,HardinsFollower,테오도르,이곳에 장착해 보게.,0,3,,,,,BP_TalismanUI,EquipSlotNormal1,ButtonSlot,4,,,Tutorial_Dialogue_208_7,0,
208,5,208005,0,1,HardinsFollower,테오도르,"이곳을 한번 더 누르면, 탈리스만의 능력치를 보거나 해제가 가능하네.",0,3,,,,,BP_TalismanUI,EquipSlotNormal1,ButtonSelect,4,,,Tutorial_Dialogue_208_8,0,
208,6,208006,0,1,HardinsFollower,테오도르,이곳을 눌러보겠나?,0,3,,,,,BP_TalismanInfoUI,,ButtonClose,4,,,Tutorial_Dialogue_208_9,0,
208,7,208007,0,1,HardinsFollower,테오도르,증가한 전투력을 이곳에서 확인이 가능하네.,0,3,,,,,BP_TalismanUI,StatList,ButtonDetail,4,,,Tutorial_Dialogue_208_10,0,
208,8,208008,0,1,HardinsFollower,테오도르,이제 일반 도감에 대해 설명해 주도록 하지.,0,3,,,,,BP_TalismanUI,,CheckBoxBasicCollect,4,,,Tutorial_Dialogue_208_11,0,
208,9,208009,0,3,HardinsFollower,테오도르,"일반 도감에는 장착하지 않은 탈리스만을 등록할 수 있네.<p>이곳에 등록을 하게 되면, 탈리스만이 사라지니 주의하도록 하게.<p>일반 도감에 같은 탈리스만을 등록할 수록 전투력이 상승하네.",23,3,,,,,,,,4,,,"Tutorial_Dialogue_208_12,Tutorial_Dialogue_208_13,Tutorial_Dialogue_208_14",0,
208,10,208010,0,1,HardinsFollower,테오도르,다음은 조합식 도감을 알려주도록 하지,0,3,,,,,BP_TalismanUI,,CheckBoxSetCollect,4,,,,0,
208,11,208011,0,3,HardinsFollower,테오도르,"조합식 도감은 여러 종류의 탈리스만을 등록해야만 효과를 받을 수 있네.<p>강력한 조합효과가 많으니, 여러 탈리스만을 조합해 보도록 하게.",23,3,,,,,,,,4,,,,0,
208,12,208012,1,3,HardinsFollower,테오도르,탈리스만으로 자네는 더욱 강해질 것이네. 그 힘을 잘 사용하길 바라네.,23,4,,,,,,,,4,,,Tutorial_Dialogue_208_18,0,
209,1,209001,0,3,CatTheCat_01,만물상 판,"오랜만이다냥, <YellowBold>[player]</>! 풋내기 모험가였던게 엊그제 같은데 벌써 최고레벨에 도달했냥!<p>이제 슬슬 <YellowBold>[player]</>에게도 우리 만물상단의 특급 고객만 사용할 수 있는 <YellowBold>정복자의 전당</>에 대해 알려줄 때가 된 것 같다냥.<p>우선 <YellowBold>정복자 레벨</>에 대해 알려주도록 하겠다냥.",23,4,,,,,,,,4,,,"Tutorial_209_1,Tutorial_209_2,Tutorial_209_3",0,
209,2,209002,0,1,CatTheCat_01,만물상 판,우선 여길 한 번 보라냥.,0,3,,3000,,,BP_GameUI,StatusBar,CanvasPanelMasteryLevel,4,,,Tutorial_209_4,0,
209,3,209003,0,3,CatTheCat_01,만물상 판,"변화가 느껴지냥? 녹색이었던  <YellowBold>경험치 바가 노랗게</> 바뀌었고, <YellowBold>정복자 레벨</>이라는 것이 생겼다냥!<p>더 이상 성장할 것이 없는 <YellowBold>[player]</>는 이제 <YellowBold>경험치를 얻었을 때, 이 정복자 레벨이 오르게된다냥.</><p>그럼 정복자 레벨이 오르면 뭐가 좋느냥! 그걸 이제부터 설명해주겠다냥",23,4,,,,,,,,4,,,"Tutorial_209_5,Tutorial_209_6,Tutorial_209_7",0,
209,4,209004,0,1,CatTheCat_01,만물상 판,일단 상점으로 가자냥,0,3,,,,,BP_GameUI,MainToolbar,ButtonShop,4,,,Tutorial_209_8,0,
209,5,209007,0,1,CatTheCat_01,만물상 판,우선 일반 상점이다냥,0,3,,,,,BP_ShopMainUI,,ButtonNormalShop,4,,,,0,
209,6,209005,0,1,CatTheCat_01,만물상 판,바로 여기! 정복자의 전당이다냥.,0,3,,,,,BP_ShopUI,,LnCheckBoxMasteryShop,4,,,Tutorial_209_9,0,
209,7,209006,1,3,CatTheCat_01,만물상 판,"<YellowBold>정복자 레벨이 오르면</> 보상으로 <YellowBold>정복자의 징표</>를 받게 된다냥.<p>이 징표는 최고레벨이 되어서도 성장을 노력한 모험가에게 우리가 지급하는 것으로, 이 <YellowBold>정복자의 전당에서 물품을 구입하는데 사용</>할 수 있다냥.<p>이곳에 있는 물품들은 <YellowBold>[player]</> 자신 뿐만 아니라 같은 <YellowBold>계정 내 다른 캐릭터의 성장에도 유용</>한 것이 많으니, 앞으로도 더욱 정진하라냥!",23,4,,,,,,,,4,,,"Tutorial_209_10,Tutorial_209_11,Tutorial_209_12",0,
210,1,210001,1,3,Fernel,페르넬,"오랜만이네! 몬스터 도감은 잘 올리고 있는가!? 못본 사이에 몬스터 박사가 된 것은 아닌가 모르겠군. 허허<p>자네를 찾아온 이유는 알려줄 놀이가 있어서라네. 최근 모험가 사이에 유행하는 놀이가 있는데, 이게 도감과 비슷하면서도 더 쏠쏠한 재미가 있더란 말이지!<p>바로 <YellowBold>몬스터 카드</>라는 것이네! 어서 한 번 알아보도록 하세!",23,4,,,,,,,,4,,,,0,
210,2,210002,1,1,Fernel,페르넬,이곳에서 카드 세트들을 확인할 수 있지.,0,3,,,,,BP_MonsterBookUI,MonsterCardUI,ButtonSetList,4,,,,0,
210,3,210003,0,1,Fernel,페르넬,어디 이 세트를 확인해보도록 하세!,0,3,,,,,BP_MonsterBookUI,MonsterCardSetList,TableViewSetList,4,0,,,0,
210,4,210004,0,3,Fernel,페르넬,"여기에서 각 세트에 해당하는 카드들을 확인할 수 있는데, 이것들은 코어와는 다른 <YellowBold>2가지 커다란 차이점</>이 있지!<p>먼저 <YellowBold>카드가 대체 무엇인가!</> 코어와 비슷하면서도 다른 이것에 대해선 의견이 분분한데, 학계에서는 일부 몬스터들 간의 <YellowBold>유사성을 가지는 어떤 힘의 근원</> 같은 것이라 추측하고 있네.<p>그래서 아직 비밀이 많은 친구라 쉽게 등록할 순 없고, <YellowBold>연구를 통해 정보 획득에 성공</>해야 능력을 얻을 수 있다네.<p>그럼 한번 연구를 해보도록 하지!",23,4,,,,,,,,4,,,,0,
210,5,210005,0,1,Fernel,페르넬," ""블랙 티스 카드""를 선택해보게",0,3,,,,,BP_MonsterBookUI,MonsterCardUI,TileViewMonsterCardSet,4,0,,,0,
210,6,210006,0,1,Fernel,페르넬,카드와 아데나는 내가 주겠네. 성장을 눌러보게!,0,3,,,,,BP_MonsterBookUI,SelectedCardInfo,ButtonLevelUp,4,,,,0,
210,7,210007,0,3,,,,16,4,,4000,,,,,,4,,,,0,
210,8,210008,1,3,Fernel,페르넬,"어떤가! 어렵지 않지?<p>카드 성장은 실패가 존재하는 대신 <YellowBold>세트 내 카드 레벨에 따라 세트 능력치</>를 얻을 수 있다네! 성장은 어려우나 보상인 쏠쏠 한게지. 허허<p>게다가 자네가 만약 진보했던 고대 종족, <YellowBold>하거인의 연구일지</>를 얻게 된다면 그 내용을 토대로 <YellowBold>확률을 올릴 수 있을 것이네.</>알려줄 내용은 여기까지라네. 카드는 <YellowBold>코어를 주던 몬스터</>들에게서 얻을 수 있으니 참고하도록 하게!<p>다음에 만나면 누가 카드를 더 많이 모았나 내기라도 하게나! 껄껄!",23,4,,,,,,,,4,,,,0,
301,1,300001,0,3,ItemMerchant_01_02,까뜨리나,이제부터 우리 <YellowBold>뷰티샵</> 이용방법을 설명드릴께요! 한번만 설명할테니 잘듣고 따라해 보세요~!,23,4,,,,,,,,4,,,,0,
301,2,300002,0,3,ItemMerchant_01_02,까뜨리나,기본 스타일 메뉴에 있는 것들은 첫 모험을 시작하셨을 때 선택 가능했던 것들이라 따로 보여드리진 않을게요. <p>그보다 제가 보여드리고 싶은 것은 바로~! 신상 스타일인 럭셔리 스타일이에요!,23,4,,,,,,,,4,,,,0,
301,3,300004,0,3,ItemMerchant_01_02,까뜨리나,뷰티샵에 입장하면 바로  깜짝놀랄 만한 <YellowBold>럭셔리 헤어스타일</>들을 확인하실 수 있어요.,23,4,,,,,,,,4,,,,0,
301,4,300005,0,3,ItemMerchant_01_02,까뜨리나,이번에는 <BlueBold>염색</>에 대해서 알아보죠,23,4,,,,,,,,4,,,,0,
301,5,300006,0,1,ItemMerchant_01_02,까뜨리나,염색 메뉴를 선택해 보세요.,0,3,,,,,BP_BeautyShopLobbyUI,,CheckBoxHairColorTitle,4,,,,0,
301,6,300007,0,3,ItemMerchant_01_02,까뜨리나,"오른편에 색상 팔레트가 보이지요!? 팔레트에서 원하는 색상을 선택되요.<P>단 염색을 선택한 후 다시 다른 헤어스타일을 선택하면, 선택했던 염색은 사라지니 주의하세요",23,4,,,,,,,,4,,,,0,
301,7,300008,1,3,ItemMerchant_01_02,까뜨리나,이렇게 원하는 헤어스타일과 색상을 고른뒤 스타일 구매를 선택하면 끝이에요.!<p>마지막으로 주의할 점은 스타일 구매 후 다른 헤어스타일과 색상을 재구매하면 기존 구매한 스타일을 사라지니 주의하세요.!,23,4,,,,,,,,4,,,,0,
302,1,300201,0,3,HardinsFollower,테오도르,그럼 이제 새로운 여행을 떠나기 위한 여정을 확인해보지,23,4,,,,,,,,4,,,,0,
302,2,300202,0,1,HardinsFollower,테오도르,전직의 여정 아이콘을 클릭해보게,0,3,,,,,BP_GameUI,MainToolbar,ButtonClassTransfer,4,,,,0,
302,3,300203,1,3,HardinsFollower,테오도르,여정을 따라 임무를 완수하면 <RedBold>새로운 힘</>을 얻을 수 있을거네,23,4,,,,,,,.,4,,,,0,
1001,1,1001001,0,3,,,,23,4,,,,,,,,4,,,,0,
1001,2,1001002,1,3,,,,23,4,,,,,,,,4,,,,0,
1002,1,1002001,0,3,,,,23,4,,,,,,,,4,,,,0,
1002,2,1002002,1,3,,,,23,4,,,,,,,,4,,,,0,
1003,1,1003001,0,3,,,,23,4,,,,,,,,4,,,,0,
1003,2,1003002,1,3,,,,23,4,,,,,,,,4,,,,0,
1004,1,1004001,0,3,,,,23,4,,,,,,,,4,,,,0,
1004,2,1004002,1,3,,,,23,4,,,,,,,,4,,,,0,
1005,1,1005001,0,3,,,,23,4,,,,,,,,4,,,,0,
1005,2,1005002,1,3,,,,23,4,,,,,,,,4,,,,0,
1006,1,1006001,0,3,,,,23,4,,,,,,,,4,,,,0,
1006,2,1006002,1,3,,,,23,4,,,,,,,,4,,,,0,
1007,1,1007001,0,3,,,,23,4,,,,,,,,4,,,,0,
1007,2,1007002,1,3,,,,23,4,,,,,,,,4,,,,0,
1009,1,1009001,0,3,,,,23,4,,,,,,,,4,,,,0,
1009,2,1009002,1,3,,,,23,4,,,,,,,,4,,,,0,
1010,1,1010001,0,3,,,,23,4,,,,,,,,4,,,,0,
1010,2,1010002,1,3,,,,23,4,,,,,,,,4,,,,0,
1011,1,1011001,0,3,,,,23,4,,,,,,,,4,,,,0,
1011,2,1011002,1,3,,,,23,4,,,,,,,,4,,,,0,
1012,1,1012001,0,3,,,,23,4,,,,,,,,4,,,,0,
1012,2,1012002,1,3,,,,23,4,,,,,,,,4,,,,0,
1013,1,1013001,0,3,,,,23,4,,,,,,,,4,,,,0,
1013,2,1013002,1,3,,,,23,4,,,,,,,,4,,,,0,
1014,1,1014001,0,3,,,,23,4,,,,,,,,4,,,,0,
1014,2,1014002,1,3,,,,23,4,,,,,,,,4,,,,0,
1015,1,1015001,0,3,,,,23,4,,,,,,,,4,,,,0,
1015,2,1015002,1,3,,,,23,4,,,,,,,,4,,,,0,
2005105,1,20051051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2005105,2,20051053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2005105,3,20051054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2005105,4,20051055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2005105,5,20051056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2005105,6,20051057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2005105,7,20051058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2005105,8,20051059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2006105,1,20061051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2006105,2,20061053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2006105,3,20061054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2006105,4,20061055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2006105,5,20061056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2006105,6,20061057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2006105,7,20061058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2006105,8,20061059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2007105,1,20071051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2007105,2,20071053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2007105,3,20071054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2007105,4,20071055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2007105,5,20071056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2007105,6,20071057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2007105,7,20071058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2007105,8,20071059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2008105,1,20081051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2008105,2,20081053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2008105,3,20081054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2008105,4,20081055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2008105,5,20081056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2008105,6,20081057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2008105,7,20081058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2008105,8,20081059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2009105,1,20091051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2009105,2,20091053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2009105,3,20091054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2009105,4,20091055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2009105,5,20091056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2009105,6,20091057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2009105,7,20091058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2009105,8,20091059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2010105,1,20101051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2010105,2,20101053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2010105,3,20101054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2010105,4,20101055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2010105,5,20101056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2010105,6,20101057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2010105,7,20101058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2010105,8,20101059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2035105,1,20351051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2035105,2,20351053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2035105,3,20351054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2035105,4,20351055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2035105,5,20351056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2035105,6,20351057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
2035105,7,20351058,0,1,Fernel,페르넬,이 큰 문양을 눌러보겠나?,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,MainCore1,4,,,Tutorial_Dialogue_33_9,0,
2035105,8,20351059,1,3,Fernel,페르넬,"3명의 신을 나타내는 이 문양을 모두 활성화 하면, 신에게 대항할 수 있는 힘을 얻을 수 있다고 하네.<p>이 힘이라면 그 거인들을 쓰러트릴 수 있을 것이네!!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_10,Tutorial_Dialogue_33_11",0,
2036105,1,20361051,0,3,Fernel,페르넬,"거인의 상자는 거인의 힘을 품고 있는 상자이네. 아주 강력한 힘을 갖고 있지.<p>내가 알아낸 바에 의하면 거인의 정수를 통해서 거인의 상자에 있는 문양을 모두 활성화 하면, 그 강력한 힘을 얻을 수 있다고 하네!<p>전부가 아닌 일부를 활성화 해도 꽤 강력한 능력을 얻을 수 있다고 하더군!",23,3,,,,,,,,4,,,"Tutorial_Dialogue_33_1,Tutorial_Dialogue_33_2,Tutorial_Dialogue_33_3",0,
2036105,2,20361053,0,1,Fernel,페르넬,전직의 여정을 눌러보게나,0,3,,,,,BP_Class2ndTransferQuestUI,,LnCheckBoxClass2ndTransferQuestProgress,4,,,Tutorial_Dialogue_33_5,0,
2036105,3,20361054,0,1,Fernel,페르넬,이 작은 문양은 거인의 정수를 통해서 활성화 할 수 있네,0,3,,,,,BP_Class2ndTransferQuestUI,BPCore,SubCoreChapter2,4,,,Tutorial_Dialogue_33_6,0,
2036105,4,20361055,0,1,Fernel,페르넬,자네가 가져온 정수를 각인해 보게,0,3,,,,,BP_Class2ndTransferQuestUI,CanvasPanelQuestProgress,ButtonCarve,4,,,Tutorial_Dialogue_33_7,0,
2036105,5,20361056,0,1,Fernel,페르넬,원하는 문양을 각인 할 수 있으니 확인을 잘하게,0,3,,,,,BP_CoreCarvingPopup,,ButtonCostCarving,4,,,Tutorial_Dialogue_33_8,0,
2036105,6,20361057,0,3,,,,16,3,,5000,,,,,,4,,,,0,
