Id,BookLevel,GroupId,MonsterId,CardBorder,SlotImage,BeadImage,UseLargeBeadImage,CardImage,RequiredQuantity,StatusIcon,EffectType,EffectType2,EffectParam,HuntType,HuntingSpotId,NameDirection
161,4,18,Alfonso,1,1,5,1,67,80,Icon_Skill_Passive_23211,Max HP,,355,0,,0
161,5,18,Alfonso,2,2,6,0,67,80,Icon_Skill_Passive_23211,Max HP,,426,0,,0
161,6,18,Alfonso,2,2,7,0,67,140,Icon_Skill_Passive_23211,Max HP,,497,0,,0
161,7,18,Alfonso,2,2,8,0,67,140,Icon_Skill_Passive_23211,Max HP,,568,0,,0
161,8,18,Alfonso,3,3,9,0,67,230,Icon_Skill_Passive_23211,Max HP,,639,0,,0
161,9,18,Alfonso,3,3,10,0,67,230,Icon_Skill_Passive_23211,Max HP,,710,0,,0
162,0,18,Holst,1,1,1,1,68,15,Icon_Skill_Passive_23251,Max MP,,72,0,,0
162,1,18,Holst,1,1,2,1,68,15,Icon_Skill_Passive_23251,Max MP,,144,0,,0
162,2,18,Holst,1,1,3,1,68,40,Icon_Skill_Passive_23251,Max MP,,216,0,,0
162,3,18,Holst,1,1,4,1,68,40,Icon_Skill_Passive_23251,Max MP,,288,0,,0
162,4,18,Holst,1,1,5,1,68,80,Icon_Skill_Passive_23251,Max MP,,360,0,,0
162,5,18,Holst,2,2,6,0,68,80,Icon_Skill_Passive_23251,Max MP,,432,0,,0
162,6,18,Holst,2,2,7,0,68,140,Icon_Skill_Passive_23251,Max MP,,504,0,,0
162,7,18,Holst,2,2,8,0,68,140,Icon_Skill_Passive_23251,Max MP,,576,0,,0
162,8,18,Holst,3,3,9,0,68,230,Icon_Skill_Passive_23251,Max MP,,648,0,,0
162,9,18,Holst,3,3,10,0,68,230,Icon_Skill_Passive_23251,Max MP,,720,0,,0
163,0,18,Medes,1,1,1,1,68,15,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,52,0,,0
163,1,18,Medes,1,1,2,1,68,15,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,104,0,,0
163,2,18,Medes,1,1,3,1,68,40,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,156,0,,0
163,3,18,Medes,1,1,4,1,68,40,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,208,0,,0
163,4,18,Medes,1,1,5,1,68,80,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,260,0,,0
163,5,18,Medes,2,2,6,0,68,80,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,312,0,,0
163,6,18,Medes,2,2,7,0,68,140,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,364,0,,0
163,7,18,Medes,2,2,8,0,68,140,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,416,0,,0
163,8,18,Medes,3,3,9,0,68,230,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,468,0,,0
163,9,18,Medes,3,3,10,0,68,230,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,520,0,,0
164,0,18,Luka,1,1,1,1,68,15,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,56,0,,0
164,1,18,Luka,1,1,2,1,68,15,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,112,0,,0
164,2,18,Luka,1,1,3,1,68,40,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,168,0,,0
164,3,18,Luka,1,1,4,1,68,40,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,224,0,,0
164,4,18,Luka,1,1,5,1,68,80,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,280,0,,0
164,5,18,Luka,2,2,6,0,68,80,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,336,0,,0
164,6,18,Luka,2,2,7,0,68,140,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,392,0,,0
164,7,18,Luka,2,2,8,0,68,140,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,448,0,,0
164,8,18,Luka,3,3,9,0,68,230,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,504,0,,0
164,9,18,Luka,3,3,10,0,68,230,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,560,0,,0
165,0,18,Hector,1,1,1,1,68,15,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,59,0,,0
165,1,18,Hector,1,1,2,1,68,15,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,118,0,,0
165,2,18,Hector,1,1,3,1,68,40,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,177,0,,0
165,3,18,Hector,1,1,4,1,68,40,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,236,0,,0
165,4,18,Hector,1,1,5,1,68,80,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,295,0,,0
165,5,18,Hector,2,2,6,0,68,80,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,354,0,,0
165,6,18,Hector,2,2,7,0,68,140,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,413,0,,0
165,7,18,Hector,2,2,8,0,68,140,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,472,0,,0
165,8,18,Hector,3,3,9,0,68,230,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,531,0,,0
165,9,18,Hector,3,3,10,0,68,230,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,590,0,,0
166,0,18,Marsha,1,1,1,1,70,2,Icon_Skill_Active_10112,P. Atk./M. Atk.,,166,0,,0
166,1,18,Marsha,1,1,2,1,70,2,Icon_Skill_Active_10112,P. Atk./M. Atk.,,332,0,,0
166,2,18,Marsha,1,1,3,1,70,5,Icon_Skill_Active_10112,P. Atk./M. Atk.,,498,0,,0
166,3,18,Marsha,1,1,4,1,70,5,Icon_Skill_Active_10112,P. Atk./M. Atk.,,664,0,,0
166,4,18,Marsha,1,1,5,1,70,5,Icon_Skill_Active_10112,P. Atk./M. Atk.,,830,0,,0
166,5,18,Marsha,2,2,6,0,70,5,Icon_Skill_Active_10112,P. Atk./M. Atk.,,996,0,,0
166,6,18,Marsha,2,2,7,0,70,10,Icon_Skill_Active_10112,P. Atk./M. Atk.,,1162,0,,0
166,7,18,Marsha,2,2,8,0,70,10,Icon_Skill_Active_10112,P. Atk./M. Atk.,,1328,0,,0
166,8,18,Marsha,3,3,9,0,70,15,Icon_Skill_Active_10112,P. Atk./M. Atk.,,1494,0,,0
166,9,18,Marsha,3,3,10,0,70,15,Icon_Skill_Active_10112,P. Atk./M. Atk.,,1660,0,,0
170,0,19,Rua,1,1,1,1,67,30,Icon_Skill_Unique_30001,P. Def./M. Def.,,68,0,,0
170,1,19,Rua,1,1,2,1,67,30,Icon_Skill_Unique_30001,P. Def./M. Def.,,136,0,,0
170,2,19,Rua,1,1,3,1,67,60,Icon_Skill_Unique_30001,P. Def./M. Def.,,204,0,,0
170,3,19,Rua,1,1,4,1,67,60,Icon_Skill_Unique_30001,P. Def./M. Def.,,272,0,,0
170,4,19,Rua,1,1,5,1,67,120,Icon_Skill_Unique_30001,P. Def./M. Def.,,340,0,,0
170,5,19,Rua,2,2,6,0,67,120,Icon_Skill_Unique_30001,P. Def./M. Def.,,408,0,,0
170,6,19,Rua,2,2,7,0,67,180,Icon_Skill_Unique_30001,P. Def./M. Def.,,476,0,,0
170,7,19,Rua,2,2,8,0,67,180,Icon_Skill_Unique_30001,P. Def./M. Def.,,544,0,,0
170,8,19,Rua,3,3,9,0,67,210,Icon_Skill_Unique_30001,P. Def./M. Def.,,612,0,,0
170,9,19,Rua,3,3,10,0,67,210,Icon_Skill_Unique_30001,P. Def./M. Def.,,680,0,,0
171,0,19,Bornesting,1,1,1,1,68,35,Icon_Skill_Active_10112,P. Atk./M. Atk.,,69,0,,0
171,1,19,Bornesting,1,1,2,1,68,35,Icon_Skill_Active_10112,P. Atk./M. Atk.,,138,0,,0
171,2,19,Bornesting,1,1,3,1,68,75,Icon_Skill_Active_10112,P. Atk./M. Atk.,,207,0,,0
171,3,19,Bornesting,1,1,4,1,68,75,Icon_Skill_Active_10112,P. Atk./M. Atk.,,276,0,,0
171,4,19,Bornesting,1,1,5,1,68,155,Icon_Skill_Active_10112,P. Atk./M. Atk.,,345,0,,0
171,5,19,Bornesting,2,2,6,0,68,155,Icon_Skill_Active_10112,P. Atk./M. Atk.,,414,0,,0
171,6,19,Bornesting,2,2,7,0,68,230,Icon_Skill_Active_10112,P. Atk./M. Atk.,,483,0,,0
171,7,19,Bornesting,2,2,8,0,68,230,Icon_Skill_Active_10112,P. Atk./M. Atk.,,552,0,,0
171,8,19,Bornesting,3,3,9,0,68,270,Icon_Skill_Active_10112,P. Atk./M. Atk.,,621,0,,0
171,9,19,Bornesting,3,3,10,0,68,270,Icon_Skill_Active_10112,P. Atk./M. Atk.,,690,0,,0
172,0,19,Albert,1,1,1,1,68,30,Icon_Skill_Passive_23211,Max HP,,84,0,,0
172,1,19,Albert,1,1,2,1,68,30,Icon_Skill_Passive_23211,Max HP,,168,0,,0
172,2,19,Albert,1,1,3,1,68,60,Icon_Skill_Passive_23211,Max HP,,252,0,,0
172,3,19,Albert,1,1,4,1,68,60,Icon_Skill_Passive_23211,Max HP,,336,0,,0
172,4,19,Albert,1,1,5,1,68,120,Icon_Skill_Passive_23211,Max HP,,420,0,,0
172,5,19,Albert,2,2,6,0,68,120,Icon_Skill_Passive_23211,Max HP,,504,0,,0
172,6,19,Albert,2,2,7,0,68,180,Icon_Skill_Passive_23211,Max HP,,588,0,,0
172,7,19,Albert,2,2,8,0,68,180,Icon_Skill_Passive_23211,Max HP,,672,0,,0
172,8,19,Albert,3,3,9,0,68,210,Icon_Skill_Passive_23211,Max HP,,756,0,,0
172,9,19,Albert,3,3,10,0,68,210,Icon_Skill_Passive_23211,Max HP,,840,0,,0
173,0,19,Jeff,1,1,1,1,68,30,Icon_Skill_Passive_23251,Max MP,,85,0,,0
173,1,19,Jeff,1,1,2,1,68,30,Icon_Skill_Passive_23251,Max MP,,170,0,,0
173,2,19,Jeff,1,1,3,1,68,60,Icon_Skill_Passive_23251,Max MP,,255,0,,0
173,3,19,Jeff,1,1,4,1,68,60,Icon_Skill_Passive_23251,Max MP,,340,0,,0
173,4,19,Jeff,1,1,5,1,68,120,Icon_Skill_Passive_23251,Max MP,,425,0,,0
173,5,19,Jeff,2,2,6,0,68,120,Icon_Skill_Passive_23251,Max MP,,510,0,,0
173,6,19,Jeff,2,2,7,0,68,180,Icon_Skill_Passive_23251,Max MP,,595,0,,0
173,7,19,Jeff,2,2,8,0,68,180,Icon_Skill_Passive_23251,Max MP,,680,0,,0
173,8,19,Jeff,3,3,9,0,68,210,Icon_Skill_Passive_23251,Max MP,,765,0,,0
173,9,19,Jeff,3,3,10,0,68,210,Icon_Skill_Passive_23251,Max MP,,850,0,,0
180,0,20,Verock,1,1,1,1,67,30,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,61,0,,0
180,1,20,Verock,1,1,2,1,67,30,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,122,0,,0
180,2,20,Verock,1,1,3,1,67,60,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,183,0,,0
180,3,20,Verock,1,1,4,1,67,60,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,244,0,,0
180,4,20,Verock,1,1,5,1,67,125,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,305,0,,0
180,5,20,Verock,2,2,6,0,67,125,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,366,0,,0
180,6,20,Verock,2,2,7,0,67,190,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,427,0,,0
180,7,20,Verock,2,2,8,0,67,190,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,488,0,,0
180,8,20,Verock,3,3,9,0,67,220,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,549,0,,0
180,9,20,Verock,3,3,10,0,67,220,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,610,0,,0
181,0,20,Jason,1,1,1,1,67,40,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,66,0,,0
181,1,20,Jason,1,1,2,1,67,40,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,132,0,,0
181,2,20,Jason,1,1,3,1,67,85,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,198,0,,0
181,3,20,Jason,1,1,4,1,67,85,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,264,0,,0
181,4,20,Jason,1,1,5,1,67,175,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,330,0,,0
181,5,20,Jason,2,2,6,0,67,175,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,396,0,,0
181,6,20,Jason,2,2,7,0,67,265,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,462,0,,0
181,7,20,Jason,2,2,8,0,67,265,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,528,0,,0
181,8,20,Jason,3,3,9,0,67,310,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,594,0,,0
181,9,20,Jason,3,3,10,0,67,310,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,660,0,,0
182,0,20,Wilhelm,1,1,1,1,67,40,Icon_Skill_Passive_20231,Evasion,,45,0,,0
182,1,20,Wilhelm,1,1,2,1,67,40,Icon_Skill_Passive_20231,Evasion,,90,0,,0
182,2,20,Wilhelm,1,1,3,1,67,85,Icon_Skill_Passive_20231,Evasion,,135,0,,0
182,3,20,Wilhelm,1,1,4,1,67,85,Icon_Skill_Passive_20231,Evasion,,180,0,,0
182,4,20,Wilhelm,1,1,5,1,67,175,Icon_Skill_Passive_20231,Evasion,,225,0,,0
182,5,20,Wilhelm,2,2,6,0,67,175,Icon_Skill_Passive_20231,Evasion,,270,0,,0
182,6,20,Wilhelm,2,2,7,0,67,265,Icon_Skill_Passive_20231,Evasion,,315,0,,0
182,7,20,Wilhelm,2,2,8,0,67,265,Icon_Skill_Passive_20231,Evasion,,360,0,,0
182,8,20,Wilhelm,3,3,9,0,67,310,Icon_Skill_Passive_20231,Evasion,,405,0,,0
182,9,20,Wilhelm,3,3,10,0,67,310,Icon_Skill_Passive_20231,Evasion,,450,0,,0
183,0,20,Gorokk,1,1,1,1,68,30,Icon_Skill_Active_10112,P. Atk./M. Atk.,,74,0,,0
183,1,20,Gorokk,1,1,2,1,68,30,Icon_Skill_Active_10112,P. Atk./M. Atk.,,148,0,,0
183,2,20,Gorokk,1,1,3,1,68,60,Icon_Skill_Active_10112,P. Atk./M. Atk.,,222,0,,0
183,3,20,Gorokk,1,1,4,1,68,60,Icon_Skill_Active_10112,P. Atk./M. Atk.,,296,0,,0
183,4,20,Gorokk,1,1,5,1,68,125,Icon_Skill_Active_10112,P. Atk./M. Atk.,,370,0,,0
183,5,20,Gorokk,2,2,6,0,68,125,Icon_Skill_Active_10112,P. Atk./M. Atk.,,444,0,,0
183,6,20,Gorokk,2,2,7,0,68,190,Icon_Skill_Active_10112,P. Atk./M. Atk.,,518,0,,0
183,7,20,Gorokk,2,2,8,0,68,190,Icon_Skill_Active_10112,P. Atk./M. Atk.,,592,0,,0
183,8,20,Gorokk,3,3,9,0,68,220,Icon_Skill_Active_10112,P. Atk./M. Atk.,,666,0,,0
183,9,20,Gorokk,3,3,10,0,68,220,Icon_Skill_Active_10112,P. Atk./M. Atk.,,740,0,,0
184,0,20,Oomba,1,1,1,1,68,30,Icon_Skill_Unique_30001,P. Def./M. Def.,,76,0,,0
184,1,20,Oomba,1,1,2,1,68,30,Icon_Skill_Unique_30001,P. Def./M. Def.,,152,0,,0
184,2,20,Oomba,1,1,3,1,68,60,Icon_Skill_Unique_30001,P. Def./M. Def.,,228,0,,0
184,3,20,Oomba,1,1,4,1,68,60,Icon_Skill_Unique_30001,P. Def./M. Def.,,304,0,,0
184,4,20,Oomba,1,1,5,1,68,125,Icon_Skill_Unique_30001,P. Def./M. Def.,,380,0,,0
184,5,20,Oomba,2,2,6,0,68,125,Icon_Skill_Unique_30001,P. Def./M. Def.,,456,0,,0
184,6,20,Oomba,2,2,7,0,68,190,Icon_Skill_Unique_30001,P. Def./M. Def.,,532,0,,0
184,7,20,Oomba,2,2,8,0,68,190,Icon_Skill_Unique_30001,P. Def./M. Def.,,608,0,,0
184,8,20,Oomba,3,3,9,0,68,220,Icon_Skill_Unique_30001,P. Def./M. Def.,,684,0,,0
184,9,20,Oomba,3,3,10,0,68,220,Icon_Skill_Unique_30001,P. Def./M. Def.,,760,0,,0
185,0,20,Agarez,1,1,1,1,68,30,Icon_Skill_Passive_23251,Max MP,,105,0,,0
185,1,20,Agarez,1,1,2,1,68,30,Icon_Skill_Passive_23251,Max MP,,210,0,,0
185,2,20,Agarez,1,1,3,1,68,60,Icon_Skill_Passive_23251,Max MP,,315,0,,0
185,3,20,Agarez,1,1,4,1,68,60,Icon_Skill_Passive_23251,Max MP,,420,0,,0
185,4,20,Agarez,1,1,5,1,68,125,Icon_Skill_Passive_23251,Max MP,,525,0,,0
185,5,20,Agarez,2,2,6,0,68,125,Icon_Skill_Passive_23251,Max MP,,630,0,,0
185,6,20,Agarez,2,2,7,0,68,190,Icon_Skill_Passive_23251,Max MP,,735,0,,0
185,7,20,Agarez,2,2,8,0,68,190,Icon_Skill_Passive_23251,Max MP,,840,0,,0
185,8,20,Agarez,3,3,9,0,68,220,Icon_Skill_Passive_23251,Max MP,,945,0,,0
185,9,20,Agarez,3,3,10,0,68,220,Icon_Skill_Passive_23251,Max MP,,1050,0,,0
187,0,20,Ravolas,1,1,1,1,68,30,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,75,0,,0
187,1,20,Ravolas,1,1,2,1,68,30,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,150,0,,0
187,2,20,Ravolas,1,1,3,1,68,60,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,225,0,,0
187,3,20,Ravolas,1,1,4,1,68,60,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,300,0,,0
187,4,20,Ravolas,1,1,5,1,68,125,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,375,0,,0
187,5,20,Ravolas,2,2,6,0,68,125,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,450,0,,0
187,6,20,Ravolas,2,2,7,0,68,190,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,525,0,,0
187,7,20,Ravolas,2,2,8,0,68,190,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,600,0,,0
187,8,20,Ravolas,3,3,9,0,68,220,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,675,0,,0
187,9,20,Ravolas,3,3,10,0,68,220,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,750,0,,0
190,0,21,Mesheemp,1,1,1,1,69,20,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,115,0,,0
190,1,21,Mesheemp,1,1,2,1,69,20,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,230,0,,0
190,2,21,Mesheemp,1,1,3,1,69,35,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,345,0,,0
190,3,21,Mesheemp,1,1,4,1,69,35,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,460,0,,0
190,4,21,Mesheemp,1,1,5,1,69,75,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,575,0,,0
190,5,21,Mesheemp,2,2,6,0,69,75,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,690,0,,0
190,6,21,Mesheemp,2,2,7,0,69,145,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,805,0,,0
190,7,21,Mesheemp,2,2,8,0,69,145,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,920,0,,0
190,8,21,Mesheemp,3,3,9,0,69,240,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,1035,0,,0
190,9,21,Mesheemp,3,3,10,0,69,240,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,1150,0,,0
191,0,21,Corepio,1,1,1,1,69,20,Icon_Skill_Passive_21251,Accuracy,,57,0,,0
191,1,21,Corepio,1,1,2,1,69,20,Icon_Skill_Passive_21251,Accuracy,,114,0,,0
191,2,21,Corepio,1,1,3,1,69,35,Icon_Skill_Passive_21251,Accuracy,,171,0,,0
191,3,21,Corepio,1,1,4,1,69,35,Icon_Skill_Passive_21251,Accuracy,,228,0,,0
191,4,21,Corepio,1,1,5,1,69,75,Icon_Skill_Passive_21251,Accuracy,,285,0,,0
191,5,21,Corepio,2,2,6,0,69,75,Icon_Skill_Passive_21251,Accuracy,,342,0,,0
191,6,21,Corepio,2,2,7,0,69,145,Icon_Skill_Passive_21251,Accuracy,,399,0,,0
191,7,21,Corepio,2,2,8,0,69,145,Icon_Skill_Passive_21251,Accuracy,,456,0,,0
191,8,21,Corepio,3,3,9,0,69,240,Icon_Skill_Passive_21251,Accuracy,,513,0,,0
191,9,21,Corepio,3,3,10,0,69,240,Icon_Skill_Passive_21251,Accuracy,,570,0,,0
192,0,21,Preta,1,1,1,1,69,20,Icon_Skill_Passive_20231,Evasion,,62,0,,0
192,1,21,Preta,1,1,2,1,69,20,Icon_Skill_Passive_20231,Evasion,,124,0,,0
192,2,21,Preta,1,1,3,1,69,35,Icon_Skill_Passive_20231,Evasion,,186,0,,0
192,3,21,Preta,1,1,4,1,69,35,Icon_Skill_Passive_20231,Evasion,,248,0,,0
192,4,21,Preta,1,1,5,1,69,75,Icon_Skill_Passive_20231,Evasion,,310,0,,0
192,5,21,Preta,2,2,6,0,69,75,Icon_Skill_Passive_20231,Evasion,,372,0,,0
192,6,21,Preta,2,2,7,0,69,145,Icon_Skill_Passive_20231,Evasion,,434,0,,0
192,7,21,Preta,2,2,8,0,69,145,Icon_Skill_Passive_20231,Evasion,,496,0,,0
192,8,21,Preta,3,3,9,0,69,240,Icon_Skill_Passive_20231,Evasion,,558,0,,0
192,9,21,Preta,3,3,10,0,69,240,Icon_Skill_Passive_20231,Evasion,,620,0,,0
200,0,22,Vulture,1,1,1,1,69,30,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,102,0,,0
200,1,22,Vulture,1,1,2,1,69,30,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,204,0,,0
200,2,22,Vulture,1,1,3,1,69,65,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,306,0,,0
200,3,22,Vulture,1,1,4,1,69,65,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,408,0,,0
200,4,22,Vulture,1,1,5,1,69,135,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,510,0,,0
200,5,22,Vulture,2,2,6,0,69,135,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,612,0,,0
200,6,22,Vulture,2,2,7,0,69,200,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,714,0,,0
200,7,22,Vulture,2,2,8,0,69,200,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,816,0,,0
200,8,22,Vulture,3,3,9,0,69,235,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,918,0,,0
200,9,22,Vulture,3,3,10,0,69,235,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,1020,0,,0
201,0,22,Gargu,1,1,1,1,69,30,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,134,0,,0
201,1,22,Gargu,1,1,2,1,69,30,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,268,0,,0
201,2,22,Gargu,1,1,3,1,69,65,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,402,0,,0
201,3,22,Gargu,1,1,4,1,69,65,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,536,0,,0
201,4,22,Gargu,1,1,5,1,69,135,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,670,0,,0
201,5,22,Gargu,2,2,6,0,69,135,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,804,0,,0
201,6,22,Gargu,2,2,7,0,69,200,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,938,0,,0
201,7,22,Gargu,2,2,8,0,69,200,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,1072,0,,0
201,8,22,Gargu,3,3,9,0,69,235,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,1206,0,,0
201,9,22,Gargu,3,3,10,0,69,235,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,1340,0,,0
202,0,22,Morpheus,1,1,1,1,69,30,Icon_Skill_Passive_21251,Accuracy,,66,0,,0
202,1,22,Morpheus,1,1,2,1,69,30,Icon_Skill_Passive_21251,Accuracy,,132,0,,0
202,2,22,Morpheus,1,1,3,1,69,65,Icon_Skill_Passive_21251,Accuracy,,198,0,,0
202,3,22,Morpheus,1,1,4,1,69,65,Icon_Skill_Passive_21251,Accuracy,,264,0,,0
202,4,22,Morpheus,1,1,5,1,69,135,Icon_Skill_Passive_21251,Accuracy,,330,0,,0
202,5,22,Morpheus,2,2,6,0,69,135,Icon_Skill_Passive_21251,Accuracy,,396,0,,0
202,6,22,Morpheus,2,2,7,0,69,200,Icon_Skill_Passive_21251,Accuracy,,462,0,,0
202,7,22,Morpheus,2,2,8,0,69,200,Icon_Skill_Passive_21251,Accuracy,,528,0,,0
202,8,22,Morpheus,3,3,9,0,69,235,Icon_Skill_Passive_21251,Accuracy,,594,0,,0
202,9,22,Morpheus,3,3,10,0,69,235,Icon_Skill_Passive_21251,Accuracy,,660,0,,0
210,0,23,Skullchaser,1,1,1,1,69,40,Icon_Skill_Passive_23211,Max HP,,177,0,,0
210,1,23,Skullchaser,1,1,2,1,69,40,Icon_Skill_Passive_23211,Max HP,,354,0,,0
210,2,23,Skullchaser,1,1,3,1,69,80,Icon_Skill_Passive_23211,Max HP,,531,0,,0
210,3,23,Skullchaser,1,1,4,1,69,80,Icon_Skill_Passive_23211,Max HP,,708,0,,0
210,4,23,Skullchaser,1,1,5,1,69,160,Icon_Skill_Passive_23211,Max HP,,885,0,,0
210,5,23,Skullchaser,2,2,6,0,69,160,Icon_Skill_Passive_23211,Max HP,,1062,0,,0
210,6,23,Skullchaser,2,2,7,0,69,245,Icon_Skill_Passive_23211,Max HP,,1239,0,,0
210,7,23,Skullchaser,2,2,8,0,69,245,Icon_Skill_Passive_23211,Max HP,,1416,0,,0
210,8,23,Skullchaser,3,3,9,0,69,285,Icon_Skill_Passive_23211,Max HP,,1593,0,,0
210,9,23,Skullchaser,3,3,10,0,69,285,Icon_Skill_Passive_23211,Max HP,,1770,0,,0
211,0,23,Creatus,1,1,1,1,69,40,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,101,0,,0
211,1,23,Creatus,1,1,2,1,69,40,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,202,0,,0
211,2,23,Creatus,1,1,3,1,69,80,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,303,0,,0
211,3,23,Creatus,1,1,4,1,69,80,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,404,0,,0
211,4,23,Creatus,1,1,5,1,69,160,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,505,0,,0
211,5,23,Creatus,2,2,6,0,69,160,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,606,0,,0
211,6,23,Creatus,2,2,7,0,69,245,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,707,0,,0
211,7,23,Creatus,2,2,8,0,69,245,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,808,0,,0
211,8,23,Creatus,3,3,9,0,69,285,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,909,0,,0
211,9,23,Creatus,3,3,10,0,69,285,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,1010,0,,0
212,0,23,Sandstorm,1,1,1,1,69,40,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,108,0,,0
