Id,EffectType,EffectParamMin,EffectParamMax,EffectParamGrowth,OptionGroup
10302419,65,1,1,1,10302401
10302420,65,1,1,1,10302401
10302501,1,1019,1019,1,10302501
10302502,2,1019,1019,1,10302501
10302503,101,811,811,1,10302501
10302504,10,1743,1743,1,10302501
10302505,9,962,962,1,10302501
10302506,29,1039,1039,1,10302501
10302507,36,16,16,1,10302501
10302508,7,1165,1165,1,10302501
10302509,52,83,83,1,10302501
10302510,87,490,490,1,10302501
10302511,89,490,490,1,10302501
10302512,65,1,1,1,10302501
10302513,65,1,1,1,10302501
10302514,65,1,1,1,10302501
10302515,65,1,1,1,10302501
10302516,65,1,1,1,10302501
10302517,65,1,1,1,10302501
10302518,65,1,1,1,10302501
10302519,65,1,1,1,10302501
10302520,65,1,1,1,10302501
10302601,1,1938,1938,1,10302601
10302602,2,1938,1938,1,10302601
10302603,101,1549,1549,1,10302601
10302604,10,3335,3335,1,10302601
10302605,9,1833,1833,1,10302601
10302606,29,1971,1971,1,10302601
10302607,36,31,31,1,10302601
10302608,7,1296,1296,1,10302601
10302609,52,93,93,1,10302601
10302610,87,540,540,1,10302601
10302611,89,540,540,1,10302601
10302612,65,1,1,1,10302601
10302613,65,1,1,1,10302601
10302614,65,1,1,1,10302601
10302615,65,1,1,1,10302601
10302616,65,1,1,1,10302601
10302617,65,1,1,1,10302601
10302618,65,1,1,1,10302601
10302619,65,1,1,1,10302601
10302620,65,1,1,1,10302601
10402201,1,40,40,1,10402201
10402202,2,40,40,1,10402201
10402203,101,25,25,1,10402201
10402204,10,48,48,1,10402201
10402205,9,34,34,1,10402201
10402206,29,45,45,1,10402201
10402207,36,1,1,1,10402201
10402208,7,171,171,1,10402201
10402209,52,17,17,1,10402201
10402210,87,80,80,1,10402201
10402211,89,80,80,1,10402201
10402212,65,1,1,1,10402201
10402213,65,1,1,1,10402201
10402214,65,1,1,1,10402201
10402215,65,1,1,1,10402201
10402216,65,1,1,1,10402201
10402217,65,1,1,1,10402201
10402218,65,1,1,1,10402201
10402219,65,1,1,1,10402201
10402220,65,1,1,1,10402201
10402301,1,113,113,1,10402301
10402302,2,113,113,1,10402301
10402303,101,83,83,1,10402301
10402304,10,174,174,1,10402301
10402305,9,103,103,1,10402301
10402306,29,119,119,1,10402301
10402307,36,2,2,1,10402301
10402308,7,336,336,1,10402301
10402309,52,28,28,1,10402301
10402310,87,148,148,1,10402301
10402311,89,148,148,1,10402301
10402312,65,1,1,1,10402301
10402313,65,1,1,1,10402301
10402314,65,1,1,1,10402301
10402315,65,1,1,1,10402301
10402316,65,1,1,1,10402301
10402317,65,1,1,1,10402301
10402318,65,1,1,1,10402301
10402319,65,1,1,1,10402301
10402320,65,1,1,1,10402301
10402401,1,374,374,1,10402401
10402402,2,374,374,1,10402401
10402403,101,293,293,1,10402401
10402404,10,626,626,1,10402401
10402405,9,350,350,1,10402401
10402406,29,384,384,1,10402401
10402407,36,6,6,1,10402401
10402408,7,669,669,1,10402401
10402409,52,50,50,1,10402401
10402410,87,285,285,1,10402401
10402411,89,285,285,1,10402401
10402412,65,1,1,1,10402401
10402413,65,1,1,1,10402401
10402414,65,1,1,1,10402401
10402415,65,1,1,1,10402401
10402416,65,1,1,1,10402401
10402417,65,1,1,1,10402401
10402418,65,1,1,1,10402401
10402419,65,1,1,1,10402401
10402420,65,1,1,1,10402401
10402501,1,1019,1019,1,10402501
10402502,2,1019,1019,1,10402501
10402503,101,811,811,1,10402501
10402504,10,1743,1743,1,10402501
10402505,9,962,962,1,10402501
10402506,29,1039,1039,1,10402501
10402507,36,16,16,1,10402501
10402508,7,1165,1165,1,10402501
10402509,52,83,83,1,10402501
10402510,87,490,490,1,10402501
10402511,89,490,490,1,10402501
10402512,65,1,1,1,10402501
10402513,65,1,1,1,10402501
10402514,65,1,1,1,10402501
10402515,65,1,1,1,10402501
10402516,65,1,1,1,10402501
10402517,65,1,1,1,10402501
10402518,65,1,1,1,10402501
10402519,65,1,1,1,10402501
10402520,65,1,1,1,10402501
10402601,1,1938,1938,1,10402601
10402602,2,1938,1938,1,10402601
10402603,101,1549,1549,1,10402601
10402604,10,3335,3335,1,10402601
10402605,9,1833,1833,1,10402601
10402606,29,1971,1971,1,10402601
10402607,36,31,31,1,10402601
10402608,7,1296,1296,1,10402601
10402609,52,93,93,1,10402601
10402610,87,540,540,1,10402601
10402611,89,540,540,1,10402601
10402612,65,1,1,1,10402601
10402613,65,1,1,1,10402601
10402614,65,1,1,1,10402601
10402615,65,1,1,1,10402601
10402616,65,1,1,1,10402601
10402617,65,1,1,1,10402601
10402618,65,1,1,1,10402601
10402619,65,1,1,1,10402601
10402620,65,1,1,1,10402601
10502201,1,40,40,1,10502201
10502202,2,40,40,1,10502201
10502203,101,25,25,1,10502201
10502204,10,48,48,1,10502201
10502205,9,34,34,1,10502201
10502206,29,45,45,1,10502201
10502207,36,1,1,1,10502201
10502208,7,171,171,1,10502201
10502209,52,17,17,1,10502201
10502210,87,80,80,1,10502201
10502211,89,80,80,1,10502201
10502212,65,1,1,1,10502201
10502213,65,1,1,1,10502201
10502214,65,1,1,1,10502201
10502215,65,1,1,1,10502201
10502216,65,1,1,1,10502201
10502217,65,1,1,1,10502201
10502218,65,1,1,1,10502201
10502219,65,1,1,1,10502201
10502220,65,1,1,1,10502201
10502301,1,113,113,1,10502301
10502302,2,113,113,1,10502301
10502303,101,83,83,1,10502301
10502304,10,174,174,1,10502301
10502305,9,103,103,1,10502301
10502306,29,119,119,1,10502301
10502307,36,2,2,1,10502301
10502308,7,336,336,1,10502301
10502309,52,28,28,1,10502301
10502310,87,148,148,1,10502301
10502311,89,148,148,1,10502301
10502312,65,1,1,1,10502301
10502313,65,1,1,1,10502301
10502314,65,1,1,1,10502301
10502315,65,1,1,1,10502301
10502316,65,1,1,1,10502301
10502317,65,1,1,1,10502301
10502318,65,1,1,1,10502301
10502319,65,1,1,1,10502301
10502320,65,1,1,1,10502301
10502401,1,374,374,1,10502401
10502402,2,374,374,1,10502401
10502403,101,293,293,1,10502401
10502404,10,626,626,1,10502401
10502405,9,350,350,1,10502401
10502406,29,384,384,1,10502401
10502407,36,6,6,1,10502401
10502408,7,669,669,1,10502401
10502409,52,50,50,1,10502401
10502410,87,285,285,1,10502401
10502411,89,285,285,1,10502401
10502412,65,1,1,1,10502401
10502413,65,1,1,1,10502401
10502414,65,1,1,1,10502401
10502415,65,1,1,1,10502401
10502416,65,1,1,1,10502401
10502417,65,1,1,1,10502401
10502418,65,1,1,1,10502401
10502419,65,1,1,1,10502401
10502420,65,1,1,1,10502401
10502501,1,1019,1019,1,10502501
10502502,2,1019,1019,1,10502501
10502503,101,811,811,1,10502501
10502504,10,1743,1743,1,10502501
10502505,9,962,962,1,10502501
10502506,29,1039,1039,1,10502501
10502507,36,16,16,1,10502501
10502508,7,1165,1165,1,10502501
10502509,52,83,83,1,10502501
10502510,87,490,490,1,10502501
10502511,89,490,490,1,10502501
10502512,65,1,1,1,10502501
10502513,65,1,1,1,10502501
10502514,65,1,1,1,10502501
10502515,65,1,1,1,10502501
10502516,65,1,1,1,10502501
10502517,65,1,1,1,10502501
10502518,65,1,1,1,10502501
10502519,65,1,1,1,10502501
10502520,65,1,1,1,10502501
10502601,1,1938,1938,1,10502601
10502602,2,1938,1938,1,10502601
10502603,101,1549,1549,1,10502601
10502604,10,3335,3335,1,10502601
10502605,9,1833,1833,1,10502601
10502606,29,1971,1971,1,10502601
10502607,36,31,31,1,10502601
10502608,7,1296,1296,1,10502601
10502609,52,93,93,1,10502601
10502610,87,540,540,1,10502601
10502611,89,540,540,1,10502601
10502612,65,1,1,1,10502601
10502613,65,1,1,1,10502601
10502614,65,1,1,1,10502601
10502615,65,1,1,1,10502601
10502616,65,1,1,1,10502601
10502617,65,1,1,1,10502601
10502618,65,1,1,1,10502601
10502619,65,1,1,1,10502601
10502620,65,1,1,1,10502601
10602201,1,40,40,1,10602201
10602202,2,40,40,1,10602201
10602203,101,25,25,1,10602201
10602204,10,48,48,1,10602201
10602205,9,34,34,1,10602201
10602206,29,45,45,1,10602201
10602207,36,1,1,1,10602201
10602208,7,171,171,1,10602201
10602209,52,17,17,1,10602201
10602210,87,80,80,1,10602201
10602211,89,80,80,1,10602201
10602212,65,1,1,1,10602201
10602213,65,1,1,1,10602201
10602214,65,1,1,1,10602201
10602215,65,1,1,1,10602201
10602216,65,1,1,1,10602201
10602217,65,1,1,1,10602201
10602218,65,1,1,1,10602201
10602219,65,1,1,1,10602201
10602220,65,1,1,1,10602201
10602301,1,113,113,1,10602301
10602302,2,113,113,1,10602301
10602303,101,83,83,1,10602301
10602304,10,174,174,1,10602301
10602305,9,103,103,1,10602301
10602306,29,119,119,1,10602301
10602307,36,2,2,1,10602301
10602308,7,336,336,1,10602301
10602309,52,28,28,1,10602301
10602310,87,148,148,1,10602301
10602311,89,148,148,1,10602301
10602312,65,1,1,1,10602301
10602313,65,1,1,1,10602301
10602314,65,1,1,1,10602301
10602315,65,1,1,1,10602301
10602316,65,1,1,1,10602301
10602317,65,1,1,1,10602301
10602318,65,1,1,1,10602301
10602319,65,1,1,1,10602301
10602320,65,1,1,1,10602301
10602401,1,374,374,1,10602401
10602402,2,374,374,1,10602401
10602403,101,293,293,1,10602401
10602404,10,626,626,1,10602401
10602405,9,350,350,1,10602401
10602406,29,384,384,1,10602401
10602407,36,6,6,1,10602401
10602408,7,669,669,1,10602401
10602409,52,50,50,1,10602401
10602410,87,285,285,1,10602401
10602411,89,285,285,1,10602401
10602412,65,1,1,1,10602401
10602413,65,1,1,1,10602401
10602414,65,1,1,1,10602401
10602415,65,1,1,1,10602401
10602416,65,1,1,1,10602401
10602417,65,1,1,1,10602401
10602418,65,1,1,1,10602401
10602419,65,1,1,1,10602401
10602420,65,1,1,1,10602401
10602501,1,1019,1019,1,10602501
10602502,2,1019,1019,1,10602501
10602503,101,811,811,1,10602501
10602504,10,1743,1743,1,10602501
10602505,9,962,962,1,10602501
10602506,29,1039,1039,1,10602501
10602507,36,16,16,1,10602501
10602508,7,1165,1165,1,10602501
10602509,52,83,83,1,10602501
10602510,87,490,490,1,10602501
10602511,89,490,490,1,10602501
10602512,65,1,1,1,10602501
10602513,65,1,1,1,10602501
10602514,65,1,1,1,10602501
10602515,65,1,1,1,10602501
10602516,65,1,1,1,10602501
10602517,65,1,1,1,10602501
10602518,65,1,1,1,10602501
10602519,65,1,1,1,10602501
10602520,65,1,1,1,10602501
10602601,1,1938,1938,1,10602601
10602602,2,1938,1938,1,10602601
10602603,101,1549,1549,1,10602601
10602604,10,3335,3335,1,10602601
10602605,9,1833,1833,1,10602601
10602606,29,1971,1971,1,10602601
10602607,36,31,31,1,10602601
10602608,7,1296,1296,1,10602601
10602609,52,93,93,1,10602601
10602610,87,540,540,1,10602601
10602611,89,540,540,1,10602601
10602612,65,1,1,1,10602601
10602613,65,1,1,1,10602601
10602614,65,1,1,1,10602601
10602615,65,1,1,1,10602601
10602616,65,1,1,1,10602601
10602617,65,1,1,1,10602601
10602618,65,1,1,1,10602601
10602619,65,1,1,1,10602601
10602620,65,1,1,1,10602601
10103201,1,42,42,1,10103201
10103202,2,42,42,1,10103201
10103203,101,28,28,1,10103201
10103204,10,48,48,1,10103201
10103205,9,34,34,1,10103201
10103206,29,45,45,1,10103201
10103207,36,1,1,1,10103201
10103208,7,171,171,1,10103201
10103209,52,17,17,1,10103201
10103210,87,80,80,1,10103201
10103211,89,80,80,1,10103201
10103212,65,1,1,1,10103201
10103213,65,1,1,1,10103201
10103214,65,1,1,1,10103201
10103215,65,1,1,1,10103201
10103216,65,1,1,1,10103201
10103217,65,1,1,1,10103201
10103218,65,1,1,1,10103201
10103219,65,1,1,1,10103201
10103220,65,1,1,1,10103201
10103301,1,119,119,1,10103301
10103302,2,119,119,1,10103301
10103303,101,93,93,1,10103301
10103304,10,174,174,1,10103301
10103305,9,103,103,1,10103301
10103306,29,119,119,1,10103301
10103307,36,2,2,1,10103301
10103308,7,336,336,1,10103301
10103309,52,28,28,1,10103301
10103310,87,148,148,1,10103301
10103311,89,148,148,1,10103301
10103312,65,1,1,1,10103301
10103313,65,1,1,1,10103301
10103314,65,1,1,1,10103301
10103315,65,1,1,1,10103301
10103316,65,1,1,1,10103301
10103317,65,1,1,1,10103301
10103318,65,1,1,1,10103301
10103319,65,1,1,1,10103301
10103320,65,1,1,1,10103301
10103401,1,395,395,1,10103401
10103402,2,395,395,1,10103401
10103403,101,329,329,1,10103401
10103404,10,626,626,1,10103401
10103405,9,350,350,1,10103401
10103406,29,384,384,1,10103401
10103407,36,7,7,1,10103401
10103408,7,669,669,1,10103401
10103409,52,50,50,1,10103401
10103410,87,285,285,1,10103401
10103411,89,285,285,1,10103401
10103412,65,1,1,1,10103401
10103413,65,1,1,1,10103401
10103414,65,1,1,1,10103401
10103415,65,1,1,1,10103401
10103416,65,1,1,1,10103401
10103417,65,1,1,1,10103401
10103418,65,1,1,1,10103401
10103419,65,1,1,1,10103401
10103420,65,1,1,1,10103401
10103501,1,1075,1075,1,10103501
10103502,2,1075,1075,1,10103501
10103503,101,912,912,1,10103501
10103504,10,1743,1743,1,10103501
10103505,9,962,962,1,10103501
10103506,29,1039,1039,1,10103501
10103507,36,18,18,1,10103501
10103508,7,1165,1165,1,10103501
10103509,52,83,83,1,10103501
10103510,87,490,490,1,10103501
10103511,89,490,490,1,10103501
10103512,65,1,1,1,10103501
10103513,65,1,1,1,10103501
10103514,65,1,1,1,10103501
10103515,65,1,1,1,10103501
10103516,65,1,1,1,10103501
10103517,65,1,1,1,10103501
10103518,65,1,1,1,10103501
10103519,65,1,1,1,10103501
10103520,65,1,1,1,10103501
10103601,1,2045,2045,1,10103601
10103602,2,2045,2045,1,10103601
10103603,101,1743,1743,1,10103601
10103604,10,3335,3335,1,10103601
10103605,9,1833,1833,1,10103601
10103606,29,1971,1971,1,10103601
10103607,36,35,35,1,10103601
10103608,7,1296,1296,1,10103601
10103609,52,93,93,1,10103601
10103610,87,540,540,1,10103601
10103611,89,540,540,1,10103601
10103612,65,1,1,1,10103601
10103613,65,1,1,1,10103601
10103614,65,1,1,1,10103601
10103615,65,1,1,1,10103601
10103616,65,1,1,1,10103601
10103617,65,1,1,1,10103601
10103618,65,1,1,1,10103601
10103619,65,1,1,1,10103601
10103620,65,1,1,1,10103601
10203201,1,42,42,1,10203201
10203202,2,42,42,1,10203201
10203203,101,28,28,1,10203201
10203204,10,48,48,1,10203201
10203205,9,34,34,1,10203201
10203206,29,45,45,1,10203201
10203207,36,1,1,1,10203201
10203208,7,171,171,1,10203201
10203209,52,17,17,1,10203201
10203210,87,80,80,1,10203201
10203211,89,80,80,1,10203201
10203212,65,1,1,1,10203201
10203213,65,1,1,1,10203201
10203214,65,1,1,1,10203201
10203215,65,1,1,1,10203201
10203216,65,1,1,1,10203201
10203217,65,1,1,1,10203201
10203218,65,1,1,1,10203201
10203219,65,1,1,1,10203201
10203220,65,1,1,1,10203201
10203301,1,119,119,1,10203301
10203302,2,119,119,1,10203301
10203303,101,93,93,1,10203301
10203304,10,174,174,1,10203301
10203305,9,103,103,1,10203301
10203306,29,119,119,1,10203301
10203307,36,2,2,1,10203301
10203308,7,336,336,1,10203301
10203309,52,28,28,1,10203301
10203310,87,148,148,1,10203301
10203311,89,148,148,1,10203301
10203312,65,1,1,1,10203301
10203313,65,1,1,1,10203301
10203314,65,1,1,1,10203301
10203315,65,1,1,1,10203301
10203316,65,1,1,1,10203301
10203317,65,1,1,1,10203301
10203318,65,1,1,1,10203301
10203319,65,1,1,1,10203301
10203320,65,1,1,1,10203301
10203401,1,395,395,1,10203401
10203402,2,395,395,1,10203401
10203403,101,329,329,1,10203401
10203404,10,626,626,1,10203401
10203405,9,350,350,1,10203401
10203406,29,384,384,1,10203401
10203407,36,7,7,1,10203401
10203408,7,669,669,1,10203401
10203409,52,50,50,1,10203401
10203410,87,285,285,1,10203401
10203411,89,285,285,1,10203401
10203412,65,1,1,1,10203401
10203413,65,1,1,1,10203401
10203414,65,1,1,1,10203401
10203415,65,1,1,1,10203401
10203416,65,1,1,1,10203401
10203417,65,1,1,1,10203401
10203418,65,1,1,1,10203401
10203419,65,1,1,1,10203401
10203420,65,1,1,1,10203401
10203501,1,1075,1075,1,10203501
10203502,2,1075,1075,1,10203501
10203503,101,912,912,1,10203501
10203504,10,1743,1743,1,10203501
10203505,9,962,962,1,10203501
10203506,29,1039,1039,1,10203501
10203507,36,18,18,1,10203501
10203508,7,1165,1165,1,10203501
10203509,52,83,83,1,10203501
10203510,87,490,490,1,10203501
10203511,89,490,490,1,10203501
10203512,65,1,1,1,10203501
10203513,65,1,1,1,10203501
10203514,65,1,1,1,10203501
10203515,65,1,1,1,10203501
10203516,65,1,1,1,10203501
10203517,65,1,1,1,10203501
10203518,65,1,1,1,10203501
10203519,65,1,1,1,10203501
10203520,65,1,1,1,10203501
10203601,1,2045,2045,1,10203601
10203602,2,2045,2045,1,10203601
10203603,101,1743,1743,1,10203601
10203604,10,3335,3335,1,10203601
10203605,9,1833,1833,1,10203601
10203606,29,1971,1971,1,10203601
10203607,36,35,35,1,10203601
10203608,7,1296,1296,1,10203601
10203609,52,93,93,1,10203601
10203610,87,540,540,1,10203601
10203611,89,540,540,1,10203601
10203612,65,1,1,1,10203601
10203613,65,1,1,1,10203601
10203614,65,1,1,1,10203601
10203615,65,1,1,1,10203601
10203616,65,1,1,1,10203601
10203617,65,1,1,1,10203601
10203618,65,1,1,1,10203601
10203619,65,1,1,1,10203601
10203620,65,1,1,1,10203601
10303201,1,42,42,1,10303201
10303202,2,42,42,1,10303201
10303203,101,28,28,1,10303201
10303204,10,48,48,1,10303201
10303205,9,34,34,1,10303201
10303206,29,45,45,1,10303201
10303207,36,1,1,1,10303201
10303208,7,171,171,1,10303201
10303209,52,17,17,1,10303201
10303210,87,80,80,1,10303201
10303211,89,80,80,1,10303201
10303212,65,1,1,1,10303201
10303213,65,1,1,1,10303201
10303214,65,1,1,1,10303201
10303215,65,1,1,1,10303201
10303216,65,1,1,1,10303201
10303217,65,1,1,1,10303201
10303218,65,1,1,1,10303201
10303219,65,1,1,1,10303201
10303220,65,1,1,1,10303201
10303301,1,119,119,1,10303301
10303302,2,119,119,1,10303301
10303303,101,93,93,1,10303301
10303304,10,174,174,1,10303301
10303305,9,103,103,1,10303301
10303306,29,119,119,1,10303301
10303307,36,2,2,1,10303301
10303308,7,336,336,1,10303301
10303309,52,28,28,1,10303301
10303310,87,148,148,1,10303301
10303311,89,148,148,1,10303301
10303312,65,1,1,1,10303301
10303313,65,1,1,1,10303301
10303314,65,1,1,1,10303301
10303315,65,1,1,1,10303301
10303316,65,1,1,1,10303301
10303317,65,1,1,1,10303301
10303318,65,1,1,1,10303301
10303319,65,1,1,1,10303301
10303320,65,1,1,1,10303301
10303401,1,395,395,1,10303401
10303402,2,395,395,1,10303401
10303403,101,329,329,1,10303401
10303404,10,626,626,1,10303401
10303405,9,350,350,1,10303401
10303406,29,384,384,1,10303401
10303407,36,7,7,1,10303401
10303408,7,669,669,1,10303401
10303409,52,50,50,1,10303401
10303410,87,285,285,1,10303401
10303411,89,285,285,1,10303401
10303412,65,1,1,1,10303401
10303413,65,1,1,1,10303401
10303414,65,1,1,1,10303401
10303415,65,1,1,1,10303401
10303416,65,1,1,1,10303401
10303417,65,1,1,1,10303401
10303418,65,1,1,1,10303401
10303419,65,1,1,1,10303401
10303420,65,1,1,1,10303401
10303501,1,1075,1075,1,10303501
10303502,2,1075,1075,1,10303501
10303503,101,912,912,1,10303501
10303504,10,1743,1743,1,10303501
10303505,9,962,962,1,10303501
10303506,29,1039,1039,1,10303501
10303507,36,18,18,1,10303501
10303508,7,1165,1165,1,10303501
10303509,52,83,83,1,10303501
10303510,87,490,490,1,10303501
10303511,89,490,490,1,10303501
10303512,65,1,1,1,10303501
10303513,65,1,1,1,10303501
10303514,65,1,1,1,10303501
10303515,65,1,1,1,10303501
10303516,65,1,1,1,10303501
10303517,65,1,1,1,10303501
10303518,65,1,1,1,10303501
10303519,65,1,1,1,10303501
10303520,65,1,1,1,10303501
10303601,1,2045,2045,1,10303601
10303602,2,2045,2045,1,10303601
10303603,101,1743,1743,1,10303601
10303604,10,3335,3335,1,10303601
10303605,9,1833,1833,1,10303601
10303606,29,1971,1971,1,10303601
10303607,36,35,35,1,10303601
10303608,7,1296,1296,1,10303601
10303609,52,93,93,1,10303601
10303610,87,540,540,1,10303601
10303611,89,540,540,1,10303601
10303612,65,1,1,1,10303601
10303613,65,1,1,1,10303601
10303614,65,1,1,1,10303601
10303615,65,1,1,1,10303601
10303616,65,1,1,1,10303601
10303617,65,1,1,1,10303601
10303618,65,1,1,1,10303601
10303619,65,1,1,1,10303601
10303620,65,1,1,1,10303601
10403201,1,42,42,1,10403201
10403202,2,42,42,1,10403201
10403203,101,28,28,1,10403201
10403204,10,48,48,1,10403201
10403205,9,34,34,1,10403201
10403206,29,45,45,1,10403201
10403207,36,1,1,1,10403201
10403208,7,171,171,1,10403201
10403209,52,17,17,1,10403201
10403210,87,80,80,1,10403201
10403211,89,80,80,1,10403201
10403212,65,1,1,1,10403201
10403213,65,1,1,1,10403201
10403214,65,1,1,1,10403201
10403215,65,1,1,1,10403201
10403216,65,1,1,1,10403201
10403217,65,1,1,1,10403201
10403218,65,1,1,1,10403201
10403219,65,1,1,1,10403201
10403220,65,1,1,1,10403201
10403301,1,119,119,1,10403301
10403302,2,119,119,1,10403301
10403303,101,93,93,1,10403301
10403304,10,174,174,1,10403301
10403305,9,103,103,1,10403301
10403306,29,119,119,1,10403301
10403307,36,2,2,1,10403301
10403308,7,336,336,1,10403301
10403309,52,28,28,1,10403301
10403310,87,148,148,1,10403301
10403311,89,148,148,1,10403301
10403312,65,1,1,1,10403301
10403313,65,1,1,1,10403301
10403314,65,1,1,1,10403301
10403315,65,1,1,1,10403301
10403316,65,1,1,1,10403301
10403317,65,1,1,1,10403301
10403318,65,1,1,1,10403301
10403319,65,1,1,1,10403301
10403320,65,1,1,1,10403301
10403401,1,395,395,1,10403401
10403402,2,395,395,1,10403401
10403403,101,329,329,1,10403401
10403404,10,626,626,1,10403401
10403405,9,350,350,1,10403401
10403406,29,384,384,1,10403401
10403407,36,7,7,1,10403401
10403408,7,669,669,1,10403401
10403409,52,50,50,1,10403401
10403410,87,285,285,1,10403401
10403411,89,285,285,1,10403401
10403412,65,1,1,1,10403401
10403413,65,1,1,1,10403401
10403414,65,1,1,1,10403401
10403415,65,1,1,1,10403401
10403416,65,1,1,1,10403401
10403417,65,1,1,1,10403401
10403418,65,1,1,1,10403401
10403419,65,1,1,1,10403401
