ItemType,ItemGrade,EquipmentType,WeaponType,Level,EnchantEfficiency,SuccessRate,SuccessRateBless,FailurePenalty,RequiredAdena,RequiredProtectionJewel,RequiredEnchantScroll
60,2,Armor,6,7,23,5000,0,0,4200,0,2
60,2,Armor,6,8,27,4500,0,0,4200,0,2
60,2,Armor,6,9,31,4500,0,0,4200,0,2
60,2,Armor,6,10,35,,,,,,3
60,2,Hoof,6,0,0,10000,0,0,900,0,1
60,2,Hoof,6,1,3,10000,0,0,900,0,1
60,2,Hoof,6,2,6,10000,0,0,900,0,1
60,2,Hoof,6,3,9,9000,0,0,900,0,1
60,2,Hoof,6,4,12,8000,0,0,900,0,1
60,2,Hoof,6,5,15,7000,0,0,4200,0,2
60,2,Hoof,6,6,19,6000,0,0,4200,0,2
60,2,Hoof,6,7,23,5000,0,0,4200,0,2
60,2,Hoof,6,8,27,4500,0,0,4200,0,2
60,2,Hoof,6,9,31,4500,0,0,4200,0,2
60,2,Hoof,6,10,35,,,,,,3
60,3,Helmet,6,0,0,10000,0,0,900,0,1
60,3,Helmet,6,1,3,10000,0,0,900,0,1
60,3,Helmet,6,2,6,10000,0,0,900,0,1
60,3,Helmet,6,3,9,9000,0,0,900,0,1
60,3,Helmet,6,4,12,8000,0,0,900,0,1
60,3,Helmet,6,5,15,7000,0,0,4200,0,2
60,3,Helmet,6,6,19,6000,0,0,4200,0,2
60,3,Helmet,6,7,23,5000,0,0,4200,0,2
60,3,Helmet,6,8,27,4500,0,0,4200,0,2
60,3,Helmet,6,9,31,4500,0,0,4200,0,2
60,3,Helmet,6,10,35,4500,0,0,8400,0,3
60,3,Helmet,6,11,40,4500,0,0,8400,0,3
60,3,Helmet,6,12,45,4500,0,0,8400,0,3
60,3,Helmet,6,13,50,4000,0,0,8400,0,3
60,3,Helmet,6,14,55,4000,0,0,8400,0,3
60,3,Helmet,6,15,60,,,,,,4
60,3,Saddle,6,0,0,10000,0,0,900,0,1
60,3,Saddle,6,1,3,10000,0,0,900,0,1
60,3,Saddle,6,2,6,10000,0,0,900,0,1
60,3,Saddle,6,3,9,9000,0,0,900,0,1
60,3,Saddle,6,4,12,8000,0,0,900,0,1
60,3,Saddle,6,5,15,7000,0,0,4200,0,2
60,3,Saddle,6,6,19,6000,0,0,4200,0,2
60,3,Saddle,6,7,23,5000,0,0,4200,0,2
60,3,Saddle,6,8,27,4500,0,0,4200,0,2
60,3,Saddle,6,9,31,4500,0,0,4200,0,2
60,3,Saddle,6,10,35,4500,0,0,8400,0,3
60,3,Saddle,6,11,40,4500,0,0,8400,0,3
60,3,Saddle,6,12,45,4500,0,0,8400,0,3
60,3,Saddle,6,13,50,4000,0,0,8400,0,3
60,3,Saddle,6,14,55,4000,0,0,8400,0,3
60,3,Saddle,6,15,60,,,,,,4
60,3,Armor,6,0,0,10000,0,0,900,0,1
60,3,Armor,6,1,3,10000,0,0,900,0,1
60,3,Armor,6,2,6,10000,0,0,900,0,1
60,3,Armor,6,3,9,9000,0,0,900,0,1
60,3,Armor,6,4,12,8000,0,0,900,0,1
60,3,Armor,6,5,15,7000,0,0,4200,0,2
60,3,Armor,6,6,19,6000,0,0,4200,0,2
60,3,Armor,6,7,23,5000,0,0,4200,0,2
60,3,Armor,6,8,27,4500,0,0,4200,0,2
60,3,Armor,6,9,31,4500,0,0,4200,0,2
60,3,Armor,6,10,35,4500,0,0,8400,0,3
60,3,Armor,6,11,40,4500,0,0,8400,0,3
60,3,Armor,6,12,45,4500,0,0,8400,0,3
60,3,Armor,6,13,50,4000,0,0,8400,0,3
60,3,Armor,6,14,55,4000,0,0,8400,0,3
60,3,Armor,6,15,60,,,,,,4
60,3,Hoof,6,0,0,10000,0,0,900,0,1
60,3,Hoof,6,1,3,10000,0,0,900,0,1
60,3,Hoof,6,2,6,10000,0,0,900,0,1
60,3,Hoof,6,3,9,9000,0,0,900,0,1
60,3,Hoof,6,4,12,8000,0,0,900,0,1
60,3,Hoof,6,5,15,7000,0,0,4200,0,2
60,3,Hoof,6,6,19,6000,0,0,4200,0,2
60,3,Hoof,6,7,23,5000,0,0,4200,0,2
60,3,Hoof,6,8,27,4500,0,0,4200,0,2
60,3,Hoof,6,9,31,4500,0,0,4200,0,2
60,3,Hoof,6,10,35,4500,0,0,8400,0,3
60,3,Hoof,6,11,40,4500,0,0,8400,0,3
60,3,Hoof,6,12,45,4500,0,0,8400,0,3
60,3,Hoof,6,13,50,4000,0,0,8400,0,3
60,3,Hoof,6,14,55,4000,0,0,8400,0,3
60,3,Hoof,6,15,60,,,,,,4
60,4,Helmet,6,0,0,10000,0,0,900,0,1
60,4,Helmet,6,1,3,10000,0,0,900,0,1
60,4,Helmet,6,2,6,10000,0,0,900,0,1
60,4,Helmet,6,3,9,9000,0,0,900,0,1
60,4,Helmet,6,4,12,8000,0,0,900,0,1
60,4,Helmet,6,5,15,7000,0,0,4200,0,2
60,4,Helmet,6,6,19,6000,0,0,4200,0,2
60,4,Helmet,6,7,23,5000,0,0,4200,0,2
60,4,Helmet,6,8,27,4500,0,0,4200,0,2
60,4,Helmet,6,9,31,4500,0,0,4200,0,2
60,4,Helmet,6,10,35,4500,0,0,8400,0,3
60,4,Helmet,6,11,40,4500,0,0,8400,0,3
60,4,Helmet,6,12,45,4500,0,0,8400,0,3
60,4,Helmet,6,13,50,4000,0,0,8400,0,3
60,4,Helmet,6,14,55,4000,0,0,8400,0,3
60,4,Helmet,6,15,60,4000,0,0,8400,0,4
60,4,Helmet,6,16,65,4000,0,0,16700,0,4
60,4,Helmet,6,17,70,4000,0,0,16700,0,4
60,4,Helmet,6,18,75,3500,0,0,16700,0,4
60,4,Helmet,6,19,80,3500,0,0,16700,0,4
60,4,Helmet,6,20,85,,,,,,5
60,4,Saddle,6,0,0,10000,0,0,900,0,1
60,4,Saddle,6,1,3,10000,0,0,900,0,1
60,4,Saddle,6,2,6,10000,0,0,900,0,1
60,4,Saddle,6,3,9,9000,0,0,900,0,1
60,4,Saddle,6,4,12,8000,0,0,900,0,1
60,4,Saddle,6,5,15,7000,0,0,4200,0,2
60,4,Saddle,6,6,19,6000,0,0,4200,0,2
60,4,Saddle,6,7,23,5000,0,0,4200,0,2
60,4,Saddle,6,8,27,4500,0,0,4200,0,2
60,4,Saddle,6,9,31,4500,0,0,4200,0,2
60,4,Saddle,6,10,35,4500,0,0,8400,0,3
60,4,Saddle,6,11,40,4500,0,0,8400,0,3
60,4,Saddle,6,12,45,4500,0,0,8400,0,3
60,4,Saddle,6,13,50,4000,0,0,8400,0,3
60,4,Saddle,6,14,55,4000,0,0,8400,0,3
60,4,Saddle,6,15,60,4000,0,0,8400,0,4
60,4,Saddle,6,16,65,4000,0,0,16700,0,4
60,4,Saddle,6,17,70,4000,0,0,16700,0,4
60,4,Saddle,6,18,75,3500,0,0,16700,0,4
60,4,Saddle,6,19,80,3500,0,0,16700,0,4
60,4,Saddle,6,20,85,,,,,,5
60,4,Armor,6,0,0,10000,0,0,900,0,1
60,4,Armor,6,1,3,10000,0,0,900,0,1
60,4,Armor,6,2,6,10000,0,0,900,0,1
60,4,Armor,6,3,9,9000,0,0,900,0,1
60,4,Armor,6,4,12,8000,0,0,900,0,1
60,4,Armor,6,5,15,7000,0,0,4200,0,2
60,4,Armor,6,6,19,6000,0,0,4200,0,2
60,4,Armor,6,7,23,5000,0,0,4200,0,2
60,4,Armor,6,8,27,4500,0,0,4200,0,2
60,4,Armor,6,9,31,4500,0,0,4200,0,2
60,4,Armor,6,10,35,4500,0,0,8400,0,3
60,4,Armor,6,11,40,4500,0,0,8400,0,3
60,4,Armor,6,12,45,4500,0,0,8400,0,3
60,4,Armor,6,13,50,4000,0,0,8400,0,3
60,4,Armor,6,14,55,4000,0,0,8400,0,3
60,4,Armor,6,15,60,4000,0,0,8400,0,4
60,4,Armor,6,16,65,4000,0,0,16700,0,4
60,4,Armor,6,17,70,4000,0,0,16700,0,4
60,4,Armor,6,18,75,3500,0,0,16700,0,4
60,4,Armor,6,19,80,3500,0,0,16700,0,4
60,4,Armor,6,20,85,,,,,,5
60,4,Hoof,6,0,0,10000,0,0,900,0,1
60,4,Hoof,6,1,3,10000,0,0,900,0,1
60,4,Hoof,6,2,6,10000,0,0,900,0,1
60,4,Hoof,6,3,9,9000,0,0,900,0,1
60,4,Hoof,6,4,12,8000,0,0,900,0,1
60,4,Hoof,6,5,15,7000,0,0,4200,0,2
60,4,Hoof,6,6,19,6000,0,0,4200,0,2
60,4,Hoof,6,7,23,5000,0,0,4200,0,2
60,4,Hoof,6,8,27,4500,0,0,4200,0,2
60,4,Hoof,6,9,31,4500,0,0,4200,0,2
60,4,Hoof,6,10,35,4500,0,0,8400,0,3
60,4,Hoof,6,11,40,4500,0,0,8400,0,3
60,4,Hoof,6,12,45,4500,0,0,8400,0,3
60,4,Hoof,6,13,50,4000,0,0,8400,0,3
60,4,Hoof,6,14,55,4000,0,0,8400,0,3
60,4,Hoof,6,15,60,4000,0,0,8400,0,4
60,4,Hoof,6,16,65,4000,0,0,16700,0,4
60,4,Hoof,6,17,70,4000,0,0,16700,0,4
60,4,Hoof,6,18,75,3500,0,0,16700,0,4
60,4,Hoof,6,19,80,3500,0,0,16700,0,4
60,4,Hoof,6,20,85,,,,,,5
60,5,Helmet,6,0,0,10000,0,0,900,0,1
60,5,Helmet,6,1,3,10000,0,0,900,0,1
60,5,Helmet,6,2,6,10000,0,0,900,0,1
60,5,Helmet,6,3,9,9000,0,0,900,0,1
60,5,Helmet,6,4,12,8000,0,0,900,0,1
60,5,Helmet,6,5,15,7000,0,0,4200,0,2
60,5,Helmet,6,6,19,6000,0,0,4200,0,2
60,5,Helmet,6,7,23,5000,0,0,4200,0,2
60,5,Helmet,6,8,27,4500,0,0,4200,0,2
60,5,Helmet,6,9,31,4500,0,0,4200,0,2
60,5,Helmet,6,10,35,4500,0,0,8400,0,3
60,5,Helmet,6,11,40,4500,0,0,8400,0,3
60,5,Helmet,6,12,45,4500,0,0,8400,0,3
60,5,Helmet,6,13,50,4000,0,0,8400,0,3
60,5,Helmet,6,14,55,4000,0,0,8400,0,3
60,5,Helmet,6,15,60,4000,0,0,8400,0,4
60,5,Helmet,6,16,65,4000,0,0,16700,0,4
60,5,Helmet,6,17,70,4000,0,0,16700,0,4
60,5,Helmet,6,18,75,3500,0,0,16700,0,4
60,5,Helmet,6,19,80,3500,0,0,16700,0,4
60,5,Helmet,6,20,85,3500,0,0,16700,0,5
60,5,Helmet,6,21,91,3500,0,0,16700,0,5
60,5,Helmet,6,22,97,3500,0,0,16700,0,5
60,5,Helmet,6,23,103,3000,0,0,16700,0,5
60,5,Helmet,6,24,109,3000,0,0,16700,0,5
60,5,Helmet,6,25,115,,,,,,6
60,5,Saddle,6,0,0,10000,0,0,900,0,1
60,5,Saddle,6,1,3,10000,0,0,900,0,1
60,5,Saddle,6,2,6,10000,0,0,900,0,1
60,5,Saddle,6,3,9,9000,0,0,900,0,1
60,5,Saddle,6,4,12,8000,0,0,900,0,1
60,5,Saddle,6,5,15,7000,0,0,4200,0,2
60,5,Saddle,6,6,19,6000,0,0,4200,0,2
60,5,Saddle,6,7,23,5000,0,0,4200,0,2
60,5,Saddle,6,8,27,4500,0,0,4200,0,2
60,5,Saddle,6,9,31,4500,0,0,4200,0,2
60,5,Saddle,6,10,35,4500,0,0,8400,0,3
60,5,Saddle,6,11,40,4500,0,0,8400,0,3
60,5,Saddle,6,12,45,4500,0,0,8400,0,3
60,5,Saddle,6,13,50,4000,0,0,8400,0,3
60,5,Saddle,6,14,55,4000,0,0,8400,0,3
60,5,Saddle,6,15,60,4000,0,0,8400,0,4
60,5,Saddle,6,16,65,4000,0,0,16700,0,4
60,5,Saddle,6,17,70,4000,0,0,16700,0,4
60,5,Saddle,6,18,75,3500,0,0,16700,0,4
60,5,Saddle,6,19,80,3500,0,0,16700,0,4
60,5,Saddle,6,20,85,3500,0,0,16700,0,5
60,5,Saddle,6,21,91,3500,0,0,16700,0,5
60,5,Saddle,6,22,97,3500,0,0,16700,0,5
60,5,Saddle,6,23,103,3000,0,0,16700,0,5
60,5,Saddle,6,24,109,3000,0,0,16700,0,5
60,5,Saddle,6,25,115,,,,,,6
60,5,Armor,6,0,0,10000,0,0,900,0,1
60,5,Armor,6,1,3,10000,0,0,900,0,1
60,5,Armor,6,2,6,10000,0,0,900,0,1
60,5,Armor,6,3,9,9000,0,0,900,0,1
60,5,Armor,6,4,12,8000,0,0,900,0,1
60,5,Armor,6,5,15,7000,0,0,4200,0,2
60,5,Armor,6,6,19,6000,0,0,4200,0,2
60,5,Armor,6,7,23,5000,0,0,4200,0,2
60,5,Armor,6,8,27,4500,0,0,4200,0,2
60,5,Armor,6,9,31,4500,0,0,4200,0,2
60,5,Armor,6,10,35,4500,0,0,8400,0,3
60,5,Armor,6,11,40,4500,0,0,8400,0,3
60,5,Armor,6,12,45,4500,0,0,8400,0,3
60,5,Armor,6,13,50,4000,0,0,8400,0,3
60,5,Armor,6,14,55,4000,0,0,8400,0,3
60,5,Armor,6,15,60,4000,0,0,8400,0,4
60,5,Armor,6,16,65,4000,0,0,16700,0,4
60,5,Armor,6,17,70,4000,0,0,16700,0,4
60,5,Armor,6,18,75,3500,0,0,16700,0,4
60,5,Armor,6,19,80,3500,0,0,16700,0,4
60,5,Armor,6,20,85,3500,0,0,16700,0,5
60,5,Armor,6,21,91,3500,0,0,16700,0,5
60,5,Armor,6,22,97,3500,0,0,16700,0,5
60,5,Armor,6,23,103,3000,0,0,16700,0,5
60,5,Armor,6,24,109,3000,0,0,16700,0,5
60,5,Armor,6,25,115,,,,,,6
60,5,Hoof,6,0,0,10000,0,0,900,0,1
60,5,Hoof,6,1,3,10000,0,0,900,0,1
60,5,Hoof,6,2,6,10000,0,0,900,0,1
60,5,Hoof,6,3,9,9000,0,0,900,0,1
60,5,Hoof,6,4,12,8000,0,0,900,0,1
60,5,Hoof,6,5,15,7000,0,0,4200,0,2
60,5,Hoof,6,6,19,6000,0,0,4200,0,2
60,5,Hoof,6,7,23,5000,0,0,4200,0,2
60,5,Hoof,6,8,27,4500,0,0,4200,0,2
60,5,Hoof,6,9,31,4500,0,0,4200,0,2
60,5,Hoof,6,10,35,4500,0,0,8400,0,3
60,5,Hoof,6,11,40,4500,0,0,8400,0,3
60,5,Hoof,6,12,45,4500,0,0,8400,0,3
60,5,Hoof,6,13,50,4000,0,0,8400,0,3
60,5,Hoof,6,14,55,4000,0,0,8400,0,3
60,5,Hoof,6,15,60,4000,0,0,8400,0,4
60,5,Hoof,6,16,65,4000,0,0,16700,0,4
60,5,Hoof,6,17,70,4000,0,0,16700,0,4
60,5,Hoof,6,18,75,3500,0,0,16700,0,4
60,5,Hoof,6,19,80,3500,0,0,16700,0,4
60,5,Hoof,6,20,85,3500,0,0,16700,0,5
60,5,Hoof,6,21,91,3500,0,0,16700,0,5
60,5,Hoof,6,22,97,3500,0,0,16700,0,5
60,5,Hoof,6,23,103,3000,0,0,16700,0,5
60,5,Hoof,6,24,109,3000,0,0,16700,0,5
60,5,Hoof,6,25,115,,,,,,6
60,6,Helmet,6,0,0,10000,0,0,900,0,1
60,6,Helmet,6,1,3,10000,0,0,900,0,1
60,6,Helmet,6,2,6,10000,0,0,900,0,1
60,6,Helmet,6,3,9,9000,0,0,900,0,1
60,6,Helmet,6,4,12,8000,0,0,900,0,1
60,6,Helmet,6,5,15,7000,0,0,4200,0,2
60,6,Helmet,6,6,19,6000,0,0,4200,0,2
60,6,Helmet,6,7,23,5000,0,0,4200,0,2
60,6,Helmet,6,8,27,4500,0,0,4200,0,2
60,6,Helmet,6,9,31,4500,0,0,4200,0,2
60,6,Helmet,6,10,35,4500,0,0,8400,0,3
60,6,Helmet,6,11,40,4500,0,0,8400,0,3
60,6,Helmet,6,12,45,4500,0,0,8400,0,3
60,6,Helmet,6,13,50,4000,0,0,8400,0,3
60,6,Helmet,6,14,55,4000,0,0,8400,0,3
60,6,Helmet,6,15,60,4000,0,0,8400,0,4
60,6,Helmet,6,16,65,4000,0,0,16700,0,4
60,6,Helmet,6,17,70,4000,0,0,16700,0,4
60,6,Helmet,6,18,75,3500,0,0,16700,0,4
60,6,Helmet,6,19,80,3500,0,0,16700,0,4
60,6,Helmet,6,20,85,3500,0,0,16700,0,5
60,6,Helmet,6,21,91,3500,0,0,16700,0,5
60,6,Helmet,6,22,97,3500,0,0,16700,0,5
60,6,Helmet,6,23,103,3000,0,0,16700,0,5
60,6,Helmet,6,24,109,3000,0,0,16700,0,5
60,6,Helmet,6,25,115,3000,0,0,16700,0,6
60,6,Helmet,6,26,122,3000,0,0,25000,0,6
60,6,Helmet,6,27,129,3000,0,0,25000,0,6
60,6,Helmet,6,28,136,2500,0,0,25000,0,6
60,6,Helmet,6,29,143,2500,0,0,41700,0,6
60,6,Helmet,6,30,150,,,,,,
60,6,Saddle,6,0,0,10000,0,0,900,0,1
60,6,Saddle,6,1,3,10000,0,0,900,0,1
60,6,Saddle,6,2,6,10000,0,0,900,0,1
60,6,Saddle,6,3,9,9000,0,0,900,0,1
60,6,Saddle,6,4,12,8000,0,0,900,0,1
60,6,Saddle,6,5,15,7000,0,0,4200,0,2
60,6,Saddle,6,6,19,6000,0,0,4200,0,2
60,6,Saddle,6,7,23,5000,0,0,4200,0,2
60,6,Saddle,6,8,27,4500,0,0,4200,0,2
60,6,Saddle,6,9,31,4500,0,0,4200,0,2
60,6,Saddle,6,10,35,4500,0,0,8400,0,3
60,6,Saddle,6,11,40,4500,0,0,8400,0,3
60,6,Saddle,6,12,45,4500,0,0,8400,0,3
60,6,Saddle,6,13,50,4000,0,0,8400,0,3
60,6,Saddle,6,14,55,4000,0,0,8400,0,3
60,6,Saddle,6,15,60,4000,0,0,8400,0,4
60,6,Saddle,6,16,65,4000,0,0,16700,0,4
60,6,Saddle,6,17,70,4000,0,0,16700,0,4
60,6,Saddle,6,18,75,3500,0,0,16700,0,4
60,6,Saddle,6,19,80,3500,0,0,16700,0,4
60,6,Saddle,6,20,85,3500,0,0,16700,0,5
60,6,Saddle,6,21,91,3500,0,0,16700,0,5
60,6,Saddle,6,22,97,3500,0,0,16700,0,5
60,6,Saddle,6,23,103,3000,0,0,16700,0,5
60,6,Saddle,6,24,109,3000,0,0,16700,0,5
60,6,Saddle,6,25,115,3000,0,0,16700,0,6
60,6,Saddle,6,26,122,3000,0,0,25000,0,6
60,6,Saddle,6,27,129,3000,0,0,25000,0,6
60,6,Saddle,6,28,136,2500,0,0,25000,0,6
60,6,Saddle,6,29,143,2500,0,0,41700,0,6
60,6,Saddle,6,30,150,,,,,,
60,6,Armor,6,0,0,10000,0,0,900,0,1
60,6,Armor,6,1,3,10000,0,0,900,0,1
60,6,Armor,6,2,6,10000,0,0,900,0,1
60,6,Armor,6,3,9,9000,0,0,900,0,1
60,6,Armor,6,4,12,8000,0,0,900,0,1
60,6,Armor,6,5,15,7000,0,0,4200,0,2
60,6,Armor,6,6,19,6000,0,0,4200,0,2
60,6,Armor,6,7,23,5000,0,0,4200,0,2
60,6,Armor,6,8,27,4500,0,0,4200,0,2
60,6,Armor,6,9,31,4500,0,0,4200,0,2
60,6,Armor,6,10,35,4500,0,0,8400,0,3
60,6,Armor,6,11,40,4500,0,0,8400,0,3
60,6,Armor,6,12,45,4500,0,0,8400,0,3
60,6,Armor,6,13,50,4000,0,0,8400,0,3
60,6,Armor,6,14,55,4000,0,0,8400,0,3
60,6,Armor,6,15,60,4000,0,0,8400,0,4
60,6,Armor,6,16,65,4000,0,0,16700,0,4
60,6,Armor,6,17,70,4000,0,0,16700,0,4
60,6,Armor,6,18,75,3500,0,0,16700,0,4
60,6,Armor,6,19,80,3500,0,0,16700,0,4
60,6,Armor,6,20,85,3500,0,0,16700,0,5
60,6,Armor,6,21,91,3500,0,0,16700,0,5
60,6,Armor,6,22,97,3500,0,0,16700,0,5
60,6,Armor,6,23,103,3000,0,0,16700,0,5
60,6,Armor,6,24,109,3000,0,0,16700,0,5
60,6,Armor,6,25,115,3000,0,0,16700,0,6
60,6,Armor,6,26,122,3000,0,0,25000,0,6
60,6,Armor,6,27,129,3000,0,0,25000,0,6
60,6,Armor,6,28,136,2500,0,0,25000,0,6
60,6,Armor,6,29,143,2500,0,0,41700,0,6
60,6,Armor,6,30,150,,,,,,
60,6,Hoof,6,0,0,10000,0,0,900,0,1
60,6,Hoof,6,1,3,10000,0,0,900,0,1
60,6,Hoof,6,2,6,10000,0,0,900,0,1
60,6,Hoof,6,3,9,9000,0,0,900,0,1
60,6,Hoof,6,4,12,8000,0,0,900,0,1
60,6,Hoof,6,5,15,7000,0,0,4200,0,2
60,6,Hoof,6,6,19,6000,0,0,4200,0,2
60,6,Hoof,6,7,23,5000,0,0,4200,0,2
60,6,Hoof,6,8,27,4500,0,0,4200,0,2
60,6,Hoof,6,9,31,4500,0,0,4200,0,2
60,6,Hoof,6,10,35,4500,0,0,8400,0,3
60,6,Hoof,6,11,40,4500,0,0,8400,0,3
60,6,Hoof,6,12,45,4500,0,0,8400,0,3
60,6,Hoof,6,13,50,4000,0,0,8400,0,3
60,6,Hoof,6,14,55,4000,0,0,8400,0,3
60,6,Hoof,6,15,60,4000,0,0,8400,0,4
60,6,Hoof,6,16,65,4000,0,0,16700,0,4
60,6,Hoof,6,17,70,4000,0,0,16700,0,4
60,6,Hoof,6,18,75,3500,0,0,16700,0,4
60,6,Hoof,6,19,80,3500,0,0,16700,0,4
60,6,Hoof,6,20,85,3500,0,0,16700,0,5
60,6,Hoof,6,21,91,3500,0,0,16700,0,5
60,6,Hoof,6,22,97,3500,0,0,16700,0,5
60,6,Hoof,6,23,103,3000,0,0,16700,0,5
60,6,Hoof,6,24,109,3000,0,0,16700,0,5
60,6,Hoof,6,25,115,3000,0,0,16700,0,6
60,6,Hoof,6,26,122,3000,0,0,25000,0,6
60,6,Hoof,6,27,129,3000,0,0,25000,0,6
60,6,Hoof,6,28,136,2500,0,0,25000,0,6
60,6,Hoof,6,29,143,2500,0,0,41700,0,6
60,6,Hoof,6,30,150,,,,,,
