Id,GroupId,PortraitTexture,Duration,Delay,Sound,GuideOnly
3516,1507,Icon_MonsterCore_GiantSpider,4,0,,0
3517,1507,Icon_MonsterCore_GiantSpider,3,0,,0
3518,1508,Icon_MonsterCore_Atrox,2,0,,0
3519,1508,Icon_MonsterCore_Atrox,3,0,,0
3520,1560,Icon_MonsterCore_Atrox,2,0,,0
3521,1560,CatTheCat_01,3,0,,0
3522,1560,CatTheCat_01,2,0,,0
3523,1509,Resident_05,2,0,,0
3524,1509,SmeltingMerchant_01_02,2,0,,0
3525,1509,Resident_05,2,0,,0
3526,1510,WarehouseKeeper,4,0,,0
3527,1511,WarehouseKeeper,2,0,,0
3528,1512,WarehouseKeeper,2,0,,0
3529,1513,WarehouseKeeper,2,0,,0
3530,1514,WarehouseKeeper,2,0,,0
3531,1514,WarehouseKeeper,2,0,,0
3660,1514,CatTheCat_01,2,0,,0
3532,1514,Icon_MonsterCore_KingBugbear,3,0,,0
3533,1514,Icon_MonsterCore_KingBugbear,3,0,,0
3534,1515,Icon_MonsterCore_ArmoredGrandis,2,0,,0
3535,1515,Icon_MonsterCore_ArmoredGrandis,2,0,,0
3536,1515,Resident_04_02,2,0,,0
3537,1515,Resident_04_02,2,0,,0
3538,1516,Aimel,2,0,,0
3539,1516,Icon_MonsterCore_ArmoredGrandis,3,0,,0
3540,1517,Aimel,2,0,,0
3541,1517,Aimel,3,2,,0
3542,1518,Icon_MonsterCore_KingBugbear,2,0,,0
3543,1518,Icon_MonsterCore_ArmoredGrandis,2,0,,0
3544,1518,Icon_MonsterCore_KingBugbear,3,0,,0
3545,1518,Icon_MonsterCore_ArmoredGrandis,2,0,,0
3546,1519,Icon_MonsterCore_NymphQueen,2,0,,0
3547,1519,Icon_MonsterCore_NymphQueen,2,0,,0
3548,1562,Icon_MonsterCore_NymphQueen,2,0,,0
3549,1520,Icon_MonsterCore_DeathFire,3,0,,0
3550,1520,Icon_MonsterCore_DeathFire,2,0,,0
3551,1521,Officer_Oren_02,3,0,,0
3552,1521,Officer_Oren_02,3,0,,0
3553,1521,Officer_Oren_02,4,0,,0
3554,1522,ArmorMerchant_01,2,0,,0
3555,1523,ArmorMerchant_01,2,0,,0
3556,1524,Officer_Oren_02,3,0,,0
3557,1524,Officer_Oren_02,3,0,,0
3558,1525,Maid,2,0,,0
3559,1526,Teleporter_01,2,0,,0
3560,1526,Teleporter_01,3,0,,0
3561,1526,Teleporter_01,2,0,,0
3562,1527,Aimel,3,0,,0
3563,1527,ArmorMerchant_01,3,0,,0
3564,1527,ArmorMerchant_01,2,0,,0
3565,1528,Noble_03_03,2,0,,0
3566,1528,Noble_03_03,3,0,,0
3567,1529,Noble_03_03,2,0,,0
3568,1529,Officer_Oren_02,2,0,,0
3569,1529,Noble_03_03,2,0,,0
3570,1529,Officer_Oren_02,2,0,,0
3571,1529,Noble_03_03,2,0,,0
3572,1530,Officer_Oren_02,2,0,,0
3663,1530,Maid,2,0,,0
3664,1530,Officer_Oren_02,2,0,,0
3573,1531,Officer_Oren_02,4,0,,0
3574,1531,Officer_Oren_02,3,0,,0
3575,1531,Officer_Oren_02,2,0,,0
3576,1531,Officer_Oren_02,2,0,,0
3668,1531,Officer_Oren_02,4,0,,0
3577,1532,Icon_MonsterCore_TantaarLizardmanWarrior,3,0,,0
3578,1533,Officer_Oren_02,2,0,,0
3579,1534,Officer_Oren_02,2,0,,0
3580,1534,Magician_01_04,2,0,,0
3582,1535,Icon_MonsterCore_LetoLizardmanWarrior,2,0,,0
3583,1535,Officer_Oren_02,2,0,,0
3584,1535,Officer_Oren_02,4,0,,0
3585,1536,Magician_01_04,2,0,,0
3586,1536,Officer_Oren_02,2,0,,0
3671,1537,Officer_Oren_02,3,0,,0
3672,1537,Icon_MonsterCore_TantaarLizardmanWarrior,3,0,,0
3589,1538,Officer_Oren_02,2,0,,0
3592,1538,Icon_MonsterCore_TantaarLizardmanWarrior,2,0,,0
3593,1538,Officer_Oren_02,2,0,,0
3596,1538,Icon_MonsterCore_TantaarLizardmanWarrior,4,0,,0
3597,1539,Icon_MonsterCore_TantaarLizardmanSorcerer,2,0,,0
3598,1539,Icon_MonsterCore_TantaarLizardmanSorcerer,4,0,,0
3599,1539,Icon_MonsterCore_TantaarLizardmanSorcerer,3,0,,0
3600,1539,Officer_Oren_02,2,0,,0
3601,1539,Icon_MonsterCore_TantaarLizardmanSorcerer,2,0,,0
3602,1539,Icon_MonsterCore_TantaarLizardmanSorcerer,3,0,,0
3603,1540,Officer_Oren_02,3,0,,0
3604,1540,Magician_01_04,4,0,,0
3605,1540,Magician_01_04,2,0,,0
3606,1540,Icon_MonsterCore_LetoLizardmanChieftain,2,0,,0
3607,1541,Officer_Oren_02,3,0,,0
3608,1541,Icon_MonsterCore_LetoLizardmanChieftain,3,0,,0
3609,1542,Icon_MonsterCore_TantaarLizardmanSorcerer,3,0,,0
3610,1542,Icon_MonsterCore_TantaarLizardmanSorcerer,2,0,,0
3611,1543,Icon_MonsterCore_KetraOrc,2,0,,0
3612,1543,Icon_MonsterCore_KetraOrc,3,0,,0
3613,1543,Icon_MonsterCore_KetraOrc,2,0,,0
3614,1544,Icon_MonsterCore_TimakOrcGeneral,2,0,,0
3615,1545,Icon_MonsterCore_TimakOrcGeneral,3,0,,0
3616,1545,Icon_MonsterCore_TimakOrcGeneral,2,0,,0
3617,1546,Icon_MonsterCore_TimakOrcGeneral,3,0,,0
3848,1546,ArmorMerchant_01,2,0,,0
3849,1546,Resident_04_03,2,0,,0
3618,1547,Icon_MonsterCore_KetraOrcWarrior,3,0,,0
3619,1547,Icon_MonsterCore_KetraOrcWarrior,2,0,,0
3620,1547,Icon_MonsterCore_KetraOrcWarrior,3,2,,0
3621,1547,Icon_MonsterCore_KetraOrcWarrior,3,0,,0
3624,1549,Icon_MonsterCore_KetraOrcOverlord,4,0,,0
3625,1549,ArmorMerchant_01,2,0,,0
3626,1550,HardinsFollower,3,0,,0
3627,1550,HardinsFollower,3,0,,0
3628,1550,HardinsFollower,3,0,,0
3629,1550,HardinsFollower,4,0,,0
3630,1550,HardinsFollower,2,0,,0
3631,1551,Icon_MonsterCore_BarkaSilenosChieftain,3,0,,0
3632,1551,ArmorMerchant_01,2,0,,0
3633,1551,Icon_MonsterCore_BarkaSilenosChieftain,2,0,,0
3634,1551,Icon_MonsterCore_BarkaSilenosChieftain,3,0,,0
3635,1551,ArmorMerchant_01,2,0,,0
3636,1551,Icon_MonsterCore_BarkaSilenosChieftain,2,0,,0
3637,1552,ArmorMerchant_01,3,0,,0
3638,1552,ArmorMerchant_01,2,0,,0
3639,1553,Aimel,2,0,,0
3640,1553,DarkAssociation,3,0,,0
3641,1553,Aimel,2,0,,0
3642,1553,DarkAssociation,2,0,,0
3643,1554,DarkAssociation,3,0,,0
3644,1554,Aimel,2,4,,0
3645,1554,DarkAssociation,3,0,,0
3650,1556,Resident_04_02,2,0,,0
3651,1557,Magician_01_02,2,0,,0
3652,1557,Magician_01_02,2,0,,0
3653,1558,HardinsFollower,3,0,,0
3654,1558,Resident_04_02,2,0,,0
3655,1559,HardinsFollower,3,0,,0
3656,1559,Embryon,2,0,,0
3657,1559,Resident_04_02,2,0,,0
3658,1559,ArmorMerchant_01,2,0,,0
3659,1559,Aimel,2,0,,0
3661,1561,ItemMerchant_01_03,3,0,,0
3662,1561,Icon_MonsterCore_KingBugbear,3,0,,0
3665,1563,Aimel,2,0,,0
3666,1563,ArmorMerchant_01,3,0,,0
3667,1563,Maid,4,0,,0
3669,1564,Officer_Oren_02,3,0,,0
3670,1565,Officer_Oren_02,3,0,,0
3843,1566,Officer_Oren_01,2,0,,0
3844,1566,Icon_MonsterCore_TantaarLizardmanSorcerer,2,0,,0
3845,1566,Icon_MonsterCore_TantaarLizardmanSorcerer,2,0,,0
3846,1567,Officer_Oren_02,2,0,,0
4756,1568,CatTheCat_01,2,1,,0
4757,1568,Resident_04_02,2,0,,0
4758,1568,CatTheCat_01,2,0,,0
4759,1568,CatTheCat_01,2,0,,0
4760,1568,CatTheCat_01,2,0,,0
4761,1568,CatTheCat_01,2,0,,0
4762,1568,Resident_04_02,2,0,,0
4763,1568,CatTheCat_01,2,0,,0
4764,1568,Resident_04_02,3,0,,0
4765,1568,CatTheCat_01,2,0,,0
4766,1568,CatTheCat_01,2,0,,0
4767,1568,Resident_04_02,2,0,,0
4768,1568,Resident_04_02,2,0,,0
4769,1568,CatTheCat_01,2,0,,0
4770,1568,CatTheCat_01,2,0,,0
4771,1568,Resident_04_02,2,0,,0
1050,10301,,1.89,3.14,,0
1051,10301,,1.29,2.87,,0
1052,10301,,1.921,6.289,,0
1053,10302,,3.414,12.293,,0
1054,10303,,1.65,3.85,,0
1055,10303,,1.16,3.84,,0
1056,10304,,2,1.4,,0
1057,10304,,3.2,0.8,,0
1058,10304,,1.7,0.6,,0
1059,10304,,1.9,0.6,,0
1060,10304,,1.9,0,,0
1061,10401,,2.661,1.95,,0
1062,10401,,0.5,3.689,,0
1063,10401,,0.6,1.6,,0
1064,10401,,3.2,1.7,,0
1065,10401,,1.6,3.3,,0
1066,10401,,1.5,7.4,,0
1067,10401,,2.6,1.4,,0
1068,10402,,3.138,8,,0
1069,10402,,3.7,1.762,,0
1070,10402,,1.9,0.2,,0
1071,10402,,1.84,0.24,,0
1072,10402,,2.1,0.22,,0
1073,10402,,1.8,0.9,,0
1074,10402,,2.3,0.2,,0
1075,10402,,2.1,0.3,,0
1076,10403,,3.78,4.6,,0
1077,10501,,3.233,6.629,,0
1078,10501,,3.988,0.27,,0
1079,10501,,1.67,0.539,,0
1080,10501,,4.257,0.27,,0
1081,10502,,2.332,2.492,,0
1082,10503,,1.628,0,,0
1083,10503,,1.377,0,,0
1084,10503,,1.001,0.126,,0
1085,10503,,2.442,0.376,,0
1086,10503,,1.346,0.25,,0
1087,10503,,0.627,0.313,,0
1088,10503,,1.69,0,,0
1194,20001,,30,0,,1
1195,20002,,30,0,,1
1196,20003,,30,0,,1
1197,20004,,30,0,,1
1198,20005,,30,0,,1
1199,20006,,30,0,,1
1200,20006,,30,0,,1
1201,20007,,30,0,,1
1549,20008,,30,0,,1
1558,20009,,30,0,,1
1714,10504,,2.13,2.33,,0
1715,10504,,2.4,0,,0
1716,10504,,3.59,0,,0
1717,10504,,0.89,4.25,,0
1718,10504,,2.52,0,,0
1719,10504,,1,6.29,,0
1720,10504,,1.886,2.514,,0
1721,10505,,3.018,0.14,,0
1722,10505,,1.917,1.842,,0
1723,10505,,2.624,3.583,,0
1724,10505,,1.938,0.538,,0
1725,10505,,1.81,4.62,,0
1726,10601,,4.858,0.259,,0
1727,10601,,1.768,0.23,,0
1728,10601,,1.298,0.279,,0
1729,10601,,1.874,0.46,,0
1730,10601,,1.059,0.272,,0
1731,10601,,1.085,0,,0
1732,10601,,2.611,0.088,,0
1733,10601,,2.057,0.326,,0
1734,10601,,4.718,5.444,,0
1735,10602,,1.736,0,,0
1736,10602,,1.439,2.751,,0
1737,10602,,2.491,0,,0
1738,10602,,2.769,1.551,,0
1739,10602,,3.421,0.342,,0
1740,10602,,1.674,0,,0
1741,10602,,1.724,2.336,,0
1742,10602,,3.903,3.859,,0
1743,10602,,1.84,1.833,,0
1744,10602,,1.832,0.145,,0
1745,10603,,4.361,0.662,,0
1746,10603,,2.569,1.882,,0
1747,10701,,1.37,0.25,,0
1748,10701,,1.75,0.63,,0
1749,10701,,1.663,2.373,,0
1750,10701,,0.517,6.044,,0
1751,10701,,1.362,0.793,,0
1752,10701,,1.548,2.608,,0
1753,10702,,1.148,1.02,,0
1754,10702,,0.334,0.332,,0
1755,10702,,2.304,0.543,,0
1756,10702,,0.979,0.019,,0
1757,10702,,2.204,0,,0
1758,10702,,1.102,1.506,,0
1759,10702,,1.735,0.008,,0
1760,10702,,1.861,0.042,,0
1761,10702,,2.429,0.162,,0
1762,10702,,2.156,2.507,,0
1763,10702,,1.208,0,,0
1764,10703,,1.7,0,,0
1765,10703,,2.281,1.06,,0
1766,10703,,2.757,3.209,,0
1767,10703,,2.161,1.843,,0
1768,10704,,2.943,0.69,,0
1769,10704,,2.447,3.973,,0
1770,10704,,7.144,3.467,,0
1771,10704,,6.8,1.54,,0
1772,10704,,2.507,1.256,,0
1773,10806,,2.752,1.5,,0
1774,10802,,4.125,0.573,,0
1775,10802,,2.356,0.463,,0
1776,10802,,3.843,7.646,,0
1777,10802,,2.466,0.424,,0
1778,10802,,2.921,0.437,,0
1779,10803,,3.31,1.487,,0
1780,10803,,3.292,2.363,,0
1781,10803,,3.085,0.309,,0
1782,10803,,3.426,1.74,,0
1783,10803,,3.068,5.286,,0
1784,10803,,2.776,0,,0
1785,10803,,2.641,2.701,,0
1786,10804,,2.063,0.053,,0
1787,10804,,5.028,1.017,,0
1788,10804,,3.819,0,,0
1789,10804,,1.868,2.171,,0
1790,10804,,1.483,0.311,,0
1791,10804,,2.619,2.512,,0
1792,10804,,4.544,7.766,,0
1793,10804,,5.047,6.246,,0
1794,10901,,4.193,1.314,,0
1795,10901,,2.759,0.614,,0
1796,10901,,1.576,0.003,,0
1797,10901,,1.167,0.164,,0
1798,10901,,3.933,0.176,,0
1799,10901,,1.556,2.545,,0
1800,10901,,1.059,0.29,,0
1801,10901,,3.325,2.563,,0
1802,10902,,5.144,1.74,,0
1803,10902,,2.375,0.775,,0
1804,10902,,1.306,3.896,,0
1805,10902,,1.783,4.039,,0
1806,10902,,0.633,0.009,,0
1807,10903,,1.538,0.612,,0
1808,10903,,2.42,0,,0
1809,10903,,1.967,10.62,,0
1810,10903,,1.745,0.224,,0
1811,10904,,4.656,1,,0
1812,10904,,3,1.344,,0
1813,10904,,1.79,0.45,,0
1814,10904,,1.8,3.16,,0
1815,10904,,3.12,2.68,,0
1816,11001,,4.847,0.013,,0
1817,11002,,1.934,3.82,,0
1818,11002,,2.298,1.35,,0
4803,11003,,5.546,0.01,5.556,0
4804,11003,,3.297,7.817,16.67,0
4805,11003,,2.8,2.57,22.04,0
4806,11003,,5.229,0.13,27.399,0
1820,11004,,2.536,12.26,,0
1821,11004,,2.411,0.264,,0
1822,11004,,2.358,2.698,,0
1823,11004,,1.31,1.133,,0
1824,11004,,2.79,0,,0
1825,11005,,3.035,1.25,,0
1826,11005,,1.648,2.425,,0
1827,11005,,1.625,2.632,,0
1828,11005,,2.343,6.045,,0
1829,11005,,7.2,0.027,,0
1832,901301,Fernel,5,2,,0
1833,901301,Fernel,5,2,,0
1834,901302,Fernel,5,2,,0
1835,901302,Fernel,5,2,,0
1836,901303,Fernel,5,2,,0
1837,901303,Fernel,5,2,,0
1838,901304,Fernel,5,2,,0
1839,901304,Fernel,5,2,,0
1840,901305,Fernel,5,2,,0
1841,901305,Fernel,5,2,,0
1842,901306,Fernel,5,2,,0
1843,901306,Fernel,5,2,,0
1844,901307,Fernel,5,2,,0
1845,901307,Fernel,5,2,,0
1846,901308,Fernel,5,2,,0
1847,901308,Fernel,5,2,,0
1859,941,Icon_MonsterCore_OlMahumScout,2.5,0,,0
1860,941,Icon_MonsterCore_OlMahumScout,2.5,0,,0
1861,941,Icon_MonsterCore_OlMahumScout,2.5,0,,0
1862,10405,,4.19,0.97,,0
1863,10405,,3.3,0,,0
1864,10405,,1.64,0.31,,0
1865,10405,,5.94,0,,0
1866,10405,,3.17,0,,0
1867,10405,,4.63,0.47,,0
1868,10405,,4.39,0.04,,0
1869,10405,,1,0,,0
1870,10405,,4,0.9,,0
1871,10405,,1.7,0.18,,0
1872,10405,,2.39,0.8,,0
1873,10405,,6.25,2.83,,0
1874,10405,,3.35,1.06,,0
1875,10405,,1.53,0,,0
2500,11101,,0.881,13.915,,0
2501,11101,,1.14,1.274,,0
2502,11101,,0.989,2.517,,0
2503,11101,,1.882,8.383,,0
2504,11102,,4.926,0.212,,0
2505,11102,,2.366,0.304,,0
2506,11102,,2.295,3.402,,0
2507,11102,,0.968,18.697,,0
2508,11102,,4.848,1.287,,0
2509,11103,,0.701,2.639,,0
2510,11103,,2.751,0.342,,0
2511,11103,,0.488,0.253,,0
2512,11103,,5.232,2.659,,0
2513,11103,,0.54,2.616,,0
2514,11104,,2.687,3.313,,0
2515,11104,,3.25,0.378,,0
2516,11104,,3.001,0,,0
2517,11104,,2.413,4.427,,0
2518,11104,,1.571,9.582,,0
2519,11104,,2.348,0.031,,0
2520,11104,,3.487,1.074,,0
2521,11201,,1.825,0.861,,0
2522,11201,,3.559,1.234,,0
2523,11201,,0.942,17.129,,0
2524,11202,,3.68,0.063,,0
2525,11202,,2.195,0.65,,0
2526,11202,,2.307,9.509,,0
2527,11203,,2.462,2.727,,0
2528,11203,,4.155,4.486,,0
2529,11203,,1.435,2.735,,0
2530,11203,,3.4955,0.08,,0
2531,11203,,5.077,0.1915,,0
2532,11203,,1.963,1.673,,0
2533,11203,,2.475,8.064,,0
2534,11204,,2.283,0.536,,0
2535,11204,,2.509,4.772,,0
2536,11204,,1.494,0,,0
2537,11204,,1.839,8.739,,0
2538,11301,,3.04,1.017,,0
2539,11301,,3.257,0.751,,0
2540,11301,,0.935,0.541,,0
2541,11301,,3.914,10.964,,0
2542,11301,,2.499,0.493,,0
2543,11301,,5.412,5.866,,0
2544,11302,,5.069,1.154,,0
2545,11302,,2.964,1.946,,0
2546,11302,,2.08,0,,0
2547,11302,,0.745,0.072,,0
2548,11302,,5.511,0,,0
2549,11303,,3.396,0.759,,0
2550,11303,,2.099,0.855,,0
2551,11303,,2.169,0.982,,0
2552,11303,,2.056,1.409,,0
2553,11303,,2.502,3.505,,0
2554,11304,,1.269,3.194,,0
2555,11304,,0.472,0.121,,0
2556,11304,,0.424,13.338,,0
2557,11304,,2.228,0.335,,0
2558,11401,,3.409,0.666,,0
2559,11401,,2.436,1.18,,0
2560,11401,,2.662,0.458,,0
2561,11401,,3.409,2.28,,0
2562,11402,,2.806,1.741,,0
2563,11402,,2.967,0.177,,0
2564,11402,,1.926,0.092,,0
2565,11402,,7.859,0.381,,0
2566,11403,,4.878,7.667,,0
2567,11403,,4.368,0.688,,0
2568,11404,,7.097,1.645,,0
2569,11404,,2.36,2.061,,0
2570,11404,,3.358,0.842,,0
2571,11404,,3.479,3.682,,0
2785,1473,Resident_05_02,4,0,,0
2786,1473,Resident_05_02,4,0,,0
2787,1473,Resident_05_02,4,0,,0
2788,1473,Resident_05_02,4,0,,0
2789,1474,Icon_MonsterCore_Boreas,4,0,,0
2790,1474,Icon_MonsterCore_Boreas,4,0,,0
2791,1474,Resident_05_02,4,0,,0
2792,1442,SmeltingMerchant_01_03,4,0,,0
2793,1442,SmeltingMerchant_01_03,4,0,,0
2794,1443,SmeltingMerchant_01_03,4,0,,0
2795,1443,SmeltingMerchant_01_03,4,0,,0
2796,1444,SmeltingMerchant_01_03,4,0,,0
2797,11445,WarehouseKeeper_01_03,4,0,,0
2798,11445,WarehouseKeeper_01_03,4,0,,0
2799,11445,WarehouseKeeper_01_03,4,0,,0
2800,11446,WarehouseKeeper_01_03,4,0,,0
2801,11447,WarehouseKeeper_01_03,4,0,,0
2802,11447,WarehouseKeeper_01_03,4,0,,0
2803,11447,WarehouseKeeper_01_03,4,0,,0
2804,11448,Icon_MonsterCore_TimakOrc,4,0,,0
2805,11448,Icon_MonsterCore_TimakOrc,4,0,,0
2806,11448,Icon_MonsterCore_TimakOrc,4,0,,0
2807,11449,WarehouseKeeper_01_03,4,0,,0
2808,11449,WarehouseKeeper_01_03,4,0,,0
2809,11450,WarehouseKeeper_01_03,4,0,,0
2810,11450,WarehouseKeeper_01_03,4,0,,0
2811,11451,WarehouseKeeper_01_03,4,0,,0
2812,11451,WarehouseKeeper_01_03,4,0,,0
2813,11451,WarehouseKeeper_01_03,4,0,,0
2814,11452,Icon_MonsterCore_TimakOrc,4,0,,0
2815,11452,Icon_MonsterCore_TimakOrc,4,0,,0
2816,11453,Resident_04_03,4,0,,0
2817,11453,Resident_04_03,4,0,,0
2818,11454,Resident_04_03,4,0,,0
2819,11454,Resident_04_03,4,0,,0
2820,11455,Icon_MonsterCore_TimakOrcArcher,4,0,,0
2821,11455,Icon_MonsterCore_TimakOrcArcher,4,0,,0
2822,11455,Icon_MonsterCore_TimakOrcArcher,4,0,,0
2823,11456,Resident_04_03,4,0,,0
2824,11456,Resident_04_03,4,0,,0
2825,11456,Resident_04_03,4,0,,0
2826,11457,Noble_03_03,4,0,,0
2827,11457,Noble_03_03,4,0,,0
2828,11457,Noble_03_03,4,0,,0
2829,11457,Noble_03_03,4,0,,0
2830,11458,Noble_03_03,4,0,,0
2831,11458,Noble_03_03,4,0,,0
2832,11458,Noble_03_03,4,0,,0
2833,11459,Noble_03_03,4,0,,0
2834,11459,Noble_03_03,4,0,,0
2835,11460,Noble_03_03,4,0,,0
2836,11460,Noble_03_03,4,0,,0
2837,11460,Noble_03_03,4,0,,0
2838,11461,Noble_03_03,4,0,,0
2839,11461,Noble_03_03,4,0,,0
2840,11461,Noble_03_03,4,0,,0
2841,11462,Noble_03_03,4,0,,0
2842,11462,Noble_03_03,4,0,,0
2843,11463,Noble_03_03,4,0,,0
2844,11463,Noble_03_03,4,0,,0
2845,11464,Noble_03_03,4,0,,0
2846,11464,Noble_03_03,4,0,,0
2847,11464,Noble_03_03,4,0,,0
2848,11464,Noble_03_03,4,0,,0
2849,11464,Noble_03_03,4,0,,0
2850,11465,UnKnown_Male_01_02,4,0,,0
2851,11465,UnKnown_Male_01_02,4,0,,0
2852,11465,UnKnown_Male_01_02,4,0,,0
2853,11466,UnKnown_Male_01_02,4,0,,0
2854,11466,UnKnown_Male_01_02,4,0,,0
2855,11467,Icon_MonsterCore_Grandis,4,0,,0
2856,11468,Icon_MonsterCore_KingBugbear,4,0,,0
2857,11468,Icon_MonsterCore_KingBugbear,4,0,,0
2858,11468,Icon_MonsterCore_KingBugbear,4,0,,0
2859,11469,SmeltingMerchant_01_02,4,0,,0
2860,11469,SmeltingMerchant_01_02,4,0,,0
2861,11469,SmeltingMerchant_01_02,4,0,,0
2864,11471,SmeltingMerchant_01_02,4,0,,0
2865,11471,SmeltingMerchant_01_02,4,0,,0
2866,11471,SmeltingMerchant_01_02,4,0,,0
2867,11472,SmeltingMerchant_01_02,4,0,,0
2868,11472,SmeltingMerchant_01_02,4,0,,0
2869,11472,SmeltingMerchant_01_02,4,0,,0
2870,11473,UnKnown_Male_01_02,4,0,,0
2871,11473,UnKnown_Male_01_02,4,0,,0
2872,11473,UnKnown_Male_01_02,4,0,,0
2873,11474,Icon_MonsterCore_Dullahan,4,0,,0
2874,11474,Icon_MonsterCore_Dullahan,4,0,,0
2875,11475,Icon_MonsterCore_Dullahan,4,0,,0
2876,11475,Icon_MonsterCore_Dullahan,4,0,,0
2877,11476,Icon_MonsterCore_Dullahan,4,0,,0
2878,11476,Icon_MonsterCore_Dullahan,4,0,,0
2879,11476,Icon_MonsterCore_Dullahan,4,0,,0
2880,11477,WarehouseKeeper_01_03,4,0,,0
2881,11477,WarehouseKeeper_01_03,4,0,,0
2882,11477,WarehouseKeeper_01_03,4,0,,0
2883,11478,WarehouseKeeper_01_03,4,0,,0
2884,11479,WarehouseKeeper_01_03,4,0,,0
2885,11479,WarehouseKeeper_01_03,4,0,,0
2886,11479,WarehouseKeeper_01_03,4,0,,0
2887,11480,WarehouseKeeper_01_03,4,0,,0
2888,11480,WarehouseKeeper_01_03,4,0,,0
2889,11481,WarehouseKeeper_01_03,4,0,,0
2890,11481,WarehouseKeeper_01_03,4,0,,0
2891,11482,WarehouseKeeper_01_03,4,0,,0
2892,11482,WarehouseKeeper_01_03,4,0,,0
2893,11482,WarehouseKeeper_01_03,4,0,,0
2894,11483,Resident_04_03,4,0,,0
2895,11483,Resident_04_03,4,0,,0
2896,11484,Resident_04_03,4,0,,0
2897,11484,Resident_04_03,4,0,,0
2898,11485,Resident_04_03,4,0,,0
2899,11485,Resident_04_03,4,0,,0
2900,11485,Resident_04_03,4,0,,0
2901,11486,Noble_03_03,4,0,,0
2902,11486,Noble_03_03,4,0,,0
2903,11486,Noble_03_03,4,0,,0
2904,11486,Noble_03_03,4,0,,0
2905,11487,Noble_03_03,4,0,,0
2906,11487,Noble_03_03,4,0,,0
2907,11487,Noble_03_03,4,0,,0
2908,11488,Noble_03_03,4,0,,0
2909,11488,Noble_03_03,4,0,,0
2910,11488,Noble_03_03,4,0,,0
2911,11489,Noble_03_03,4,0,,0
2912,11489,Noble_03_03,4,0,,0
2913,11489,Noble_03_03,4,0,,0
2914,11490,Noble_03_03,4,0,,0
2915,11490,Noble_03_03,4,0,,0
2916,11491,Noble_03_03,4,0,,0
2917,11491,Noble_03_03,4,0,,0
2918,11492,UnKnown_Male_01_02,4,0,,0
2919,11492,UnKnown_Male_01_02,4,0,,0
2920,11492,UnKnown_Male_01_02,4,0,,0
2921,11493,UnKnown_Male_01_02,4,0,,0
2922,11493,UnKnown_Male_01_02,4,0,,0
2923,11494,Icon_MonsterCore_Grandis,4,0,,0
2924,11494,Icon_MonsterCore_Grandis,4,0,,0
2959,1320,CityGuard_01_04,4,0,,0
2960,1320,CityGuard_01_04,4,0,,0
2961,1320,CityGuard_01_04,4,0,,0
2962,1321,Icon_MonsterCore_PiratesZombieCaptain,4,0,,0
2963,1321,Icon_MonsterCore_PiratesZombieCaptain,4,0,,0
2964,1321,Icon_MonsterCore_PiratesZombieCaptain,4,0,,0
2965,111001,Resident_02_02,4,0,,0
2966,111001,Resident_02_02,4,0,,0
2967,111001,Resident_02_02,4,0,,0
2968,111001,Resident_02_02,4,0,,0
2969,111001,Resident_02_02,4,0,,0
2970,111001,Resident_02_02,4,0,,0
2971,111002,Resident_02_02,4,0,,0
2972,111002,Resident_02_02,4,0,,0
2973,111003,Icon_MonsterCore_Medusa,4,0,,0
2974,111003,Icon_MonsterCore_Medusa,4,0,,0
2975,111004,Icon_MonsterCore_Medusa,4,0,,0
2976,111004,Icon_MonsterCore_Medusa,4,0,,0
2977,111004,Icon_MonsterCore_Medusa,4,0,,0
2978,111004,Resident_02_02,4,0,,0
2979,111005,ItemMerchant_01,4,0,,0
2980,111005,student,4,0,,0
2981,111005,Officer_02_04,4,0,,0
2982,111005,Officer_02_04,4,0,,0
2983,111005,Officer_02_04,4,0,,0
2984,111006,Officer_02_04,4,0,,0
2985,111006,Officer_02_04,4,0,,0
2986,111007,UnKnown_Male_01_02,4,0,,0
2987,111007,UnKnown_Male_01_02,4,0,,0
2988,111008,Icon_MonsterCore_MysticalWeaver,4,0,,0
2989,111008,UnKnown_Male_01_02,4,0,,0
2990,111008,Icon_MonsterCore_MysticalWeaver,4,0,,0
2991,111008,Icon_MonsterCore_DeathFire,4,0,,0
2992,111008,UnKnown_Male_01_02,4,0,,0
2993,111009,Icon_MonsterCore_DeathFire,4,0,,0
2994,111009,Icon_MonsterCore_DeathFire,4,0,,0
2995,111009,UnKnown_Male_01_02,4,0,,0
2996,111009,Icon_MonsterCore_DeathFire,4,0,,0
2997,111009,UnKnown_Male_01_02,4,0,,0
2998,111010,Icon_MonsterCore_DeathFire,4,0,,0
2999,111011,Resident_02_03,4,0,,0
3000,111012,Resident_02_03,4,0,,0
3001,111012,Resident_02_03,4,0,,0
3002,111012,Resident_02_03,4,0,,0
3003,111013,Resident_02_03,4,0,,0
3004,111013,Resident_02_03,4,0,,0
3005,111013,Resident_02_03,4,0,,0
3006,111013,Resident_02_03,4,0,,0
3007,111014,Resident_02_03,4,0,,0
3008,111015,Resident_02_03,4,0,,0
3009,111015,Resident_02_03,4,0,,0
3010,111015,Resident_02_03,4,0,,0
3011,111015,Resident_02_03,4,0,,0
3012,111016,Resident_02_03,4,0,,0
3013,111016,Resident_02_03,4,0,,0
3014,111016,Resident_02_03,4,0,,0
