Id,PreQuestId,TaskId,SpotInfoId,TargetSpotInfoId,Type,RequirePlayerLevel,DialogOnly,MiniDialogId,StartNpcSpawnInfoId,StartNpcSpotInfoId,QuestNpcPortrait,FinishNpcSpawnInfoId,FinishNpcSpotInfoId,QuestNpcPortrait2,LimitTime,NeverDie,TaskRunInInstance,TaskType,TaskParam,TaskStartPosX,TaskStartPosY,TaskPerformancePosX,TaskPerformancePosY,TaskPerformanceRadius,RewardExp,RewardAdena,RewardParam1,RewardCount1,RewardParam2,RewardCount2,RewardParam3,RewardCount3,QuestBGM,BGMFinish,BGMRemain,StartNpcId,FinishNpcId,VisitNpcId,SortId
,,2,101,197,0,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20108"",
""targetName"":""오크 돌격병"",
""totalCount"":6,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-3247,19717,-3247,19717,,0,0,0,0,0,0,0,0,12,,1,,,,1116
1100,1044,1,101,197,0,,0,,11171,102,ArmorMerchant_01,10205,102,Officer,,0,0,3,"""npcSpawnGroupIdList"" : ""100102"",
""defaultTargeting"" : ""false"",
""showMessage"" : ""false"",
""escort"" : {
""npcSpawnInfoId"" : 11172
}",-5126,19247,-5126,19247,,671,495,440001,2,,,,,,,,10163,10164,,1117
,,2,101,197,0,,0,,,,,,,,,0,0,8,"""name"" : ""Genocide_01""",-5318,16187,-5318,16187,,0,0,0,0,0,0,0,0,,,,,,,1118
,,3,101,197,0,,0,114,,,,,,,,0,1,2,"""npcInfoIdList"":""220108"",
""targetName"":""오크 돌격병"",
""totalCount"":6,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-5318,16187,-5318,16187,,0,0,0,0,0,0,0,0,77,,1,,,,1119
,,4,101,197,0,,0,,,,,,,,,0,0,8,"""name"" : ""Genocide_02""",-5318,16187,-5318,16187,,0,0,0,0,0,0,0,0,,,,,,,1120
,,5,101,197,0,,0,115,,,,,,,,0,1,2,"""annihilation"":""true"",
""npcSpawnInfoIdList"":""18108"", 
""npcInfoIdList"":""220157"",
""targetName"":""카르페오스"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-5318,16187,-5318,16187,,0,0,0,0,0,0,0,0,8,,1,,,,1121
1101,1100,1,101,102,0,,0,,10205,102,Officer,10205,102,,,0,0,6,"""type"" : ""Effect""",-4202,16045,-4202,16045,,408,430,911103,1,,,,,,,,10164,10164,,1122
,,2,101,102,0,,0,,,,,,,,,0,0,9,"""tutorialInfoId"" : 17",-4202,16045,-4202,16045,,0,0,0,0,0,0,0,0,,,,,,,1123
1102,1101,1,101,102,0,,0,,10205,102,Officer,,,,,0,0,2,"""npcInfoIdList"":""20123"",
""targetName"":""오크 보초병"",
""totalCount"":8,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-5181,12404,-5181,12404,,503,430,911103,1,,,,,10,,1,10164,,,1124
,,2,101,102,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 10205",-4963,15390,-4963,15390,,0,0,0,0,0,0,0,0,10,,1,,,10164,1125
1103,1102,1,101,102,0,,0,,10205,102,Officer,10205,102,,,0,0,2,"""npcInfoIdList"":""20126"",
""targetName"":""오크 강습병"",
""totalCount"":7,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-2543,11512,-2543,11512,,571,435,440001,2,,,,,10,,1,10164,10164,,1126
1104,1103,1,101,102,0,,0,,10205,102,Officer,10246,102,,,0,0,4,"""npcSpawnInfoId"" : 10246",915,12853,915,12853,,616,425,911103,1,,,,,,,,10164,10163,10163,1127
1105,1104,1,101,102,0,,0,,10246,102,ArmorMerchant_01,,,ArmorMerchant_01,,0,1,5,"""destPos"" : ""3828, 12048"",
""radius"" : 700",3828,12048,3828,12048,,701,475,911105,1,,,,,9,,1,10163,,,1128
,,2,101,102,0,,0,121,,,,,,,,0,1,2,"""npcInfoIdList"":""20110"",
""targetName"":""오크 군장"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",3828,12048,3828,12048,,0,0,0,0,0,0,0,0,9,,1,,,,1129
,,3,101,102,0,,0,122,,,,,,,,0,1,2,"""npcInfoIdList"":""220155"",
""targetName"":""오크 학살자"",
""totalCount"":10,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",3439,12214,3439,12214,,0,0,0,0,0,0,0,0,9,,1,,,,1130
,,4,101,102,0,,0,123,,,,,,,,0,1,4,"""npcSpawnInfoId"" : 10246",915,12853,915,12853,,0,0,0,0,0,0,0,0,78,1,1,,,10163,1131
1106,1105,1,101,102,0,,0,,10246,102,ArmorMerchant_01,10246,102,,,0,0,6,"""type"" : ""Effect""",915,12853,915,12853,,604,445,911103,1,,,,,,,,10163,10163,,1132
,,2,101,102,0,,0,,,,,,,,,0,0,9,"""tutorialInfoId"" : 18",915,12853,915,12853,,0,0,0,0,0,0,0,0,,,,,,,1133
1107,1106,1,101,102,0,,0,,10246,102,ArmorMerchant_01,,,Officer_02,,0,0,4,"""npcSpawnInfoId"" : 10277",6758,11777,6758,11777,,546,450,480002,1,440001,2,,,,,,10163,,10165,1134
1108,1107,1,101,102,0,,0,,10277,102,Officer_02,,,,,0,0,4,"""npcSpawnInfoId"" : 10298",11853,10519,11853,10519,,556,440,911103,1,,,,,,,,10165,,10173,1135
1109,1108,1,101,102,0,,0,125,10298,102,Noble_02,20020601,200206,Noble_02,,0,0,3,"""npcSpawnGroupIdList"" : ""100101"",
""showMessage"" : ""false"",
""defaultTargeting"" : ""false"",
""escort"" :
{""npcSpawnInfoId"" : 10714
}",11766,10558,11766,10558,,971,505,440001,2,,,,,,,,10173,10173,,1136
,,2,101,102,0,,0,107,,,,,,,,0,0,3,"""npcSpawnGroupIdList"" : ""100107"",
""showMessage"" : ""false"",
""defaultTargeting"" : ""false""",12391,10304,12391,10304,,0,0,0,0,0,0,0,0,77,,1,,,,1137
,,3,101,102,0,,0,108,,,,,,,,0,0,0,"""gadgetGroupId"" : 114,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""마법 결계석"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",12485,10260,12485,10260,,0,0,0,0,0,0,0,0,,,,,,,1138
,,4,101,102,0,,0,,,,,,,,,0,0,7,"""worldInfoId"" : 200206,
""pos"" : ""-17889, 27089""",12626,10213,12626,10213,,0,0,0,0,0,0,0,0,,,,,,,1139
1110,1109,1,101,200206,0,,0,,20020601,200206,Noble_02,20020601,200206,,,0,0,2,"""npcInfoIdList"":""20148"",
""targetName"":""펑거스"",
""totalCount"":6,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-20448,25673,-20448,25673,,1168,510,911102,1,,,,,,,,10173,10173,,1140
,,2,101,200206,0,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20149"",
""targetName"":""은둔 프레모"",
""totalCount"":7,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-19779,23038,-19779,23038,,0,0,0,0,0,0,0,0,,,,,,,1141
,,3,101,200206,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 20020601",-18337,26364,-18337,26364,,0,0,0,0,0,0,0,0,,,,,,10173,1142
,,4,101,200206,0,,0,,,,Noble_02,,,,,0,0,6,"""type"" : ""Dialog""",-18337,26364,-18337,26364,,0,0,0,0,0,0,0,0,,,,,,,1143
,,5,101,200206,0,,0,,,,,,,,,0,0,8,"""name"" : ""Explore""",-18337,26364,-18337,26364,,0,0,0,0,0,0,0,0,,,,,,,1144
1111,1110,1,101,200206,0,,0,,20020601,200206,Noble_02,20020601,200206,Noble_02,,0,0,6,"""type"" : ""Effect""",-18337,26364,-18337,26364,,944,460,911103,1,,,,,,,,10173,10173,,1145
,,2,101,200206,0,,0,,,,,,,,,0,0,9,"""tutorialInfoId"" : 19",-18337,26364,-18337,26364,,0,0,0,0,0,0,0,0,,,,,,,1146
1112,1111,1,101,200206,0,,0,,20020601,200206,Noble_02,10298,102,,,0,0,2,"""npcInfoIdList"":""20150"",
""targetName"":""메두사"",
""totalCount"":8,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-15078,22060,-15078,22060,,1366,560,440001,2,,,,,77,,1,10173,10173,,1147
,,8,101,200206,0,,0,,,,,,,,,0,0,5,"""destPos"" : ""-15075, 20301"",
""radius"" : 300",-15075,20301,-15075,20301,,0,0,0,0,0,0,0,0,77,,1,,,,1148
,,2,101,200206,0,,0,109,,,,,,,,0,0,3,"""npcSpawnGroupIdList"" : ""100131"",
""showMessage"" : ""false""",-15075,20530,-15075,20530,,0,0,0,0,0,0,0,0,8,1,1,,,,1149
,,3,101,200206,0,,0,,,,Noble_02,,,,,0,0,6,"""type"" : ""Dialog""",-15075,20530,-15075,20530,,0,0,0,0,0,0,0,0,78,1,1,,,,1150
,,4,101,200206,0,,0,,,,,,,,,0,0,0,"""gadgetGroupId"" : 119,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""엘프의 화관"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",-15069,20646,-15069,20646,,0,0,0,0,0,0,0,0,78,,1,,,,1151
,,5,101,200206,0,,0,,,,Noble_02,,,,,0,0,6,"""type"" : ""Dialog""",-15075,-3482,-15075,20301,,0,0,0,0,0,0,0,0,78,,1,,,,1152
,,6,101,200206,0,,0,,,,,,,,,0,0,0,"""gadgetGroupId"" : 120,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""이동 마법석"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",-15069,20646,-15069,20646,,0,0,0,0,0,0,0,0,78,,1,,,,1153
,,7,101,200206,0,,0,,,,,,,,,0,0,7,"""worldInfoId"" : 1,
""pos"" : ""12483, 10268""",-14749,20646,-14749,20646,,0,0,0,0,0,0,0,0,,,,,,,1154
1113,1112,1,101,102,0,,0,,10298,102,Noble_02,10277,102,,,0,0,3,"""npcSpawnGroupIdList"" : ""100109"",
""defaultTargeting"" : ""false"",
""showMessage"" : ""false"",
""escort"" : {
""npcSpawnInfoId"" : 10423
}",11837,10633,11837,10633,,1005,475,911103,1,,,,,79,,1,10173,10165,,1155
1114,1113,1,101,102,0,,0,,10277,102,Officer_02,10151,102,,,0,0,3,"""npcSpawnGroupIdList"" : ""100102"",
""defaultTargeting"" : ""false"",
""showMessage"" : ""false"",
""escort"" : {
""npcSpawnInfoId"" : 11173
}",6782,11975,6782,11975,,818,475,911103,1,,,,,,,,10165,10178,,1156
1115,1114,1,101,102,0,,0,,10151,102,CityGuard_01,10277,102,Officer_02,,0,0,0,"""gadgetGroupId"" : 121,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""보급품"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",5810,14380,5810,14380,,781,470,440011,2,,,,,,,,10178,10165,,1157
1116,1115,1,101,102,0,,0,,10277,102,Officer_02,10277,102,,,0,0,9,"""tutorialInfoId"" : 20",6758,11777,6758,11777,,915,460,400002,30,,,,,,,,10165,10165,,1158
1117,1116,1,101,102,0,,0,,10277,102,Officer_02,,,,,0,0,4,"""npcSpawnInfoId"" : 10246",915,12853,915,12853,,962,465,911102,1,,,,,,,,10165,,10163,1159
1118,1117,1,101,102,0,,0,117,10246,102,ArmorMerchant_01,,,HardinsFollower,,0,0,3,"""npcSpawnGroupIdList"" : ""100123"",
""defaultTargeting"" : ""false"",
""showMessage"" : ""false"",
""escort"" : {
""npcSpawnInfoId"" : 11174
}",1056,12927,1056,12927,,1585,575,911103,1,,,,,77,,1,10163,,,1160
,,2,101,102,0,,0,,,,ArmorMerchant_01,,,,,0,0,6,"""type"" : ""Dialog""",1497,9177,1497,9177,,0,0,0,0,0,0,0,0,,,,,,,1161
,,3,101,102,0,,0,,,,,,,,,0,0,8,"""name"" : ""MonumentDestroy""",1056,12927,1056,12927,,0,0,0,0,0,0,0,0,,,,,,,1162
,,4,101,102,0,,0,116,,,,,,,,0,0,3,"""npcSpawnGroupIdList"" : ""100124"",
""defaultTargeting"" : ""false"",
""showMessage"" : ""false"",
""escort"" : {
""npcSpawnInfoId"" : 11175
}",1389,9268,1389,9268,,0,0,0,0,0,0,0,0,77,,1,,,,1163
,,5,101,102,0,,0,111,,,,,,,,0,0,3,"""npcSpawnGroupIdList"" : ""100125"",
""showMessage"" : ""false"",
""escort"" : {
""npcSpawnInfoId"" : 11176
}",148,8821,148,8821,,0,0,0,0,0,0,0,0,77,,1,,,,1164
,,6,101,102,0,,0,,,,ArmorMerchant_01,,,,,0,0,6,"""type"" : ""Dialog""",-3134,6427,-3134,6427,,0,0,0,0,0,0,0,0,78,1,1,,,,1165
,,7,101,102,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 10304",-3134,6427,-3134,6427,,0,0,0,0,0,0,0,0,78,,1,,,10001,1166
1119,1118,1,101,102,0,,0,,10304,102,HardinsFollower,10304,102,HardinsFollower,,0,0,2,"""npcInfoIdList"":""20122"",
""targetName"":""오크 보병"",
""totalCount"":8,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-1198,4772,-1198,4772,,1254,480,900001,1,,,,,10,,1,10001,10001,,1167
1120,1119,1,101,102,0,,0,,10304,102,HardinsFollower,10304,102,,,0,0,6,"""type"" : ""Effect""",-3134,6427,-3134,6427,,1346,560,490005,200,,,,,,,,10001,10001,,1168
,,2,101,102,0,,0,,,,,,,,,0,0,9,"""tutorialInfoId"" : 21",-3134,6427,-3134,6427,,0,0,0,0,0,0,0,0,,,,,,,1169
,,3,101,102,0,,0,,,,HardinsFollower,,,,,0,0,6,"""type"" : ""Dialog""",-3134,6427,-3134,6427,,0,0,0,0,0,0,0,0,,,,,,,1170
,,4,101,102,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 10304",-3134,6427,-3134,6427,,0,0,0,0,0,0,0,0,,,,,,10001,1171
,,5,101,102,0,,0,,,,HardinsFollower,,,,,0,0,6,"""type"" : ""Dialog""",-3134,6427,-3134,6427,,0,0,0,0,0,0,0,0,,,,,,,1172
,,6,101,102,0,,0,,,,,,,,,0,0,6,"""type"" : ""Effect""",-3134,6427,-3134,6427,,0,0,0,0,0,0,0,0,,,,,,,1173
,,7,101,102,0,,0,,,,,,,,,0,0,9,"""tutorialInfoId"" : 22",-3134,6427,-3134,6427,,0,0,0,0,0,0,0,0,,,,,,,1174
1121,1120,1,101,102,0,,0,,10304,102,HardinsFollower,,,,,0,0,2,"""npcInfoIdList"":""20113"",
""targetName"":""오크 명사수"",
""totalCount"":7,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-5328,6549,-5328,6549,,958,515,911103,1,,,,,10,,1,10001,,,1175
,,2,101,102,0,,0,,,,HardinsFollower,,,,,0,0,6,"""type"" : ""Dialog""",-5328,6549,-5328,6549,,0,0,0,0,0,0,0,0,,,,,,,1176
,,3,101,102,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 10306",-6221,4972,-6221,4972,,0,0,0,0,0,0,0,0,,,,,,10164,1177
1122,1121,1,101,102,0,,0,,10306,102,Officer,10307,102,,,0,0,2,"""npcInfoIdList"":""20106"",
""targetName"":""강철 거미"",
""totalCount"":6,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-10615,8119,-10615,8119,,1034,490,911103,1,,,,,,,,10164,10001,,1178
1123,1122,1,101,102,0,,0,,10307,102,HardinsFollower,21100001,211001,,,0,1,1,"""npcSpawnInfoId"" : 10054",-11050,6550,-11050,6550,,1344,615,400001,10,,,,,,,,10001,10154,,1179
,,2,101,102,0,,0,,,,HardinsFollower,,,,,0,0,6,"""type"" : ""Dialog""",-12349,7117,-12349,7117,,0,0,0,0,0,0,0,0,,,,,,,1180
,,3,101,102,0,,0,,,,,,,,,0,0,5,"""destPos"":""-12349, 7117""",-12349,7117,-12349,7117,,0,0,0,0,0,0,0,0,,,,,,,1181
,,4,101,102,0,,0,,,,,,,,,0,0,7,"""worldInfoId"" : 211001,
""pos"" : ""9195, 7912""",-12349,7117,-12349,7117,,0,0,0,0,0,0,0,0,,,,,,,1182
,,5,101,211001,0,,0,,,,,,,,,0,0,5,"""destPos"":""9195, 7912""",9195,7912,9195,7912,,0,0,0,0,0,0,0,0,,,,,,,1183
,,6,101,211001,0,,0,,,,HardinsFollower,,,,,0,0,6,"""type"" : ""Dialog""",9195,7912,9195,7912,,0,0,0,0,0,0,0,0,,,,,,,1184
1124,1123,1,101,211001,0,,0,,21100001,211001,Resident_03,,,,,0,0,3,"""progressType"" : ""Clear"",
""npcSpawnGroupIdList"" : ""100110, 100111, 100112"",
""defaultTargeting"" : ""false"",
""showMessage"" : ""false"",
""escort"" : {
""npcSpawnInfoId"" : 21100002
}",9194,7734,9194,7734,,1422,550,440001,2,,,,,79,,1,10154,,,1185
,,2,101,211001,0,,0,,,,Resident_03,,,,,0,0,6,"""type"" : ""Dialog""",9194,7734,9194,7734,,0,0,0,0,0,0,0,0,79,,1,,,,1186
,,3,101,211001,0,,0,,,,,,,,,0,0,3,"""progressType"" : ""Clear"",
""npcSpawnGroupIdList"" : ""100116"",
""showMessage"" : ""false""",9183,4065,9183,4065,,0,0,0,0,0,0,0,0,79,,1,,,,1187
,,4,101,211001,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 21100003",9317,4171,9317,4171,,0,0,0,0,0,0,0,0,79,,1,,,10154,1188
1125,1124,1,101,211001,0,,0,,21100003,211001,Resident_03,,,,,0,0,3,"""progressType"" : ""Clear"",
""npcSpawnGroupIdList"" : ""100113"",
""defaultTargeting"" : ""false"",
""showMessage"" : ""false""",9186,4068,9186,4068,,1371,525,911103,1,,,,,8,1,1,10154,,,1189
,,2,101,211001,0,,0,,,,,,,,,0,0,7,"""worldInfoId"" : 211001,
""pos"" : ""9369,2854""",9369,2854,9369,2854,,,,,,,,,,,,,,,,
,,3,101,211001,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 21100007",9417,2747,9417,2747,,0,0,0,0,0,0,0,0,,1,,,,10154,1190
1126,1125,1,101,211001,0,,0,113,21100007,211001,Resident_03,11180,102,,,0,0,0,"""gadgetGroupId"" : 198,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""정화 장치 가동"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",9203,2891,9203,2891,,1273,545,480001,1,,,,,,,,10154,10001,,1191
,,2,101,211001,0,,0,,,,Resident_03,,,,,0,0,6,"""type"" : ""Dialog""",9203,2741,9203,2741,,0,0,0,0,0,0,0,0,,,,,,,1192
,,3,101,211001,0,,0,,,,,,,,,0,0,0,"""gadgetGroupId"" : 199,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""이동 마법석 사용"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",9382,3124,9382,3124,,0,0,0,0,0,0,0,0,,,,,,,1193
,,4,101,211001,0,,0,,,,,,,,,0,0,7,"""worldInfoId"" : 1,
""pos"" : ""-12349, 7117""",9333,2982,9333,2982,,0,0,0,0,0,0,0,0,,,,,,,1194
1127,1126,1,101,102,0,,0,,11180,102,HardinsFollower,,,Fernel,,0,0,4,"""npcSpawnInfoId"" : 10308",-12047,9538,-12047,9538,,1136,495,911103,1,,,,,,,,10001,,10153,1195
1128,1127,1,101,102,0,,0,,10308,102,Fernel,10308,102,,,0,0,2,"""npcInfoIdList"":""20107"",
""targetName"":""거대 강철 거미"",
""totalCount"":7,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-11520,11664,-11520,11664,,1094,505,440001,2,,,,,,,,10153,10153,,1196
1129,1128,1,101,102,0,,0,,10308,102,Fernel,10309,102,ItemMerchant_01_03,,0,0,2,"""npcInfoIdList"":""20112"",
""targetName"":""거미알 파괴"",
""totalCount"":6,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-11520,11664,-11520,11664,,1366,510,911103,1,,,,,,,,10153,10169,,1197
1130,1129,1,101,102,0,,0,,10309,102,ItemMerchant_01_03,,,,,0,0,4,"""npcSpawnInfoId"" : 10308",-12047,9538,-12047,9538,,1522,530,911103,1,,,,,,,,10169,,10153,1198
,,2,101,102,0,,0,,,,Fernel,,,,,0,0,6,"""type"" : ""Dialog""",-12047,9538,-12047,9538,,0,0,0,0,0,0,0,0,,,,,,,1199
,,3,101,102,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 10306",-6221,4972,-6221,4972,,0,0,0,0,0,0,0,0,,,,,,10164,1200
1131,1130,1,101,102,0,,0,,10306,102,Officer,,,,,0,0,2,"""npcInfoIdList"":""20113"",
""targetName"":""오크 명사수"",
""totalCount"":7,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-3245,2584,-3245,2584,,1339,545,440001,2,,,,,9,,1,10164,,,1201
,,2,101,102,0,,0,,,,Officer,,,,,0,0,6,"""type"" : ""Dialog""",-3245,2584,-3245,2584,,0,0,0,0,0,0,0,0,,,,,,,1202
,,3,101,102,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 10305",-1837,713,-1837,713,,0,0,0,0,0,0,0,0,,,,,,10163,1203
1132,1131,1,101,201,0,,0,,10305,102,ArmorMerchant_01,,,,,0,0,4,"""npcSpawnInfoId"" : 20288",6766,40426,6766,40426,,1021,505,480002,1,,,,,,,,10163,,10219,1204
2001,1132,1,201,201,0,,0,,20288,201,ArmorMerchant_01,20288,201,,,0,0,2,"""npcInfoIdList"":""20201"",
""targetName"": ""붉은 털 여우"",
""totalCount"":7,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",8056,40250,8056,40250,,1196,560,490005,30,,,,,,,,10219,10219,,2001
2002,2001,1,201,201,0,,0,,20288,201,ArmorMerchant_01,20107,201,Officer,,0,0,0,"""gadgetGroupId"": 218,
""totalCount"":4,
""rewardList"": 
[{""probability"":10000,
""targetName"": ""유적 발굴단원 흔적 찾기"",
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1}]",8155,40120,8155,40120,,1196,585,400001,15,,,,,,,,10219,10210,,2002
2003,2002,1,201,201,0,,0,,20107,201,Officer,20137,201,,,0,0,2,"""npcInfoIdList"":""20214"",
""targetName"": ""숲 가시 디코르"",
""totalCount"":7,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",10862,33836,10862,33836,,1196,570,480002,1,,,,,,,,10210,10220,,2003
2004,2003,1,201,201,0,,0,,20137,201,Fernel,,,Magician_01_03,,0,0,0,"""gadgetGroupId"": 201,
""totalCount"":1,
""rewardList"": 
[{""probability"":10000,
""targetName"": ""유적 발굴단원 흔적 찾기"",
""failStringKey"" : ""QUEST_PARAM_2004_1"",
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1}]",12555,37470,12555,37470,,1196,620,480002,1,,,,,,,,10220,,,2004
,,2,201,201,0,,0,,,,Fernel,,,,,0,0,6,"""type"" : ""Dialog""",12131,37791,12131,37791,,0,0,0,0,0,0,0,0,,,,,,,2005
,,3,201,201,0,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 20209",13610,33820,13610,33820,,0,0,0,0,0,0,0,0,,,,,,10218,2006
2005,2004,1,201,201,0,,0,,20209,201,Magician_01_03,20107,201,,,0,0,3,"""npcSpawnGroupIdList"": ""100201"",
""defaultTargeting"":""false"",
""showMessage"" : ""false"",
""escort"": {
""npcSpawnInfoId"":20388
}",13660,33930,13660,33930,,1196,595,490005,30,,,,,,,,10218,10210,,2007
2006,2005,1,201,201,0,,0,,20107,201,Officer,20143,201,HardinsFollower,,0,0,5,"""destPos"":""5520, 35223""",5520,35223,5520,35223,,1196,675,440001,2,,,,,,,,10210,10001,,2008
,,2,201,201,0,,0,,,,Officer,,,,,0,0,6,"""type"" : ""Dialog""",5520,35223,5520,35223,,0,0,0,0,0,0,0,0,,,,,,,2009
,,3,201,201,0,,0,,,,,,,,,0,0,0,"""gadgetGroupId"": 202,
""totalCount"":1,
""rewardList"": 
[{""probability"":10000,
""targetName"": ""화롯불"",
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1}]",6325,37250,6325,37250,,0,0,0,0,0,0,0,0,,,,,,,2010
,,4,201,201,0,,0,,,,,,,,,0,0,0,"""gadgetGroupId"": 203,
""totalCount"":1,
""rewardList"": 
[{""probability"":10000,
""targetName"": ""불길한 망토"",
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1}]",5580,35360,5580,35360,,0,0,0,0,0,0,0,0,,,,,,,2011
,,5,201,201,0,,0,,,,,,,,,0,0,8,"""name"" : ""Crisis""",5520,35223,5520,35223,,0,0,0,0,0,0,0,0,,,,,,,2012
,,6,201,201,0,,0,201,,,,,,,,0,0,3,"""progressType"" : ""Clear"",
""npcSpawnGroupIdList"": ""100202,100203,100230,100234""",5520,35223,5520,35223,,0,0,0,0,0,0,0,0,77,,1,,,,2013
2007,2006,1,201,201,0,,0,,20143,201,HardinsFollower,20267,201,ItemMerchant_01_02,,0,0,2,"""npcInfoIdList"":""20201"",
""targetName"": ""붉은 털 여우"",
""totalCount"":7,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",2593,35268,2593,35268,,1196,585,911102,1,,,,,10,,1,10001,10221,,2014
2008,2007,1,201,201,0,,0,,20267,201,ItemMerchant_01_02,20267,201,,,0,0,2,"""npcInfoIdList"":""20214"",
""targetName"": ""숲 가시 디코르의 가시"",
""totalCount"":10,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",3470,32391,3470,32391,,1196,590,440011,2,,,,,,,,10221,10221,,2015
2009,2008,1,202,202,0,,0,,20267,201,ItemMerchant_01_02,20106,201,,,0,0,3,"""npcSpawnGroupIdList"": ""100201"",
""showMessage"" : ""false"",
""defaultTargeting"" : ""false"",
""escort"" : {
""npcSpawnInfoId"" : 20264
}",3227,31597,3227,31597,,1196,610,480002,1,,,,,,,,10221,10221,,2016
2010,2009,1,202,202,0,,0,,20106,201,ItemMerchant_01_02,20265,201,Officer,,0,0,0,"""gadgetGroupId"": 205,
""totalCount"":1,
""rewardList"": 
[{""probability"":10000,
""targetName"": ""목재 확인"",
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1}]",5180,28375,5180,28375,,1196,645,911103,1,,,,,,,,10221,10210,,2017
,,2,202,202,0,,0,,,,,,,,,0,0,0,"""gadgetGroupId"": 219,
""totalCount"":1,
""rewardList"": 
[{""probability"":10000,
""targetName"": ""목재 확인"",
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1}]",4680,28120,4680,28120,,0,0,0,0,0,0,0,0,,,,,,,2018
,,3,202,202,0,,0,,,,,,,,,0,0,0,"""gadgetGroupId"": 220,
""totalCount"":1,
""rewardList"": 
[{""probability"":10000,
""targetName"": ""목재 확인"",
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1}]",4785,27310,4785,27310,,0,0,0,0,0,0,0,0,,,,,,,2019
2011,2010,1,202,202,0,,0,,20265,201,Officer,,,,,0,0,2,"""npcInfoIdList"":""20205"",
""targetName"": ""오크 정찰병"",
""totalCount"":7,
""probability"":10000,
""minIncreaseCount"": 1,
""maxIncreaseCount"": 1",6823,24162,6823,24162,,1196,605,490005,30,,,,,9,,1,10210,,,2020
