Id,RequiredId,AchievementGroupId,Type,GroupType,Param1,TaskType,TaskCondition,CompleteNotifyType,TaskCount,RewardPoint,RewardGem,RewardAdena,RewardItemInfoId,RewardCount,RewardCountDesc,RewardIcon,AchievementIcon
40709,40708,407,3,3,9,50,AccessoryEnchantMaterial,0,2190,1240,,,480009,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40710,40709,407,3,3,10,50,AccessoryEnchantMaterial,0,2660,1560,,,480009,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40711,40710,407,3,3,11,50,AccessoryEnchantMaterial,0,3120,1920,,15000,,,,,Icon_HeroicAchievement_05
40712,40711,407,3,3,12,50,AccessoryEnchantMaterial,0,3590,2460,,,480012,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40713,40712,407,3,3,13,50,AccessoryEnchantMaterial,0,4060,2980,,,480012,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40714,40713,407,3,3,14,50,AccessoryEnchantMaterial,0,4520,3630,,28000,,,,,Icon_HeroicAchievement_05
40715,40714,407,3,3,15,50,AccessoryEnchantMaterial,0,4990,3930,,,480012,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40716,40715,407,3,3,16,50,AccessoryEnchantMaterial,0,5450,4490,,,480012,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40717,40716,407,3,3,17,50,AccessoryEnchantMaterial,0,5920,5300,,40500,,,,,Icon_HeroicAchievement_05
40718,40717,407,3,3,18,50,AccessoryEnchantMaterial,0,6390,5740,,44000,,,,,Icon_HeroicAchievement_05
40719,40718,407,3,3,19,50,AccessoryEnchantMaterial,0,6850,6400,,,480012,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40720,40719,407,3,3,20,50,AccessoryEnchantMaterial,0,7300,6800,,,480012,1,,Icon_AccLevelMaterial_01,Icon_HeroicAchievement_05
40801,,408,3,3,1,50,BlessedWeaponEnchantMaterial,0,4,40,,1000,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40802,40801,408,3,3,2,50,BlessedWeaponEnchantMaterial,0,10,70,,1500,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40803,40802,408,3,3,3,50,BlessedWeaponEnchantMaterial,0,30,140,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40804,40803,408,3,3,4,50,BlessedWeaponEnchantMaterial,0,40,200,,2500,,,,,Icon_HeroicAchievement_05
40805,40804,408,3,3,5,50,BlessedWeaponEnchantMaterial,0,70,290,,3000,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40806,40805,408,3,3,6,50,BlessedWeaponEnchantMaterial,0,90,390,,3500,,1,,Icon_GachaItem_EquipmentS,Icon_HeroicAchievement_05
40807,40806,408,3,3,7,50,BlessedWeaponEnchantMaterial,0,130,530,,5000,,,,,Icon_HeroicAchievement_05
40808,40807,408,3,3,8,50,BlessedWeaponEnchantMaterial,0,170,710,,6000,,,,,Icon_HeroicAchievement_05
40809,40808,408,3,3,9,50,BlessedWeaponEnchantMaterial,0,220,920,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40810,40809,408,3,3,10,50,BlessedWeaponEnchantMaterial,0,280,1160,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40811,40810,408,3,3,11,50,BlessedWeaponEnchantMaterial,0,350,1420,,11500,,,,,Icon_HeroicAchievement_05
40812,40811,408,3,3,12,50,BlessedWeaponEnchantMaterial,0,450,1820,,14500,,,,,Icon_HeroicAchievement_05
40813,40812,408,3,3,13,50,BlessedWeaponEnchantMaterial,0,540,2200,,17500,,,,,Icon_HeroicAchievement_05
40814,40813,408,3,3,14,50,BlessedWeaponEnchantMaterial,0,660,2680,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40815,40814,408,3,3,15,50,BlessedWeaponEnchantMaterial,0,720,2900,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40816,40815,408,3,3,16,50,BlessedWeaponEnchantMaterial,0,820,3320,,25500,,,,,Icon_HeroicAchievement_05
40817,40816,408,3,3,17,50,BlessedWeaponEnchantMaterial,0,970,3910,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40818,40817,408,3,3,18,50,BlessedWeaponEnchantMaterial,0,1050,4240,,32500,,,,,Icon_HeroicAchievement_05
40819,40818,408,3,3,19,50,BlessedWeaponEnchantMaterial,0,1170,4720,,36000,,,,,Icon_HeroicAchievement_05
40820,40819,408,3,3,20,50,BlessedWeaponEnchantMaterial,0,1250,5020,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40901,,409,3,3,1,50,BlessedArmorEnchantMaterial,0,6,40,,1000,,,,,Icon_HeroicAchievement_05
40902,40901,409,3,3,2,50,BlessedArmorEnchantMaterial,0,20,90,,1500,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40903,40902,409,3,3,3,50,BlessedArmorEnchantMaterial,0,50,190,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40904,40903,409,3,3,4,50,BlessedArmorEnchantMaterial,0,80,260,,2500,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40905,40904,409,3,3,5,50,BlessedArmorEnchantMaterial,0,120,380,,3500,,,,,Icon_HeroicAchievement_05
40906,40905,409,3,3,6,50,BlessedArmorEnchantMaterial,0,160,510,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40907,40906,409,3,3,7,50,BlessedArmorEnchantMaterial,0,230,710,,6000,,1,,Icon_GachaItem_EquipmentS,Icon_HeroicAchievement_05
40908,40907,409,3,3,8,50,BlessedArmorEnchantMaterial,0,310,950,,8000,,,,,Icon_HeroicAchievement_05
40909,40908,409,3,3,9,50,BlessedArmorEnchantMaterial,0,400,1230,,10000,,,,,Icon_HeroicAchievement_05
40910,40909,409,3,3,10,50,BlessedArmorEnchantMaterial,0,510,1560,,12500,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40911,40910,409,3,3,11,50,BlessedArmorEnchantMaterial,0,630,1910,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40912,40911,409,3,3,12,50,BlessedArmorEnchantMaterial,0,810,2440,,19000,,,,,Icon_HeroicAchievement_05
40913,40912,409,3,3,13,50,BlessedArmorEnchantMaterial,0,980,2960,,23000,,,,,Icon_HeroicAchievement_05
40914,40913,409,3,3,14,50,BlessedArmorEnchantMaterial,0,1190,3610,,28000,,,,,Icon_HeroicAchievement_05
40915,40914,409,3,3,15,50,BlessedArmorEnchantMaterial,0,1300,3910,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40916,40915,409,3,3,16,50,BlessedArmorEnchantMaterial,0,1480,4470,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40917,40916,409,3,3,17,50,BlessedArmorEnchantMaterial,0,1750,5270,,40500,,,,,Icon_HeroicAchievement_05
40918,40917,409,3,3,18,50,BlessedArmorEnchantMaterial,0,1900,5710,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
40919,40918,409,3,3,19,50,BlessedArmorEnchantMaterial,0,2110,6370,,48500,,1,,Icon_GachaItem_EquipmentS,Icon_HeroicAchievement_05
40920,40919,409,3,3,20,50,BlessedArmorEnchantMaterial,0,2250,6760,,51500,,,,,Icon_HeroicAchievement_05
41001,,410,3,3,1,50,BlessedAccessoryEnchantMaterial,0,7,40,,1000,,,,,Icon_HeroicAchievement_05
41002,41001,410,3,3,2,50,BlessedAccessoryEnchantMaterial,0,20,90,,1500,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41003,41002,410,3,3,3,50,BlessedAccessoryEnchantMaterial,0,60,190,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41004,41003,410,3,3,4,50,BlessedAccessoryEnchantMaterial,0,80,270,,3000,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41005,41004,410,3,3,5,50,BlessedAccessoryEnchantMaterial,0,130,400,,4000,,,,,Icon_HeroicAchievement_05
41006,41005,410,3,3,6,50,BlessedAccessoryEnchantMaterial,0,170,540,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41007,41006,410,3,3,7,50,BlessedAccessoryEnchantMaterial,0,240,740,,6500,,1,,Icon_GachaItem_EquipmentS,Icon_HeroicAchievement_05
41008,41007,410,3,3,8,50,BlessedAccessoryEnchantMaterial,0,330,1000,,8500,,,,,Icon_HeroicAchievement_05
41009,41008,410,3,3,9,50,BlessedAccessoryEnchantMaterial,0,430,1300,,10500,,,,,Icon_HeroicAchievement_05
41010,41009,410,3,3,10,50,BlessedAccessoryEnchantMaterial,0,540,1640,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41011,41010,410,3,3,11,50,BlessedAccessoryEnchantMaterial,0,660,2010,,16000,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41012,41011,410,3,3,12,50,BlessedAccessoryEnchantMaterial,0,850,2580,,20000,,,,,Icon_HeroicAchievement_05
41013,41012,410,3,3,13,50,BlessedAccessoryEnchantMaterial,0,1030,3130,,24500,,,,,Icon_HeroicAchievement_05
41014,41013,410,3,3,14,50,BlessedAccessoryEnchantMaterial,0,1260,3810,,29500,,,,,Icon_HeroicAchievement_05
41015,41014,410,3,3,15,50,BlessedAccessoryEnchantMaterial,0,1370,4120,,31500,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41016,41015,410,3,3,16,50,BlessedAccessoryEnchantMaterial,0,1560,4710,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41017,41016,410,3,3,17,50,BlessedAccessoryEnchantMaterial,0,1850,5560,,42500,,,,,Icon_HeroicAchievement_05
41018,41017,410,3,3,18,50,BlessedAccessoryEnchantMaterial,0,2000,6030,,46000,,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41019,41018,410,3,3,19,50,BlessedAccessoryEnchantMaterial,0,2230,6720,,51000,,,,,Icon_HeroicAchievement_05
41020,41019,410,3,3,20,50,BlessedAccessoryEnchantMaterial,0,2370,7140,,,900008,1,,Icon_Shop_Gacha_Equipment_2,Icon_HeroicAchievement_05
41101,,411,3,3,1,50,BloodCrystal,0,2,30,,1000,,,,,Icon_HeroicAchievement_05
41102,41101,411,3,3,2,50,BloodCrystal,0,40,50,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_05
41103,41102,411,3,3,3,50,BloodCrystal,0,250,120,,1500,,,,,Icon_HeroicAchievement_05
41104,41103,411,3,3,4,50,BloodCrystal,0,1500,220,,,420001,1,,Icon_Asset_Upgrade_01,Icon_HeroicAchievement_05
41105,41104,411,3,3,5,50,BloodCrystal,0,14000,300,,3000,,,,,Icon_HeroicAchievement_05
41106,41105,411,3,3,6,50,BloodCrystal,0,39000,410,,4000,,,,,Icon_HeroicAchievement_05
41107,41106,411,3,3,7,50,BloodCrystal,0,67000,600,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_05
41108,41107,411,3,3,8,50,BloodCrystal,0,98000,810,,7000,,,,,Icon_HeroicAchievement_05
41109,41108,411,3,3,9,50,BloodCrystal,0,133000,1130,,9500,,,,,Icon_HeroicAchievement_05
41110,41109,411,3,3,10,50,BloodCrystal,0,172000,1490,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_05
41111,41110,411,3,3,11,50,BloodCrystal,0,214000,1850,,14500,,,,,Icon_HeroicAchievement_05
41112,41111,411,3,3,12,50,BloodCrystal,0,259000,2210,,17500,,,,,Icon_HeroicAchievement_05
41113,41112,411,3,3,13,50,BloodCrystal,0,309000,2450,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_05
41114,41113,411,3,3,14,50,BloodCrystal,0,327000,2930,,23000,,,,,Icon_HeroicAchievement_05
41115,41114,411,3,3,15,50,BloodCrystal,0,380000,3460,,26500,,,,,Icon_HeroicAchievement_05
41116,41115,411,3,3,16,50,BloodCrystal,0,415000,3950,,30500,,,,,Icon_HeroicAchievement_05
41117,41116,411,3,3,17,50,BloodCrystal,0,451000,4630,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_05
41118,41117,411,3,3,18,50,BloodCrystal,0,486000,5550,,42500,,,,,Icon_HeroicAchievement_05
41119,41118,411,3,3,19,50,BloodCrystal,0,522000,6230,,47500,,,,,Icon_HeroicAchievement_05
41120,41119,411,3,3,20,50,BloodCrystal,0,557000,7030,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_05
41201,,412,3,3,1,50,SoulCrystal,0,10,30,,,410002,1,,Icon_EnchantScroll_02,Icon_HeroicAchievement_05
41202,41201,412,3,3,2,50,SoulCrystal,0,32,30,,,410003,1,,Icon_EnchantScroll_03,Icon_HeroicAchievement_05
41203,41202,412,3,3,3,50,SoulCrystal,0,150,30,,1000,,,,,Icon_HeroicAchievement_05
41204,41203,412,3,3,4,50,SoulCrystal,0,600,50,,,410002,1,,Icon_EnchantScroll_02,Icon_HeroicAchievement_05
41205,41204,412,3,3,5,50,SoulCrystal,0,1950,90,,1500,,,,,Icon_HeroicAchievement_05
41206,41205,412,3,3,6,50,SoulCrystal,0,5140,120,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_05
41207,41206,412,3,3,7,50,SoulCrystal,0,8800,160,,2000,,,,,Icon_HeroicAchievement_05
41208,41207,412,3,3,8,50,SoulCrystal,0,12920,250,,2500,,,,,Icon_HeroicAchievement_05
41209,41208,412,3,3,9,50,SoulCrystal,0,17510,480,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_05
41210,41209,412,3,3,10,50,SoulCrystal,0,22560,710,,6000,,,,,Icon_HeroicAchievement_05
41211,41210,412,3,3,11,50,SoulCrystal,0,28080,980,,,410001,1,,Icon_EnchantScroll_01,Icon_HeroicAchievement_05
41212,41211,412,3,3,12,50,SoulCrystal,0,34070,1280,,10500,,,,,Icon_HeroicAchievement_05
41213,41212,412,3,3,13,50,SoulCrystal,0,40520,1800,,14500,,,,,Icon_HeroicAchievement_05
41214,41213,412,3,3,14,50,SoulCrystal,0,42930,2480,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_05
41215,41214,412,3,3,15,50,SoulCrystal,0,49840,3130,,24500,,,,,Icon_HeroicAchievement_05
41216,41215,412,3,3,16,50,SoulCrystal,0,54500,3830,,29500,,,,,Icon_HeroicAchievement_05
41217,41216,412,3,3,17,50,SoulCrystal,0,59160,4530,,,900010,1,,Icon_Gacha_EnchantScroll,Icon_HeroicAchievement_05
41218,41217,412,3,3,18,50,SoulCrystal,0,63820,5230,,40000,,,,,Icon_HeroicAchievement_05
41219,41218,412,3,3,19,50,SoulCrystal,0,68480,6030,,,410001,1,,Icon_EnchantScroll_01,Icon_HeroicAchievement_05
41220,41219,412,3,3,20,50,SoulCrystal,0,73000,6880,,52500,,,,,Icon_HeroicAchievement_05
41301,,413,3,3,1,52,Elixir,0,1,30,,,910202,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
41302,41301,413,3,3,2,52,Elixir,0,5,60,,1500,,,,,Icon_HeroicAchievement_05
41303,41302,413,3,3,3,52,Elixir,0,20,100,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
41304,41303,413,3,3,4,52,Elixir,0,50,180,,2000,,,,,Icon_HeroicAchievement_05
41305,41304,413,3,3,5,52,Elixir,0,150,330,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
41306,41305,413,3,3,6,52,Elixir,0,380,480,,4500,,,,,Icon_HeroicAchievement_05
41307,41306,413,3,3,7,52,Elixir,0,640,630,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
41308,41307,413,3,3,8,52,Elixir,0,930,790,,6500,,,,,Icon_HeroicAchievement_05
41309,41308,413,3,3,9,52,Elixir,0,1250,1170,,9500,,,,,Icon_HeroicAchievement_05
41310,41309,413,3,3,10,52,Elixir,0,1590,1550,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
41311,41310,413,3,3,11,52,Elixir,0,1970,2020,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
41312,41311,413,3,3,12,52,Elixir,0,2260,2540,,20000,,,,,Icon_HeroicAchievement_05
41313,41312,413,3,3,13,52,Elixir,0,2560,3070,,24000,,,,,Icon_HeroicAchievement_05
41314,41313,413,3,3,14,52,Elixir,0,2850,3680,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
41315,41314,413,3,3,15,52,Elixir,0,3150,4290,,33000,,,,,Icon_HeroicAchievement_05
41316,41315,413,3,3,16,52,Elixir,0,3440,4900,,37500,,,,,Icon_HeroicAchievement_05
41317,41316,413,3,3,17,52,Elixir,0,3730,5580,,42500,,,,,Icon_HeroicAchievement_05
41318,41317,413,3,3,18,52,Elixir,0,4030,6270,,48000,,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
41319,41318,413,3,3,19,52,Elixir,0,4320,6950,,53000,,,,,Icon_HeroicAchievement_05
41320,41319,413,3,3,20,52,Elixir,0,4600,7640,,,900012,1,,Icon_GachaItem_Soulcrystal,Icon_HeroicAchievement_05
41401,,414,3,3,1,50,MonsterCore,0,10,30,,1000,,,,,Icon_HeroicAchievement_05
41402,41401,414,3,3,2,50,MonsterCore,0,40,730,,3000,,,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_05
41403,41402,414,3,3,3,50,MonsterCore,0,130,1090,,9000,,,,,Icon_HeroicAchievement_05
41404,41403,414,3,3,4,50,MonsterCore,0,430,1460,,12000,,,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_05
41405,41404,414,3,3,5,50,MonsterCore,0,1370,1830,,14500,,,,,Icon_HeroicAchievement_05
41406,41405,414,3,3,6,50,MonsterCore,0,3560,2190,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_05
41407,41406,414,3,3,7,50,MonsterCore,0,6030,2560,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_05
41408,41407,414,3,3,8,50,MonsterCore,0,8790,2930,,23000,,,,,Icon_HeroicAchievement_05
41409,41408,414,3,3,9,50,MonsterCore,0,11820,3290,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_05
41410,41409,414,3,3,10,50,MonsterCore,0,15130,3660,,28500,,,,,Icon_HeroicAchievement_05
41411,41410,414,3,3,11,50,MonsterCore,0,18720,4030,,31000,,,,,Icon_HeroicAchievement_05
41412,41411,414,3,3,12,50,MonsterCore,0,21520,4390,,34000,,,,,Icon_HeroicAchievement_05
41413,41412,414,3,3,13,50,MonsterCore,0,24320,4760,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_05
41414,41413,414,3,3,14,50,MonsterCore,0,27110,5130,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_05
41415,41414,414,3,3,15,50,MonsterCore,0,29910,5490,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_05
41416,41415,414,3,3,16,50,MonsterCore,0,32700,5860,,45000,,,,,Icon_HeroicAchievement_05
41417,41416,414,3,3,17,50,MonsterCore,0,35500,6230,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_05
41418,41417,414,3,3,18,50,MonsterCore,0,38300,6590,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_05
41419,41418,414,3,3,19,50,MonsterCore,0,41090,6960,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_05
41420,41419,414,3,3,20,50,MonsterCore,0,43800,7330,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_05
41601,,416,3,3,1,41,ProtectionJewel,0,2,30,,1000,,,,,Icon_HeroicAchievement_05
41602,41601,416,3,3,2,41,ProtectionJewel,0,8,60,,1000,,,,,Icon_HeroicAchievement_05
41603,41602,416,3,3,3,41,ProtectionJewel,0,18,100,,,900010,1,,Icon_Box_Scroll_01,Icon_HeroicAchievement_05
41604,41603,416,3,3,4,41,ProtectionJewel,0,32,150,,2000,,,,,Icon_HeroicAchievement_05
41605,41604,416,3,3,5,41,ProtectionJewel,0,40,190,,2000,,,,,Icon_HeroicAchievement_05
41606,41605,416,3,3,6,41,ProtectionJewel,0,60,270,,,900010,1,,Icon_Box_Scroll_01,Icon_HeroicAchievement_05
41607,41606,416,3,3,7,41,ProtectionJewel,0,80,350,,3500,,,,,Icon_HeroicAchievement_05
41608,41607,416,3,3,8,41,ProtectionJewel,0,100,430,,4000,,,,,Icon_HeroicAchievement_05
41609,41608,416,3,3,9,41,ProtectionJewel,0,200,830,,,900010,1,,Icon_Box_Scroll_01,Icon_HeroicAchievement_05
41610,41609,416,3,3,10,41,ProtectionJewel,0,300,1230,,10000,,,,,Icon_HeroicAchievement_05
41611,41610,416,3,3,11,41,ProtectionJewel,0,402,1630,,13000,,,,,Icon_HeroicAchievement_05
41612,41611,416,3,3,12,41,ProtectionJewel,0,500,2030,,16000,,,,,Icon_HeroicAchievement_05
41613,41612,416,3,3,13,41,ProtectionJewel,0,610,2470,,19500,,,,,Icon_HeroicAchievement_05
41614,41613,416,3,3,14,41,ProtectionJewel,0,700,2830,,22000,,,,,Icon_HeroicAchievement_05
41615,41614,416,3,3,15,41,ProtectionJewel,0,805,3250,,25000,,,,,Icon_HeroicAchievement_05
41616,41615,416,3,3,16,41,ProtectionJewel,0,895,3610,,,900010,1,,Icon_Box_Scroll_01,Icon_HeroicAchievement_05
41617,41616,416,3,3,17,41,ProtectionJewel,0,1102,4430,,34000,,,,,Icon_HeroicAchievement_05
41618,41617,416,3,3,18,41,ProtectionJewel,0,1305,5250,,,900010,1,,Icon_Box_Scroll_01,Icon_HeroicAchievement_05
41619,41618,416,3,3,19,41,ProtectionJewel,0,1502,6030,,,410002,1,,Icon_EnchantScroll_02,Icon_HeroicAchievement_05
41620,41619,416,3,3,20,41,ProtectionJewel,0,1700,6830,,52000,,,,,Icon_HeroicAchievement_05
41701,,417,3,3,1,41,SoulShot,0,10,30,,1000,,,,,Icon_HeroicAchievement_05
41702,41701,417,3,3,2,41,SoulShot,0,150,30,,1000,,,,,Icon_HeroicAchievement_05
41703,41702,417,3,3,3,41,SoulShot,0,720,40,,1000,,,,,Icon_HeroicAchievement_05
41704,41703,417,3,3,4,41,SoulShot,0,2160,50,,,440001,20,,Icon_HpPotion_01,Icon_HeroicAchievement_05
41705,41704,417,3,3,5,41,SoulShot,0,8100,80,,1500,,,,,Icon_HeroicAchievement_05
41706,41705,417,3,3,6,41,SoulShot,0,39500,110,,1500,,,,,Icon_HeroicAchievement_05
41707,41706,417,3,3,7,41,SoulShot,0,94200,160,,2000,,,,,Icon_HeroicAchievement_05
41708,41707,417,3,3,8,41,SoulShot,0,172200,230,,,440001,30,,Icon_HpPotion_01,Icon_HeroicAchievement_05
41709,41708,417,3,3,9,41,SoulShot,0,273500,430,,,440001,30,,Icon_HpPotion_01,Icon_HeroicAchievement_05
41710,41709,417,3,3,10,41,SoulShot,0,398100,830,,7000,,,,,Icon_HeroicAchievement_05
41711,41710,417,3,3,11,41,SoulShot,0,546000,1250,,,440001,40,,Icon_HpPotion_01,Icon_HeroicAchievement_05
41712,41711,417,3,3,12,41,SoulShot,0,717200,1670,,13500,,,,,Icon_HeroicAchievement_05
41713,41712,417,3,3,13,41,SoulShot,0,911700,2020,,,440001,40,,Icon_HpPotion_01,Icon_HeroicAchievement_05
41714,41713,417,3,3,14,41,SoulShot,0,1073030,2450,,19000,,,,,Icon_HeroicAchievement_05
41715,41714,417,3,3,15,41,SoulShot,0,1246000,2830,,,440001,50,,Icon_HpPotion_01,Icon_HeroicAchievement_05
41716,41715,417,3,3,16,41,SoulShot,0,1362500,3270,,25500,,,,,Icon_HeroicAchievement_05
41717,41716,417,3,3,17,41,SoulShot,0,1479000,3630,,,440001,50,,Icon_HpPotion_01,Icon_HeroicAchievement_05
41718,41717,417,3,3,18,41,SoulShot,0,1595500,4430,,,440001,50,,Icon_HpPotion_01,Icon_HeroicAchievement_05
41719,41718,417,3,3,19,41,SoulShot,0,1712000,5230,,40000,,,,,Icon_HeroicAchievement_05
41720,41719,417,3,3,20,41,SoulShot,0,1825000,6030,,46000,,,,,Icon_HeroicAchievement_05
41801,,418,3,3,1,41,HPPotion,0,10,30,,,440011,5,,Icon_MpPotion_01,Icon_HeroicAchievement_05
41802,41801,418,3,3,2,41,HPPotion,0,160,30,,1000,,,,,Icon_HeroicAchievement_05
41803,41802,418,3,3,3,41,HPPotion,0,1300,40,,1000,,,,,Icon_HeroicAchievement_05
41804,41803,418,3,3,4,41,HPPotion,0,5350,50,,,440011,10,,Icon_MpPotion_01,Icon_HeroicAchievement_05
41805,41804,418,3,3,5,41,HPPotion,0,17500,90,,,440011,10,,Icon_MpPotion_01,Icon_HeroicAchievement_05
41806,41805,418,3,3,6,41,HPPotion,0,46220,140,,2000,,,,,Icon_HeroicAchievement_05
41807,41806,418,3,3,7,41,HPPotion,0,79130,200,,2500,,,,,Icon_HeroicAchievement_05
41808,41807,418,3,3,8,41,HPPotion,0,116240,250,,2500,,,,,Icon_HeroicAchievement_05
41809,41808,418,3,3,9,41,HPPotion,0,157540,430,,,440011,20,,Icon_MpPotion_01,Icon_HeroicAchievement_05
41810,41809,418,3,3,10,41,HPPotion,0,203040,640,,5500,,,,,Icon_HeroicAchievement_05
41811,41810,418,3,3,11,41,HPPotion,0,252720,1240,,10000,,,,,Icon_HeroicAchievement_05
41812,41811,418,3,3,12,41,HPPotion,0,306610,1840,,,440011,20,,Icon_MpPotion_01,Icon_HeroicAchievement_05
41813,41812,418,3,3,13,41,HPPotion,0,364680,2440,,19000,,,,,Icon_HeroicAchievement_05
41814,41813,418,3,3,14,41,HPPotion,0,386290,3040,,,440011,50,,Icon_MpPotion_01,Icon_HeroicAchievement_05
41815,41814,418,3,3,15,41,HPPotion,0,448560,3640,,28000,,,,,Icon_HeroicAchievement_05
41816,41815,418,3,3,16,41,HPPotion,0,490500,4240,,,440011,50,,Icon_MpPotion_01,Icon_HeroicAchievement_05
41817,41816,418,3,3,17,41,HPPotion,0,532440,4840,,37000,,,,,Icon_HeroicAchievement_05
41818,41817,418,3,3,18,41,HPPotion,0,574380,5440,,41500,,,,,Icon_HeroicAchievement_05
41819,41818,418,3,3,19,41,HPPotion,0,616320,6040,,46000,,,,,Icon_HeroicAchievement_05
41820,41819,418,3,3,20,41,HPPotion,0,657000,6640,,,440011,50,,Icon_MpPotion_01,Icon_HeroicAchievement_05
41901,,419,3,3,1,41,MPPotion,0,5,30,,1000,,,,,Icon_HeroicAchievement_05
41902,41901,419,3,3,2,41,MPPotion,0,60,30,,,400001,10,,Icon_SoulShot_01,Icon_HeroicAchievement_05
41903,41902,419,3,3,3,41,MPPotion,0,350,30,,1000,,,,,Icon_HeroicAchievement_05
41904,41903,419,3,3,4,41,MPPotion,0,1430,50,,1000,,,,,Icon_HeroicAchievement_05
