Id,GroupId,Type,DisplayLevel,Grade,EquipmentType1,EquipmentType2,WeaponType,ArmorType,Material,GachaInfoId,SoulCrystalType,PetItemType,SummonGemGroupId,AcquirePerformanceType,AuctionSubGroupId,IconTexture,MaxStackableCount,EffectType1,EffectParam1,EffectType2,EffectParam2,EffectType3,EffectParam3,BasicOptionGroupId,AbilityInfoGroupId,SellingPrice,ProvidingExp,TotalExpForNextLevelMagnification,RequiredAdena,CoolTime,Resource,AcquireContents1,AcquireContents2,AcquireContents3,AcquireContents4,AcquireContents5,ClassType,UseType,UseLevel,MaxUseLevel,Rarity,VisualEffectId,InventoryType,BagType,LootEffect,UseClassTransfer,Usable,UseQuickSlot,GrowCode,UsableGrowCodeListString,PeriodItem,IconMarkTexture,Collabo,MultipleUseAtOnce
150023,150020,10,,4,1,12,4,3,3,,9,4,,0,205,Weapon_Bow_CycloneBow_05,1,1,1024,0,0,0,0,10502301,2,2500,,,,,"_,CycloneBow_03",1,9,,,,3,,,,0,,0,0,1,0,0,0,1,"1,102,121",,,0,0
150024,150020,10,,5,1,12,4,3,3,,9,4,,1,205,Weapon_Bow_CycloneBow_05,1,1,2106,0,0,0,0,10502401,2,12500,,,,,"_,CycloneBow_04",9,,,,,3,,,,0,,0,0,1,0,0,0,1,"1,102,121",,,0,0
150025,150020,10,,6,1,12,4,3,3,,9,4,,1,205,Weapon_Bow_CycloneBow_05,1,1,3996,0,0,0,0,10502501,2,25000,,,,,"_,CycloneBow_05",9,,,,,3,,,,0,,0,0,2,0,0,0,1,"1,102,121",,,0,0
150030,150030,10,,1,1,12,4,3,3,,9,4,,0,205,Weapon_Bow_AkatLongbow_06,1,1,71,0,0,0,0,,,50,,,,,"_,AkatLongbow_01",1,9,,,,3,,,,0,,0,0,0,0,0,0,1,"1,103,131",,,0,0
150031,150030,10,,2,1,12,4,3,3,,9,4,,0,205,Weapon_Bow_AkatLongbow_06,1,1,194,0,0,0,0,,,100,,,,,"_,AkatLongbow_01",1,9,,,,3,,,,0,,0,0,0,0,0,0,1,"1,103,131",,,0,0
150032,150030,10,,3,1,12,4,3,3,,9,4,,0,205,Weapon_Bow_AkatLongbow_06,1,1,461,0,0,0,0,10503201,,750,,,,,"_,AkatLongbow_02",1,9,,,,3,,,,0,,0,0,0,0,0,0,1,"1,103,131",,,0,0
150033,150030,10,,4,1,12,4,3,3,,9,4,,0,205,Weapon_Bow_AkatLongbow_06,1,1,1024,0,0,0,0,10503301,3,2500,,,,,"_,AkatLongbow_03",1,9,,,,3,,,,0,,0,0,1,0,0,0,1,"1,103,131",,,0,0
150034,150030,10,,5,1,12,4,3,3,,9,4,,1,205,Weapon_Bow_AkatLongbow_06,1,1,2106,0,0,0,0,10503401,3,12500,,,,,"_,AkatLongbow_04",9,,,,,3,,,,0,,0,0,1,0,0,0,1,"1,103,131",,,0,0
150035,150030,10,,6,1,12,4,3,3,,9,4,,1,205,Weapon_Bow_AkatLongbow_06,1,1,3996,0,0,0,0,10503501,3,25000,,,,,"_,AkatLongbow_05",9,,,,,3,,,,0,,0,0,2,0,0,0,1,"1,103,131",,,0,0
150043,150040,10,,4,1,12,4,3,3,,9,4,,0,205,Weapon_Bow_Jupiter_06,1,1,1254,0,0,0,0,10504301,4,2500,,,,,"_,Jupiter_03",9,,,,,3,,,,1,,0,0,1,0,0,0,1,"1,211,104,141",,,0,0
150044,150040,10,,5,1,12,4,3,3,,9,4,,1,205,Weapon_Bow_Jupiter_06,1,1,2578,0,0,0,0,10504401,4,12500,,,,,"_,Jupiter_04",9,,,,,3,,,,1,,0,0,1,0,0,0,1,"1,211,104,141",,,0,0
150045,150040,10,,6,1,12,4,3,3,,9,4,,1,205,Weapon_Bow_Jupiter_06,1,1,4893,0,0,0,0,10504501,4,25000,,,,,"_,Jupiter_05",9,,,,,3,,,,1,,0,0,2,0,0,0,1,"1,211,104,141",,,0,0
160010,160010,10,,1,1,12,5,3,3,,9,4,,0,206,Weapon_Staff_DemonStaff_05,1,2,76,0,0,0,0,,,50,,,,,DemonStaff_01,1,9,,,,4,,,,0,,0,0,0,0,0,0,1,"1,101,111",,,0,0
160011,160010,10,,2,1,12,5,3,3,,9,4,,0,206,Weapon_Staff_DemonStaff_05,1,2,207,0,0,0,0,,,100,,,,,DemonStaff_01,1,9,,,,4,,,,0,,0,0,0,0,0,0,1,"1,101,111",,,0,0
160012,160010,10,,3,1,12,5,3,3,,9,4,,0,206,Weapon_Staff_DemonStaff_05,1,2,494,0,0,0,0,10601201,,750,,,,,DemonStaff_02,1,9,,,,4,,,,0,,0,0,0,0,0,0,1,"1,101,111",,,0,0
160013,160010,10,,4,1,12,5,3,3,,9,4,,0,206,Weapon_Staff_DemonStaff_05,1,2,1097,0,0,0,0,10601301,1,2500,,,,,DemonStaff_03,1,9,,,,4,,,,0,,0,0,1,0,0,0,1,"1,101,111",,,0,0
160014,160010,10,,5,1,12,5,3,3,,9,4,,1,206,Weapon_Staff_DemonStaff_05,1,2,2256,0,0,0,0,10601401,1,12500,,,,,DemonStaff_04,9,,,,,4,,,,0,,0,0,1,0,0,0,1,"1,101,111",,,0,0
160015,160010,10,,6,1,12,5,3,3,,9,4,,1,206,Weapon_Staff_DemonStaff_05,1,2,4281,0,0,0,0,10601501,1,25000,,,,,DemonStaff_05,9,,,,,4,,,,0,,0,0,2,0,0,0,1,"1,101,111",,,0,0
160020,160020,10,,1,1,12,5,3,3,,9,4,,0,206,Weapon_Staff_LifeStaff_06,1,2,75,0,0,0,0,,,50,,,,,LifeStaff_01,1,9,,,,4,,,,0,,0,0,0,0,0,0,1,"1,102,121",,,0,0
160021,160020,10,,2,1,12,5,3,3,,9,4,,0,206,Weapon_Staff_LifeStaff_06,1,2,203,0,0,0,0,,,100,,,,,LifeStaff_01,1,9,,,,4,,,,0,,0,0,0,0,0,0,1,"1,102,121",,,0,0
160022,160020,10,,3,1,12,5,3,3,,9,4,,0,206,Weapon_Staff_LifeStaff_06,1,2,485,0,0,0,0,10602201,,750,,,,,LifeStaff_02,1,9,,,,4,,,,0,,0,0,0,0,0,0,1,"1,102,121",,,0,0
160023,160020,10,,4,1,12,5,3,3,,9,4,,0,206,Weapon_Staff_LifeStaff_06,1,2,1076,0,0,0,0,10602301,2,2500,,,,,LifeStaff_03,1,9,,,,4,,,,0,,0,0,1,0,0,0,1,"1,102,121",,,0,0
160024,160020,10,,5,1,12,5,3,3,,9,4,,1,206,Weapon_Staff_LifeStaff_06,1,2,2213,0,0,0,0,10602401,2,12500,,,,,LifeStaff_04,9,,,,,4,,,,0,,0,0,1,0,0,0,1,"1,102,121",,,0,0
160025,160020,10,,6,1,12,5,3,3,,9,4,,1,206,Weapon_Staff_LifeStaff_06,1,2,4200,0,0,0,0,10602501,2,25000,,,,,LifeStaff_05,9,,,,,4,,,,0,,0,0,2,0,0,0,1,"1,102,121",,,0,0
160030,160030,10,,1,1,12,5,3,3,,9,4,,0,206,Weapon_Staff_FlamingDragonSkull_06,1,2,73,0,0,0,0,,,50,,,,,FlamingDragonSkull_01,1,9,,,,4,,,,0,,0,0,0,0,0,0,1,"1,103,131",,,0,0
160031,160030,10,,2,1,12,5,3,3,,9,4,,0,206,Weapon_Staff_FlamingDragonSkull_06,1,2,198,0,0,0,0,,,100,,,,,FlamingDragonSkull_01,1,9,,,,4,,,,0,,0,0,0,0,0,0,1,"1,103,131",,,0,0
160032,160030,10,,3,1,12,5,3,3,,9,4,,0,206,Weapon_Staff_FlamingDragonSkull_06,1,2,471,0,0,0,0,10603201,,750,,,,,FlamingDragonSkull_02,1,9,,,,4,,,,0,,0,0,0,0,0,0,1,"1,103,131",,,0,0
160033,160030,10,,4,1,12,5,3,3,,9,4,,0,206,Weapon_Staff_FlamingDragonSkull_06,1,2,1045,0,0,0,0,10603301,3,2500,,,,,FlamingDragonSkull_03,1,9,,,,4,,,,0,,0,0,1,0,0,0,1,"1,103,131",,,0,0
160034,160030,10,,5,1,12,5,3,3,,9,4,,1,206,Weapon_Staff_FlamingDragonSkull_06,1,2,2149,0,0,0,0,10603401,3,12500,,,,,FlamingDragonSkull_04,9,,,,,4,,,,0,,0,0,1,0,0,0,1,"1,103,131",,,0,0
160035,160030,10,,6,1,12,5,3,3,,9,4,,1,206,Weapon_Staff_FlamingDragonSkull_06,1,2,4078,0,0,0,0,10603501,3,25000,,,,,FlamingDragonSkull_05,9,,,,,4,,,,0,,0,0,2,0,0,0,1,"1,103,131",,,0,0
160043,160040,10,,4,1,12,5,3,3,,9,4,,0,206,Weapon_Staff_DarkAbyss_06,1,2,1306,0,0,0,0,10604301,4,2500,,,,,DarkAbyss_03,9,,,,,4,,,,1,,0,0,1,0,0,0,1,"1,211,104,141",,,0,0
160044,160040,10,,5,1,12,5,3,3,,9,4,,1,206,Weapon_Staff_DarkAbyss_06,1,2,2686,0,0,0,0,10604401,4,12500,,,,,DarkAbyss_04,9,,,,,4,,,,1,,0,0,1,0,0,0,1,"1,211,104,141",,,0,0
160045,160040,10,,6,1,12,5,3,3,,9,4,,1,206,Weapon_Staff_DarkAbyss_06,1,2,5097,0,0,0,0,10604501,4,25000,,,,,DarkAbyss_05,9,,,,,4,,,,1,,0,0,2,0,0,0,1,"1,211,104,141",,,0,0
170014,110010,10,,1,1,12,0,3,3,,9,4,,0,9901,Weapon_Sword_SamuraiLongSword_05,1,1,69,21,8,0,0,,,50,,,,,"SamuraiLongSword_01,BlackOreShield_01",,,,,,4,,,,5,,0,0,-1,0,0,0,1,1,,,0,0
210010,210010,10,,1,0,12,6,0,0,,9,4,,0,301,Armor_Human_WolfKnights_Helmet,1,21,27,22,24,60,27,,,50,,,,,"WolfKnights,00",1,9,,,,2,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
210011,210010,10,,2,0,12,6,0,0,,9,4,,0,301,Armor_Human_WolfKnights_Helmet,1,21,74,22,66,60,76,,,100,,,,,"WolfKnights,01",1,9,,,,2,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
210012,210010,10,,3,0,12,6,0,0,,9,4,,0,301,Armor_Human_WolfKnights_Helmet,1,21,177,22,159,60,182,50101201,,750,,,,,"WolfKnights,02",1,9,,,,2,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
210013,210010,10,,4,0,12,6,0,0,,9,4,,0,301,Armor_Human_WolfKnights_Helmet,1,21,393,22,353,60,405,50101301,6,2500,,,,,"WolfKnights,03",1,9,,,,2,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
210014,210010,10,,5,0,12,6,0,0,,9,4,,1,301,Armor_Human_WolfKnights_Helmet,1,21,809,22,728,60,833,50101401,6,12500,,,,,"WolfKnights,04",9,,,,,2,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
210015,210010,10,,6,0,12,6,0,0,,9,4,,1,301,Armor_Human_WolfKnights_Helmet,1,21,1536,22,1382,60,1581,50101501,6,25000,,,,,"WolfKnights,05",9,,,,,2,,,,0,,0,1,2,0,0,0,1,"1,102,122",,,0,0
220010,220010,10,,1,2,12,6,0,0,,9,4,,0,302,Armor_Human_WolfKnights_Armor,1,21,41,22,36,58,15,,,50,,,,,"WolfKnights,00",1,9,,,,2,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
220011,220010,10,,2,2,12,6,0,0,,9,4,,0,302,Armor_Human_WolfKnights_Armor,1,21,112,22,100,58,42,,,100,,,,,"WolfKnights,01",1,9,,,,2,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
220012,220010,10,,3,2,12,6,0,0,,9,4,,0,302,Armor_Human_WolfKnights_Armor,1,21,266,22,239,58,101,20101201,,750,,,,,"WolfKnights,02",1,9,,,,2,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
220013,220010,10,,4,2,12,6,0,0,,9,4,,0,302,Armor_Human_WolfKnights_Armor,1,21,590,22,531,58,225,20101301,6,2500,,,,,"WolfKnights,03",1,9,,,,2,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
220014,220010,10,,5,2,12,6,0,0,,9,4,,1,302,Armor_Human_WolfKnights_Armor,1,21,1214,22,1092,58,463,20101401,6,12500,,,,,"WolfKnights,04",9,,,,,2,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
220015,220010,10,,6,2,12,6,0,0,,9,4,,1,302,Armor_Human_WolfKnights_Armor,1,21,2304,22,2073,58,878,20101501,6,25000,,,,,"WolfKnights,05",9,,,,,2,,,,0,,0,1,2,0,0,0,1,"1,102,122",,,0,0
230010,230010,10,,1,6,12,6,0,0,,9,4,,0,303,Armor_Human_WolfKnights_Gloves,1,21,27,22,24,58,31,,,50,,,,,"WolfKnights,00",1,9,,,,2,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
230011,230010,10,,2,6,12,6,0,0,,9,4,,0,303,Armor_Human_WolfKnights_Gloves,1,21,74,22,66,58,85,,,100,,,,,"WolfKnights,01",1,9,,,,2,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
230012,230010,10,,3,6,12,6,0,0,,9,4,,0,303,Armor_Human_WolfKnights_Gloves,1,21,177,22,159,58,203,30101201,,750,,,,,"WolfKnights,02",1,9,,,,2,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
230013,230010,10,,4,6,12,6,0,0,,9,4,,0,303,Armor_Human_WolfKnights_Gloves,1,21,393,22,353,58,450,30101301,6,2500,,,,,"WolfKnights,03",1,9,,,,2,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
230014,230010,10,,5,6,12,6,0,0,,9,4,,1,303,Armor_Human_WolfKnights_Gloves,1,21,809,22,728,58,926,30101401,6,12500,,,,,"WolfKnights,04",9,,,,,2,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
230015,230010,10,,6,6,12,6,0,0,,9,4,,1,303,Armor_Human_WolfKnights_Gloves,1,21,1536,22,1382,58,1757,30101501,6,25000,,,,,"WolfKnights,05",9,,,,,2,,,,0,,0,1,2,0,0,0,1,"1,102,122",,,0,0
240010,240010,10,,1,8,12,6,0,0,,9,4,,0,304,Armor_Human_WolfKnights_Boots,1,21,27,22,24,58,31,,,50,,,,,"WolfKnights,00",1,9,,,,2,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
240011,240010,10,,2,8,12,6,0,0,,9,4,,0,304,Armor_Human_WolfKnights_Boots,1,21,74,22,66,58,85,,,100,,,,,"WolfKnights,01",1,9,,,,2,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
240012,240010,10,,3,8,12,6,0,0,,9,4,,0,304,Armor_Human_WolfKnights_Boots,1,21,177,22,159,58,203,40101201,,750,,,,,"WolfKnights,02",1,9,,,,2,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
240013,240010,10,,4,8,12,6,0,0,,9,4,,0,304,Armor_Human_WolfKnights_Boots,1,21,393,22,353,58,450,40101301,6,2500,,,,,"WolfKnights,03",1,9,,,,2,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
240014,240010,10,,5,8,12,6,0,0,,9,4,,1,304,Armor_Human_WolfKnights_Boots,1,21,809,22,728,58,926,40101401,6,12500,,,,,"WolfKnights,04",9,,,,,2,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
240015,240010,10,,6,8,12,6,0,0,,9,4,,1,304,Armor_Human_WolfKnights_Boots,1,21,1536,22,1382,58,1757,40101501,6,25000,,,,,"WolfKnights,05",9,,,,,2,,,,0,,0,1,2,0,0,0,1,"1,102,122",,,0,0
210020,210020,10,,1,0,12,6,1,1,,9,4,,0,301,Armor_Human_Seeker_Helmet,1,21,25,22,25,60,29,,,50,,,,,"Seeker,00",1,9,,,,3,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
210021,210020,10,,2,0,12,6,1,1,,9,4,,0,301,Armor_Human_Seeker_Helmet,1,21,70,22,70,60,80,,,100,,,,,"Seeker,01",1,9,,,,3,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
210022,210020,10,,3,0,12,6,1,1,,9,4,,0,301,Armor_Human_Seeker_Helmet,1,21,168,22,168,60,192,50201201,,750,,,,,"Seeker,02",1,9,,,,3,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
210023,210020,10,,4,0,12,6,1,1,,9,4,,0,301,Armor_Human_Seeker_Helmet,1,21,373,22,373,60,427,50201301,6,2500,,,,,"Seeker,03",1,9,,,,3,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
210024,210020,10,,5,0,12,6,1,1,,9,4,,1,301,Armor_Human_Seeker_Helmet,1,21,768,22,768,60,879,50201401,6,12500,,,,,"Seeker,04",9,,,,,3,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
210025,210020,10,,6,0,12,6,1,1,,9,4,,1,301,Armor_Human_Seeker_Helmet,1,21,1459,22,1459,60,1669,50201501,6,25000,,,,,"Seeker,05",9,,,,,3,,,,0,,0,1,2,0,0,0,1,"1,102,122",,,0,0
220020,220020,10,,1,2,12,6,1,1,,9,4,,0,302,Armor_Human_Seeker_Armor,1,21,38,22,38,58,14,,,50,,,,,"Seeker,00",1,9,,,,3,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
220021,220020,10,,2,2,12,6,1,1,,9,4,,0,302,Armor_Human_Seeker_Armor,1,21,106,22,106,58,39,,,100,,,,,"Seeker,01",1,9,,,,3,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
220022,220020,10,,3,2,12,6,1,1,,9,4,,0,302,Armor_Human_Seeker_Armor,1,21,252,22,252,58,95,20201201,,750,,,,,"Seeker,02",1,9,,,,3,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
220023,220020,10,,4,2,12,6,1,1,,9,4,,0,302,Armor_Human_Seeker_Armor,1,21,560,22,560,58,213,20201301,6,2500,,,,,"Seeker,03",1,9,,,,3,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
220024,220020,10,,5,2,12,6,1,1,,9,4,,1,302,Armor_Human_Seeker_Armor,1,21,1153,22,1153,58,439,20201401,6,12500,,,,,"Seeker,04",9,,,,,3,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
220025,220020,10,,6,2,12,6,1,1,,9,4,,1,302,Armor_Human_Seeker_Armor,1,21,2188,22,2188,58,834,20201501,6,25000,,,,,"Seeker,05",9,,,,,3,,,,0,,0,1,2,0,0,0,1,"1,102,122",,,0,0
230020,230020,10,,1,6,12,6,1,1,,9,4,,0,303,Armor_Human_Seeker_Gloves,1,21,25,22,25,58,29,,,50,,,,,"Seeker,00",1,9,,,,3,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
230021,230020,10,,2,6,12,6,1,1,,9,4,,0,303,Armor_Human_Seeker_Gloves,1,21,70,22,70,58,80,,,100,,,,,"Seeker,01",1,9,,,,3,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
230022,230020,10,,3,6,12,6,1,1,,9,4,,0,303,Armor_Human_Seeker_Gloves,1,21,168,22,168,58,192,30201201,,750,,,,,"Seeker,02",1,9,,,,3,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
230023,230020,10,,4,6,12,6,1,1,,9,4,,0,303,Armor_Human_Seeker_Gloves,1,21,373,22,373,58,427,30201301,6,2500,,,,,"Seeker,03",1,9,,,,3,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
230024,230020,10,,5,6,12,6,1,1,,9,4,,1,303,Armor_Human_Seeker_Gloves,1,21,768,22,768,58,879,30201401,6,12500,,,,,"Seeker,04",9,,,,,3,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
230025,230020,10,,6,6,12,6,1,1,,9,4,,1,303,Armor_Human_Seeker_Gloves,1,21,1459,22,1459,58,1669,30201501,6,25000,,,,,"Seeker,05",9,,,,,3,,,,0,,0,1,2,0,0,0,1,"1,102,122",,,0,0
240020,240020,10,,1,8,12,6,1,1,,9,4,,0,304,Armor_Human_Seeker_Boots,1,21,25,22,25,58,29,,,50,,,,,"Seeker,00",1,9,,,,3,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
240021,240020,10,,2,8,12,6,1,1,,9,4,,0,304,Armor_Human_Seeker_Boots,1,21,70,22,70,58,80,,,100,,,,,"Seeker,01",1,9,,,,3,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
240022,240020,10,,3,8,12,6,1,1,,9,4,,0,304,Armor_Human_Seeker_Boots,1,21,168,22,168,58,192,40201201,,750,,,,,"Seeker,02",1,9,,,,3,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
240023,240020,10,,4,8,12,6,1,1,,9,4,,0,304,Armor_Human_Seeker_Boots,1,21,373,22,373,58,427,40201301,6,2500,,,,,"Seeker,03",1,9,,,,3,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
240024,240020,10,,5,8,12,6,1,1,,9,4,,1,304,Armor_Human_Seeker_Boots,1,21,768,22,768,58,879,40201401,6,12500,,,,,"Seeker,04",9,,,,,3,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
240025,240020,10,,6,8,12,6,1,1,,9,4,,1,304,Armor_Human_Seeker_Boots,1,21,1459,22,1459,58,1669,40201501,6,25000,,,,,"Seeker,05",9,,,,,3,,,,0,,0,1,2,0,0,0,1,"1,102,122",,,0,0
210030,210030,10,,1,0,12,6,2,2,,9,4,,0,301,Armor_Human_Dynasty_Helmet,1,21,24,22,27,60,31,,,50,,,,,"Dynasty,00",1,9,,,,4,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
210031,210030,10,,2,0,12,6,2,2,,9,4,,0,301,Armor_Human_Dynasty_Helmet,1,21,66,22,74,60,85,,,100,,,,,"Dynasty,01",1,9,,,,4,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
210032,210030,10,,3,0,12,6,2,2,,9,4,,0,301,Armor_Human_Dynasty_Helmet,1,21,159,22,177,60,203,50301201,,750,,,,,"Dynasty,02",1,9,,,,4,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
210033,210030,10,,4,0,12,6,2,2,,9,4,,0,301,Armor_Human_Dynasty_Helmet,1,21,353,22,393,60,450,50301301,6,2500,,,,,"Dynasty,03",1,9,,,,4,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
210034,210030,10,,5,0,12,6,2,2,,9,4,,1,301,Armor_Human_Dynasty_Helmet,1,21,728,22,809,60,926,50301401,6,12500,,,,,"Dynasty,04",9,,,,,4,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
210035,210030,10,,6,0,12,6,2,2,,9,4,,1,301,Armor_Human_Dynasty_Helmet,1,21,1382,22,1536,60,1757,50301501,6,25000,,,,,"Dynasty,05",9,,,,,4,,,,0,,0,1,2,0,0,0,1,"1,102,122",,,0,0
220030,220030,10,,1,2,12,6,2,2,,9,4,,0,302,Armor_Human_Dynasty_Armor,1,21,36,22,41,58,13,,,50,,,,,"Dynasty,00",1,9,,,,4,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
220031,220030,10,,2,2,12,6,2,2,,9,4,,0,302,Armor_Human_Dynasty_Armor,1,21,100,22,112,58,37,,,100,,,,,"Dynasty,01",1,9,,,,4,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
220032,220030,10,,3,2,12,6,2,2,,9,4,,0,302,Armor_Human_Dynasty_Armor,1,21,239,22,266,58,90,20301201,,750,,,,,"Dynasty,02",1,9,,,,4,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
220033,220030,10,,4,2,12,6,2,2,,9,4,,0,302,Armor_Human_Dynasty_Armor,1,21,531,22,590,58,202,20301301,6,2500,,,,,"Dynasty,03",1,9,,,,4,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
220034,220030,10,,5,2,12,6,2,2,,9,4,,1,302,Armor_Human_Dynasty_Armor,1,21,1092,22,1214,58,416,20301401,6,12500,,,,,"Dynasty,04",9,,,,,4,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
220035,220030,10,,6,2,12,6,2,2,,9,4,,1,302,Armor_Human_Dynasty_Armor,1,21,2073,22,2304,58,790,20301501,6,25000,,,,,"Dynasty,05",9,,,,,4,,,,0,,0,1,2,0,0,0,1,"1,102,122",,,0,0
230030,230030,10,,1,6,12,6,2,2,,9,4,,0,303,Armor_Human_Dynasty_Gloves,1,21,24,22,27,58,27,,,50,,,,,"Dynasty,00",1,9,,,,4,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
230031,230030,10,,2,6,12,6,2,2,,9,4,,0,303,Armor_Human_Dynasty_Gloves,1,21,66,22,74,58,76,,,100,,,,,"Dynasty,01",1,9,,,,4,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
230032,230030,10,,3,6,12,6,2,2,,9,4,,0,303,Armor_Human_Dynasty_Gloves,1,21,159,22,177,58,182,30301201,,750,,,,,"Dynasty,02",1,9,,,,4,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
230033,230030,10,,4,6,12,6,2,2,,9,4,,0,303,Armor_Human_Dynasty_Gloves,1,21,353,22,393,58,405,30301301,6,2500,,,,,"Dynasty,03",1,9,,,,4,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
230034,230030,10,,5,6,12,6,2,2,,9,4,,1,303,Armor_Human_Dynasty_Gloves,1,21,728,22,809,58,833,30301401,6,12500,,,,,"Dynasty,04",9,,,,,4,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
230035,230030,10,,6,6,12,6,2,2,,9,4,,1,303,Armor_Human_Dynasty_Gloves,1,21,1382,22,1536,58,1581,30301501,6,25000,,,,,"Dynasty,05",9,,,,,4,,,,0,,0,1,2,0,0,0,1,"1,102,122",,,0,0
240030,240030,10,,1,8,12,6,2,2,,9,4,,0,304,Armor_Human_Dynasty_Boots,1,21,24,22,27,58,27,,,50,,,,,"Dynasty,00",1,9,,,,4,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
240031,240030,10,,2,8,12,6,2,2,,9,4,,0,304,Armor_Human_Dynasty_Boots,1,21,66,22,74,58,76,,,100,,,,,"Dynasty,01",1,9,,,,4,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
240032,240030,10,,3,8,12,6,2,2,,9,4,,0,304,Armor_Human_Dynasty_Boots,1,21,159,22,177,58,182,40301201,,750,,,,,"Dynasty,02",1,9,,,,4,,,,0,,0,1,0,0,0,0,1,"1,102,122",,,0,0
240033,240030,10,,4,8,12,6,2,2,,9,4,,0,304,Armor_Human_Dynasty_Boots,1,21,353,22,393,58,405,40301301,6,2500,,,,,"Dynasty,03",1,9,,,,4,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
240034,240030,10,,5,8,12,6,2,2,,9,4,,1,304,Armor_Human_Dynasty_Boots,1,21,728,22,809,58,833,40301401,6,12500,,,,,"Dynasty,04",9,,,,,4,,,,0,,0,1,1,0,0,0,1,"1,102,122",,,0,0
240035,240030,10,,6,8,12,6,2,2,,9,4,,1,304,Armor_Human_Dynasty_Boots,1,21,1382,22,1536,58,1581,40301501,6,25000,,,,,"Dynasty,05",9,,,,,4,,,,0,,0,1,2,0,0,0,1,"1,102,122",,,0,0
210040,210040,10,,1,0,12,6,0,0,,9,4,,0,301,Armor_Human_Nightmare_Helmet,1,21,27,22,24,60,28,,,50,,,,,"Nightmare,00",1,9,,,,2,,,,0,,0,1,0,0,0,0,1,"1,103,132",,,0,0
