Id,GroupId,TeamId,Type,UseType,ManualControl,ControlTime,MultiControl,HitCancel,ForbidUserCancel,Radius,BPName,WorldInfoId,Visible,InitialSpawning,Period,Repeatable,LifeTime,ControlCoolingTime,MaxCount,BasePosX,BasePosY,BasePosZ,RotateP,RotateY,RotateR,SpawnRadius,TotalControlCount,ControlActionType1,ControlActionParam1,ControlActionType2,ControlActionParam2,ControlActionType3,ControlActionParam3,SiegeWarParentNpcSpawnInfoId,CollisionUnitType,CollisionUnitParam,InteractionType,InteractionAnimation,ActivateMaterial,InactivateMaterial,ControlProcessingEffect,ControlCompleteStartEffect,ControlCompleteLoopEffect,InstanceResetAfterControl,DisableSpawnVFX,ShowName,ControlImpossibleType,ControllImpossibleValueStrings
3106,3102,,10,11,0,,0,0,0,,,,0,0,,0,,,,,,,,,,,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
3107,3102,,10,11,0,,0,0,0,,,,0,0,,0,,,,,,,,,,,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
3501,3005,,10,10,1,2,0,1,0,150,BP_Buff_Colosseum_Top,14005,1,1,180,1,0,0,1,0,0,600,0,0,0,0,1,17,"""buffInfoId"":906501,""type"":""Player""",42,,42,,,6,,11,,,,,,,0,0,0,-1,
7001,7001,0,10,0,0,0,0,0,0,1,BP_Gadget_TutoArrow_02,70001,0,1,1,1,0,0,1,-2627,27,105,0,0,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
7002,7002,0,10,0,0,0,0,0,0,1,BP_Gadget_TutoArrow_01,70001,0,1,1,1,0,0,1,-1404,0,105,0,0,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
7003,7003,0,10,0,0,0,0,0,0,1,BP_Gadget_TutoArrow_02,70001,0,1,1,1,0,0,1,-9788,-444,105,0,10,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
7011,7011,0,10,0,0,0,0,0,0,1,BP_Gadget_Block_09,70001,0,1,1,1,0,0,1,-10438,110,105,0,25,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
7012,7012,0,10,0,0,0,0,0,0,1,BP_Gadget_Block_09,70001,0,1,1,1,0,0,1,-8873,-251,105,0,90,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
7013,7013,0,10,0,0,0,0,0,0,1,BP_Gadget_Block_09,70001,0,1,1,1,0,0,1,-6641,-303,105,0,90,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
7014,7013,0,10,0,0,0,0,0,0,1,BP_Gadget_Block_09,70001,0,1,1,1,0,0,1,-6641,325,105,0,90,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
7015,7013,0,10,0,0,0,0,0,0,1,BP_Gadget_Block_09,70001,0,1,1,1,0,0,1,-3114,-303,105,0,90,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
7016,7013,0,10,0,0,0,0,0,0,1,BP_Gadget_Block_09,70001,0,1,1,1,0,0,1,-3114,325,105,0,90,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
7017,7014,0,10,0,0,0,0,0,0,1,BP_Gadget_Block_09,70001,0,1,1,1,0,0,1,655,-457,105,0,90,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
7018,7014,0,10,0,0,0,0,0,0,1,BP_Gadget_Block_09,70001,0,1,1,1,0,0,1,655,465,105,0,90,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
7019,7015,0,10,0,0,0,0,0,0,1,BP_Gadget_Block_09,70001,0,1,1,1,0,0,1,-612,-457,105,0,90,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
7020,7015,0,10,0,0,0,0,0,0,1,BP_Gadget_Block_09,70001,0,1,1,1,0,0,1,-612,465,105,0,90,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
7021,7016,0,10,0,0,0,0,0,0,1,BP_Gadget_Block_09,70001,0,1,1,1,0,0,1,1221,-457,105,0,90,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
7022,7016,0,10,0,0,0,0,0,0,1,BP_Gadget_Block_09,70001,0,1,1,1,0,0,1,1221,465,105,0,90,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
30020101,300201,0,10,0,0,0,0,0,0,1,BP_Gadget_Block_09,300201,1,1,1,1,0,0,1,45470,-4389,299,0,0,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
30020301,300203,0,10,0,0,0,0,0,0,1,BP_Gadget_Block_09,300203,1,1,1,1,0,0,1,-2722,2005,1017,0,75,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
30020302,300203,0,10,0,0,0,0,0,0,1,BP_Gadget_Block_09,300203,1,1,1,1,0,0,1,304,1660,1017,0,95,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
30020501,300205,,10,0,0,0,1,1,0,0,BP_CrumaCore_Bottom,300205,1,1,1,1,0,0,1,14915,12665,345,0,0,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
30020502,300205,,10,0,0,0,1,1,0,0,BP_Gadget_Block_17,300205,1,1,1,1,0,0,1,13690,9540,340,0,0,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10101,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,14664,29355,1281,0,30,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10102,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,14639,29577,1281,0,144,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10103,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,18418,29376,1281,0,179,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10104,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,18258,31039,1281,0,94,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10105,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,18688,29871,1281,0,74,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10106,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,18415,30681,1281,0,-35,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10107,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,18299,29077,1281,0,164,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10108,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,18425,30382,1281,0,34,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10109,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,18785,30368,1281,0,64,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10110,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,17636,31630,1281,0,-70,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10111,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,18023,32033,1281,0,99,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10112,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,19154,30971,1281,0,-150,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10113,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,19513,31549,1281,0,74,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10114,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,18463,28530,1281,0,119,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10115,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,18622,28638,1281,0,-5,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10116,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,18077,28521,1281,0,114,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10117,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,16571,27979,1281,0,-90,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10118,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,17189,28112,1281,0,-165,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10119,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,15720,28215,1281,0,49,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10120,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,15457,28192,1281,0,154,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10121,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,14915,28752,1281,0,14,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10122,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,14741,30849,1281,0,-65,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10123,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,14871,31029,1281,0,119,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10124,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,15411,31627,1281,0,29,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10125,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,16720,31988,1281,0,149,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10126,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,17007,32080,1281,0,14,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10127,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,13966,29865,1281,0,119,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10128,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,14600,30245,1281,0,9,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10129,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,14966,28887,1281,0,-80,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10130,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,17542,28296,1281,0,-155,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10131,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,18302,28094,1281,0,84,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10132,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,16878,27849,1281,0,-70,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10133,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,18458,28964,1281,0,14,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10134,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,14596,28821,1281,0,14,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10135,101,10,10,2,1,2,1,0,0,50,BP_Gadget_Stone_01,1,1,1,2,1,0,0,1,19038,28707,1281,0,14,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10201,102,10,10,2,0,0,1,0,0,150,BP_Gadget_Light_01,1,0,1,1,1,0,0,1,16542,30037,1083,0,0,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10202,102,10,10,2,0,0,1,0,0,150,BP_Gadget_Light_01,1,0,1,1,1,0,0,1,-12349,7117,-413,0,0,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10301,103,10,10,2,1,4,1,0,0,150,BP_Gadget_Campfire_01,1,1,1,1,1,0,0,1,19933,28009,1281,0,0,0,0,0,42,,42,,42,,,6,,5,,,,,,,0,0,0,-1,
10401,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,22835,25738,1282,0,-95,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10402,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,22629,25005,1282,0,0,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10403,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,23573,25955,1282,0,105,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10404,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,23605,26765,1282,0,85,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10405,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,22726,27953,1282,0,95,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10406,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,23298,27576,1282,0,-90,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10407,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,22998,28185,1282,0,0,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10408,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,22405,28736,1282,0,-80,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10409,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,21093,26382,1282,0,75,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10410,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,19055,27130,1282,0,-115,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10411,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,20203,27412,1282,0,0,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10412,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,20741,28722,1282,0,70,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10413,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,17080,24870,1282,0,-85,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10414,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,19154,22625,1282,0,0,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10415,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,20109,22875,1282,0,90,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10416,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,19705,22632,1282,0,-120,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10417,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,20098,23326,1282,0,139,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10418,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,18586,22756,1282,0,109,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10419,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,17953,22703,1282,0,174,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10420,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,22436,25524,1282,0,-160,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10421,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,23037,25019,1282,0,-180,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10422,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,23472,25720,1282,0,-160,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10423,104,10,10,2,1,2,1,0,0,70,BP_Gadget_Flower_03,1,1,1,2,1,0,0,1,23110,25996,1282,0,70,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
10501,105,10,10,2,1,2,1,0,0,100,BP_Gadget_Box_12,1,0,1,1,1,0,0,1,17344,31314,1311,0,41,0,0,0,42,,42,,42,,,6,,2,,,,,,,0,0,0,-1,
10601,106,10,10,2,1,2,1,0,0,100,BP_Gadget_TearBlackRobe_01,1,0,1,1,1,0,0,1,14582,32012,1282,0,84,0,0,0,42,,42,,42,,,6,,2,,,,,,,0,0,0,-1,
10701,107,10,10,2,1,2,1,0,0,70,BP_Gadget_Bag_01,1,0,1,1,1,0,0,1,11283,33424,676,0,40,0,0,0,42,,42,,42,,,6,,2,,,,,,,0,0,0,-1,
10901,109,10,10,2,1,2,1,0,0,200,BP_Gadget_Prison_04,1,0,1,1,1,0,0,1,13091,23869,1281,0,15,0,0,0,42,,42,,42,,,6,,3,,,,,,,0,0,0,-1,
12401,124,10,10,2,1,2,1,0,0,200,BP_Gadget_Prison_06,1,0,1,1,1,0,0,1,13770,23884,1281,0,39,0,0,0,42,,42,,42,,,6,,3,,,,,,,0,0,0,-1,
12501,125,10,10,2,1,2,1,0,0,200,BP_Gadget_Prison_11,1,0,1,1,1,0,0,1,14060,24011,1281,0,10,0,0,0,42,,42,,42,,,6,,3,,,,,,,0,0,0,-1,
11101,111,10,10,2,0,0,1,0,0,0,BP_Gadget_Block_02,211000,1,1,1,1,0,0,1,4929,8256,543,0,0,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
11102,111,10,10,2,0,0,1,0,0,0,BP_Gadget_Block_02,211000,1,1,1,1,0,0,1,5656,6784,543,0,90,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
11103,111,10,10,2,0,0,1,0,0,0,BP_Gadget_Block_01,211000,1,1,1,1,0,0,1,9179,4181,833,0,0,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
11104,111,10,10,2,0,0,1,0,0,0,BP_Gadget_Block_01,211000,1,1,1,1,0,0,1,10248,3891,833,0,-45,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
11201,112,10,10,2,1,2,1,0,0,80,BP_Gadget_Lumber_02,1,1,1,1,1,0,0,1,-4338,13448,100,0,0,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
11202,112,10,10,2,1,2,1,0,0,80,BP_Gadget_Lumber_02,1,1,1,1,1,0,0,1,-6202,14086,100,0,-75,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
11203,112,10,10,2,1,2,1,0,0,80,BP_Gadget_Lumber_02,1,1,1,1,1,0,0,1,-5693,13350,100,0,-59,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
11204,112,10,10,2,1,2,1,0,0,80,BP_Gadget_Lumber_02,1,1,1,1,1,0,0,1,-7270,13532,100,0,-139,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
11205,112,10,10,2,1,2,1,0,0,80,BP_Gadget_Lumber_02,1,1,1,1,1,0,0,1,-6990,14210,100,0,-84,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
11206,112,10,10,2,1,2,1,0,0,80,BP_Gadget_Lumber_02,1,1,1,1,1,0,0,1,-5158,14637,100,0,-144,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
11207,112,10,10,2,1,2,1,0,0,80,BP_Gadget_Lumber_02,1,1,1,1,1,0,0,1,-2960,14225,100,0,125,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
11208,112,10,10,2,1,2,1,0,0,80,BP_Gadget_Lumber_02,1,1,1,1,1,0,0,1,-6354,13814,100,0,-169,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
11209,112,10,10,2,1,2,1,0,0,80,BP_Gadget_Lumber_02,1,1,1,1,1,0,0,1,-5900,12063,100,0,105,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
11210,112,10,10,2,1,2,1,0,0,80,BP_Gadget_Lumber_02,1,1,1,1,1,0,0,1,-7262,12190,100,0,35,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
11211,112,10,10,2,1,2,1,0,0,80,BP_Gadget_Lumber_02,1,1,1,1,1,0,0,1,-5774,12890,100,0,100,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
11212,112,10,10,2,1,2,1,0,0,80,BP_Gadget_Lumber_02,1,1,1,1,1,0,0,1,-7762,14264,100,0,175,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
11301,113,10,10,2,1,2,1,0,0,150,BP_Gadget_Prison_06,1,1,1,1,1,0,0,1,961,10601,100,0,-15,0,0,0,42,,42,,42,,,6,,3,,,,,,,0,0,0,-1,
12601,126,10,10,2,1,2,1,0,0,150,BP_Gadget_Prison_05,1,1,1,1,1,0,0,1,12,10657,100,0,10,0,0,0,42,,42,,42,,,6,,3,,,,,,,0,0,0,-1,
12701,127,10,10,2,1,2,1,0,0,150,BP_Gadget_Prison_04,1,1,1,1,1,0,0,1,629,10607,100,0,14,0,0,0,42,,42,,42,,,6,,3,,,,,,,0,0,0,-1,
11401,114,10,10,2,1,2,1,0,0,150,BP_Gadget_TeleportCrystal_01,1,1,1,1,1,0,0,1,12626,10213,132,0,75,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
11901,119,10,10,2,1,2,0,0,0,80,BP_Gadget_Box_08,200206,1,1,1,1,0,0,1,-15075,20301,542,0,0,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
12001,120,10,10,2,1,2,1,0,0,100,BP_Gadget_TeleportCrystal_01,200206,0,1,1,1,0,0,1,-14749,20646,542,0,0,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
12101,121,10,10,2,1,2,1,0,0,100,BP_Gadget_Box_01,1,1,1,1,1,0,0,1,5804,14232,115,0,0,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
12301,123,10,10,2,0,0,1,0,0,0,BP_Gadget_Block_01,211001,1,1,1,1,0,0,1,8201,3887,832,0,-135,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
12302,123,10,10,2,0,0,1,0,0,0,BP_Gadget_Block_01,211001,1,1,1,1,0,0,1,10207,3847,832,0,135,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
12303,123,10,10,2,0,0,1,0,0,0,BP_Gadget_Block_01,211001,1,1,1,1,0,0,1,10202,7514,543,0,90,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
12304,123,10,10,2,0,0,1,0,0,0,BP_Gadget_Block_02,211001,1,1,1,1,0,0,1,8263,8148,550,0,90,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
12305,123,10,10,2,0,0,1,0,0,0,BP_Gadget_Block_02,211001,1,1,1,1,0,0,1,9191,8701,550,0,0,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
12801,128,10,10,2,1,2,1,0,0,120,BP_Gadget_Table_02,1,1,1,1,1,0,0,1,5079,21681,196,0,0,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
12901,129,10,10,2,1,2,1,0,0,100,BP_Gadget_Box_01,1,1,1,1,1,0,0,1,4446,22833,196,0,-20,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
13001,130,10,10,2,1,2,1,0,0,100,BP_Gadget_Barrel_01,1,0,1,1,1,0,0,1,18698,31967,1281,0,40,0,0,0,42,,42,,42,,,6,,3,,,,,,,0,0,0,-1,
13101,131,10,10,2,0,0,1,0,0,200,BP_Gadget_Prison_Empty_02,299981,1,1,1,1,0,0,1,13091,23869,1281,0,15,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
13102,131,10,10,2,0,0,1,0,0,200,BP_Gadget_Prison_Empty_02,299981,1,1,1,1,0,0,1,13770,23884,1281,0,39,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
13103,131,10,10,2,0,0,1,0,0,200,BP_Gadget_Prison_Empty_02,299981,1,1,1,1,0,0,1,14060,24011,1281,0,10,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
13201,132,10,10,2,0,2,1,0,0,200,BP_Gadget_Prison_Empty_02,1,1,1,1,1,0,0,1,13091,23869,1281,0,15,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
13301,133,10,10,2,0,2,1,0,0,200,BP_Gadget_Prison_Empty_02,1,1,1,1,1,0,0,1,13770,23884,1281,0,39,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
13401,134,10,10,2,0,2,1,0,0,200,BP_Gadget_Prison_Empty_02,1,1,1,1,1,0,0,1,14060,24011,1281,0,10,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
13501,135,10,10,2,0,2,1,0,0,0,BP_Gadget_Block_14,299981,1,1,1,1,0,0,1,5506,21218,196,0,-10,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
13502,135,10,10,2,0,2,1,0,0,0,BP_Gadget_Block_14,299981,1,1,1,1,0,0,1,5506,22051,196,0,-10,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
13601,136,10,10,2,0,2,1,0,0,0,BP_Gadget_StandNpc_04,299981,1,1,1,1,0,0,1,5609,21646,196,0,0,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
13701,137,10,10,2,0,2,1,0,0,0,BP_Gadget_StandNpc_05,299981,1,1,1,1,0,0,1,5258,21489,196,0,0,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
19401,194,10,10,2,0,0,1,0,0,0,BP_Gadget_Block_09,299981,1,1,1,1,0,0,1,12518,35478,680,0,0,0,0,0,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
