Id,EffectType,EffectParamMin,EffectParamMax,EffectParamGrowth,OptionGroup
10502505,9,962,962,1,10502501
10502506,29,1039,1039,1,10502501
10502507,36,16,16,1,10502501
10502508,7,1165,1165,1,10502501
10502509,52,83,83,1,10502501
10502510,87,490,490,1,10502501
10502511,89,490,490,1,10502501
10502512,65,1,1,1,10502501
10502513,65,1,1,1,10502501
10502514,65,1,1,1,10502501
10502515,65,1,1,1,10502501
10502516,65,1,1,1,10502501
10502517,65,1,1,1,10502501
10502518,65,1,1,1,10502501
10502519,65,1,1,1,10502501
10502520,65,1,1,1,10502501
10602201,1,40,40,1,10602201
10602202,2,40,40,1,10602201
10602203,101,25,25,1,10602201
10602204,10,48,48,1,10602201
10602205,9,34,34,1,10602201
10602206,29,45,45,1,10602201
10602207,36,1,1,1,10602201
10602208,7,171,171,1,10602201
10602209,52,17,17,1,10602201
10602210,87,80,80,1,10602201
10602211,89,80,80,1,10602201
10602212,65,1,1,1,10602201
10602213,65,1,1,1,10602201
10602214,65,1,1,1,10602201
10602215,65,1,1,1,10602201
10602216,65,1,1,1,10602201
10602217,65,1,1,1,10602201
10602218,65,1,1,1,10602201
10602219,65,1,1,1,10602201
10602220,65,1,1,1,10602201
10602301,1,113,113,1,10602301
10602302,2,113,113,1,10602301
10602303,101,83,83,1,10602301
10602304,10,174,174,1,10602301
10602305,9,103,103,1,10602301
10602306,29,119,119,1,10602301
10602307,36,2,2,1,10602301
10602308,7,336,336,1,10602301
10602309,52,28,28,1,10602301
10602310,87,148,148,1,10602301
10602311,89,148,148,1,10602301
10602312,65,1,1,1,10602301
10602313,65,1,1,1,10602301
10602314,65,1,1,1,10602301
10602315,65,1,1,1,10602301
10602316,65,1,1,1,10602301
10602317,65,1,1,1,10602301
10602318,65,1,1,1,10602301
10602319,65,1,1,1,10602301
10602320,65,1,1,1,10602301
10602401,1,374,374,1,10602401
10602402,2,374,374,1,10602401
10602403,101,293,293,1,10602401
10602404,10,626,626,1,10602401
10602405,9,350,350,1,10602401
10602406,29,384,384,1,10602401
10602407,36,6,6,1,10602401
10602408,7,669,669,1,10602401
10602409,52,50,50,1,10602401
10602410,87,285,285,1,10602401
10602411,89,285,285,1,10602401
10602412,65,1,1,1,10602401
10602413,65,1,1,1,10602401
10602414,65,1,1,1,10602401
10602415,65,1,1,1,10602401
10602416,65,1,1,1,10602401
10602417,65,1,1,1,10602401
10602418,65,1,1,1,10602401
10602419,65,1,1,1,10602401
10602420,65,1,1,1,10602401
10602501,1,1019,1019,1,10602501
10602502,2,1019,1019,1,10602501
10602503,101,811,811,1,10602501
10602504,10,1743,1743,1,10602501
10602505,9,962,962,1,10602501
10602506,29,1039,1039,1,10602501
10602507,36,16,16,1,10602501
10602508,7,1165,1165,1,10602501
10602509,52,83,83,1,10602501
10602510,87,490,490,1,10602501
10602511,89,490,490,1,10602501
10602512,65,1,1,1,10602501
10602513,65,1,1,1,10602501
10602514,65,1,1,1,10602501
10602515,65,1,1,1,10602501
10602516,65,1,1,1,10602501
10602517,65,1,1,1,10602501
10602518,65,1,1,1,10602501
10602519,65,1,1,1,10602501
10602520,65,1,1,1,10602501
10103201,1,42,42,1,10103201
10103202,2,42,42,1,10103201
10103203,101,28,28,1,10103201
10103204,10,48,48,1,10103201
10103205,9,34,34,1,10103201
10103206,29,45,45,1,10103201
10103207,36,1,1,1,10103201
10103208,7,171,171,1,10103201
10103209,52,17,17,1,10103201
10103210,87,80,80,1,10103201
10103211,89,80,80,1,10103201
10103212,65,1,1,1,10103201
10103213,65,1,1,1,10103201
10103214,65,1,1,1,10103201
10103215,65,1,1,1,10103201
10103216,65,1,1,1,10103201
10103217,65,1,1,1,10103201
10103218,65,1,1,1,10103201
10103219,65,1,1,1,10103201
10103220,65,1,1,1,10103201
10103301,1,119,119,1,10103301
10103302,2,119,119,1,10103301
10103303,101,93,93,1,10103301
10103304,10,174,174,1,10103301
10103305,9,103,103,1,10103301
10103306,29,119,119,1,10103301
10103307,36,2,2,1,10103301
10103308,7,336,336,1,10103301
10103309,52,28,28,1,10103301
10103310,87,148,148,1,10103301
10103311,89,148,148,1,10103301
10103312,65,1,1,1,10103301
10103313,65,1,1,1,10103301
10103314,65,1,1,1,10103301
10103315,65,1,1,1,10103301
10103316,65,1,1,1,10103301
10103317,65,1,1,1,10103301
10103318,65,1,1,1,10103301
10103319,65,1,1,1,10103301
10103320,65,1,1,1,10103301
10103401,1,395,395,1,10103401
10103402,2,395,395,1,10103401
10103403,101,329,329,1,10103401
10103404,10,626,626,1,10103401
10103405,9,350,350,1,10103401
10103406,29,384,384,1,10103401
10103407,36,7,7,1,10103401
10103408,7,669,669,1,10103401
10103409,52,50,50,1,10103401
10103410,87,285,285,1,10103401
10103411,89,285,285,1,10103401
10103412,65,1,1,1,10103401
10103413,65,1,1,1,10103401
10103414,65,1,1,1,10103401
10103415,65,1,1,1,10103401
10103416,65,1,1,1,10103401
10103417,65,1,1,1,10103401
10103418,65,1,1,1,10103401
10103419,65,1,1,1,10103401
10103420,65,1,1,1,10103401
10103501,1,1075,1075,1,10103501
10103502,2,1075,1075,1,10103501
10103503,101,912,912,1,10103501
10103504,10,1743,1743,1,10103501
10103505,9,962,962,1,10103501
10103506,29,1039,1039,1,10103501
10103507,36,18,18,1,10103501
10103508,7,1165,1165,1,10103501
10103509,52,83,83,1,10103501
10103510,87,490,490,1,10103501
10103511,89,490,490,1,10103501
10103512,65,1,1,1,10103501
10103513,65,1,1,1,10103501
10103514,65,1,1,1,10103501
10103515,65,1,1,1,10103501
10103516,65,1,1,1,10103501
10103517,65,1,1,1,10103501
10103518,65,1,1,1,10103501
10103519,65,1,1,1,10103501
10103520,65,1,1,1,10103501
10203201,1,42,42,1,10203201
10203202,2,42,42,1,10203201
10203203,101,28,28,1,10203201
10203204,10,48,48,1,10203201
10203205,9,34,34,1,10203201
10203206,29,45,45,1,10203201
10203207,36,1,1,1,10203201
10203208,7,171,171,1,10203201
10203209,52,17,17,1,10203201
10203210,87,80,80,1,10203201
10203211,89,80,80,1,10203201
10203212,65,1,1,1,10203201
10203213,65,1,1,1,10203201
10203214,65,1,1,1,10203201
10203215,65,1,1,1,10203201
10203216,65,1,1,1,10203201
10203217,65,1,1,1,10203201
10203218,65,1,1,1,10203201
10203219,65,1,1,1,10203201
10203220,65,1,1,1,10203201
10203301,1,119,119,1,10203301
10203302,2,119,119,1,10203301
10203303,101,93,93,1,10203301
10203304,10,174,174,1,10203301
10203305,9,103,103,1,10203301
10203306,29,119,119,1,10203301
10203307,36,2,2,1,10203301
10203308,7,336,336,1,10203301
10203309,52,28,28,1,10203301
10203310,87,148,148,1,10203301
10203311,89,148,148,1,10203301
10203312,65,1,1,1,10203301
10203313,65,1,1,1,10203301
10203314,65,1,1,1,10203301
10203315,65,1,1,1,10203301
10203316,65,1,1,1,10203301
10203317,65,1,1,1,10203301
10203318,65,1,1,1,10203301
10203319,65,1,1,1,10203301
10203320,65,1,1,1,10203301
10203401,1,395,395,1,10203401
10203402,2,395,395,1,10203401
10203403,101,329,329,1,10203401
10203404,10,626,626,1,10203401
10203405,9,350,350,1,10203401
10203406,29,384,384,1,10203401
10203407,36,7,7,1,10203401
10203408,7,669,669,1,10203401
10203409,52,50,50,1,10203401
10203410,87,285,285,1,10203401
10203411,89,285,285,1,10203401
10203412,65,1,1,1,10203401
10203413,65,1,1,1,10203401
10203414,65,1,1,1,10203401
10203415,65,1,1,1,10203401
10203416,65,1,1,1,10203401
10203417,65,1,1,1,10203401
10203418,65,1,1,1,10203401
10203419,65,1,1,1,10203401
10203420,65,1,1,1,10203401
10203501,1,1075,1075,1,10203501
10203502,2,1075,1075,1,10203501
10203503,101,912,912,1,10203501
10203504,10,1743,1743,1,10203501
10203505,9,962,962,1,10203501
10203506,29,1039,1039,1,10203501
10203507,36,18,18,1,10203501
10203508,7,1165,1165,1,10203501
10203509,52,83,83,1,10203501
10203510,87,490,490,1,10203501
10203511,89,490,490,1,10203501
10203512,65,1,1,1,10203501
10203513,65,1,1,1,10203501
10203514,65,1,1,1,10203501
10203515,65,1,1,1,10203501
10203516,65,1,1,1,10203501
10203517,65,1,1,1,10203501
10203518,65,1,1,1,10203501
10203519,65,1,1,1,10203501
10203520,65,1,1,1,10203501
10303201,1,42,42,1,10303201
10303202,2,42,42,1,10303201
10303203,101,28,28,1,10303201
10303204,10,48,48,1,10303201
10303205,9,34,34,1,10303201
10303206,29,45,45,1,10303201
10303207,36,1,1,1,10303201
10303208,7,171,171,1,10303201
10303209,52,17,17,1,10303201
10303210,87,80,80,1,10303201
10303211,89,80,80,1,10303201
10303212,65,1,1,1,10303201
10303213,65,1,1,1,10303201
10303214,65,1,1,1,10303201
10303215,65,1,1,1,10303201
10303216,65,1,1,1,10303201
10303217,65,1,1,1,10303201
10303218,65,1,1,1,10303201
10303219,65,1,1,1,10303201
10303220,65,1,1,1,10303201
10303301,1,119,119,1,10303301
10303302,2,119,119,1,10303301
10303303,101,93,93,1,10303301
10303304,10,174,174,1,10303301
10303305,9,103,103,1,10303301
10303306,29,119,119,1,10303301
10303307,36,2,2,1,10303301
10303308,7,336,336,1,10303301
10303309,52,28,28,1,10303301
10303310,87,148,148,1,10303301
10303311,89,148,148,1,10303301
10303312,65,1,1,1,10303301
10303313,65,1,1,1,10303301
10303314,65,1,1,1,10303301
10303315,65,1,1,1,10303301
10303316,65,1,1,1,10303301
10303317,65,1,1,1,10303301
10303318,65,1,1,1,10303301
10303319,65,1,1,1,10303301
10303320,65,1,1,1,10303301
10303401,1,395,395,1,10303401
10303402,2,395,395,1,10303401
10303403,101,329,329,1,10303401
10303404,10,626,626,1,10303401
10303405,9,350,350,1,10303401
10303406,29,384,384,1,10303401
10303407,36,7,7,1,10303401
10303408,7,669,669,1,10303401
10303409,52,50,50,1,10303401
10303410,87,285,285,1,10303401
10303411,89,285,285,1,10303401
10303412,65,1,1,1,10303401
10303413,65,1,1,1,10303401
10303414,65,1,1,1,10303401
10303415,65,1,1,1,10303401
10303416,65,1,1,1,10303401
10303417,65,1,1,1,10303401
10303418,65,1,1,1,10303401
10303419,65,1,1,1,10303401
10303420,65,1,1,1,10303401
10303501,1,1075,1075,1,10303501
10303502,2,1075,1075,1,10303501
10303503,101,912,912,1,10303501
10303504,10,1743,1743,1,10303501
10303505,9,962,962,1,10303501
10303506,29,1039,1039,1,10303501
10303507,36,18,18,1,10303501
10303508,7,1165,1165,1,10303501
10303509,52,83,83,1,10303501
10303510,87,490,490,1,10303501
10303511,89,490,490,1,10303501
10303512,65,1,1,1,10303501
10303513,65,1,1,1,10303501
10303514,65,1,1,1,10303501
10303515,65,1,1,1,10303501
10303516,65,1,1,1,10303501
10303517,65,1,1,1,10303501
10303518,65,1,1,1,10303501
10303519,65,1,1,1,10303501
10303520,65,1,1,1,10303501
10403201,1,42,42,1,10403201
10403202,2,42,42,1,10403201
10403203,101,28,28,1,10403201
10403204,10,48,48,1,10403201
10403205,9,34,34,1,10403201
10403206,29,45,45,1,10403201
10403207,36,1,1,1,10403201
10403208,7,171,171,1,10403201
10403209,52,17,17,1,10403201
10403210,87,80,80,1,10403201
10403211,89,80,80,1,10403201
10403212,65,1,1,1,10403201
10403213,65,1,1,1,10403201
10403214,65,1,1,1,10403201
10403215,65,1,1,1,10403201
10403216,65,1,1,1,10403201
10403217,65,1,1,1,10403201
10403218,65,1,1,1,10403201
10403219,65,1,1,1,10403201
10403220,65,1,1,1,10403201
10403301,1,119,119,1,10403301
10403302,2,119,119,1,10403301
10403303,101,93,93,1,10403301
10403304,10,174,174,1,10403301
10403305,9,103,103,1,10403301
10403306,29,119,119,1,10403301
10403307,36,2,2,1,10403301
10403308,7,336,336,1,10403301
10403309,52,28,28,1,10403301
10403310,87,148,148,1,10403301
10403311,89,148,148,1,10403301
10403312,65,1,1,1,10403301
10403313,65,1,1,1,10403301
10403314,65,1,1,1,10403301
10403315,65,1,1,1,10403301
10403316,65,1,1,1,10403301
10403317,65,1,1,1,10403301
10403318,65,1,1,1,10403301
10403319,65,1,1,1,10403301
10403320,65,1,1,1,10403301
10403401,1,395,395,1,10403401
10403402,2,395,395,1,10403401
10403403,101,329,329,1,10403401
10403404,10,626,626,1,10403401
10403405,9,350,350,1,10403401
10403406,29,384,384,1,10403401
10403407,36,7,7,1,10403401
10403408,7,669,669,1,10403401
10403409,52,50,50,1,10403401
10403410,87,285,285,1,10403401
10403411,89,285,285,1,10403401
10403412,65,1,1,1,10403401
10403413,65,1,1,1,10403401
10403414,65,1,1,1,10403401
10403415,65,1,1,1,10403401
10403416,65,1,1,1,10403401
10403417,65,1,1,1,10403401
10403418,65,1,1,1,10403401
10403419,65,1,1,1,10403401
10403420,65,1,1,1,10403401
10403501,1,1075,1075,1,10403501
10403502,2,1075,1075,1,10403501
10403503,101,912,912,1,10403501
10403504,10,1743,1743,1,10403501
10403505,9,962,962,1,10403501
10403506,29,1039,1039,1,10403501
10403507,36,18,18,1,10403501
10403508,7,1165,1165,1,10403501
10403509,52,83,83,1,10403501
10403510,87,490,490,1,10403501
10403511,89,490,490,1,10403501
10403512,65,1,1,1,10403501
10403513,65,1,1,1,10403501
10403514,65,1,1,1,10403501
10403515,65,1,1,1,10403501
10403516,65,1,1,1,10403501
10403517,65,1,1,1,10403501
10403518,65,1,1,1,10403501
10403519,65,1,1,1,10403501
10403520,65,1,1,1,10403501
10503201,1,42,42,1,10503201
10503202,2,42,42,1,10503201
10503203,101,28,28,1,10503201
10503204,10,48,48,1,10503201
10503205,9,34,34,1,10503201
10503206,29,45,45,1,10503201
10503207,36,1,1,1,10503201
10503208,7,171,171,1,10503201
10503209,52,17,17,1,10503201
10503210,87,80,80,1,10503201
10503211,89,80,80,1,10503201
10503212,65,1,1,1,10503201
10503213,65,1,1,1,10503201
10503214,65,1,1,1,10503201
10503215,65,1,1,1,10503201
10503216,65,1,1,1,10503201
10503217,65,1,1,1,10503201
10503218,65,1,1,1,10503201
10503219,65,1,1,1,10503201
10503220,65,1,1,1,10503201
10503301,1,119,119,1,10503301
10503302,2,119,119,1,10503301
10503303,101,93,93,1,10503301
10503304,10,174,174,1,10503301
10503305,9,103,103,1,10503301
10503306,29,119,119,1,10503301
10503307,36,2,2,1,10503301
10503308,7,336,336,1,10503301
10503309,52,28,28,1,10503301
10503310,87,148,148,1,10503301
10503311,89,148,148,1,10503301
10503312,65,1,1,1,10503301
10503313,65,1,1,1,10503301
10503314,65,1,1,1,10503301
10503315,65,1,1,1,10503301
10503316,65,1,1,1,10503301
10503317,65,1,1,1,10503301
10503318,65,1,1,1,10503301
10503319,65,1,1,1,10503301
10503320,65,1,1,1,10503301
10503401,1,395,395,1,10503401
10503402,2,395,395,1,10503401
10503403,101,329,329,1,10503401
10503404,10,626,626,1,10503401
10503405,9,350,350,1,10503401
10503406,29,384,384,1,10503401
10503407,36,7,7,1,10503401
10503408,7,669,669,1,10503401
10503409,52,50,50,1,10503401
10503410,87,285,285,1,10503401
10503411,89,285,285,1,10503401
10503412,65,1,1,1,10503401
10503413,65,1,1,1,10503401
10503414,65,1,1,1,10503401
10503415,65,1,1,1,10503401
10503416,65,1,1,1,10503401
10503417,65,1,1,1,10503401
10503418,65,1,1,1,10503401
10503419,65,1,1,1,10503401
10503420,65,1,1,1,10503401
10503501,1,1075,1075,1,10503501
10503502,2,1075,1075,1,10503501
10503503,101,912,912,1,10503501
10503504,10,1743,1743,1,10503501
10503505,9,962,962,1,10503501
10503506,29,1039,1039,1,10503501
10503507,36,18,18,1,10503501
10503508,7,1165,1165,1,10503501
10503509,52,83,83,1,10503501
10503510,87,490,490,1,10503501
10503511,89,490,490,1,10503501
10503512,65,1,1,1,10503501
10503513,65,1,1,1,10503501
10503514,65,1,1,1,10503501
10503515,65,1,1,1,10503501
10503516,65,1,1,1,10503501
10503517,65,1,1,1,10503501
10503518,65,1,1,1,10503501
10503519,65,1,1,1,10503501
10503520,65,1,1,1,10503501
10603201,1,42,42,1,10603201
10603202,2,42,42,1,10603201
10603203,101,28,28,1,10603201
10603204,10,48,48,1,10603201
10603205,9,34,34,1,10603201
10603206,29,45,45,1,10603201
10603207,36,1,1,1,10603201
10603208,7,171,171,1,10603201
10603209,52,17,17,1,10603201
10603210,87,80,80,1,10603201
10603211,89,80,80,1,10603201
10603212,65,1,1,1,10603201
10603213,65,1,1,1,10603201
10603214,65,1,1,1,10603201
10603215,65,1,1,1,10603201
10603216,65,1,1,1,10603201
10603217,65,1,1,1,10603201
10603218,65,1,1,1,10603201
10603219,65,1,1,1,10603201
10603220,65,1,1,1,10603201
10603301,1,119,119,1,10603301
10603302,2,119,119,1,10603301
10603303,101,93,93,1,10603301
10603304,10,174,174,1,10603301
10603305,9,103,103,1,10603301
10603306,29,119,119,1,10603301
10603307,36,2,2,1,10603301
10603308,7,336,336,1,10603301
10603309,52,28,28,1,10603301
10603310,87,148,148,1,10603301
10603311,89,148,148,1,10603301
10603312,65,1,1,1,10603301
10603313,65,1,1,1,10603301
10603314,65,1,1,1,10603301
10603315,65,1,1,1,10603301
10603316,65,1,1,1,10603301
10603317,65,1,1,1,10603301
10603318,65,1,1,1,10603301
10603319,65,1,1,1,10603301
10603320,65,1,1,1,10603301
10603401,1,395,395,1,10603401
10603402,2,395,395,1,10603401
10603403,101,329,329,1,10603401
10603404,10,626,626,1,10603401
10603405,9,350,350,1,10603401
10603406,29,384,384,1,10603401
10603407,36,7,7,1,10603401
10603408,7,669,669,1,10603401
10603409,52,50,50,1,10603401
10603410,87,285,285,1,10603401
10603411,89,285,285,1,10603401
10603412,65,1,1,1,10603401
10603413,65,1,1,1,10603401
10603414,65,1,1,1,10603401
10603415,65,1,1,1,10603401
10603416,65,1,1,1,10603401
10603417,65,1,1,1,10603401
10603418,65,1,1,1,10603401
10603419,65,1,1,1,10603401
10603420,65,1,1,1,10603401
10603501,1,1075,1075,1,10603501
10603502,2,1075,1075,1,10603501
10603503,101,912,912,1,10603501
10603504,10,1743,1743,1,10603501
10603505,9,962,962,1,10603501
10603506,29,1039,1039,1,10603501
10603507,36,18,18,1,10603501
10603508,7,1165,1165,1,10603501
10603509,52,83,83,1,10603501
10603510,87,490,490,1,10603501
10603511,89,490,490,1,10603501
10603512,65,1,1,1,10603501
10603513,65,1,1,1,10603501
10603514,65,1,1,1,10603501
10603515,65,1,1,1,10603501
10603516,65,1,1,1,10603501
10603517,65,1,1,1,10603501
10603518,65,1,1,1,10603501
10603519,65,1,1,1,10603501
10603520,65,1,1,1,10603501
10104201,1,44,44,1,10104201
10104202,2,44,44,1,10104201
10104203,101,31,31,1,10104201
10104204,10,53,53,1,10104201
10104205,9,38,38,1,10104201
10104206,29,50,50,1,10104201
10104207,36,1,1,1,10104201
10104208,7,190,190,1,10104201
10104209,52,22,22,1,10104201
10104210,87,89,89,1,10104201
10104211,89,89,89,1,10104201
10104212,65,1,1,1,10104201
10104213,65,1,1,1,10104201
10104214,65,1,1,1,10104201
10104215,65,1,1,1,10104201
10104216,65,1,1,1,10104201
10104217,65,1,1,1,10104201
10104218,65,1,1,1,10104201
10104219,65,1,1,1,10104201
10104220,65,1,1,1,10104201
10104301,1,125,125,1,10104301
10104302,2,125,125,1,10104301
10104303,101,104,104,1,10104301
10104304,10,193,193,1,10104301
10104305,9,115,115,1,10104301
10104306,29,133,133,1,10104301
10104307,36,2,2,1,10104301
10104308,7,374,374,1,10104301
10104309,52,35,35,1,10104301
10104310,87,165,165,1,10104301
10104311,89,165,165,1,10104301
10104312,65,1,1,1,10104301
10104313,65,1,1,1,10104301
10104314,65,1,1,1,10104301
10104315,65,1,1,1,10104301
10104316,65,1,1,1,10104301
10104317,65,1,1,1,10104301
10104318,65,1,1,1,10104301
10104319,65,1,1,1,10104301
10104320,65,1,1,1,10104301
10104401,1,415,415,1,10104401
10104402,2,415,415,1,10104401
10104403,101,366,366,1,10104401
10104404,10,695,695,1,10104401
10104405,9,389,389,1,10104401
10104406,29,427,427,1,10104401
10104407,36,8,8,1,10104401
10104408,7,743,743,1,10104401
10104409,52,63,63,1,10104401
10104410,87,316,316,1,10104401
10104411,89,316,316,1,10104401
10104412,65,1,1,1,10104401
10104413,65,1,1,1,10104401
10104414,65,1,1,1,10104401
10104415,65,1,1,1,10104401
10104416,65,1,1,1,10104401
10104417,65,1,1,1,10104401
10104418,65,1,1,1,10104401
10104419,65,1,1,1,10104401
10104420,65,1,1,1,10104401
10104501,1,1132,1132,1,10104501
10104502,2,1132,1132,1,10104501
10104503,101,1014,1014,1,10104501
10104504,10,1936,1936,1,10104501
10104505,9,1069,1069,1,10104501
10104506,29,1154,1154,1,10104501
10104507,36,20,20,1,10104501
10104508,7,1295,1295,1,10104501
10104509,52,104,104,1,10104501
10104510,87,544,544,1,10104501
10104511,89,544,544,1,10104501
10104512,65,1,1,1,10104501
10104513,65,1,1,1,10104501
10104514,65,1,1,1,10104501
10104515,65,1,1,1,10104501
10104516,65,1,1,1,10104501
10104517,65,1,1,1,10104501
10104518,65,1,1,1,10104501
10104519,65,1,1,1,10104501
10104520,65,1,1,1,10104501
10204201,1,44,44,1,10204201
10204202,2,44,44,1,10204201
10204203,101,31,31,1,10204201
10204204,10,53,53,1,10204201
10204205,9,38,38,1,10204201
10204206,29,50,50,1,10204201
10204207,36,1,1,1,10204201
10204208,7,190,190,1,10204201
10204209,52,22,22,1,10204201
10204210,87,89,89,1,10204201
10204211,89,89,89,1,10204201
10204212,65,1,1,1,10204201
10204213,65,1,1,1,10204201
10204214,65,1,1,1,10204201
10204215,65,1,1,1,10204201
10204216,65,1,1,1,10204201
10204217,65,1,1,1,10204201
10204218,65,1,1,1,10204201
10204219,65,1,1,1,10204201
10204220,65,1,1,1,10204201
10204301,1,125,125,1,10204301
10204302,2,125,125,1,10204301
10204303,101,104,104,1,10204301
10204304,10,193,193,1,10204301
10204305,9,115,115,1,10204301
10204306,29,133,133,1,10204301
10204307,36,2,2,1,10204301
10204308,7,374,374,1,10204301
10204309,52,35,35,1,10204301
10204310,87,165,165,1,10204301
10204311,89,165,165,1,10204301
10204312,65,1,1,1,10204301
10204313,65,1,1,1,10204301
10204314,65,1,1,1,10204301
10204315,65,1,1,1,10204301
10204316,65,1,1,1,10204301
10204317,65,1,1,1,10204301
10204318,65,1,1,1,10204301
10204319,65,1,1,1,10204301
10204320,65,1,1,1,10204301
10204401,1,415,415,1,10204401
10204402,2,415,415,1,10204401
10204403,101,366,366,1,10204401
10204404,10,695,695,1,10204401
10204405,9,389,389,1,10204401
10204406,29,427,427,1,10204401
10204407,36,8,8,1,10204401
10204408,7,743,743,1,10204401
