ItemType,ItemGrade,EquipmentType,WeaponType,Level,EnchantEfficiency,SuccessRate,SuccessRateBless,FailurePenalty,RequiredAdena,RequiredProtectionJewel,RequiredEnchantScroll
Equipment,UR,Gloves,,4,20,8000,8000,1,900,1,1
Equipment,UR,Gloves,,5,28,7000,7000,1,4200,2,2
Equipment,UR,Gloves,,6,36,6000,6000,1,4200,2,2
Equipment,UR,Gloves,,7,44,5000,5000,1,4200,3,2
Equipment,UR,Gloves,,8,52,4500,4500,1,4200,3,2
Equipment,UR,Gloves,,9,60,4500,4500,1,4200,4,2
Equipment,UR,Gloves,,10,70,4500,4500,0,8400,4,3
Equipment,UR,Gloves,,11,80,4500,4500,1,8400,5,3
Equipment,UR,Gloves,,12,90,4500,4500,1,8400,5,3
Equipment,UR,Gloves,,13,100,4000,4000,1,8400,6,3
Equipment,UR,Gloves,,14,110,4000,4000,1,8400,6,3
Equipment,UR,Gloves,,15,122,4000,4000,1,8400,7,4
Equipment,UR,Gloves,,16,134,4000,4000,1,16700,7,4
Equipment,UR,Gloves,,17,146,4000,4000,1,16700,8,4
Equipment,UR,Gloves,,18,158,3500,3500,1,16700,8,4
Equipment,UR,Gloves,,19,170,3500,3500,1,16700,9,4
Equipment,UR,Gloves,,20,185,3500,3500,0,16700,9,5
Equipment,UR,Gloves,,21,200,3500,3500,1,16700,10,5
Equipment,UR,Gloves,,22,215,3500,3500,1,16700,10,5
Equipment,UR,Gloves,,23,230,3000,3000,1,16700,11,5
Equipment,UR,Gloves,,24,245,3000,3000,1,16700,11,5
Equipment,UR,Gloves,,25,265,3000,3000,1,16700,12,6
Equipment,UR,Gloves,,26,285,3000,3000,1,25000,12,6
Equipment,UR,Gloves,,27,305,3000,3000,1,25000,13,6
Equipment,UR,Gloves,,28,325,2500,2500,1,25000,13,6
Equipment,UR,Gloves,,29,345,2500,2500,1,41700,14,6
Equipment,UR,Gloves,,30,370,,,,,,
Equipment,UR,Boots,,0,0,10000,10000,0,900,0,1
Equipment,UR,Boots,,1,5,10000,10000,0,900,0,1
Equipment,UR,Boots,,2,10,10000,10000,0,900,0,1
Equipment,UR,Boots,,3,15,9000,9000,1,900,1,1
Equipment,UR,Boots,,4,20,8000,8000,1,900,1,1
Equipment,UR,Boots,,5,28,7000,7000,1,4200,2,2
Equipment,UR,Boots,,6,36,6000,6000,1,4200,2,2
Equipment,UR,Boots,,7,44,5000,5000,1,4200,3,2
Equipment,UR,Boots,,8,52,4500,4500,1,4200,3,2
Equipment,UR,Boots,,9,60,4500,4500,1,4200,4,2
Equipment,UR,Boots,,10,70,4500,4500,0,8400,4,3
Equipment,UR,Boots,,11,80,4500,4500,1,8400,5,3
Equipment,UR,Boots,,12,90,4500,4500,1,8400,5,3
Equipment,UR,Boots,,13,100,4000,4000,1,8400,6,3
Equipment,UR,Boots,,14,110,4000,4000,1,8400,6,3
Equipment,UR,Boots,,15,122,4000,4000,1,8400,7,4
Equipment,UR,Boots,,16,134,4000,4000,1,16700,7,4
Equipment,UR,Boots,,17,146,4000,4000,1,16700,8,4
Equipment,UR,Boots,,18,158,3500,3500,1,16700,8,4
Equipment,UR,Boots,,19,170,3500,3500,1,16700,9,4
Equipment,UR,Boots,,20,185,3500,3500,0,16700,9,5
Equipment,UR,Boots,,21,200,3500,3500,1,16700,10,5
Equipment,UR,Boots,,22,215,3500,3500,1,16700,10,5
Equipment,UR,Boots,,23,230,3000,3000,1,16700,11,5
Equipment,UR,Boots,,24,245,3000,3000,1,16700,11,5
Equipment,UR,Boots,,25,265,3000,3000,1,16700,12,6
Equipment,UR,Boots,,26,285,3000,3000,1,25000,12,6
Equipment,UR,Boots,,27,305,3000,3000,1,25000,13,6
Equipment,UR,Boots,,28,325,2500,2500,1,25000,13,6
Equipment,UR,Boots,,29,345,2500,2500,1,41700,14,6
Equipment,UR,Boots,,30,370,,,,,,
Equipment,UR,Helmet,,0,0,10000,10000,0,900,0,1
Equipment,UR,Helmet,,1,5,10000,10000,0,900,0,1
Equipment,UR,Helmet,,2,10,10000,10000,0,900,0,1
Equipment,UR,Helmet,,3,15,9000,9000,1,900,1,1
Equipment,UR,Helmet,,4,20,8000,8000,1,900,1,1
Equipment,UR,Helmet,,5,28,7000,7000,1,4200,2,2
Equipment,UR,Helmet,,6,36,6000,6000,1,4200,2,2
Equipment,UR,Helmet,,7,44,5000,5000,1,4200,3,2
Equipment,UR,Helmet,,8,52,4500,4500,1,4200,3,2
Equipment,UR,Helmet,,9,60,4500,4500,1,4200,4,2
Equipment,UR,Helmet,,10,70,4500,4500,0,8400,4,3
Equipment,UR,Helmet,,11,80,4500,4500,1,8400,5,3
Equipment,UR,Helmet,,12,90,4500,4500,1,8400,5,3
Equipment,UR,Helmet,,13,100,4000,4000,1,8400,6,3
Equipment,UR,Helmet,,14,110,4000,4000,1,8400,6,3
Equipment,UR,Helmet,,15,122,4000,4000,1,8400,7,4
Equipment,UR,Helmet,,16,134,4000,4000,1,16700,7,4
Equipment,UR,Helmet,,17,146,4000,4000,1,16700,8,4
Equipment,UR,Helmet,,18,158,3500,3500,1,16700,8,4
Equipment,UR,Helmet,,19,170,3500,3500,1,16700,9,4
Equipment,UR,Helmet,,20,185,3500,3500,0,16700,9,5
Equipment,UR,Helmet,,21,200,3500,3500,1,16700,10,5
Equipment,UR,Helmet,,22,215,3500,3500,1,16700,10,5
Equipment,UR,Helmet,,23,230,3000,3000,1,16700,11,5
Equipment,UR,Helmet,,24,245,3000,3000,1,16700,11,5
Equipment,UR,Helmet,,25,265,3000,3000,1,16700,12,6
Equipment,UR,Helmet,,26,285,3000,3000,1,25000,12,6
Equipment,UR,Helmet,,27,305,3000,3000,1,25000,13,6
Equipment,UR,Helmet,,28,325,2500,2500,1,25000,13,6
Equipment,UR,Helmet,,29,345,2500,2500,1,41700,14,6
Equipment,UR,Helmet,,30,370,,,,,,
Equipment,UR,Ring1,,0,0,10000,10000,0,900,0,1
Equipment,UR,Ring1,,1,5,10000,10000,0,900,0,1
Equipment,UR,Ring1,,2,10,10000,10000,0,900,0,1
Equipment,UR,Ring1,,3,15,9000,9000,1,900,1,1
Equipment,UR,Ring1,,4,20,8000,8000,1,900,1,1
Equipment,UR,Ring1,,5,28,7000,7000,1,4200,2,2
Equipment,UR,Ring1,,6,36,6000,6000,1,4200,2,2
Equipment,UR,Ring1,,7,44,5000,5000,1,4200,3,2
Equipment,UR,Ring1,,8,52,4500,4500,1,4200,3,2
Equipment,UR,Ring1,,9,60,4500,4500,1,4200,4,2
Equipment,UR,Ring1,,10,70,4500,4500,0,8400,4,3
Equipment,UR,Ring1,,11,80,4500,4500,1,8400,5,3
Equipment,UR,Ring1,,12,90,4500,4500,1,8400,5,3
Equipment,UR,Ring1,,13,100,4000,4000,1,8400,6,3
Equipment,UR,Ring1,,14,110,4000,4000,1,8400,6,3
Equipment,UR,Ring1,,15,122,4000,4000,1,8400,7,4
Equipment,UR,Ring1,,16,134,4000,4000,1,16700,7,4
Equipment,UR,Ring1,,17,146,4000,4000,1,16700,8,4
Equipment,UR,Ring1,,18,158,3500,3500,1,16700,8,4
Equipment,UR,Ring1,,19,170,3500,3500,1,16700,9,4
Equipment,UR,Ring1,,20,185,3500,3500,0,16700,9,5
Equipment,UR,Ring1,,21,200,3500,3500,1,16700,10,5
Equipment,UR,Ring1,,22,215,3500,3500,1,16700,10,5
Equipment,UR,Ring1,,23,230,3000,3000,1,16700,11,5
Equipment,UR,Ring1,,24,245,3000,3000,1,16700,11,5
Equipment,UR,Ring1,,25,265,3000,3000,1,16700,12,6
Equipment,UR,Ring1,,26,285,3000,3000,1,25000,12,6
Equipment,UR,Ring1,,27,305,3000,3000,1,25000,13,6
Equipment,UR,Ring1,,28,325,2500,2500,1,25000,13,6
Equipment,UR,Ring1,,29,345,2500,2500,1,41700,14,6
Equipment,UR,Ring1,,30,370,,,,,,
Equipment,UR,Earring1,,0,0,10000,10000,0,900,0,1
Equipment,UR,Earring1,,1,5,10000,10000,0,900,0,1
Equipment,UR,Earring1,,2,10,10000,10000,0,900,0,1
Equipment,UR,Earring1,,3,15,9000,9000,1,900,1,1
Equipment,UR,Earring1,,4,20,8000,8000,1,900,1,1
Equipment,UR,Earring1,,5,28,7000,7000,1,4200,2,2
Equipment,UR,Earring1,,6,36,6000,6000,1,4200,2,2
Equipment,UR,Earring1,,7,44,5000,5000,1,4200,3,2
Equipment,UR,Earring1,,8,52,4500,4500,1,4200,3,2
Equipment,UR,Earring1,,9,60,4500,4500,1,4200,4,2
Equipment,UR,Earring1,,10,70,4500,4500,0,8400,4,3
Equipment,UR,Earring1,,11,80,4500,4500,1,8400,5,3
Equipment,UR,Earring1,,12,90,4500,4500,1,8400,5,3
Equipment,UR,Earring1,,13,100,4000,4000,1,8400,6,3
Equipment,UR,Earring1,,14,110,4000,4000,1,8400,6,3
Equipment,UR,Earring1,,15,122,4000,4000,1,8400,7,4
Equipment,UR,Earring1,,16,134,4000,4000,1,16700,7,4
Equipment,UR,Earring1,,17,146,4000,4000,1,16700,8,4
Equipment,UR,Earring1,,18,158,3500,3500,1,16700,8,4
Equipment,UR,Earring1,,19,170,3500,3500,1,16700,9,4
Equipment,UR,Earring1,,20,185,3500,3500,0,16700,9,5
Equipment,UR,Earring1,,21,200,3500,3500,1,16700,10,5
Equipment,UR,Earring1,,22,215,3500,3500,1,16700,10,5
Equipment,UR,Earring1,,23,230,3000,3000,1,16700,11,5
Equipment,UR,Earring1,,24,245,3000,3000,1,16700,11,5
Equipment,UR,Earring1,,25,265,3000,3000,1,16700,12,6
Equipment,UR,Earring1,,26,285,3000,3000,1,25000,12,6
Equipment,UR,Earring1,,27,305,3000,3000,1,25000,13,6
Equipment,UR,Earring1,,28,325,2500,2500,1,25000,13,6
Equipment,UR,Earring1,,29,345,2500,2500,1,41700,14,6
Equipment,UR,Earring1,,30,370,,,,,,
Equipment,UR,Necklace,,0,0,10000,10000,0,900,0,1
Equipment,UR,Necklace,,1,5,10000,10000,0,900,0,1
Equipment,UR,Necklace,,2,10,10000,10000,0,900,0,1
Equipment,UR,Necklace,,3,15,9000,9000,1,900,1,1
Equipment,UR,Necklace,,4,20,8000,8000,1,900,1,1
Equipment,UR,Necklace,,5,28,7000,7000,1,4200,2,2
Equipment,UR,Necklace,,6,36,6000,6000,1,4200,2,2
Equipment,UR,Necklace,,7,44,5000,5000,1,4200,3,2
Equipment,UR,Necklace,,8,52,4500,4500,1,4200,3,2
Equipment,UR,Necklace,,9,60,4500,4500,1,4200,4,2
Equipment,UR,Necklace,,10,70,4500,4500,0,8400,4,3
Equipment,UR,Necklace,,11,80,4500,4500,1,8400,5,3
Equipment,UR,Necklace,,12,90,4500,4500,1,8400,5,3
Equipment,UR,Necklace,,13,100,4000,4000,1,8400,6,3
Equipment,UR,Necklace,,14,110,4000,4000,1,8400,6,3
Equipment,UR,Necklace,,15,122,4000,4000,1,8400,7,4
Equipment,UR,Necklace,,16,134,4000,4000,1,16700,7,4
Equipment,UR,Necklace,,17,146,4000,4000,1,16700,8,4
Equipment,UR,Necklace,,18,158,3500,3500,1,16700,8,4
Equipment,UR,Necklace,,19,170,3500,3500,1,16700,9,4
Equipment,UR,Necklace,,20,185,3500,3500,0,16700,9,5
Equipment,UR,Necklace,,21,200,3500,3500,1,16700,10,5
Equipment,UR,Necklace,,22,215,3500,3500,1,16700,10,5
Equipment,UR,Necklace,,23,230,3000,3000,1,16700,11,5
Equipment,UR,Necklace,,24,245,3000,3000,1,16700,11,5
Equipment,UR,Necklace,,25,265,3000,3000,1,16700,12,6
Equipment,UR,Necklace,,26,285,3000,3000,1,25000,12,6
Equipment,UR,Necklace,,27,305,3000,3000,1,25000,13,6
Equipment,UR,Necklace,,28,325,2500,2500,1,25000,13,6
Equipment,UR,Necklace,,29,345,2500,2500,1,41700,14,6
Equipment,UR,Necklace,,30,370,,,,,,
PetEquipment,C,Helmet,,0,0,10000,0,0,900,0,1
PetEquipment,C,Helmet,,1,3,10000,0,0,900,0,1
PetEquipment,C,Helmet,,2,6,10000,0,0,900,0,1
PetEquipment,C,Helmet,,3,9,9000,0,0,900,0,1
PetEquipment,C,Helmet,,4,12,8000,0,0,900,0,1
PetEquipment,C,Helmet,,5,15,,,,,,2
PetEquipment,C,Saddle,,0,0,10000,0,0,900,0,1
PetEquipment,C,Saddle,,1,3,10000,0,0,900,0,1
PetEquipment,C,Saddle,,2,6,10000,0,0,900,0,1
PetEquipment,C,Saddle,,3,9,9000,0,0,900,0,1
PetEquipment,C,Saddle,,4,12,8000,0,0,900,0,1
PetEquipment,C,Saddle,,5,15,,,,,,2
PetEquipment,C,Armor,,0,0,10000,0,0,900,0,1
PetEquipment,C,Armor,,1,3,10000,0,0,900,0,1
PetEquipment,C,Armor,,2,6,10000,0,0,900,0,1
PetEquipment,C,Armor,,3,9,9000,0,0,900,0,1
PetEquipment,C,Armor,,4,12,8000,0,0,900,0,1
PetEquipment,C,Armor,,5,15,,,,,,2
PetEquipment,C,Hoof,,0,0,10000,0,0,900,0,1
PetEquipment,C,Hoof,,1,3,10000,0,0,900,0,1
PetEquipment,C,Hoof,,2,6,10000,0,0,900,0,1
PetEquipment,C,Hoof,,3,9,9000,0,0,900,0,1
PetEquipment,C,Hoof,,4,12,8000,0,0,900,0,1
PetEquipment,C,Hoof,,5,15,,,,,,2
PetEquipment,B,Helmet,,0,0,10000,0,0,900,0,1
PetEquipment,B,Helmet,,1,3,10000,0,0,900,0,1
PetEquipment,B,Helmet,,2,6,10000,0,0,900,0,1
PetEquipment,B,Helmet,,3,9,9000,0,0,900,0,1
PetEquipment,B,Helmet,,4,12,8000,0,0,900,0,1
PetEquipment,B,Helmet,,5,15,7000,0,0,4200,0,2
PetEquipment,B,Helmet,,6,19,6000,0,0,4200,0,2
PetEquipment,B,Helmet,,7,23,5000,0,0,4200,0,2
PetEquipment,B,Helmet,,8,27,4500,0,0,4200,0,2
PetEquipment,B,Helmet,,9,31,4500,0,0,4200,0,2
PetEquipment,B,Helmet,,10,35,,,,,,3
PetEquipment,B,Saddle,,0,0,10000,0,0,900,0,1
PetEquipment,B,Saddle,,1,3,10000,0,0,900,0,1
PetEquipment,B,Saddle,,2,6,10000,0,0,900,0,1
PetEquipment,B,Saddle,,3,9,9000,0,0,900,0,1
PetEquipment,B,Saddle,,4,12,8000,0,0,900,0,1
PetEquipment,B,Saddle,,5,15,7000,0,0,4200,0,2
PetEquipment,B,Saddle,,6,19,6000,0,0,4200,0,2
PetEquipment,B,Saddle,,7,23,5000,0,0,4200,0,2
PetEquipment,B,Saddle,,8,27,4500,0,0,4200,0,2
PetEquipment,B,Saddle,,9,31,4500,0,0,4200,0,2
PetEquipment,B,Saddle,,10,35,,,,,,3
PetEquipment,B,Armor,,0,0,10000,0,0,900,0,1
PetEquipment,B,Armor,,1,3,10000,0,0,900,0,1
PetEquipment,B,Armor,,2,6,10000,0,0,900,0,1
PetEquipment,B,Armor,,3,9,9000,0,0,900,0,1
PetEquipment,B,Armor,,4,12,8000,0,0,900,0,1
PetEquipment,B,Armor,,5,15,7000,0,0,4200,0,2
PetEquipment,B,Armor,,6,19,6000,0,0,4200,0,2
PetEquipment,B,Armor,,7,23,5000,0,0,4200,0,2
PetEquipment,B,Armor,,8,27,4500,0,0,4200,0,2
PetEquipment,B,Armor,,9,31,4500,0,0,4200,0,2
PetEquipment,B,Armor,,10,35,,,,,,3
PetEquipment,B,Hoof,,0,0,10000,0,0,900,0,1
PetEquipment,B,Hoof,,1,3,10000,0,0,900,0,1
PetEquipment,B,Hoof,,2,6,10000,0,0,900,0,1
PetEquipment,B,Hoof,,3,9,9000,0,0,900,0,1
PetEquipment,B,Hoof,,4,12,8000,0,0,900,0,1
PetEquipment,B,Hoof,,5,15,7000,0,0,4200,0,2
PetEquipment,B,Hoof,,6,19,6000,0,0,4200,0,2
PetEquipment,B,Hoof,,7,23,5000,0,0,4200,0,2
PetEquipment,B,Hoof,,8,27,4500,0,0,4200,0,2
PetEquipment,B,Hoof,,9,31,4500,0,0,4200,0,2
PetEquipment,B,Hoof,,10,35,,,,,,3
PetEquipment,A,Helmet,,0,0,10000,0,0,900,0,1
PetEquipment,A,Helmet,,1,3,10000,0,0,900,0,1
PetEquipment,A,Helmet,,2,6,10000,0,0,900,0,1
PetEquipment,A,Helmet,,3,9,9000,0,0,900,0,1
PetEquipment,A,Helmet,,4,12,8000,0,0,900,0,1
PetEquipment,A,Helmet,,5,15,7000,0,0,4200,0,2
PetEquipment,A,Helmet,,6,19,6000,0,0,4200,0,2
PetEquipment,A,Helmet,,7,23,5000,0,0,4200,0,2
PetEquipment,A,Helmet,,8,27,4500,0,0,4200,0,2
PetEquipment,A,Helmet,,9,31,4500,0,0,4200,0,2
PetEquipment,A,Helmet,,10,35,4500,0,0,8400,0,3
PetEquipment,A,Helmet,,11,40,4500,0,0,8400,0,3
PetEquipment,A,Helmet,,12,45,4500,0,0,8400,0,3
PetEquipment,A,Helmet,,13,50,4000,0,0,8400,0,3
PetEquipment,A,Helmet,,14,55,4000,0,0,8400,0,3
PetEquipment,A,Helmet,,15,60,,,,,,4
PetEquipment,A,Saddle,,0,0,10000,0,0,900,0,1
PetEquipment,A,Saddle,,1,3,10000,0,0,900,0,1
PetEquipment,A,Saddle,,2,6,10000,0,0,900,0,1
PetEquipment,A,Saddle,,3,9,9000,0,0,900,0,1
PetEquipment,A,Saddle,,4,12,8000,0,0,900,0,1
PetEquipment,A,Saddle,,5,15,7000,0,0,4200,0,2
PetEquipment,A,Saddle,,6,19,6000,0,0,4200,0,2
PetEquipment,A,Saddle,,7,23,5000,0,0,4200,0,2
PetEquipment,A,Saddle,,8,27,4500,0,0,4200,0,2
PetEquipment,A,Saddle,,9,31,4500,0,0,4200,0,2
PetEquipment,A,Saddle,,10,35,4500,0,0,8400,0,3
PetEquipment,A,Saddle,,11,40,4500,0,0,8400,0,3
PetEquipment,A,Saddle,,12,45,4500,0,0,8400,0,3
PetEquipment,A,Saddle,,13,50,4000,0,0,8400,0,3
PetEquipment,A,Saddle,,14,55,4000,0,0,8400,0,3
PetEquipment,A,Saddle,,15,60,,,,,,4
PetEquipment,A,Armor,,0,0,10000,0,0,900,0,1
PetEquipment,A,Armor,,1,3,10000,0,0,900,0,1
PetEquipment,A,Armor,,2,6,10000,0,0,900,0,1
PetEquipment,A,Armor,,3,9,9000,0,0,900,0,1
PetEquipment,A,Armor,,4,12,8000,0,0,900,0,1
PetEquipment,A,Armor,,5,15,7000,0,0,4200,0,2
PetEquipment,A,Armor,,6,19,6000,0,0,4200,0,2
PetEquipment,A,Armor,,7,23,5000,0,0,4200,0,2
PetEquipment,A,Armor,,8,27,4500,0,0,4200,0,2
PetEquipment,A,Armor,,9,31,4500,0,0,4200,0,2
PetEquipment,A,Armor,,10,35,4500,0,0,8400,0,3
PetEquipment,A,Armor,,11,40,4500,0,0,8400,0,3
PetEquipment,A,Armor,,12,45,4500,0,0,8400,0,3
PetEquipment,A,Armor,,13,50,4000,0,0,8400,0,3
PetEquipment,A,Armor,,14,55,4000,0,0,8400,0,3
PetEquipment,A,Armor,,15,60,,,,,,4
PetEquipment,A,Hoof,,0,0,10000,0,0,900,0,1
PetEquipment,A,Hoof,,1,3,10000,0,0,900,0,1
PetEquipment,A,Hoof,,2,6,10000,0,0,900,0,1
PetEquipment,A,Hoof,,3,9,9000,0,0,900,0,1
PetEquipment,A,Hoof,,4,12,8000,0,0,900,0,1
PetEquipment,A,Hoof,,5,15,7000,0,0,4200,0,2
PetEquipment,A,Hoof,,6,19,6000,0,0,4200,0,2
PetEquipment,A,Hoof,,7,23,5000,0,0,4200,0,2
PetEquipment,A,Hoof,,8,27,4500,0,0,4200,0,2
PetEquipment,A,Hoof,,9,31,4500,0,0,4200,0,2
PetEquipment,A,Hoof,,10,35,4500,0,0,8400,0,3
PetEquipment,A,Hoof,,11,40,4500,0,0,8400,0,3
PetEquipment,A,Hoof,,12,45,4500,0,0,8400,0,3
PetEquipment,A,Hoof,,13,50,4000,0,0,8400,0,3
PetEquipment,A,Hoof,,14,55,4000,0,0,8400,0,3
PetEquipment,A,Hoof,,15,60,,,,,,4
PetEquipment,S,Helmet,,0,0,10000,0,0,900,0,1
PetEquipment,S,Helmet,,1,3,10000,0,0,900,0,1
PetEquipment,S,Helmet,,2,6,10000,0,0,900,0,1
PetEquipment,S,Helmet,,3,9,9000,0,0,900,0,1
PetEquipment,S,Helmet,,4,12,8000,0,0,900,0,1
PetEquipment,S,Helmet,,5,15,7000,0,0,4200,0,2
PetEquipment,S,Helmet,,6,19,6000,0,0,4200,0,2
PetEquipment,S,Helmet,,7,23,5000,0,0,4200,0,2
PetEquipment,S,Helmet,,8,27,4500,0,0,4200,0,2
PetEquipment,S,Helmet,,9,31,4500,0,0,4200,0,2
PetEquipment,S,Helmet,,10,35,4500,0,0,8400,0,3
PetEquipment,S,Helmet,,11,40,4500,0,0,8400,0,3
PetEquipment,S,Helmet,,12,45,4500,0,0,8400,0,3
PetEquipment,S,Helmet,,13,50,4000,0,0,8400,0,3
PetEquipment,S,Helmet,,14,55,4000,0,0,8400,0,3
PetEquipment,S,Helmet,,15,60,4000,0,0,8400,0,4
PetEquipment,S,Helmet,,16,65,4000,0,0,16700,0,4
PetEquipment,S,Helmet,,17,70,4000,0,0,16700,0,4
PetEquipment,S,Helmet,,18,75,3500,0,0,16700,0,4
PetEquipment,S,Helmet,,19,80,3500,0,0,16700,0,4
PetEquipment,S,Helmet,,20,85,,,,,,5
PetEquipment,S,Saddle,,0,0,10000,0,0,900,0,1
PetEquipment,S,Saddle,,1,3,10000,0,0,900,0,1
PetEquipment,S,Saddle,,2,6,10000,0,0,900,0,1
PetEquipment,S,Saddle,,3,9,9000,0,0,900,0,1
PetEquipment,S,Saddle,,4,12,8000,0,0,900,0,1
PetEquipment,S,Saddle,,5,15,7000,0,0,4200,0,2
PetEquipment,S,Saddle,,6,19,6000,0,0,4200,0,2
PetEquipment,S,Saddle,,7,23,5000,0,0,4200,0,2
PetEquipment,S,Saddle,,8,27,4500,0,0,4200,0,2
PetEquipment,S,Saddle,,9,31,4500,0,0,4200,0,2
PetEquipment,S,Saddle,,10,35,4500,0,0,8400,0,3
PetEquipment,S,Saddle,,11,40,4500,0,0,8400,0,3
PetEquipment,S,Saddle,,12,45,4500,0,0,8400,0,3
PetEquipment,S,Saddle,,13,50,4000,0,0,8400,0,3
PetEquipment,S,Saddle,,14,55,4000,0,0,8400,0,3
PetEquipment,S,Saddle,,15,60,4000,0,0,8400,0,4
PetEquipment,S,Saddle,,16,65,4000,0,0,16700,0,4
PetEquipment,S,Saddle,,17,70,4000,0,0,16700,0,4
PetEquipment,S,Saddle,,18,75,3500,0,0,16700,0,4
PetEquipment,S,Saddle,,19,80,3500,0,0,16700,0,4
PetEquipment,S,Saddle,,20,85,,,,,,5
PetEquipment,S,Armor,,0,0,10000,0,0,900,0,1
PetEquipment,S,Armor,,1,3,10000,0,0,900,0,1
PetEquipment,S,Armor,,2,6,10000,0,0,900,0,1
PetEquipment,S,Armor,,3,9,9000,0,0,900,0,1
PetEquipment,S,Armor,,4,12,8000,0,0,900,0,1
PetEquipment,S,Armor,,5,15,7000,0,0,4200,0,2
PetEquipment,S,Armor,,6,19,6000,0,0,4200,0,2
PetEquipment,S,Armor,,7,23,5000,0,0,4200,0,2
PetEquipment,S,Armor,,8,27,4500,0,0,4200,0,2
PetEquipment,S,Armor,,9,31,4500,0,0,4200,0,2
PetEquipment,S,Armor,,10,35,4500,0,0,8400,0,3
PetEquipment,S,Armor,,11,40,4500,0,0,8400,0,3
PetEquipment,S,Armor,,12,45,4500,0,0,8400,0,3
PetEquipment,S,Armor,,13,50,4000,0,0,8400,0,3
PetEquipment,S,Armor,,14,55,4000,0,0,8400,0,3
PetEquipment,S,Armor,,15,60,4000,0,0,8400,0,4
PetEquipment,S,Armor,,16,65,4000,0,0,16700,0,4
PetEquipment,S,Armor,,17,70,4000,0,0,16700,0,4
PetEquipment,S,Armor,,18,75,3500,0,0,16700,0,4
PetEquipment,S,Armor,,19,80,3500,0,0,16700,0,4
PetEquipment,S,Armor,,20,85,,,,,,5
PetEquipment,S,Hoof,,0,0,10000,0,0,900,0,1
PetEquipment,S,Hoof,,1,3,10000,0,0,900,0,1
PetEquipment,S,Hoof,,2,6,10000,0,0,900,0,1
PetEquipment,S,Hoof,,3,9,9000,0,0,900,0,1
PetEquipment,S,Hoof,,4,12,8000,0,0,900,0,1
PetEquipment,S,Hoof,,5,15,7000,0,0,4200,0,2
PetEquipment,S,Hoof,,6,19,6000,0,0,4200,0,2
PetEquipment,S,Hoof,,7,23,5000,0,0,4200,0,2
PetEquipment,S,Hoof,,8,27,4500,0,0,4200,0,2
PetEquipment,S,Hoof,,9,31,4500,0,0,4200,0,2
PetEquipment,S,Hoof,,10,35,4500,0,0,8400,0,3
PetEquipment,S,Hoof,,11,40,4500,0,0,8400,0,3
PetEquipment,S,Hoof,,12,45,4500,0,0,8400,0,3
PetEquipment,S,Hoof,,13,50,4000,0,0,8400,0,3
PetEquipment,S,Hoof,,14,55,4000,0,0,8400,0,3
PetEquipment,S,Hoof,,15,60,4000,0,0,8400,0,4
PetEquipment,S,Hoof,,16,65,4000,0,0,16700,0,4
PetEquipment,S,Hoof,,17,70,4000,0,0,16700,0,4
PetEquipment,S,Hoof,,18,75,3500,0,0,16700,0,4
PetEquipment,S,Hoof,,19,80,3500,0,0,16700,0,4
PetEquipment,S,Hoof,,20,85,,,,,,5
PetEquipment,R,Helmet,,0,0,10000,0,0,900,0,1
PetEquipment,R,Helmet,,1,3,10000,0,0,900,0,1
PetEquipment,R,Helmet,,2,6,10000,0,0,900,0,1
PetEquipment,R,Helmet,,3,9,9000,0,0,900,0,1
PetEquipment,R,Helmet,,4,12,8000,0,0,900,0,1
PetEquipment,R,Helmet,,5,15,7000,0,0,4200,0,2
PetEquipment,R,Helmet,,6,19,6000,0,0,4200,0,2
PetEquipment,R,Helmet,,7,23,5000,0,0,4200,0,2
PetEquipment,R,Helmet,,8,27,4500,0,0,4200,0,2
PetEquipment,R,Helmet,,9,31,4500,0,0,4200,0,2
PetEquipment,R,Helmet,,10,35,4500,0,0,8400,0,3
PetEquipment,R,Helmet,,11,40,4500,0,0,8400,0,3
PetEquipment,R,Helmet,,12,45,4500,0,0,8400,0,3
PetEquipment,R,Helmet,,13,50,4000,0,0,8400,0,3
PetEquipment,R,Helmet,,14,55,4000,0,0,8400,0,3
PetEquipment,R,Helmet,,15,60,4000,0,0,8400,0,4
PetEquipment,R,Helmet,,16,65,4000,0,0,16700,0,4
PetEquipment,R,Helmet,,17,70,4000,0,0,16700,0,4
PetEquipment,R,Helmet,,18,75,3500,0,0,16700,0,4
PetEquipment,R,Helmet,,19,80,3500,0,0,16700,0,4
PetEquipment,R,Helmet,,20,85,3500,0,0,16700,0,5
PetEquipment,R,Helmet,,21,91,3500,0,0,16700,0,5
PetEquipment,R,Helmet,,22,97,3500,0,0,16700,0,5
PetEquipment,R,Helmet,,23,103,3000,0,0,16700,0,5
PetEquipment,R,Helmet,,24,109,3000,0,0,16700,0,5
PetEquipment,R,Helmet,,25,115,,,,,,6
PetEquipment,R,Saddle,,0,0,10000,0,0,900,0,1
PetEquipment,R,Saddle,,1,3,10000,0,0,900,0,1
PetEquipment,R,Saddle,,2,6,10000,0,0,900,0,1
PetEquipment,R,Saddle,,3,9,9000,0,0,900,0,1
PetEquipment,R,Saddle,,4,12,8000,0,0,900,0,1
PetEquipment,R,Saddle,,5,15,7000,0,0,4200,0,2
PetEquipment,R,Saddle,,6,19,6000,0,0,4200,0,2
PetEquipment,R,Saddle,,7,23,5000,0,0,4200,0,2
