Id,Param1,NameKey,BuffType,ClientType,Param,Param2,EffectTypeNameKey,Group,DbSaveType,PvPSaveType,RealTimeDbSave,OverlayType,StackType,StackCount,FireRate,EndCondition,RemainWhenDead,Duration,ExDurationType,ExDuration,Period,VisualEffectId,ExtendVisualEffectId,ReductionRate,IsDebuff,IsTransition,ExcpetRoomType,IconTexture,CameraShake,CameraShakeIntensity,Sound,DescKey,ExceptEraseBuff,MaxStackOtherBuff,PeriodApplyType,SkillFireCondition,FireSkillInfoId,ExceptRecovery,ExDurationParam,IsOwnerTransition,ExcpetActorType,DescAddBuffId,GetBuffVisible,RemoveBuffEnterRoomType
24252,0,291000024252,,Common,,0,782000024252,,None,0,0,Allow,Common,1,10000,,0,6002,,,,,,,0,0,,Icon_Skill_Passive_24252,,,,783000024252,0,,0,,,0,,0,,,0,
24261,0,291000024261,Aura,Common,,0,782000024261,,None,1,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,Icon_Skill_Passive_24261,,,,783000024261,1,,0,,,0,,0,,,0,
30001,0,291000030001,,Common,,0,782000030001,,None,0,0,Allow,Common,1,10000,,0,10000,,,,30001,,,0,0,,Icon_Skill_Unique_30001,,,,783000030001,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
30002,0,781000030002,,,,0,292000000301,5001,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Unique_30002,,,,293000030002,0,,0,,,0,,0,,,0,
30003,0,781000030003,,,,0,731000000657,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Unique_30003,,,,0,0,,0,,,0,,0,,,0,
30004,0,781000030004,,,,0,782000013231,,None,0,0,Allow,Common,1,10000,,0,3000,,,500,,,,1,0,,Icon_Skill_Unique_30012,,,,783000030004,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
30006,0,781000030006,,Stun,,0,731000000676,1002,None,0,0,Allow,Common,1,10000,,0,1003,,,,1,,5000,1,0,,Icon_Skill_Unique_30006,,,,782000001011,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
30008,0,781000030008,,,,0,782000030008,,None,0,0,Allow,Common,1,10000,,0,20000,,,,,,,0,0,,Icon_Skill_Unique_30008,,,,782000010122,0,,0,,,0,,0,,,0,
30010,0,781000030010,,,,0,781000030010,,None,0,0,Allow,Common,1,10000,ManaExhaustion,0,20000,,,,,,,0,0,,Icon_Skill_Unique_30010,,,,783000030010,0,,0,,,0,,0,,,0,
30012,0,781000030004,,Common,,0,782000013231,,None,1,0,Allow,Common,1,10000,,0,3000,,,500,,,,1,0,,Icon_Skill_Unique_30012,,,,783000030004,0,,0,,,0,,0,,,0,
30013,0,781000030013,,,,0,731000001449,,None,0,0,Allow,Common,1,10000,,0,20000,,,,,,,0,0,,Icon_Skill_Unique_30013,,,,783000030013,0,,0,,,0,,0,,,0,
30014,,781000030014,,Rage,"{""Color"":{""R"":0,""G"":1,""B"":0}}",,782000030014,,None,0,0,Allow,Common,1,10000,,0,7000,,,,,,,1,0,,Icon_Skill_Unique_30007,,,,783000030014,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
30015,,781000030015,,,,,292000040065,,None,0,0,Allow,Common,1,10000,,0,3000,,,,,,,0,0,,Icon_Skill_Unique_30010,,,,783000030015,0,,0,,,0,,0,,,0,"PvpWorld,BattlefieldOfHonorWorld,BattlefieldOfBraveWorld,BattlefieldOfAncientWorld"
31001,0,781000031001,,,,0,782000010122,1001,None,0,0,Allow,Common,1,10000,,0,20000,,,,,,,1,0,,Icon_Skill_Unique_30008,,,,782000010122,0,,0,,,0,,0,,,0,
35001,,291000021111,Aura,,,,291000021111,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35002,,291000021112,Aura,,,,291000021112,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35003,,291000021121,Aura,,,,291000021121,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35004,,291000021122,Aura,,,,291000021122,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35005,,291000021131,Aura,,,,291000021131,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35006,,291000021132,Aura,,,,291000021132,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35011,,291000021211,Aura,,,,291000021211,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35021,,291000022222,Aura,,,,291000022222,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35031,,291000021232,Aura,,,,291000021232,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35111,,291000021211,Aura,,,,291000021211,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35121,,291000022221,Aura,,,,291000022221,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35122,,291000022222,Aura,,,,291000022222,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35131,,291000022232,Aura,,,,291000022232,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35141,,291000022241,Aura,,,,291000022241,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35151,,291000022251,Aura,,,,291000022251,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35161,,291000022211,Aura,,,,291000022211,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35221,,291000022222,Aura,,,,291000022222,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35231,,291000023232,Aura,,,,291000023232,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35311,,291000024211,Aura,,,,291000024211,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35321,,291000022222,Aura,,,,291000022222,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35331,,291000022221,Aura,,,,291000022221,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35332,,291000024232,Aura,,,,291000024232,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
35341,,291000024241,Aura,,,,291000024241,,None,0,0,Allow,Common,1,10000,,1,0,,,,,,,0,0,,,,,,0,1,,0,,,0,,0,,,0,
40001,0,781000040001,,,,0,782000040001,,None,0,0,Allow,Common,1,10000,,0,,,,,,,,0,0,,Icon_Buff_HotTimeEvent01,,,,783000040001,1,,0,,,0,,0,,,0,
40002,0,781000040002,,,,0,782000040002,,None,0,0,Allow,Common,1,10000,,0,,,,,,,,0,0,,Icon_Buff_HotTimeEvent02,,,,783000040002,1,,0,,,0,,0,,,0,
40003,0,781000040003,,,,0,782000040003,,None,0,0,Allow,Common,1,10000,,0,,,,,,,,0,0,,Icon_Buff_HotTimeEvent03,,,,783000040003,1,,0,,,0,,0,,,0,
40004,0,731000002514,,,,0,731000002514,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24211,Shake_BackAndForth,5,PC/Common/PC_Hit_Critical_01,0,1,,0,,,0,,0,,,0,
40005,0,731000001478,,,,0,731000001478,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24212,,,,0,1,,0,,,0,,0,,,0,
40006,0,292000040003,,,,0,292000040003,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24221,,,,0,1,,0,,,0,,0,,,0,
40007,0,292000040004,,,,0,292000040004,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24223,,,,0,1,,0,,,0,,0,,,0,
40008,0,292000040005,,,,0,292000040005,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24231,,,,0,1,,0,,,0,,0,,,0,
40009,0,292000040006,,,,0,292000040006,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24232,,,,0,1,,0,,,0,,0,,,0,
40010,0,731000000635,,,,0,731000000635,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24241,,,,0,1,,0,,,0,,0,,,0,
40011,0,731000000637,,,,0,731000000637,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24242,,,,0,1,,0,,,0,,0,,,0,
40012,0,731000000638,,,,0,731000000638,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24251,,,,0,1,,0,,,0,,0,,,0,
40013,0,731000001442,,,,0,731000001442,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24252,,,,0,1,,0,,,0,,0,,,0,
40014,0,292000040011,,,,0,292000040011,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24261,,,,0,1,,0,,,0,,0,,,0,
40015,0,292000040012,,,,0,292000040012,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24262,,,,0,1,,0,,,0,,0,,,0,
40016,0,731000000645,,,,0,731000000645,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24211,,,,0,1,,0,,,0,,0,,,0,
40017,0,292000040014,,,,0,292000040014,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24212,,,,0,1,,0,,,0,,0,,,0,
40018,0,292000040015,,,,0,292000040015,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24221,,,,0,1,,0,,,0,,0,,,0,
40019,0,731000002515,,,,0,731000002515,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24223,,,,0,1,,0,,,0,,0,,,0,
40020,0,731000001479,,,,0,731000001479,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24231,,,,0,1,,0,,,0,,0,,,0,
40021,0,292000040018,,,,0,292000040018,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24232,,,,0,1,,0,,,0,,0,,,0,
40022,0,292000040019,,,,0,292000040019,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24241,,,,0,1,,0,,,0,,0,,,0,
40023,0,731000000148,,,,0,731000000148,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24242,,,,0,1,,0,,,0,,0,,,0,
40024,0,292000040021,,,,0,292000040021,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24251,,,,0,1,,0,,,0,,0,,,0,
40025,0,731000000648,,,,0,731000000648,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24252,,,,0,1,,0,,,0,,0,,,0,
40026,0,731000000162,,,,0,731000000162,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24261,,,,0,1,,0,,,0,,0,,,0,
40027,0,292000040024,,,,0,292000040024,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24262,,,,0,1,,0,,,0,,0,,,0,
40028,0,731000000652,,,,0,731000000652,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24211,,,,0,1,,0,,,0,,0,,,0,
40029,0,292000040026,,,,0,292000040026,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24212,,,,0,1,,0,,,0,,0,,,0,
40030,0,292000040027,,,,0,292000040027,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24221,,,,0,1,,0,,,0,,0,,,0,
40031,0,292000040027,,,,0,292000040027,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24223,,,,0,1,,0,,,0,,0,,,0,
40032,0,292000040029,,,,0,292000040029,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24231,,,,0,1,,0,,,0,,0,,,0,
40033,0,292000040030,,,,0,292000040030,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24232,,,,0,1,,0,,,0,,0,,,0,
40034,0,292000040031,,,,0,292000040031,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24241,,,,0,1,,0,,,0,,0,,,0,
40035,0,292000040032,,,,0,292000040032,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24242,,,,0,1,,0,,,0,,0,,,0,
40036,0,292000040033,,,,0,292000040033,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24251,,,,0,1,,0,,,0,,0,,,0,
40037,0,731000001440,,,,0,731000001440,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24252,,,,0,1,,0,,,0,,0,,,0,
40038,0,292000040035,,,,0,292000040035,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24261,,,,0,1,,0,,,0,,0,,,0,
40039,0,292000040036,,,,0,292000040036,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24262,,,,0,1,,0,,,0,,0,,,0,
40040,0,292000040037,,,,0,292000040037,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24211,,,,0,1,,0,,,0,,0,,,0,
40041,0,292000040038,,,,0,292000040038,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24212,,,,0,1,,0,,,0,,0,,,0,
40042,0,292000040039,,,,0,292000040039,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24221,,,,0,1,,0,,,0,,0,,,0,
40043,0,292000040040,,,,0,292000040040,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24223,,,,0,1,,0,,,0,,0,,,0,
40044,0,292000040041,,,,0,292000040041,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24231,,,,0,1,,0,,,0,,0,,,0,
40045,0,731000000654,,,,0,731000000654,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24232,,,,0,1,,0,,,0,,0,,,0,
40046,0,731000000655,,,,0,731000000655,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24241,,,,0,1,,0,,,0,,0,,,0,
40047,0,292000040044,,,,0,292000040044,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24242,,,,0,1,,0,,,0,,0,,,0,
40048,0,292000040045,,,,0,292000040045,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24251,,,,0,1,,0,,,0,,0,,,0,
40049,0,731000000662,,,,0,731000000662,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24252,,,,0,1,,0,,,0,,0,,,0,
40050,0,731000000656,,,,0,731000000656,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24261,,,,0,1,,0,,,0,,0,,,0,
40051,0,731000000663,,,,0,731000000663,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24262,,,,0,1,,0,,,0,,0,,,0,
40052,0,292000040049,,,,0,292000040049,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24211,,,,0,1,,0,,,0,,0,,,0,
40053,0,781000040053,,,,0,781000040053,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24212,,,,0,1,,0,,,0,,0,,,0,
40054,0,292000040051,,,,0,292000040051,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24221,,,,0,1,,0,,,0,,0,,,0,
40055,0,731000001485,,,,0,731000001485,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24223,,,,0,1,,0,,,0,,0,,,0,
40056,0,731000000668,,,,0,731000000668,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24231,,,,0,1,,0,,,0,,0,,,0,
40057,0,731000000671,,,,0,731000000671,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24232,,,,0,1,,0,,,0,,0,,,0,
40058,0,292000040055,,,,0,292000040055,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24241,,,,0,1,,0,,,0,,0,,,0,
40059,0,292000040056,,,,0,292000040056,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24242,,,,0,1,,0,,,0,,0,,,0,
40060,0,731000000677,,,,0,731000000677,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24251,,,,0,1,,0,,,0,,0,,,0,
40061,0,292000040058,,,,0,292000040058,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24252,,,,0,1,,0,,,0,,0,,,0,
40062,0,292000040059,,,,0,292000040059,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24261,,,,0,1,,0,,,0,,0,,,0,
40063,0,292000040060,,,,0,292000040060,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24262,,,,0,1,,0,,,0,,0,,,0,
40064,0,292000040061,,,,0,292000040061,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24211,,,,0,1,,0,,,0,,0,,,0,
40065,0,292000040062,,,,0,292000040062,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24212,,,,0,1,,0,,,0,,0,,,0,
40066,0,292000040063,,,,0,292000040063,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24221,,,,0,1,,0,,,0,,0,,,0,
40067,0,292000040064,,,,0,292000040064,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24223,,,,0,1,,0,,,0,,0,,,0,
40068,0,292000040065,,,,0,292000040065,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24231,,,,0,1,,0,,,0,,0,,,0,
40069,0,292000040066,,,,0,292000040066,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24232,,,,0,1,,0,,,0,,0,,,0,
40070,0,292000040067,,,,0,292000040067,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24241,,,,0,1,,0,,,0,,0,,,0,
40071,0,292000040068,,,,0,292000040068,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24242,,,,0,1,,0,,,0,,0,,,0,
40072,0,292000040069,,,,0,91000000081,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24251,,,,0,1,,0,,,0,,0,,,0,
40073,0,731000000670,,,,0,731000000670,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24252,,,,0,1,,0,,,0,,0,,,0,
40074,0,731000000639,,,,0,731000000639,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24261,,,,0,1,,0,,,0,,0,,,0,
40075,0,731000000631,,,,0,731000000631,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24262,,,,0,1,,0,,,0,,0,,,0,
40076,0,292000040073,,,,0,292000040073,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24211,,,,0,1,,0,,,0,,0,,,0,
40077,0,292000040074,,,,0,292000040074,,None,0,0,Allow,Common,1,10000,,0,10000,,,,,,,0,0,,Icon_Skill_Passive_24212,,,,0,1,,0,,,0,,0,,,0,
50001,0,781000050001,,,,0,782000050001,11,None,0,0,Allow,EachCaster,1,10000,,0,5000,,,1000,,,,1,0,,Icon_Debuff_Burn,,,,0,1,,0,,,0,,0,,,0,
50002,0,781000050002,,,,0,782000050002,1001,None,0,0,Allow,Common,1,10000,,0,5000,,,,,,,1,0,,Icon_Debuff_Slow,,,,0,1,,0,,,0,,0,,,0,
50003,0,781000050003,,,,0,782000050003,,None,0,0,Allow,Common,1,10000,,0,5000,,,,,,,1,0,,Icon_Debuff_Weakness,,,,0,1,,0,,,0,,0,,,0,
50004,0,781000050004,,,,0,782000050004,14,None,0,0,Allow,EachCaster,1,10000,,0,5000,,,1000,,,,1,0,,Icon_Debuff_Curse,,,,0,1,,0,,,0,,0,,,0,
50005,0,731000000676,,Stun,,0,782000050005,1002,None,0,0,Allow,Common,1,10000,,0,3000,,,,1,,,1,0,,Icon_Debuff_Stun,,,,0,1,,0,,,0,,0,,,0,
50006,0,781000050006,,,,0,782000050006,12,None,0,0,Allow,EachCaster,1,10000,,0,3000,,,600,,,,1,0,,Icon_Debuff_Bleed,,,,0,1,,0,,,0,,0,,,0,
50007,0,781000050007,,,,0,782000050007,13,None,0,0,Allow,EachCaster,1,10000,,0,5000,,,1000,,,,1,0,,Icon_Debuff_Poison,,,,0,1,,0,,,0,,0,,,0,
50008,0,781000050008,,,,0,782000050008,,None,0,0,Allow,Common,1,10000,,0,5000,,,,,,,1,0,,Icon_Debuff_AttackPower,,,,0,1,,0,,,0,,0,,,0,
50010,0,731000000676,,Stun,,0,782000050005,1002,None,0,0,Allow,Common,1,10000,,0,3000,,,,1,,,1,0,,Icon_Debuff_Stun,Shake_BackAndForth,5,,0,1,,0,,,0,,0,,,0,
50074,0,781000050074,,,,0,782000050074,,None,0,0,Allow,Common,10,10000,,0,7000,,,,,,,1,0,,Icon_Debuff_AttackPower,,,,783000050074,1,,0,,,0,,0,,,0,
60099,0,781000050006,,,,0,782000060099,12,None,0,0,Allow,EachCaster,1,10000,,0,3000,,,500,,,,1,0,,Icon_Debuff_Bleed,,,,0,1,,0,,,0,,0,,,0,
60103,0,781000060103,,,,0,292000000301,,None,0,0,Allow,Common,1,10000,,0,3600000,,,,,,,0,0,,Icon_Buff_MoveSpeed,,,,0,1,,0,,,0,,0,,,0,
60115,0,781000060115,,,,0,171000000002,,None,0,0,Allow,Common,1,10000,,0,5000,,,1000,,,,1,0,,Icon_Debuff_Burn,,,,783000060115,1,,0,,,0,,0,,,0,
60118,0,781000060118,,,,0,782000013213,,None,0,0,Allow,Common,1,10000,,0,3600000,,,,,,,0,0,,Icon_Skill_Active_13213,,,,783000060118,1,,0,,,0,,0,,,0,
60136,0,781000060136,,Stun,,0,782000050005,1002,None,0,0,Allow,Common,1,3000,,0,2000,,,,1,,,1,0,,Icon_Debuff_Stun,,,,0,1,,0,,,0,,0,,,0,
60137,0,781000060137,,Stun,,0,782000050005,1002,None,0,0,Allow,Common,1,5000,,0,2000,,,,1,,,1,0,,Icon_Debuff_Stun,,,,0,1,,0,,,0,,0,,,0,
71023,0,781000071023,,,,0,782000010122,,None,0,0,Allow,Common,1,10000,,0,5000,,,,,,,0,0,,Icon_Debuff_Slow,,,,783000071023,1,,0,,,0,,0,,,0,
71452,0,781000050006,,,,0,782000071452,12,None,0,0,Allow,EachCaster,1,10000,,0,3000,,,600,,,,1,0,,Icon_Debuff_Bleed,,,,0,1,,0,,,0,,0,,,0,
71462,0,781000050006,,,,0,782000071462,12,None,0,0,Allow,EachCaster,1,10000,,0,3000,,,600,,,,1,0,,Icon_Debuff_Bleed,,,,0,1,,0,,,0,,0,,,0,
72038,,781000072038,,,,,782000013211,,None,0,0,Allow,Common,5,10000,,0,10000,,,,,,,1,0,,Icon_Debuff_Bleed,,,,783000072038,1,,0,,,0,,0,,,0,
73013,0,781000073013,,,,0,261000000009,,None,0,0,Allow,Common,10,10000,,0,10000,,,,,,,0,0,,Icon_Buff_AttackPower,,,,0,1,,0,,,0,,0,,,0,
73022,0,781000073022,,,,0,782000112125,,None,0,0,Allow,Common,1,10000,,0,30000,,,,,,,1,0,,Icon_Debuff_AttackPower,,,,783000073022,1,,0,,,0,,0,,,0,
73031,0,781000073031,,,,0,782000073031,,None,0,0,Allow,Common,10,10000,,0,3600000,,,,,,,1,0,,Icon_Debuff_DefensePower,,,,783000073031,1,,0,,,0,,0,,,0,
73033,0,781000073033,,,,0,781000073033,,None,0,0,Allow,Common,10,10000,,0,3600000,,,,,,,0,0,,Icon_Buff_AttackPower,,,,783000073033,1,,0,,,0,,0,,,0,
74011,0,781000074011,,KnockDown,,0,131000300124,1003,None,0,0,Allow,Common,1,10000,,0,2000,,,,,,5000,1,0,,Icon_Debuff_KnockDown,,,,0,1,,0,,,0,,0,,,0,
74022,0,781000074022,,,,0,782000074022,,None,0,0,Allow,Common,1,10000,,0,5000,,,1000,,,,0,0,,Icon_Debuff_Bleed,,,,0,1,,0,,,0,,0,,,0,
74032,0,631000074032,,,,0,782000074032,,None,0,0,Allow,EachCaster,1,10000,,0,2500,,,500,,,,1,0,,Icon_Debuff_Paralyze,,,,0,1,,0,,,0,,0,,,0,
74042,0,781000074042,,,,0,782000074042,,None,0,0,Allow,Common,10,10000,,0,2500,,,500,4,,,1,0,,Icon_Debuff_Burn,,,,0,1,,0,,,0,,0,,,0,
74051,0,631000074051,,,,0,782000074051,,None,0,0,Allow,Common,1,10000,,0,5000,,,1000,6,,,0,0,,Icon_Debuff_Poison,,,,0,1,,0,,,0,,0,,,0,
74062,0,291000011222,,,,0,782000074062,1001,None,0,0,Allow,Common,1,10000,,0,5000,,,,,,,1,0,,Icon_Debuff_Slow,,,,0,1,,0,,,0,,0,,,0,
74071,0,631000074071,,,,0,131000740711,,None,0,0,Allow,Common,5,10000,,0,5000,,,1000,6,,,1,0,,Icon_Debuff_Poison,,,,0,1,,0,,,0,,0,,,0,
