Id,PreQuestId,TaskId,NameKey,SpotInfoId,TargetSpotInfoId,Type,RequirePlayerLevel,TaskNameKey,DialogOnly,MiniDialogId,StartNpcSpawnInfoId,StartNpcSpotInfoId,QuestNpcPortrait,QuestNpcNameKey,QuestNpcDialogKey,FinishNpcSpawnInfoId,FinishNpcSpotInfoId,QuestNpcPortrait2,QuestNpcName2Key,QuestNpcDialog2Key,LimitTime,NeverDie,TaskRunInInstance,RemainInstanceWorldEndTask,TaskType,TaskParam,TaskStartPosX,TaskStartPosY,TaskPerformancePosX,TaskPerformancePosY,TaskPerformanceRadius,QuestInitParam,TaskActionConditionType1,TaskActionConditionParam1,TaskActionType1,TaskActionParam1,TaskActionConditionType2,TaskActionConditionParam2,TaskActionType2,TaskActionParam2,TaskActionConditionType3,TaskActionConditionParam3,TaskActionType3,TaskActionParam3,RewardExp,RewardAdena,RewardParam1,RewardCount1,RewardParam2,RewardCount2,RewardParam3,RewardCount3,QuestBGM,BGMFinish,BGMRemain,StartNpcId,FinishNpcId,VisitNpcId,SortId
,,3,9910000102901,101,101,Scenario,,9920000102902,0,,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 104,
""totalCount"" : 3,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""고양이 풀"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",23100,25224,23100,25224,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1082
1030,1029,1,9910000103001,101,101,Scenario,,9920000103001,0,,10016,101,CatTheCat_01,121000000186,9940000103001,,,CityGuard_01,9950000103001,9960000103001,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 10008",17399,30161,17399,30161,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoId"" : 10008,
""visible"" : ""true""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupIdList"" : ""105, 106, 107"",
""visible"" : ""true""",,,,,780,300,911103,1,,,,,,,,10158,,10151,1083
,,2,9910000103001,101,101,Scenario,,9920000103002,0,,,,Student_01_02,10010151,9940000103002,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",17399,30161,17399,30161,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1084
,,3,9910000103001,101,101,Scenario,,9920000103002,0,,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 105,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""유물이 사라진 상자"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",17344,31314,17344,31314,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1085
,,4,9910000103001,101,101,Scenario,,9920000103004,0,104,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 106,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""낯선 망토"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",14582,32012,14582,32012,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1086
,,5,9910000103001,101,101,Scenario,,9920000103005,0,105,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 107,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""페르넬의 가방"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",11283,33424,11283,33424,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1087
,,6,9910000103001,101,101,Scenario,,9920000103006,0,,,,Student_01_02,10010151,9940000103006,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",11283,33424,11283,33424,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1088
,,7,9910000103001,101,101,Scenario,,9920000103006,0,,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 10007",10747,32518,10747,32518,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,10159,1089
1031,1030,1,9910000103101,101,101,Scenario,,9920000103101,0,,10011,101,Teleporter_01,10010160,9940000103101,10011,101,Teleporter_01,10010160,9960000103101,,0,1,1,VisitPlace,"""destPos"" : ""5387, 32921""",5387,32921,5387,32921,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":15000},
{""npcSpawnInfoId"":15001},
{""npcSpawnInfoId"":15002},
{""npcSpawnInfoId"":15015},
{""npcSpawnInfoId"":15016},
{""npcSpawnInfoId"":10011}
 ],""weight"":1}",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""15000,15001,15002, 15015, 15016"",
""visible"" : ""true""",,,,,389,245,911103,1,,,,,,,,10160,10160,,1090
,,2,9910000103101,101,101,Scenario,,9920000103102,0,,,,DarkAssociation,10010152,9940000103102,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",5762,33032,5762,33032,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,77,,1,,,,1091
,,3,9910000103101,101,101,Scenario,,9920000103102,0,,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""npcSpawnGroupIdList"" : ""100105"",
""showMessage"" : ""false""",5412,32863,5412,32863,,,NpcDied,"""npcInfoId"" : 220140",CompleteCurTask,"""questType"" : ""Scenario""",,,,,,,,,0,0,0,0,0,0,0,0,77,,1,,,,1092
1032,1031,1,9910000103201,101,101,Scenario,,9920000103201,0,,10011,101,Teleporter_01,10010160,9940000103201,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 10012",3037,31913,3037,31913,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoId"" : 10012,
""visible"" : ""true""",,,,,,,,,354,220,911102,1,440001,2,,,,,,10160,,10184,1093
1033,1032,1,9910000103301,101,101,Scenario,,9920000103301,0,,10012,101,Fernel,10010153,9940000103301,10012,101,Fernel,10010153,9960000103301,,0,0,0,KillMonster,"""npcInfoIdList"":""20103"",
""targetName"":""초원 앤틸로프의 가죽"",
""totalCount"":7,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",2598,33651,2598,33651,,,,,,,,,,,,,,,345,230,911103,1,,,,,,,,10184,10184,,1094
1034,1033,1,9910000103401,101,101,Scenario,,9920000103401,0,106,11166,101,Fernel,10010153,9940000103401,10194,102,CityGuard_01,10010161,9960000103401,,0,0,0,MonsterWave,"""progressType"" : ""Clear"",
""npcSpawnGroupIdList"" : ""100141, 100142, 100143"",
""showMessage"" : ""false"",
""escort"" : {
""npcSpawnInfoId"" : 10424
}",3036,32046,3036,32046,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoId"" : 10425,
""visible"" : ""true""",QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":10194},
{""npcSpawnInfoId"":10193}
 ],""weight"":1}",,,,,348,245,480002,1,,,,,,,,10153,10161,,1095
1035,1034,1,9910000103501,101,101,Scenario,,9920000103501,0,,10194,197,CityGuard_01,10010161,9940000103501,,,TemplePriest_01,181000000006,9960000103501,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 10180",6846,22921,6846,22921,,,,,,,,,,,,,,,543,225,911103,1,,,,,,,,10161,,10117,1096
1036,1035,1,9910000103601,101,197,Scenario,,9920000103601,0,,10180,197,TemplePriest_01,181000000006,9940000103601,10180,197,,0,0,,0,0,0,Waiting,"""type"" : ""Effect""",6846,22921,6846,22921,,,,,,,,,,,,,,,556,245,480002,1,,,,,,,,10117,10117,,1097
,,2,9910000103601,101,197,Scenario,,9920000103601,0,,,,,0,0,,,,0,0,,0,0,0,Tutorial,"""tutorialInfoId"" : 14",6846,22921,6846,22921,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1098
1037,1036,1,9910000103701,101,197,Scenario,,9920000103701,0,,10180,197,TemplePriest_01,181000000006,9940000103701,11170,197,Officer,181000000009,9960000103701,,0,0,0,ControlGadget,"""gadgetGroupId"" : 128,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""토벌대 지원서"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",5079,21681,5079,21681,,,,,,,,,,,,,,,416,345,911103,1,440001,2,,,,,,10117,10164,,1099
,,2,9910000103701,101,197,Scenario,,9920000103701,0,,,,Officer,181000000009,9940000103702,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",5079,21681,5079,21681,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1100
,,3,9910000103701,101,197,Scenario,,9920000103703,0,130,,,,0,0,,,,0,0,,0,1,1,VisitPlace,"""destPos"" : ""5611, 21598""",5611,21598,5611,21598,,,QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" :""135, 128""}",QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""100144""",QuestTaskEnded,,KillNpc,"""npcSpawnGroupIdList"" : ""100144""",0,0,0,0,0,0,0,0,,,,,,,1101
,,4,9910000103701,101,197,Scenario,,9920000103704,0,131,,,,0,0,,,,0,0,,0,1,1,KillMonster,"""npcInfoIdList"":""220104"",
""targetName"":""토벌대원"",
""totalCount"":2,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",5611,21598,5611,21598,,,QuestTaskElapsedTime,"""operator"" : "">="",
""seconds"" : 2",SpawnNpc,"""npcSpawnGroupIdList"" : ""100145""",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""19905, 19906, 19907, 19908, 19909, 19910, 19911, 19912, 19913, 19914, 19915, 19916, 19917, 19918"",
""visible"" : ""false""",QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" :""136, 137""}",0,0,0,0,0,0,0,0,,,,,,,1102
,,5,9910000103701,101,197,Scenario,,9920000103705,0,132,,,,0,0,,,,0,0,,0,1,1,KillMonster,"""npcInfoIdList"":""220104"",
""targetName"":""토벌대원"",
""totalCount"":6,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",5611,21598,5611,21598,,,QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""100146""",QuestTaskElapsedTime,"""operator"" : "">="",
""seconds"" : 6",SpawnNpc,"""npcSpawnGroupIdList"" : ""100147""",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupIdList"" : ""137"",
""visible"" : ""false""",0,0,0,0,0,0,0,0,,,,,,,1103
,,6,9910000103701,101,197,Scenario,,9920000103706,0,133,,,,0,0,,,,0,0,,0,1,1,KillMonster,"""npcInfoIdList"":""220103"",
""targetName"":""거인 앨버트"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",5611,21598,5611,21598,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":19928}
 ],""weight"":1}",QuestTaskElapsedTime,"""operator"" : "">="",
""seconds"" : 6",CompleteCurTask,"""questType"" : ""Scenario""",QuestTaskEnded,,KillNpc,"""npcSpawnGroupIdList"" : ""100148""",0,0,0,0,0,0,0,0,,,,,,,1104
,,7,9910000103701,101,197,Scenario,,9920000103706,0,,,,,0,0,,,,0,0,,0,1,0,KillMonster,"""npcInfoIdList"":""220103"",
""targetName"":""거인 앨버트"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",5611,21598,5611,21598,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoId"" : 19928,
""visible"" : ""false""",QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":19929}
 ],""weight"":1}",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""19929"",
""visible"" : ""false""",0,0,0,0,0,0,0,0,,,,,,,1105
,,8,9910000103701,101,197,Scenario,,9920000103708,0,134,,,,0,0,,,,0,0,,0,1,0,VisitPlace,"""destPos"" : ""5033, 21974""",5033,21974,5033,21974,,,QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""100150""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupIdList"" : ""136"",
""visible"" : ""false""",,,,,0,0,0,0,0,0,0,0,,,,,,,1106
1038,1037,1,9910000103801,101,197,Scenario,,9920000103801,0,,11170,197,Officer,181000000009,9940000103801,,,ArmorMerchant_01,10010163,9960000103801,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 10811",4999,23537,4999,23537,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoId"" : 10811,
""visible"" : ""true""",,,,,,,,,361,235,911103,1,,,,,,,,10164,,10163,1107
1040,1038,1,9910000104001,101,197,Scenario,,9920000104001,0,,10811,197,ArmorMerchant_01,10010163,9940000104001,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 10177",3256,23035,3256,23035,,,,,,,,,,,,,,,381,240,480002,1,,,,,,,,10163,,10115,1108
1041,1040,1,9910000104101,101,197,Scenario,,9920000104101,0,,10177,197,ItemMerchant_01_02,181000000007,9940000104101,10177,197,ItemMerchant_01_02,181000000007,9960000104101,,0,0,0,Waiting,"""type"" : ""Effect""",3431,23029,3431,23029,,,,,,,,,,,,,,,615,260,911103,1,,,,,,,,10115,10115,,1109
,,2,9910000104101,101,197,Scenario,,9920000104101,0,,,,,0,0,,,,0,0,,0,0,0,Tutorial,"""tutorialInfoId"" : 15",3431,23029,3431,23029,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1110
1042,1041,1,9910000104201,101,197,Scenario,,9920000103501,0,,10177,197,ItemMerchant_01_02,181000000007,9940000104201,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 10180",6846,22921,6846,22921,,,,,,,,,,,,,,,537,245,480001,1,,,,,,,,10115,,10117,1111
1043,1042,1,9910000104301,101,197,Scenario,,9920000103801,0,,10180,197,TemplePriest_01,9930000104301,9940000104301,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 10003",-1753,22310,-1753,22310,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoId"" : 10003,
""visible"" : ""true""",,,,,,,,,550,250,480002,1,,,,,,,,10117,,10163,1112
1044,1043,1,9910000104401,101,197,Scenario,,9920000104401,0,,10003,197,ArmorMerchant_01,10010163,9940000104401,11171,197,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""20111"",
""targetName"":""오크 정찰병"",
""totalCount"":5,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-90,19446,-90,19446,,,,,,,,,,,,,,,870,280,440001,2,,,,,12,,1,10163,10163,,1113
,,2,9910000104401,101,197,Scenario,,9920000104402,0,,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""20108"",
""targetName"":""오크 돌격병"",
""totalCount"":6,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-3247,19717,-3247,19717,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,12,,1,,,,1114
1100,1044,1,9910000110001,101,197,Scenario,,9920000110001,0,,11171,102,ArmorMerchant_01,10010163,9940000110001,10205,102,Officer,181000000009,9960000110001,,0,0,0,MonsterWave,"""npcSpawnGroupIdList"" : ""100102"",
""defaultTargeting"" : ""false"",
""showMessage"" : ""false"",
""escort"" : {
""npcSpawnInfoId"" : 11172
}",-5126,19247,-5126,19247,,,,,,,,,,,,,,,912,495,440001,2,,,,,,,,10163,10164,,1115
,,2,9910000110001,101,197,Scenario,,9920000110002,0,,,,,0,0,,,,0,0,,0,0,1,CutScene,"""name"" : ""Genocide_01""",-5318,16187,-5318,16187,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1116
,,3,9910000110001,101,197,Scenario,,9920000110003,0,114,,,,0,0,,,,0,0,,0,1,0,KillMonster,"""npcInfoIdList"":""220108"",
""targetName"":""오크 돌격병"",
""totalCount"":6,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-5318,16187,-5318,16187,,,QuestTaskStarted,,StartSpawnNpc,"""npcSpawnGroupIdList"" : ""100120""",,,,,,,,,0,0,0,0,0,0,0,0,77,,1,,,,1117
,,4,9910000110001,101,197,Scenario,,9920000110004,0,,,,,0,0,,,,0,0,,0,0,1,CutScene,"""name"" : ""Genocide_02""",-5318,16187,-5318,16187,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1118
,,5,9910000110001,101,197,Scenario,,9920000110005,0,115,,,,0,0,,,,0,0,,0,1,0,KillMonster,"""annihilation"":""true"",
""npcSpawnInfoIdList"":""18108"", 
""npcInfoIdList"":""220157"",
""targetName"":""카르페오스"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-5318,16187,-5318,16187,,,QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""100121""",,,,,,,,,0,0,0,0,0,0,0,0,8,,1,,,,1119
1101,1100,1,9910000110101,101,102,Scenario,,9920000110101,0,,10205,102,Officer,181000000009,9940000110101,10205,102,,0,0,,0,0,0,Waiting,"""type"" : ""Effect""",-4202,16045,-4202,16045,,,,,,,,,,,,,,,557,430,911103,1,,,,,,,,10164,10164,,1120
,,2,9910000110101,101,102,Scenario,,9920000110101,0,,,,,0,0,,,,0,0,,0,0,0,Tutorial,"""tutorialInfoId"" : 17",-4202,16045,-4202,16045,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1121
1102,1101,1,9910000110201,101,102,Scenario,,9920000110201,0,,10205,102,Officer,181000000009,9940000110201,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""20123"",
""targetName"":""오크 보초병"",
""totalCount"":8,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-5181,12404,-5181,12404,,,,,,,,,,,,,,,691,430,911103,1,,,,,10,,1,10164,,,1122
,,2,0,101,102,Scenario,,9920000110202,0,,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 10205",-4963,15390,-4963,15390,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10,,1,,,10164,1123
1103,1102,1,9910000110301,101,102,Scenario,,9920000110301,0,,10205,102,Officer,181000000009,9940000110301,10205,102,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""20126"",
""targetName"":""오크 강습병"",
""totalCount"":7,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-2543,11512,-2543,11512,,,,,,,,,,,,,,,790,435,440001,2,,,,,10,,1,10164,10164,,1124
1104,1103,1,9910000110401,101,102,Scenario,,9920000110401,0,,10205,102,Officer,181000000009,9940000110401,10246,102,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 10246",915,12853,915,12853,,,,,,,,,,,,,,,857,425,911103,1,,,,,,,,10164,10163,10163,1125
1105,1104,1,9910000110501,101,102,Scenario,,9920000110501,0,,10246,102,ArmorMerchant_01,10010163,9940000110501,,,ArmorMerchant_01,10010163,9960000110501,,0,1,0,VisitPlace,"""destPos"" : ""3439, 12214""",3439,12214,3439,12214,,,QuestTaskStarted,,SpawnNpc,"""npcSpawnGroupIdList"" : ""100122""",QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":10246},
{""npcSpawnInfoId"":10250},
{""npcSpawnInfoId"":10251}
 ],""weight"":1}",,,,,981,475,911105,1,,,,,9,,1,10163,,,1126
,,2,9910000110501,101,102,Scenario,,9920000110501,0,121,,,,0,0,,,,0,0,,0,1,0,KillMonster,"""npcInfoIdList"":""20110"",
""targetName"":""오크 군장"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",3828,12048,3828,12048,,,QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"" :
""11181, 11182, 11183, 11184, 11185, 11186, 11187, 11188,
11189, 11190, 11191, 11192, 11193, 11194, 11195, 11197"",
""visible"" : ""false""",,,,,,,,,0,0,0,0,0,0,0,0,9,,1,,,,1127
,,3,9910000110501,101,102,Scenario,,9920000110503,0,122,,,,0,0,,,,0,0,,0,1,0,KillMonster,"""npcInfoIdList"":""220155"",
""targetName"":""오크 학살자"",
""totalCount"":10,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",3439,12214,3439,12214,,,QuestTaskStarted,,StartSpawnNpc,"""npcSpawnGroupIdList"" : ""100129""",,,,,,,,,0,0,0,0,0,0,0,0,9,,1,,,,1128
,,4,9910000110501,101,102,Scenario,,9920000110504,0,123,,,,0,0,,,,0,0,,0,1,0,VisitNpc,"""npcSpawnInfoId"" : 10246",915,12853,915,12853,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,78,1,1,,,10163,1129
1106,1105,1,9910000110601,101,102,Scenario,,9920000110601,0,,10246,102,ArmorMerchant_01,10010163,9940000110601,10246,102,,0,0,,0,0,0,Waiting,"""type"" : ""Effect""",915,12853,915,12853,,,,,,,,,,,,,,,850,445,911103,1,,,,,,,,10163,10163,,1130
,,2,9910000110601,101,102,Scenario,,9920000110601,0,,,,,0,0,,,,0,0,,0,0,0,Tutorial,"""tutorialInfoId"" : 18",915,12853,915,12853,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1131
1107,1106,1,9910000110701,101,102,Scenario,,9920000110701,0,,10246,102,ArmorMerchant_01,10010163,9940000110701,,,Officer_02,181000000012,9960000110701,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 10277",6758,11777,6758,11777,,,,,,,,,,,,,,,773,450,480002,1,440001,2,,,,,,10163,,10165,1132
1108,1107,1,9910000110801,101,102,Scenario,,9920000110801,0,,10277,102,Officer_02,181000000012,9940000110801,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 10298",11853,10519,11853,10519,,,,,,,,,,,,,,,792,440,911103,1,,,,,,,,10165,,10173,1133
1109,1108,1,392000000008,101,102,Scenario,,9920000110901,0,125,10298,102,Noble_02,181000000011,9940000110901,20020601,200206,Noble_02,181000000011,9960000110901,,0,0,0,MonsterWave,"""npcSpawnGroupIdList"" : ""100101"",
""showMessage"" : ""false"",
""defaultTargeting"" : ""false"",
""escort"" :
{""npcSpawnInfoId"" : 10714
}",11766,10558,11766,10558,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":10299},
{""npcSpawnInfoId"":10300},
{""npcSpawnInfoId"":10301},
{""npcSpawnInfoId"":10302}
 ],""weight"":1}",QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" :""114""}",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupIdList"" : ""114"",
""visible"" : ""true""",1391,505,440001,2,,,,,,,,10173,10173,,1134
,,2,392000000008,101,102,Scenario,,9920000110902,0,107,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""npcSpawnGroupIdList"" : ""100107"",
""showMessage"" : ""false"",
""defaultTargeting"" : ""false""",12391,10304,12391,10304,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":10301},
{""npcSpawnInfoId"":10715},
{""npcSpawnInfoId"":10302}
 ],""weight"":1}",QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" :""114""}",,,,,0,0,0,0,0,0,0,0,77,,1,,,,1135
,,3,392000000008,101,102,Scenario,,9920000110903,0,108,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 114,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""마법 결계석"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",12626,10213,12626,10213,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""10812"",
""visible"" : ""true""",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""10298"",
""visible"" : ""false""",,,,,0,0,0,0,0,0,0,0,,,,,,,1136
,,4,392000000008,101,102,Scenario,,9920000110903,0,,,,,0,0,,,,0,0,,0,0,0,Teleport,"""worldInfoId"" : 200206,
""pos"" : ""-17889, 27089""",12626,10213,12626,10213,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1137
1110,1109,1,9910000111001,101,200206,Scenario,,9920000111001,0,,20020601,200206,Noble_02,181000000011,9940000111001,20020601,200206,,0,0,,0,0,1,KillMonster,"""npcInfoIdList"":""20148"",
""targetName"":""펑거스"",
""totalCount"":6,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-20448,25673,-20448,25673,,,,,,,,,,,,,,,1682,510,911102,1,,,,,,,,10173,10173,,1138
,,2,9910000111001,101,200206,Scenario,,9920000111002,0,,,,,0,0,,,,0,0,,0,0,1,KillMonster,"""npcInfoIdList"":""20149"",
""targetName"":""은둔 프레모"",
""totalCount"":7,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-19779,23038,-19779,23038,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1139
,,3,9910000111001,101,200206,Scenario,,9920000111003,0,,,,,0,0,,,,0,0,,0,0,1,VisitNpc,"""npcSpawnInfoId"" : 20020601",-18337,26364,-18337,26364,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,10173,1140
,,4,9910000111001,101,200206,Scenario,,9920000111003,0,,,,Noble_02,181000000011,9940000111004,,,,0,0,,0,0,1,Waiting,"""type"" : ""Dialog""",-18337,26364,-18337,26364,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1141
,,5,9910000111001,101,200206,Scenario,,9920000111005,0,,,,,0,0,,,,0,0,,0,0,1,CutScene,"""name"" : ""Explore""",-18337,26364,-18337,26364,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1142
1111,1110,1,9910000111101,101,200206,Scenario,,9920000111101,0,,20020601,200206,Noble_02,181000000011,9940000111101,20020601,200206,Noble_02,181000000011,9960000111101,,0,0,1,Waiting,"""type"" : ""Effect""",-18337,26364,-18337,26364,,,,,,,,,,,,,,,1367,460,911103,1,,,,,,,,10173,10173,,1143
,,2,9910000111101,101,200206,Scenario,,9920000111101,0,,,,,0,0,,,,0,0,,0,0,1,Tutorial,"""tutorialInfoId"" : 19",-18337,26364,-18337,26364,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1144
1112,1111,1,9910000111201,101,200206,Scenario,,9920000111201,0,,20020601,200206,Noble_02,181000000011,9940000111201,10298,102,,0,0,,0,0,1,KillMonster,"""npcInfoIdList"":""20150"",
""targetName"":""메두사"",
""totalCount"":8,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-15078,22060,-15078,22060,,,,,,,,,,,,,,,1990,560,440001,2,,,,,77,,1,10173,10173,,1145
,,8,9910000111201,101,200206,Scenario,,9920000111208,0,,,,,0,0,,,,0,0,,0,0,1,VisitPlace,"""destPos"" : ""-15075, 20301"",
""radius"" : 300",-15075,20301,-15075,20301,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,77,,1,,,,1146
