Id,GroupId,NameKey,PortraitTexture,MessageKey,Duration,Delay,Sound,GuideOnly,Type
2761,480,10020414,Icon_MonsterCore_TurekOrcSkirmisher,122000002761,2,1,,0,Mini
2762,480,10010391,Officer_01_02,122000002762,2,0,,0,Mini
2763,480,10010391,Officer_01_02,122000002763,2,0,,0,Mini
2764,481,10010424,CityGuard_01_02,122000001287,2,2,,0,Mini
2765,482,10010424,CityGuard_01_02,122000002765,2,0,,0,Mini
2766,482,10010424,CityGuard_01_02,122000002766,2,0,,0,Mini
337,501,10010503,DarkAssociation,122000000337,2,3,,0,Mini
338,501,10010503,DarkAssociation,122000000338,2,1,,0,Mini
1410,501,121000001410,Icon_MonsterCore_Skeleton,122000001410,2,1,,0,Mini
1411,501,10010519,CityGuard_01_02,122000001411,2,1,,0,Mini
1412,501,10010519,CityGuard_01_02,122000001412,3,1,,0,Mini
1413,501,10010519,CityGuard_01_02,122000001413,3,1,,0,Mini
1414,501,10010519,CityGuard_01_02,122000001414,3,2,,0,Mini
1415,501,10010519,CityGuard_01_02,122000001413,3,2,,0,Mini
1416,501,10010519,CityGuard_01_02,122000001414,3,2,,0,Mini
339,502,10010504,Officer_01_02,122000000339,2,2,,0,Mini
340,502,10010503,DarkAssociation,122000000340,2,3,,0,Mini
341,502,10010503,DarkAssociation,122000000341,2,2,,0,Mini
342,502,10010503,DarkAssociation,122000000342,2,2,,0,Mini
343,502,10010503,DarkAssociation,122000000343,2,2,,0,Mini
344,503,10010504,Officer_01_02,122000000344,2,3,,0,Mini
345,503,10010504,Officer_01_02,122000000345,3,2,,0,Mini
346,503,10010503,DarkAssociation,122000000346,3,2,,0,Mini
347,503,10010504,Officer_01_02,122000000347,3,2,,0,Mini
348,503,10010504,Officer_01_02,122000000348,3,2,,0,Mini
349,503,10010504,Officer_01_02,122000000349,3,1,,0,Mini
1588,505,10010510,UnKnown_Male,122000001588,3,,,0,Mini
1589,505,10010510,UnKnown_Male,122000001589,3,,,0,Mini
1590,505,10010510,UnKnown_Male,122000001590,3,,,0,Mini
1591,505,10010508,student,122000001591,3,1,,0,Mini
1592,505,10010508,student,122000001592,3,,,0,Mini
1593,505,10010508,student,122000001593,3,,,0,Mini
1594,505,10010508,student,122000001594,3,,,0,Mini
350,504,10010510,UnKnown_Male,122000000350,2,2,,0,Mini
351,504,10010510,UnKnown_Male,122000000351,2,2,,0,Mini
352,504,10010510,UnKnown_Male,122000000352,2,2,,0,Mini
360,506,121000000360,Icon_MonsterCore_TurekOrcGeneral,122000000360,2,2,,0,Mini
361,506,121000000360,Icon_MonsterCore_TurekOrcGeneral,122000000361,2,2,,0,Mini
362,506,121000000360,Icon_MonsterCore_TurekOrcGeneral,122000000362,2,2,,0,Mini
363,506,10010513,Officer_02_02,122000000363,2,2,,0,Mini
364,506,10010513,Officer_02_02,122000000364,3,2,,0,Mini
365,506,10010513,Officer_02_02,122000000365,2,2,,0,Mini
366,506,10010513,Officer_02_02,122000000366,2,2,,0,Mini
367,506,10010513,Officer_02_02,122000000367,2,2,,0,Mini
368,506,10010513,Officer_02_02,122000000368,2,2,,0,Mini
369,506,10010513,Officer_02_02,122000000369,2,2,,0,Mini
370,507,121000000360,Icon_MonsterCore_TurekOrcGeneral,122000000370,2,2,,0,Mini
371,507,10010514,Officer_01_02,122000000371,2,2,,0,Mini
372,507,10010514,Officer_01_02,122000000372,2,1,,0,Mini
377,511,10010522,Magician_01_04,122000000377,2,2,,0,Mini
378,511,10010507,CityGuard_01_02,122000000378,2,1,,0,Mini
379,511,121000000360,Icon_MonsterCore_TurekOrcGeneral,122000000379,2,1,,0,Mini
380,511,10010522,Magician_01_04,122000000380,2,1,,0,Mini
381,512,10010508,student,122000000381,3,2,,0,Mini
382,512,10010508,student,122000000382,3,3,,0,Mini
383,512,10010508,student,122000000383,3,3,,0,Mini
384,512,10010508,student,122000000384,3,3,,0,Mini
385,512,10010508,student,122000000385,2,2,,0,Mini
388,514,111000010164,Officer_01_02,122000000388,2,2,,0,Mini
389,515,10010519,CityGuard_01_02,122000000389,2,2,,0,Mini
390,515,10010519,CityGuard_01_02,122000000390,3,,,0,Mini
391,515,10010519,CityGuard_01_02,122000000391,3,,,0,Mini
392,516,10010519,CityGuard_01_02,122000000392,3,2,,0,Mini
393,516,10010519,CityGuard_01_02,122000000393,3,,,0,Mini
394,516,10010519,CityGuard_01_02,122000000394,3,,,0,Mini
395,517,10010511,Resident_04_03,122000000395,3,2,,0,Mini
396,517,10010511,Resident_04_03,122000000396,3,2,,0,Mini
397,517,10010511,Resident_04_03,122000000397,3,2,,0,Mini
398,517,10010511,Resident_04_03,122000000398,3,,,0,Mini
399,518,10010508,Student,122000000399,3,2,,0,Mini
400,518,10010508,Student,122000000400,3,2,,0,Mini
401,518,10010508,Student,122000000401,3,2,,0,Mini
402,518,10010508,Student,122000000402,3,2,,0,Mini
403,518,10010508,Student,122000000403,3,2,,0,Mini
404,518,10010508,Student,122000000404,3,2,,0,Mini
405,518,10010508,Student,122000000405,3,2,,0,Mini
406,518,10010508,Student,122000000406,3,2,,0,Mini
407,519,10010513,Officer_02_02,122000000407,2,1,,0,Mini
408,519,10010513,Officer_02_02,122000000408,2,,,0,Mini
409,519,10010513,Officer_02_02,122000000409,2,,,0,Mini
1595,520,10010508,Student,122000001595,3,2,,0,Mini
1596,520,10010508,Student,122000001596,3,,,0,Mini
1597,520,10011004,UnKnown_Male,122000001597,3,1,,0,Mini
1598,520,10011004,UnKnown_Male,122000001598,3,,,0,Mini
1599,520,9920000511702,UnKnown_Male,122000001599,3,,,0,Mini
1600,520,10010508,Student,122000001600,3,,,0,Mini
1601,521,9920000511702,UnKnown_Male,122000001601,3,1,,0,Mini
1602,521,9920000511702,UnKnown_Male,122000001602,3,,,0,Mini
1603,522,10011004,UnKnown_Male,122000001603,3,1,,0,Mini
1604,522,10011004,UnKnown_Male,122000001604,3,,,0,Mini
1605,522,10220560,Icon_MonsterCore_DeathFire,122000001605,3,,,0,Mini
427,524,9930001503202,CityGuard_01_02,122000000427,3,2,,0,Mini
428,524,10010522,Magician_01_04,122000000428,3,,,0,Mini
429,524,10010517,Officer_01_02,122000000429,3,,,0,Mini
430,524,10010522,Magician_01_04,122000000430,3,,,0,Mini
431,525,10010000,Hardin,122000000431,3,2,,0,Mini
432,525,10010000,Hardin,122000000432,3,,,0,Mini
433,525,10010000,Hardin,122000000433,3,,,0,Mini
434,525,10010000,Hardin,122000000434,3,,,0,Mini
435,526,10010000,Hardin,122000000435,3,2,,0,Mini
436,526,10010000,Hardin,122000000436,2,,,0,Mini
437,526,10010000,Hardin,122000000437,3,,,0,Mini
438,526,10010000,Hardin,122000000438,3,,,0,Mini
439,526,10010000,Hardin,122000000439,3,,,0,Mini
440,527,10010000,Hardin,122000000440,3,2,,0,Mini
441,527,10010000,Hardin,122000000441,3,,,0,Mini
442,527,10010000,Hardin,122000000442,3,,,0,Mini
447,529,9930001503202,CityGuard_01_02,122000000447,2,1,,0,Mini
448,529,9930001503202,CityGuard_01_02,122000000448,2,,,0,Mini
449,530,121000000449,Icon_MonsterCore_NeerCrawler,122000000449,2,,,0,Mini
450,530,121000000449,Icon_MonsterCore_NeerCrawler,122000000450,3,,,0,Mini
451,530,121000000449,Icon_MonsterCore_NeerCrawler,122000000451,2,,,0,Mini
1536,530,9930001503202,CityGuard_01_02,122000001536,2,1,,0,Mini
1537,530,9930001503202,CityGuard_01_02,122000001537,2,,,0,Mini
1538,530,9930001503202,CityGuard_01_02,122000001538,2,,,0,Mini
452,531,10010163,ArmorMerchant_01,122000000452,2,,,0,Mini
453,531,10010163,ArmorMerchant_01,122000000453,2,,,0,Mini
454,531,10010163,ArmorMerchant_01,122000000454,2,,,0,Mini
455,532,10220569,Icon_MonsterCore_OlMahumChampion,122000000455,2,,,0,Mini
456,532,10220569,Icon_MonsterCore_OlMahumChampion,122000000456,2,,,0,Mini
457,532,10220569,Icon_MonsterCore_OlMahumChampion,122000000457,2,,,0,Mini
1545,532,10010163,ArmorMerchant_01,122000001545,2,1,,0,Mini
1546,532,10220569,Icon_MonsterCore_OlMahumChampion,122000001546,2,1,,0,Mini
1547,532,10220569,Icon_MonsterCore_OlMahumChampion,122000001547,2,,,0,Mini
1548,532,10220569,Icon_MonsterCore_OlMahumChampion,122000002300,2,,,0,Mini
458,532,10010163,ArmorMerchant_01,122000000458,2,,,0,Mini
459,532,10010163,ArmorMerchant_01,122000000459,2,,,0,Mini
460,532,10220569,Icon_MonsterCore_OlMahumChampion,122000000460,2,,,0,Mini
461,533,121000000461,Icon_MonsterCore_PortraitSpirit,122000000461,2,,,0,Mini
462,533,121000000461,Icon_MonsterCore_PortraitSpirit,122000000462,2,,,0,Mini
463,533,121000000461,Icon_MonsterCore_PortraitSpirit,122000000463,2,,,0,Mini
464,533,121000000461,Icon_MonsterCore_PortraitSpirit,122000000464,2,,,0,Mini
465,534,121000000465,Icon_MonsterCore_WarHound,122000000465,2,2,,0,Mini
466,534,121000000465,Icon_MonsterCore_WarHound,122000000466,2,,,0,Mini
1609,535,9930001503202,CityGuard_01_02,122000001609,3,1,,0,Mini
1610,535,9930001503202,CityGuard_01_02,122000001610,3,,,0,Mini
1312,536,10010589,Teleporter_01_02,122000001312,3,,,0,Mini
1507,536,10010589,Teleporter_01_02,122000001507,3,,,0,Mini
1313,537,121000001313,Icon_MonsterCore_TurekOrcGeneral,122000001313,3,,,0,Mini
1315,539,10011526,Icon_MonsterCore_DeathFire,122000001315,3,,,0,Mini
1316,539,121000001313,Icon_MonsterCore_TurekOrcGeneral,122000001316,3,,,0,Mini
1317,539,121000001313,Icon_MonsterCore_TurekOrcGeneral,122000001317,3,,,0,Mini
1318,539,10010589,Teleporter_01_02,122000001318,3,,,0,Mini
1319,539,10010589,Teleporter_01_02,122000001319,3,,,0,Mini
1320,539,10011526,Icon_MonsterCore_DeathFire,122000001320,3,,,0,Mini
1321,539,10011526,Icon_MonsterCore_DeathFire,122000001321,3,,,0,Mini
1322,539,10011526,Icon_MonsterCore_DeathFire,122000001322,3,,,0,Mini
1323,540,121000001323,Icon_MonsterCore_TurekOrcSkirmisher,122000001323,3,,,0,Mini
1324,540,121000001323,Icon_MonsterCore_TurekOrcSkirmisher,122000001324,3,,,0,Mini
1325,540,121000001323,Icon_MonsterCore_TurekOrcSkirmisher,122000001325,3,,,0,Mini
1510,545,10010588,Resident_04_03,122000001510,3,,,0,Mini
1330,541,10010554,Icon_MonsterCore_TurekOrcGeneral,122000001330,5,,,0,Mini
1327,546,10010554,Icon_MonsterCore_TurekOrcGeneral,122000001327,3,,,0,Mini
1329,546,10010554,Icon_MonsterCore_TurekOrcGeneral,122000001329,3,,,0,Mini
1417,543,121000001417,Icon_MonsterCore_NeerCrawler,122000001417,2,,,0,Mini
1418,543,121000001417,Icon_MonsterCore_NeerCrawler,122000001418,3,2,,0,Mini
1419,543,121000001417,Icon_MonsterCore_NeerCrawler,122000001419,3,2,,0,Mini
1420,543,121000001417,Icon_MonsterCore_NeerCrawler,122000001420,3,2,,0,Mini
1421,543,121000001417,Icon_MonsterCore_NeerCrawler,122000001421,3,2,,0,Mini
1539,550,10010503,DarkAssociation,122000001539,3,0,,0,Mini
1540,550,10010503,DarkAssociation,122000001540,3,0,,0,Mini
1541,550,10010503,DarkAssociation,122000001541,3,0,,0,Mini
1542,550,10010503,DarkAssociation,122000001542,3,0,,0,Mini
1543,550,10010503,DarkAssociation,122000001543,3,0,,0,Mini
1544,550,10010503,DarkAssociation,122000001544,3,0,,0,Mini
1582,551,121000001582,Icon_MonsterCore_TurekOrcGeneral,122000001582,3,0,,0,Mini
1583,551,121000001582,Icon_MonsterCore_TurekOrcGeneral,122000001583,3,0,,0,Mini
1584,551,121000001582,Icon_MonsterCore_TurekOrcGeneral,122000001584,3,0,,0,Mini
1585,551,121000001582,Icon_MonsterCore_TurekOrcGeneral,122000001585,3,0,,0,Mini
1586,552,10010522,Magician_01_04,122000001586,3,0,,0,Mini
1587,552,10010522,Magician_01_04,122000001587,3,0,,0,Mini
2318,553,10010493,Resident_05_02,122000002318,3,0,,0,Mini
2319,553,10010493,Resident_05_02,122000002319,3,0,,0,Mini
2320,553,10010493,Resident_05_02,122000002320,3,0,,0,Mini
2321,554,10010493,Resident_05_02,122000002321,2,0,,0,Mini
2322,554,10010493,Resident_05_02,122000002322,3,0,,0,Mini
2323,555,10010493,Resident_05_02,122000002323,2,0,,0,Mini
2324,555,12205002,DarkAssociation_01_04,122000002324,3,0,,0,Mini
2325,555,10010493,Resident_05_02,122000002325,2,0,,0,Mini
2326,555,12205002,DarkAssociation_01_04,122000002326,3,0,,0,Mini
2327,555,10010493,Resident_05_02,122000002327,2,0,,0,Mini
2328,556,12205002,DarkAssociation_01_04,122000002328,2,0,,0,Mini
2329,556,10010493,Resident_05_02,122000002329,2,0,,0,Mini
2335,559,10010493,Resident_05_02,122000002335,2,0,,0,Mini
2336,559,10010493,Resident_05_02,122000002336,3,0,,0,Mini
2337,559,10010493,Resident_05_02,122000002337,2,0,,0,Mini
2338,560,10010495,Magician_01_03,122000002338,3,0,,0,Mini
2339,560,10010495,Magician_01_03,122000002339,3,0,,0,Mini
2340,561,10010577,WarehouseKeeper,122000002340,3,0,,0,Mini
2341,561,10010577,WarehouseKeeper,122000002341,3,0,,0,Mini
2342,561,10010577,WarehouseKeeper,122000002342,2,0,,0,Mini
2343,561,10010577,WarehouseKeeper,122000002343,2,0,,0,Mini
2344,561,10010577,WarehouseKeeper,122000002344,2,0,,0,Mini
2345,562,12205006,DarkAssociation_01_04,122000002345,3,0,,0,Mini
2346,562,12205006,DarkAssociation_01_04,122000002346,2,0,,0,Mini
2347,562,10010577,WarehouseKeeper,122000002347,2,0,,0,Mini
2348,562,12205006,DarkAssociation_01_04,122000002348,3,0,,0,Mini
2349,562,12205006,DarkAssociation_01_04,122000002300,2,0,,0,Mini
2357,565,10010388,CatTheCat_01_02,122000002357,2,0,,0,Mini
2358,566,10010388,CatTheCat_01_02,122000002358,3,0,,0,Mini
2360,567,12205011,Icon_MonsterCore_OlMahumChampion,122000002360,2,0,,0,Mini
2361,567,12205011,Icon_MonsterCore_OlMahumChampion,122000002361,3,0,,0,Mini
2362,567,12205011,Icon_MonsterCore_OlMahumChampion,122000002362,2,0,,0,Mini
2363,568,12205011,Icon_MonsterCore_OlMahumChampion,122000002363,3,0,,0,Mini
2365,569,121000002365,Icon_MonsterCore_OlMahumScout,122000002365,2,0,,0,Mini
2366,569,10010388,CatTheCat_01_02,122000002366,3,0,,0,Mini
2367,569,10010388,CatTheCat_01_02,122000002367,2,0,,0,Mini
2368,570,10010584,Teleporter_01,122000002368,3,0,,0,Mini
2369,570,10010584,Teleporter_01,122000002369,3,0,,0,Mini
2370,571,121000002365,Icon_MonsterCore_OlMahumScout,122000002370,3,0,,0,Mini
2371,571,121000002365,Icon_MonsterCore_OlMahumScout,122000002371,3,0,,0,Mini
2372,572,12205016,Icon_MonsterCore_OlMahumScout,122000002372,3,0,,0,Mini
2373,572,12205016,Icon_MonsterCore_OlMahumScout,122000002373,2,0,,0,Mini
2374,573,10011268,Resident_04_03,122000002374,2,0,,0,Mini
2375,573,10011268,Resident_04_03,122000002375,2,0,,0,Mini
2376,574,10011268,Resident_04_03,122000002376,3,0,,0,Mini
2377,574,10220570,Icon_MonsterCore_PortraitSpirit,122000002377,4,0,,0,Mini
2378,574,10220570,Icon_MonsterCore_PortraitSpirit,122000000451,2,0,,0,Mini
2379,575,10220570,Icon_MonsterCore_PortraitSpirit,122000002379,2,0,,0,Mini
2380,575,10220570,Icon_MonsterCore_PortraitSpirit,122000002380,2,0,,0,Mini
2381,576,10011268,Resident_04_03,122000002381,2,0,,0,Mini
2382,576,10011268,Resident_04_03,122000002375,2,0,,0,Mini
2383,577,10011268,Resident_04_03,122000002383,3,0,,0,Mini
2384,577,10220563,Icon_MonsterCore_PortraitSpirit,122000002384,2,0,,0,Mini
2385,577,10220563,Icon_MonsterCore_PortraitSpirit,122000002385,3,0,,0,Mini
2386,577,10220563,Icon_MonsterCore_PortraitSpirit,122000002386,2,0,,0,Mini
2387,578,10010854,WarehouseKeeper_01_02,122000002387,3,0,,0,Mini
2388,578,10010854,WarehouseKeeper_01_02,122000002388,3,0,,0,Mini
2389,579,10010854,WarehouseKeeper_01_02,122000002389,2,2,,0,Mini
2390,579,10010854,WarehouseKeeper_01_02,122000002390,3,2,,0,Mini
2391,579,10010854,WarehouseKeeper_01_02,122000002391,2,4,,0,Mini
2392,579,10010854,WarehouseKeeper_01_02,122000002392,3,2,,0,Mini
2393,580,10010854,WarehouseKeeper_01_02,122000002393,3,0,,0,Mini
2394,580,10010854,WarehouseKeeper_01_02,122000002394,2,0,,0,Mini
2395,580,10010854,WarehouseKeeper_01_02,122000002395,3,0,,0,Mini
2396,581,10010854,WarehouseKeeper_01_02,122000002396,2,2,,0,Mini
2397,581,10010854,WarehouseKeeper_01_02,122000002397,3,4,,0,Mini
2398,581,10010854,WarehouseKeeper_01_02,122000002398,2,2,,0,Mini
2399,581,10010854,WarehouseKeeper_01_02,122000002399,3,4,,0,Mini
2400,581,10010854,WarehouseKeeper_01_02,122000002400,3,2,,0,Mini
2401,582,10010588,Resident_04_03,122000002401,2,0,,0,Mini
2402,582,10010588,Resident_04_03,122000002402,2,0,,0,Mini
2403,583,10010588,Resident_04_03,122000002403,3,0,,0,Mini
2404,584,10010577,ItemMerchant_01,122000002404,3,0,,0,Mini
2405,584,10010588,Resident_04_03,122000002405,4,0,,0,Mini
2406,585,12205028,Icon_MonsterCore_TurekOrcGeneral,122000002406,3,0,,0,Mini
2407,585,10010588,Resident_04_03,122000002407,4,0,,0,Mini
474,602,9930000610602,WarehouseKeeper,122000000474,2,2,,0,Mini
475,603,181000000020,Teleporter_01_02,122000000475,2,1,,0,Mini
476,603,181000000020,Teleporter_01_02,122000000476,2,1,,0,Mini
477,603,181000000020,Teleporter_01_02,122000000477,2,2,,0,Mini
478,603,181000000020,Teleporter_01_02,122000000478,2,1,,0,Mini
479,603,181000000020,Teleporter_01_02,122000000479,2,1,,0,Mini
480,603,181000000020,Teleporter_01_02,122000000480,2,1,,0,Mini
481,603,181000000020,Teleporter_01_02,122000000481,2,0,,0,Mini
487,605,10010001,HardinsFollower,122000000487,3,2,,0,Mini
488,605,10010001,HardinsFollower,122000000488,3,1,,0,Mini
489,605,10010001,HardinsFollower,122000000489,3,1,,0,Mini
490,605,10010001,HardinsFollower,122000000490,3,1,,0,Mini
491,605,10010001,HardinsFollower,122000000491,3,0,,0,Mini
492,605,10010001,HardinsFollower,122000000492,3,2,,0,Mini
493,606,10010603,Resident_02_02,122000000493,2,1,,0,Mini
494,606,10010603,Resident_02_02,122000000494,2,1,,0,Mini
495,606,10010603,Resident_02_02,122000000495,2,1,,0,Mini
498,608,10010603,Resident_02_02,122000000498,2,1,,0,Mini
499,608,10010603,Resident_02_02,122000000499,2,1,,0,Mini
500,609,10010603,Resident_02_02,122000000500,3,1,,0,Mini
501,609,10010603,Resident_02_02,122000000501,3,,,0,Mini
502,609,10010603,Resident_02_02,122000000502,2,,,0,Mini
503,609,10010603,Resident_02_02,122000000503,2,,,0,Mini
510,612,10020622,Icon_MonsterCore_MysticalWeaver,122000000510,2,1,,0,Mini
511,612,10010602,Resident_03_02,122000000511,2,1,,0,Mini
1205,612,10020622,Icon_MonsterCore_MysticalWeaver,122000001205,2,1,,0,Mini
1206,612,10010602,Resident_03_02,122000001206,2,1,,0,Mini
1207,612,10010602,Resident_03_02,122000001207,2,1,,0,Mini
1208,612,10010602,Resident_03_02,122000001208,2,1,,0,Mini
512,613,10010606,WarehouseKeeper_01_03,122000000512,2,1,,0,Mini
513,613,10010606,WarehouseKeeper_01_03,122000000513,2,1,,0,Mini
514,614,10010606,WarehouseKeeper_01_03,122000000514,2,,,0,Mini
515,614,10010606,WarehouseKeeper_01_03,122000000515,3,3,,0,Mini
520,616,10010621,WarehouseKeeper_01_03,122000000520,2,1,,0,Mini
521,616,10010621,WarehouseKeeper_01_03,122000000521,2,1,,0,Mini
522,616,10010606,WarehouseKeeper_01_03,122000000522,2,1,,0,Mini
1209,619,10020102,Icon_MonsterCore_Werewolf,122000001209,2,1,,0,Mini
1210,619,10010602,Resident_03_02,122000001210,2,1,,0,Mini
1211,619,10010602,Resident_03_02,122000001211,2,1,,0,Mini
1212,620,10020102,Icon_MonsterCore_Werewolf,122000001212,2,1,,0,Mini
1213,620,10010602,Resident_03_02,122000001213,2,1,,0,Mini
1214,620,10020622,Icon_MonsterCore_MysticalWeaver,122000001214,2,1,,0,Mini
1215,620,10010602,Resident_03_02,122000001215,2,1,,0,Mini
1216,621,10020622,Icon_MonsterCore_MysticalWeaver,122000001216,2,1,,0,Mini
1217,621,10010602,Resident_03_02,122000001217,2,1,,0,Mini
1218,621,10020622,Icon_MonsterCore_MysticalWeaver,122000001218,2,1,,0,Mini
1219,621,10010602,Resident_03_02,122000001219,2,1,,0,Mini
1220,622,10010634,Icon_MonsterCore_DeathFire,122000001220,2,1,,0,Mini
1221,622,10010634,Icon_MonsterCore_DeathFire,122000001221,2,0,,0,Mini
1222,623,10010603,Resident_02_02,122000001222,4,0,,0,Mini
1223,623,10010634,Icon_MonsterCore_DeathFire,122000001223,2,1,,0,Mini
1224,623,10010634,Icon_MonsterCore_DeathFire,122000001224,2,0,,0,Mini
1225,623,10010634,Icon_MonsterCore_DeathFire,122000001225,2,0,,0,Mini
1226,624,10010631,DarkAssociation_01_02,122000001226,2,1,,0,Mini
1227,625,10010631,DarkAssociation_01_02,122000001227,3,1,,0,Mini
1228,625,10010631,DarkAssociation_01_02,122000001228,3,0,,0,Mini
1229,625,10010631,DarkAssociation_01_02,122000001229,3,0,,0,Mini
1230,625,10010631,DarkAssociation_01_02,122000001230,3,0,,0,Mini
1232,626,10150121,Icon_MonsterCore_AntSoldier,122000001232,2,1,,0,Mini
1233,626,181000000020,Teleporter_01_02,122000001233,2,1,,0,Mini
1234,626,181000000020,Teleporter_01_02,122000001234,2,0,,0,Mini
1235,627,181000000020,Teleporter_01_02,122000001235,2,0,,0,Mini
1236,627,10010606,WarehouseKeeper_01_03,122000001236,2,0,,0,Mini
1237,627,10010606,WarehouseKeeper_01_03,122000001237,2,0,,0,Mini
1238,627,10010606,WarehouseKeeper_01_03,122000001238,2,0,,0,Mini
1239,627,181000000020,Teleporter_01_02,122000001239,2,0,,0,Mini
1240,627,181000000020,Teleporter_01_02,122000001240,2,0,,0,Mini
1241,628,10010383,Icon_MonsterCore_OlMahumScout,122000001241,2,1,,0,Mini
1242,628,10010606,WarehouseKeeper_01_03,122000001242,2,1,,0,Mini
1243,628,10010383,Icon_MonsterCore_OlMahumScout,122000001243,2,0,,0,Mini
1244,628,10010606,WarehouseKeeper_01_03,122000001244,2,1,,0,Mini
1245,629,121000001245,Icon_MonsterCore_OlMahumChampion,122000001245,2,1,,0,Mini
1246,629,121000001245,Icon_MonsterCore_OlMahumChampion,122000001246,2,0,,0,Mini
1247,630,121000001245,Icon_MonsterCore_OlMahumChampion,122000001247,2,1,,0,Mini
1248,630,121000001245,Icon_MonsterCore_OlMahumChampion,122000001248,2,0,,0,Mini
1249,631,10010631,DarkAssociation_01_02,122000001249,2,1,,0,Mini
1250,631,10010611,CatTheCat_01_03,122000001250,2,1,,0,Mini
1251,632,10010631,DarkAssociation_01_02,122000001251,2,1,,0,Mini
1252,632,10010001,HardinsFollower,122000001252,2,,,0,Mini
1253,632,10010631,DarkAssociation_01_02,122000001253,3,,,0,Mini
1331,633,10010493,Resident_05_02,122000001331,2,,,0,Mini
1332,633,10010493,Resident_05_02,122000001332,2,,,0,Mini
1333,634,10010493,Resident_05_02,122000001333,2,,,0,Mini
1334,643,10010493,Resident_05_02,122000001334,2,,,0,Mini
1335,635,10010493,Resident_05_02,122000001335,2,,,0,Mini
1336,636,10010493,Resident_05_02,122000001336,2,,,0,Mini
1629,636,10220618,Icon_MonsterCore_OlMahumGeneral,122000001629,2,,,0,Mini
1630,636,10220618,Icon_MonsterCore_OlMahumGeneral,122000001630,2,,,0,Mini
1337,637,10010495,Magician_01_03,122000001337,2,,,0,Mini
1338,637,10010495,Magician_01_03,122000001338,2,,,0,Mini
1339,637,10010495,Magician_01_03,122000001339,2,,,0,Mini
1340,638,10010495,Magician_01_03,122000001340,2,,,0,Mini
1341,638,10010495,Magician_01_03,122000001341,2,,,0,Mini
1342,638,10010495,Magician_01_03,122000001342,2,,,0,Mini
1343,639,10010495,Magician_01_03,122000001343,2,,,0,Mini
1344,639,10010495,Magician_01_03,122000001344,2,,,0,Mini
1345,639,10010495,Magician_01_03,122000001345,2,,,0,Mini
1346,640,10010495,Magician_01_03,122000001346,2,,,0,Mini
1347,640,10010495,Magician_01_03,122000001347,2,,,0,Mini
