Id,GroupId,Param1,NameKey,DescriptionKey,Tire,Type,Grade,MaxLevel,LevelMatchGroupId,MinCastDistance,MaxCastDistance,PrevSkillId,FireCount,FireCondition,FireCondParam1,FireRate,MoveActionSpeed,LightningEffectInfoId,Attachable,MpMin,MpMax,MpGrowth,EffectApplyType,CastingTime,CoolTimeMin,PlaceType,CollisionUnitType,CollisionUnitParam,TargetType,IgnoreHitRate,MaxTargetCount,OffsetDistance,OffsetAngle,EffectFireConditionType,TotalTime,EffectFireConditionParam,AggroWeight,SkillDamageRatio,Animation,Rotatable,WeaponDependent,CameraShake,CameraShakeIntensity,CameraShakeObject,EffectDescriptionKey,Texture,HitFX,HitSocket,DirAlign,DirAlignRange,AddForceOnKill,Sound,BasicAttack,DetailType,ShowSkillArea,DashStart,SkillDialogueKey,AvailableUnderCC,SkillDialogGroupId,IsStunCancel,GroupRandomFireRate
3406,3406,6,0,292000003101,-1,Active,Max,,,0,200,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":250,""angle"":135",Enemy,0,3,0,0,Time,700,367467,1,6983,Attack_DualSword_F,0,000100,Shake_UpAndDown,5,Caster,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
3407,3407,7,0,292000003101,-1,Active,Max,,,0,200,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":250,""angle"":135",Enemy,0,3,0,0,Time,700,567,1,6983,Attack_DualSword_G,0,000100,Shake_UpAndDown,3,Caster,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
3408,3408,8,0,292000003101,-1,Active,Max,,,0,200,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":250,""angle"":135",Enemy,0,3,0,0,Time,900,433,1,8978,Attack_DualSword_H,0,000100,Shake_UpAndDown,5,Caster,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
4101,4101,1,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,467,300,0.85,5145,Attack_Dagger_A,0,001000,Shake_UpAndDown,1,Caster,0,,,,1,1.5,0,,1,Attack,0,1,0,0,,0,10000
4102,4102,2,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,567,333,0.85,6248,Attack_Dagger_B,0,001000,Shake_UpAndDown,1,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
4103,4103,3,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,567,300,0.85,6248,Attack_Dagger_C,0,001000,Shake_UpAndDown,1,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
4104,4104,4,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,567,300,0.85,6248,Attack_Dagger_D,0,001000,Shake_UpAndDown,1,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
4105,4105,5,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,567,333,0.85,6248,Attack_Dagger_E,0,001000,Shake_UpAndDown,2,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
4106,4106,6,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,767,300,0.85,8453,Attack_Dagger_F,0,001000,Shake_UpAndDown,3,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
4201,4201,1,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,467,367,0.85,5145,Attack_Dagger_A,0,001000,Shake_UpAndDown,1,Caster,0,,,,1,1.5,0,,1,Attack,0,1,0,0,,0,10000
4202,4202,2,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,433,300,0.85,4778,Attack_Dagger_B,0,001000,Shake_UpAndDown,1,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
4203,4203,3,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,533,300,0.85,5880,Attack_Dagger_C,0,001000,Shake_UpAndDown,1,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
4204,4204,4,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,667,300500,0.85,7350,Attack_Dagger_D,0,001000,Shake_UpAndDown,1,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
4205,4205,5,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,500,300367,0.85,5513,Attack_Dagger_E,0,001000,Shake_UpAndDown,2,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
4206,4206,6,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,1000,300,0.85,11025,Attack_Dagger_F,0,001000,Shake_UpAndDown,3,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
4301,4301,1,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,367,300,0.85,4043,Attack_Dagger_A,0,001000,Shake_UpAndDown,1,Caster,0,,,,1,1.5,0,,1,Attack,0,1,0,0,,0,10000
4302,4302,2,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,400,300,0.85,4410,Attack_Dagger_B,0,001000,Shake_UpAndDown,1,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
4303,4303,3,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,500,367,0.85,5513,Attack_Dagger_C,0,001000,Shake_UpAndDown,1,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
4304,4304,4,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,800,600,0.85,8820,Attack_Dagger_D,0,001000,Shake_UpAndDown,1,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
4305,4305,5,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,600,300367,0.85,6615,Attack_Dagger_E,0,001000,Shake_UpAndDown,2,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
4306,4306,6,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,900,500,0.85,9923,Attack_Dagger_F,0,001000,Shake_UpAndDown,3,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
4401,4401,1,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,600,333,0.85,6615,Attack_Dagger_A,0,001000,Shake_UpAndDown,1,Caster,0,,,,1,1.5,0,,1,Attack,0,1,0,0,,0,10000
4402,4402,2,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,400,300,0.85,4410,Attack_Dagger_B,0,001000,Shake_UpAndDown,1,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
4403,4403,3,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,700,367,0.85,7718,Attack_Dagger_C,0,001000,Shake_UpAndDown,1,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
4404,4404,4,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,600,333,0.85,6615,Attack_Dagger_D,0,001000,Shake_UpAndDown,1,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
4405,4405,5,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,800,533,0.85,8820,Attack_Dagger_E,0,001000,Shake_UpAndDown,2,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
4406,4406,6,0,292000004101,-1,Active,Max,,,0,150,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,3,0,0,Time,900,500633,0.85,9923,Attack_Dagger_F,0,001000,Shake_UpAndDown,3,Caster,0,,,,1,1.5,0,,1,Attack,0,0,0,0,,0,10000
5101,5101,1,0,292000005101,-1,Active,Max,,,0,700,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Obb,"""left"":120, ""right"":120, ""front"":750, ""back"":0",Enemy,0,3,0,0,Time,867,367,0.85,8313,Attack_Bow_A,0,010000,Shake_UpAndDown,1,Caster,0,,,,1,7,0,,1,Attack,0,0,0,0,,0,10000
5102,5102,2,0,292000005101,-1,Active,Max,,,0,700,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Obb,"""left"":120, ""right"":120, ""front"":750, ""back"":0",Enemy,0,3,0,0,Time,833,533,0.85,7315,Attack_Bow_B,0,010000,Shake_UpAndDown,1,Caster,0,,,,1,7,0,,1,Attack,0,0,0,0,,0,10000
5103,5103,3,0,292000005101,-1,Active,Max,,,0,700,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Obb,"""left"":120, ""right"":120, ""front"":750, ""back"":0",Enemy,0,3,0,0,Time,900,600,0.85,8645,Attack_Bow_C,0,010000,Shake_UpAndDown,1,Caster,0,,,,1,7,0,,1,Attack,0,0,0,0,,0,10000
5104,5104,4,0,292000005101,-1,Active,Max,,,0,700,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Obb,"""left"":120, ""right"":120, ""front"":750, ""back"":0",Enemy,0,3,0,0,Time,1367,767,0.85,12968,Attack_Bow_D,0,010000,Shake_UpAndDown,3,Caster,0,,,,1,7,0,,1,Attack,0,0,0,0,,0,10000
5201,5201,1,0,292000005101,-1,Active,Max,,,0,700,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Obb,"""left"":120, ""right"":120, ""front"":750, ""back"":0",Enemy,0,3,0,0,Time,867,300,0.85,5985,Attack_Bow_A,0,010000,Shake_UpAndDown,1,Caster,0,,,,1,7,0,,1,Attack,0,0,0,0,,0,10000
5202,5202,2,0,292000005101,-1,Active,Max,,,0,700,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Obb,"""left"":120, ""right"":120, ""front"":750, ""back"":0",Enemy,0,3,0,0,Time,1267,567,0.85,8645,Attack_Bow_B,0,010000,Shake_UpAndDown,1,Caster,0,,,,1,7,0,,1,Attack,0,0,0,0,,0,10000
5203,5203,3,0,292000005101,-1,Active,Max,,,0,700,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Obb,"""left"":120, ""right"":120, ""front"":750, ""back"":0",Enemy,0,3,0,0,Time,1333,533,0.85,9310,Attack_Bow_C,0,010000,Shake_UpAndDown,1,Caster,0,,,,1,7,0,,1,Attack,0,0,0,0,,0,10000
5204,5204,4,0,292000005101,-1,Active,Max,,,0,700,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Obb,"""left"":120, ""right"":120, ""front"":750, ""back"":0",Enemy,0,3,0,0,Time,1400,700,0.85,11970,Attack_Bow_D,0,010000,Shake_UpAndDown,3,Caster,0,,,,1,7,0,,1,Attack,0,0,0,0,,0,10000
5301,5301,1,0,292000005101,-1,Active,Max,,,0,700,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Obb,"""left"":120, ""right"":120, ""front"":750, ""back"":0",Enemy,0,3,0,0,Time,967,367,0.85,6650,Attack_Bow_A,0,010000,Shake_UpAndDown,1,Caster,0,,,,1,7,0,,1,Attack,0,0,0,0,,0,10000
5302,5302,2,0,292000005101,-1,Active,Max,,,0,700,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Obb,"""left"":120, ""right"":120, ""front"":750, ""back"":0",Enemy,0,3,0,0,Time,1500,600,0.85,7315,Attack_Bow_B,0,010000,Shake_UpAndDown,1,Caster,0,,,,1,7,0,,1,Attack,0,0,0,0,,0,10000
5303,5303,3,0,292000005101,-1,Active,Max,,,0,700,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Obb,"""left"":120, ""right"":120, ""front"":750, ""back"":0",Enemy,0,3,0,0,Time,1667,733,0.85,9310,Attack_Bow_C,0,010000,Shake_UpAndDown,1,Caster,0,,,,1,7,0,,1,Attack,0,0,0,0,,0,10000
5304,5304,4,0,292000005101,-1,Active,Max,,,0,700,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Obb,"""left"":120, ""right"":120, ""front"":750, ""back"":0",Enemy,0,3,0,0,Time,1667,767,0.85,12635,Attack_Bow_D,0,010000,Shake_UpAndDown,3,Caster,0,,,,1,7,0,,1,Attack,0,0,0,0,,0,10000
5401,5401,1,0,292000005101,-1,Active,Max,,,0,700,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Obb,"""left"":120, ""right"":120, ""front"":750, ""back"":0",Enemy,0,3,0,0,Time,1000,367,0.85,9643,Attack_Bow_A,0,010000,Shake_UpAndDown,1,Caster,0,,,,1,7,0,,1,Attack,0,0,0,0,,0,10000
5402,5402,2,0,292000005101,-1,Active,Max,,,0,700,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Obb,"""left"":120, ""right"":120, ""front"":750, ""back"":0",Enemy,0,3,0,0,Time,900,533,0.85,7980,Attack_Bow_B,0,010000,Shake_UpAndDown,1,Caster,0,,,,1,7,0,,1,Attack,0,0,0,0,,0,10000
5403,5403,3,0,292000005101,-1,Active,Max,,,0,700,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Obb,"""left"":120, ""right"":120, ""front"":750, ""back"":0",Enemy,0,3,0,0,Time,900,467,0.85,8645,Attack_Bow_C,0,010000,Shake_UpAndDown,1,Caster,0,,,,1,7,0,,1,Attack,0,0,0,0,,0,10000
5404,5404,4,0,292000005101,-1,Active,Max,,,0,700,,1,None,,,,,0,0,0,1,,0,1,CasterPosition,Obb,"""left"":120, ""right"":120, ""front"":750, ""back"":0",Enemy,0,3,0,0,Time,1300,467,0.85,12635,Attack_Bow_D,0,010000,Shake_UpAndDown,3,Caster,0,,,,1,7,0,,1,Attack,0,0,0,0,,0,10000
6101,6101,1,0,292000006101,-1,Active,Max,,,0,450,,1,None,,,,1,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":500,""angle"":120",Enemy,0,3,0,0,Time,767,367,0.7,7245,Attack_Staff_A,0,100000,Shake_UpAndDown,1,Caster,0,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,Attack,0,0,0,0,,0,10000
6102,6102,2,0,292000006101,-1,Active,Max,,,0,450,,1,None,,,,1,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":500,""angle"":120",Enemy,0,3,0,0,Time,767,333,0.7,7245,Attack_Staff_B,0,100000,Shake_UpAndDown,1,Caster,0,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,Attack,0,0,0,0,,0,10000
6103,6103,3,0,292000006101,-1,Active,Max,,,0,450,,1,None,,,,1,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":500,""angle"":120",Enemy,0,3,0,0,Time,767,433,0.7,7245,Attack_Staff_C,0,100000,Shake_UpAndDown,1,Caster,0,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,Attack,0,0,0,0,,0,10000
6104,6104,4,0,292000006101,-1,Active,Max,,,0,450,,1,None,,,,1,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":500,""angle"":120",Enemy,0,3,0,0,Time,1367,333,0.7,12915,Attack_Staff_D,0,100000,Shake_UpAndDown,3,Caster,0,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,Attack,0,0,0,0,,0,10000
6201,6201,1,0,292000006101,-1,Active,Max,,,0,450,,1,None,,,,1,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":500,""angle"":120",Enemy,0,3,0,0,Time,600,400,0.7,5670,Attack_Staff_A,0,100000,Shake_UpAndDown,1,Caster,0,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,Attack,0,0,0,0,,0,10000
6202,6202,2,0,292000006101,-1,Active,Max,,,0,450,,1,None,,,,1,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":500,""angle"":120",Enemy,0,3,0,0,Time,600,400,0.7,5670,Attack_Staff_B,0,100000,Shake_UpAndDown,1,Caster,0,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,Attack,0,0,0,0,,0,10000
6203,6203,3,0,292000006101,-1,Active,Max,,,0,450,,1,None,,,,1,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":500,""angle"":120",Enemy,0,3,0,0,Time,900,633,0.7,8505,Attack_Staff_C,0,100000,Shake_UpAndDown,1,Caster,0,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,Attack,0,0,0,0,,0,10000
6204,6204,4,0,292000006101,-1,Active,Max,,,0,450,,1,None,,,,1,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":500,""angle"":120",Enemy,0,3,0,0,Time,1500,533,0.7,14175,Attack_Staff_D,0,100000,Shake_UpAndDown,3,Caster,0,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,Attack,0,0,0,0,,0,10000
6301,6301,1,0,292000006101,-1,Active,Max,,,0,450,,1,None,,,,3,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":500,""angle"":120",Enemy,0,3,0,0,Time,600,433,0.7,5670,Attack_Staff_A,0,100000,Shake_UpAndDown,1,Caster,0,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,Attack,0,0,0,0,,0,10000
6302,6302,2,0,292000006101,-1,Active,Max,,,0,450,,1,None,,,,3,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":500,""angle"":120",Enemy,0,3,0,0,Time,867,767,0.7,8190,Attack_Staff_B,0,100000,Shake_UpAndDown,1,Caster,0,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,Attack,0,0,0,0,,0,10000
6303,6303,3,0,292000006101,-1,Active,Max,,,0,450,,1,None,,,,1,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":500,""angle"":120",Enemy,0,3,0,0,Time,1067,967,0.7,10080,Attack_Staff_C,0,100000,Shake_UpAndDown,1,Caster,0,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,Attack,0,0,0,0,,0,10000
6304,6304,4,0,292000006101,-1,Active,Max,,,0,450,,1,None,,,,1,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":500,""angle"":120",Enemy,0,3,0,0,Time,1033,700,0.7,9765,Attack_Staff_D,0,100000,Shake_UpAndDown,3,Caster,0,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,Attack,0,0,0,0,,0,10000
6401,6401,1,0,292000006101,-1,Active,Max,,,0,450,,1,None,,,,1,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":500,""angle"":120",Enemy,0,3,0,0,Time,800,400,0.7,7560,Attack_Staff_A,0,100000,Shake_UpAndDown,1,Caster,0,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,Attack,0,0,0,0,,0,10000
6402,6402,2,0,292000006101,-1,Active,Max,,,0,450,,1,None,,,,1,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":500,""angle"":120",Enemy,0,3,0,0,Time,767,600,0.7,7245,Attack_Staff_B,0,100000,Shake_UpAndDown,1,Caster,0,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,Attack,0,0,0,0,,0,10000
6403,6403,3,0,292000006101,-1,Active,Max,,,0,450,,1,None,,,,1,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":500,""angle"":120",Enemy,0,3,0,0,Time,867,667,0.7,8190,Attack_Staff_C,0,100000,Shake_UpAndDown,1,Caster,0,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,Attack,0,0,0,0,,0,10000
6404,6404,4,0,292000006101,-1,Active,Max,,,0,450,,1,None,,,,1,0,0,0,1,,0,1,CasterPosition,Fan,"""radius"":500,""angle"":120",Enemy,0,3,0,0,Time,1467,767,0.7,13860,Attack_Staff_D,0,100000,Shake_UpAndDown,3,Caster,0,,Hit/Strike_Energy_02,,1,4.5,0,Common/PC_Hit_Elec_01,1,Attack,0,0,0,0,,0,10000
11111,11111,0,291000011111,292000011111,1,Active,Normal,390,11,0,200,,1,None,,,,,0,20,8522,2.4,,0,13,CasterPosition,Obb,"""left"":100, ""right"":100, ""front"":350, ""back"":0",Enemy,0,4,0,0,Time,1000,507667,1.5,13000,SkillEnergyBlast,0,111111,Shake_UpAndDown,2,Both,293000011111,Icon_Skill_Active_10001,Hit/Strike_Energy_01,,1,2,0,Common/PC_Hit_Energy_01,0,Attack,1,1,0,0,,0,10000
11112,11112,0,291000011112,292000011112,1,Active,Normal,390,11,0,200,,1,None,,,,,0,24,9834,2.4,,0,15,CasterPosition,Fan,"""radius"":300,""angle"":90",Enemy,0,4,0,0,Time,1210,800,1.5,15000,SkillPowerStrike,0,000111,Shake_UpAndDown,3,Both,293000011112,Icon_Skill_Active_10111,,,1,2,0,,0,Attack,1,1,0,0,,0,10000
11113,11113,0,291000011113,292000011113,1,Active,Normal,390,11,0,400,,1,None,,,8,,0,26,11800,2.4,,0,18,CasterPosition,Circle,"""radius"":150",Enemy,0,4,0,0,Time,1163,100,1.5,14400,SkillCharging,0,000111,Shake_UpAndDown,5,Both,293000011112,Icon_Skill_Active_10112,,,1,4,0,,0,Attack,1,0,0,0,,0,10000
11121,11121,0,291000011111,292000011111,1,Active,Normal,390,11,0,300,,1,None,,,,,0,26,11030,2.4,,0,13,CasterPosition,Obb,"""left"":100, ""right"":100, ""front"":400, ""back"":0",Enemy,0,3,0,0,Time,1000,507667,0.9,13000,SkillEnergyBlast,0,111111,Shake_UpAndDown,2,Both,293000011111,Icon_Skill_Active_10001,Hit/Strike_Energy_01,,1,3,0,Common/PC_Hit_Energy_01,0,Attack,1,1,0,0,,0,10000
11122,11122,0,291000011122,292000011122,1,Active,Normal,390,11,0,200,,1,None,,,,,0,28,12726,2.4,,0,15,CasterPosition,Obb,"""left"":100, ""right"":100, ""front"":300, ""back"":0",Enemy,0,3,0,0,Time,1000,600,0.9,15000,SkillMortalBlow,0,001000,Shake_UpAndDown,2,Both,293000011112,Icon_Skill_Active_10121,,,1,2,0,,0,Attack,1,1,0,0,,0,10000
11123,11123,0,291000011123,292000011123,1,Active,Normal,390,11,0,150,,1,None,,,8,,0,34,15272,2.4,,0,18,CasterPosition,Obb,"""left"":100, ""right"":100, ""front"":0, ""back"":10",Enemy,0,3,0,0,Time,914,100,0.9,14400,SkillAssaultSlash,0,001000,Shake_UpAndDown,1,Both,293000011123,Icon_Skill_Active_10122,,,1,1.5,0,,0,Attack,1,0,0,0,,0,10000
11124,11124,0,291000011124,292000011124,1,Active,Normal,390,11,0,800,,1,None,,,,,0,28,12726,2.4,,0,15,CasterPosition,Obb,"""left"":100, ""right"":100, ""front"":800, ""back"":0",Enemy,0,3,0,0,Time,1000,600,0.9,15000,SkillPowerShot,0,010000,Shake_UpAndDown,4,Both,293000011124,Icon_Skill_Active_10123,,,1,8,0,,0,Attack,1,0,0,0,,0,10000
11125,11125,0,291000011125,292000011125,1,Active,Normal,390,11,0,800,,2,None,,,,,0,34,15272,2.4,,0,18,Direction,Circle,"""radius"":700",No,0,3,0,0,Time,1300,613800,0.9,10000,SkillDoubleShot,0,010000,Shake_UpAndDown,3,Both,293000011125,Icon_Skill_Active_10124,,,1,8,0,,0,Attack,1,0,0,0,,0,10000
11131,11131,0,291000011131,292000011131,1,Active,Normal,390,11,0,450,,1,None,,,,,0,29,12133,2.4,,0,11,Direction,Circle,"""radius"":600",No,0,3,0,0,Time,1000,500,0.8,13000,SkillEnergyBolt,0,111111,Shake_UpAndDown,2,Both,293000011131,Icon_Skill_Active_10002,Hit/Strike_Energy_01,,1,4.5,0,Common/PC_Hit_Energy_01_Att_Short,0,Attack,1,0,0,0,,0,10000
11132,11132,0,291000011132,292000011132,1,Active,Normal,390,11,0,500,,1,None,,,,,0,31,13999,2.4,,0,13,Direction,Circle,"""radius"":600",No,0,3,0,0,Time,900,600,0.8,15000,SkillFlameStrike,0,100000,Shake_UpAndDown,5,Both,293000011124,Icon_Skill_Active_10131,BP/BP_PTC_Strike_Fire_01,,1,5,0,Common/PC_Hit_Fire_01_Att_Short,0,Attack,1,0,0,0,,0,10000
11133,11133,0,291000011133,292000011133,1,Active,Normal,390,11,0,500,,1,None,,,,,0,37,16799,2.4,,0,16,Direction,Circle,"""radius"":600",No,0,3,0,0,Time,1200,600,0.8,18000,SkillWindStrike,0,100000,Shake_UpAndDown,2,Both,293000011131,Icon_Skill_Active_10132,Hit/Strike_Wind_01,,1,5,0,Common/PC_Hit_Wind_01_Att_Short,0,Attack,1,0,0,0,,0,10000
12111,12111,0,291000011111,292000011111,1,Active,Normal,390,11,0,200,,1,None,,,,,0,20,7670,2.4,,0,13,CasterPosition,Obb,"""left"":100, ""right"":100, ""front"":350, ""back"":0",Enemy,0,4,0,0,Time,1000,500667,1.5,13000,SkillEnergyBlast,0,111111,Shake_UpAndDown,2,Both,293000011111,Icon_Skill_Active_10001,Hit/Strike_Energy_01,,1,2,0,Common/PC_Hit_Energy_01,0,Attack,1,1,0,0,,0,10000
12112,12112,0,291000011112,292000011112,1,Active,Normal,390,11,0,200,,1,None,,,,,0,22,8850,2.4,,0,15,CasterPosition,Fan,"""radius"":300,""angle"":90",Enemy,0,4,0,0,Time,1210,800,1.5,15000,SkillPowerStrike,0,000111,Shake_UpAndDown,3,Both,293000011112,Icon_Skill_Active_10111,,,1,2,0,,0,Attack,1,1,0,0,,0,10000
