Key,ValueKey,WarningSoundPlay
COMMON_PM,731000000500,0
COMMON_PROMOTE_LINK,731000000501,0
COMMON_PROMOTION,731000000502,0
COMMON_PATCHSIZE,731000000503,0
COMMON_QUALITY_EPIC,731000000504,0
COMMON_QUALITY_HIGH,731000000505,0
COMMON_QUALITY_LOW,731000000506,0
COMMON_QUALITY_MEDIUM,472000000012,0
COMMON_RANK,373000000011,0
COMMON_RANK_REWARD,731000000509,0
COMMON_RANKING,731000000510,0
COMMON_RANKING_SCORE,731000000511,0
COMMON_RATE_VALUE,731000000512,0
COMMON_RECEIVE_REWARD,731000000513,0
COMMON_REFRESH,731000000514,0
COMMON_REFUSAL,731000000515,0
COMMON_RESULT,731000000516,0
COMMON_REVIVAL_DESC_NEAREST,731000000517,0
COMMON_REVIVAL_INSTANT,731000000375,0
COMMON_REVIVAL_NOW,731000000519,0
COMMON_REVIVAL_WAIT,731000000520,0
COMMON_REWARD,731000000521,0
COMMON_REWARD_LIST,731000000522,0
COMMON_ROYAL_GUARD_LEADER,591000000003,0
COMMON_SERVER_QUEING_TITLE,731000000524,0
COMMON_SERVER_QUEING,731000000525,0
COMMON_SALE,731000000526,0
COMMON_SATURDAY,731000000527,0
COMMON_SCORE,373000000012,0
COMMON_SEARCH_NO_RESULT,731000000529,1
COMMON_SECOND_GREEN,731000000530,0
COMMON_SELECT,731000000531,0
COMMON_SELL,731000000526,0
COMMON_SEND_MAIL,731000000533,0
COMMON_SETTING,731000000534,0
COMMON_SHORTCUTS,731000000535,0
COMMON_SOLD_OUT,351000000483,0
COMMON_SOULCRYSTAL,731000000537,0
COMMON_SOUND,731000000538,0
COMMON_ALARM,731000000539,0
COMMON_SPOT_REVIVE,731000000540,0
COMMON_START,731000000541,0
COMMON_SUCCEED,731000000542,0
COMMON_SUNDAY,731000000543,0
COMMON_TAX_RATE,731000000544,0
COMMON_THURSDAY,731000000545,0
COMMON_TIME_BEFORE,731000000546,0
COMMON_TIME_DAYS,731000000547,0
COMMON_TIME_HOURS,731000000548,0
COMMON_TIME_LEFT,731000000549,0
COMMON_TIME_MINUTES,731000000550,0
COMMON_TIME_MINUTES_LESS,731000000551,0
COMMON_TIME_MINUTES_UNDER,731000000552,0
COMMON_TIME_SECONDS,731000000553,0
COMMON_TITLE_NO_SPACE,731000000554,1
COMMON_TITLE_NOT_ENOUGH_DIAMOND,731000000555,1
COMMON_TOPAZ,1008,0
COMMON_TOTAL,731000000557,0
COMMON_MY_TOTAL,731000000558,0
COMMON_TRADE_LOG,731000000559,0
COMMON_TUESDAY,731000000560,0
COMMON_UNABLE_TO_ENTER,731000000561,0
COMMON_UNABLE_TO_SPOT_MOVE_DURING_COMBAT,731000000562,1
COMMON_UNSEAL,731000000563,0
COMMON_UPGRADE,731000000564,0
COMMON_UPGRADE_STAT,731000000565,0
COMMON_USE,731000000566,0
COMMON_USE_ALL,731000000567,0
COMMON_VIEW_DETAIL,731000000568,0
COMMON_WEEKLY,371000000018,0
COMMON_MY_WEEKLY,731000000570,0
COMMON_WENDESDAY,731000000571,0
COMMON_WIN,261000000002,0
COMMON_YES,731000000573,0
COMPOUND,191000000019,0
COMPOUND_ADD_ITESELECT,731000000575,0
COMPOUND_ALERT,731000000576,1
COMPOUND_BASE_ITESELECT,731000000577,0
COMPOUND_COST,731000000578,0
COMPOUND_DESC,731000000579,0
COMPOUND_IMPOSSIBLE,731000000580,1
COMPOUND_OPTION_RESET,731000000581,0
COMPOUND_RESULT,731000000582,0
CONTENT_LOCK_INFO,731000000583,1
CONTENT_LOCK_INFO_GUILD,731000000584,1
CONTENT_LOCK_INFO_ACHIEVEMENT,731000000585,1
CONTENT_LOCK_INFO_QUEST,731000000586,0
CONTENT_LOCK_READY,351000000591,0
CONTENT_UNLOCK_CONDITION_ACHIEVEMENT,731000000588,0
CONTENT_UNLOCK_CONDITION_LEVEL,731000000589,0
CONTENT_UNLOCK_CONDITION_QUEST,731000000590,0
CONTINUOUS_KILL_MESSAGE,731000000591,0
COPY_NOTIFY,731000000592,0
DAILY_ACTIVITY_GET_POINT,731000000593,0
DAILY_DUNGEON,2001,0
DAILY_DUNGEON_FAILED,731000000426,1
DAILY_DUNGEON_START,731000000541,0
DAILY_DUNGEON_SUCCEED,731000000542,0
DEATH_DESC_MONSTER,731000000598,0
DEATH_DESC_PLAYER,731000000599,0
DEATH_DESC_GUILD,731000000600,0
DECOMPOSE_SUCCESS,731000000601,0
DESCRIPTION_LOUDSPEAKER,731000000602,1
DIAMONDSHOP_ANNUITY_REWARD_COMPLETE,731000000603,0
DUNGEON_CANNOT_MOVE,731000000604,1
DUNGEON_CLEAR,731000000605,0
DUNGEON_CURRENT_FEVER_TIME,731000000606,0
DUNGEON_ENTER_COUNT,731000000607,0
DUNGEON_ENTER_COUNT_FREE,731000000608,0
DUNGEON_ENTER_COUNT_PAID,731000000609,0
DUNGEON_LIMIT_LEVEL,731000000610,0
DUNGEON_NEXT_FEVER_TIME,731000000611,0
DUNGEON_REWARD_TITLE,731000000612,0
DUNGEON_WORLD_LEAVE,731000000613,0
DUNGEON_MAX_CHARGE_COUNT,731000000614,0
DUNGEON_MAX_RESET_COUNT,731000000615,0
LEFT_CHARGE_COUNT,731000000616,0
LEFT_RESET_COUNT,731000000617,0
CHARGE_ENTER_COUNT,731000000618,0
CHARGE_COMPLETE_COUNT,731000000619,0
RESET_DUNGEON,731000000620,0
DO_CHARGE_ENTER_COUNT,731000000621,0
DO_CHARGE_COMPLETE_COUNT,731000000622,0
DO_RESET_DUNGEON,731000000623,0
E_NETMARBLE_CONNECT_CHANNEL_FAILED,731000000624,1
E_NETMARBLE_SIGN_FAILED,731000000625,1
E_NETWORK_SERVER_CONNECT_FAIL,731000000626,1
E_NETWORK_SERVER_DISCONNECTED,731000000627,1
E_NETWORK_SERVER_SEND_FAIL,731000000628,1
EFFECT_ADD_DECREASE_DAMAGE,91000000035,0
EFFECT_ADD_IGNORE_DEFENSE_DAMAGE,731000000630,0
EFFECT_ANTI_CRITICAL_VALUE,292000040072,0
EFFECT_ATTACHED,661000000001,0
EFFECT_ATTACK_DAMAGE_MUL,731000000633,0
EFFECT_ATTACK_POWER,731000000130,0
EFFECT_ATTACK_SPEED_MUL,292000040007,0
EFFECT_BUFF,661000000009,0
EFFECT_CRITICAL_DAMAGE_MUL,292000040008,0
EFFECT_CRITICAL_RATE,292000040009,0
EFFECT_CRITICAL_VALUE,292000040071,0
EFFECT_DAMAGE,731000000640,0
EFFECT_DAMAGE_MUL,731000000641,0
EFFECT_DEBUFF_HITTED_EFFECT_MUL,731000000642,0
EFFECT_DEBUFF_HITTED_RATE,731000000643,0
EFFECT_DEFENSE_DAMAGE_MUL,731000000644,0
EFFECT_DEFENSE_IGNORE_DAMAGE,292000040013,0
EFFECT_DEFENSE_POWER,731000000145,0
EFFECT_DEFENSE_POWER_MUL,731000000647,0
EFFECT_DODGE_RATE,91000000023,0
EFFECT_DOT_DAMAGE,731000000649,0
EFFECT_FROZEN,731000000650,0
EFFECT_GROUND_EFFECT,661000000043,0
EFFECT_HIT_RATE,292000040025,0
EFFECT_HP,91000000041,0
EFFECT_HP_RECOVERY,91000000042,0
EFFECT_HP_STEAL_RATE,91000000043,0
EFFECT_HPMUL,292000040047,0
EFFECT_INVINCIBLE,91000000070,0
EFFECT_INVISIBLE,782000100002,0
EFFECT_ITEM_ATTACK_BONUS,731000000659,0
EFFECT_ITEM_DEFENSE_BONUS,731000000660,0
EFFECT_ITEM_DROP_RATE,731000000661,0
EFFECT_MAX_HP,91000000045,0
EFFECT_MAX_MP,91000000047,0
EFFECT_MOVE_SPEED_MUL,292000040050,0
EFFECT_MP,91000000049,0
EFFECT_MP_COST_MUL,731000000666,0
EFFECT_MP_MUL,731000000667,0
EFFECT_MP_RECOVERY,91000000051,0
EFFECT_PROJECTILE,661000000065,0
EFFECT_RESILIENCE,91000000082,0
EFFECT_SKILL_COOLTIME,292000040054,0
EFFECT_SLOW,731000000672,0
EFFECT_SMART,661000000067,0
EFFECT_SOULSHOT_ATTACK_BONUS,661000000068,0
EFFECT_STRONG,661000000069,0
EFFECT_STUN,171000000001,0
EFFECT_TARGET_TELEPORT,292000040057,0
EFFECT_VISIBILITY_ALL_OFF,731000000678,0
EFFECT_VISIBILITY_ALL_ON,731000000679,0
EFFECT_VISIBILITY_ONLY_MINE,731000000680,0
EFFECT_WEAPON_ATTACK_POWER_MUL,731000000681,0
ELITE_DUNGEON,2002,0
ELITE_DUNGEON_HOTTIME_CHARGE1,731000000683,0
ELITE_DUNGEON_HOTTIME_CHARGE2,731000000684,0
ELITE_DUNGEON_SWEEP1,731000000685,0
ELIXIR_CRAFT,731000000686,0
ELIXIR_CRAFT_BIND_NOTIFY,731000000687,1
ELIXIR_USE_LIMITLEVEL,731000000688,0
ELIXIR_MAX_LEVEL,731000000689,0
ENCHANT,731000000690,0
ENCHANT_ALERT,731000000691,1
ENCHANT_COST,731000000692,0
ENCHANT_COUNT,731000000693,0
ENCHANT_CRYSTAL_COUNT,731000000694,0
ENCHANT_IMPOSSIBLE,731000000695,1
ENCHANT_ITESELECT,731000000696,0
ENCHANT_NEXT_COST,731000000697,0
ENCHANT_OPTION,731000000698,0
ENCHANT_OPTION_ADD,731000000699,0
ENCHANT_OPTION_CUR,731000000700,0
ENCHANT_OPTION_LIST_DESC,731000000701,0
ENCHANT_OPTION_NEW,731000000702,0
ENCHANT_OPTION_WEAPON,731000000703,0
ENCHANT_RESULT,731000000704,0
EQUIP_LIMITBREAK_SUCCESS_RATE,731000000705,0
EQUIP_TABBUTTON_COMPOUND,191000000019,0
EQUIP_TABBUTTON_ENCHANT,731000000690,0
EQUIP_TABBUTTON_PROMOTION,191000000025,0
EQUIP_TABBUTTON_UNSEAL,731000000709,0
EQUIP_TABBUTTON_UPGRADE,191000000026,0
EQUIP_UNSEAL,731000000709,0
EQUIP_UPGRADE,191000000026,0
EQUIP_UPGRADE_AFTER_ABILITY,731000000713,0
EQUIP_UPGRADE_COST,731000000714,0
EQUIP_UPGRADE_CUR_ABILITY,731000000715,0
EQUIP_UPGRADE_FAIL,731000000716,0
EQUIP_UPGRADE_LEVEL,731000000717,0
EQUIP_UPGRADE_LIMITBREAK,731000000718,0
EQUIP_UPGRADE_SUCCESS,731000000719,0
EQUIP_UPGRADE_SUCCESS_RATE,731000000720,0
EQUIPMENT_ABILITY_ALREADY_MAX_LV,731000000721,1
EQUIPMENT_ABILITY_DAMAGE,731000000722,0
EQUIPMENT_ABILITY_DEFENCE,731000000723,0
EQUIPMENT_ABILITY_UP_CANT,731000000724,1
EQUIPMENT_ABILITY_UP_FAIL,731000000725,1
EQUIPMENT_ABILITY_UP_SUCCEED,731000000726,0
EQUIPMENT_ARMOR,4018,0
EQUIPMENT_BOOTS,731000000137,0
EQUIPMENT_CAPE,731000000729,0
EQUIPMENT_COMPOSITION_NO_MORE,731000000730,1
EQUIPMENT_EARRING,731000000151,0
EQUIPMENT_ENCHANT_NO_MORE,351000000118,1
EQUIPMENT_ENCHANT_PENALTY,731000000733,0
EQUIPMENT_ENHANCEMENT,722000000001,0
EQUIPMENT_GLOVES,731000000156,0
EQUIPMENT_GRADE_BIG,731000000736,0
EQUIPMENT_HELMET,731000000159,0
EQUIPMENT_INCLUDE_ENCHANT_ITEM,731000000738,0
EQUIPMENT_LEVEL_UP_RESULT,731000000739,0
EQUIPMENT_LEVEL_UP_SELECTED_IN_INVENTORY,731000000740,0
EQUIPMENT_LEVELUP,731000000741,0
EQUIPMENT_LEVELUP_NO_MORE,351000000192,1
EQUIPMENT_LIMIT_BREAK,731000000743,0
EQUIPMENT_LIMIT_BREAK_FAILURE,731000000744,1
EQUIPMENT_LIMIT_BREAK_INVALID_TARGET_ITEM,731000000745,1
EQUIPMENT_LIMIT_BREAK_SUCCEED,731000000746,0
EQUIPMENT_LIMITBREAK_NO_ITEM,731000000747,1
EQUIPMENT_NECKLACE,731000000172,0
EQUIPMENT_OPTION_CHANGE_NO_OPTION,351000000148,1
EQUIPMENT_OPTION_CHANGE_RESULT,731000000750,0
EQUIPMENT_RING,731000000183,0
EQUIPMENT_SELECT,731000000531,0
EQUIPMENT_SOULCRYSTAL_MORE_HIGHER,731000000753,0
EQUIPMENT_SOULCRYSTAL_PLEASE_SELECT,731000000754,0
EQUIPMENT_UNSELECT,731000000424,0
EQUIPMENT_UPGRADE_NO_MORE,731000000756,1
EQUIPMENT_WEAPON,4017,0
EVENT_CASTLESIEGE_BIDDINGCASTLESIEGEENTRY,731000000758,0
EVENT_CASTLESIEGE_DURINGCASTLESIEGE,731000000759,0
EVENT_CASTLESIEGE_FESTIVAL,731000000263,0
EVENT_CASTLESIEGE_FESTIVALEND,731000000761,0
EVENT_CASTLESIEGE_FESTIVALSTART,731000000762,0
EVENT_CASTLESIEGE_FINISHEDCASTLESIEGE,731000000763,0
EVENT_CASTLESIEGE_WAITINGENTRYBIDSTART,731000000761,0
EVENT_CASTLESIEGE_WAITINGSTARTCASTLESIEGE,731000000765,0
EVENT_CASTLESIEGE_NOTICE,731000000766,0
EVENT_ENCHANT_GRADE,731000000767,0
EVENT_ENCHANT_SUBJECT,731000000768,0
EVENT_SURPIRSE_BOX,731000000769,0
EVENT_TITLE,562000600001,0
EVENT_TITLE_TEXT,731000000771,0
FESTIVAL_COUNT_ITEM,731000000772,0
FORTRESS_SIEGE,722000000118,0
FORTRESS_NO_OWNER,731000000774,0
FRIEND,731000000775,0
FRIEND_ACCEPT_ALL_CONFIRM,731000000776,0
FRIEND_ACCEPT_WAITING_COUNT,731000000777,0
FRIEND_ACCEPTED_COUNT,731000000778,0
FRIEND_ACCEPTED_NOBODY,731000000779,1
FRIEND_ADD,731000000780,0
FRIEND_CONNECTING,731000000781,0
FRIEND_COUNT,731000000782,0
FRIEND_DELETE,731000000783,0
FRIEND_DELETE_ALL_REQUEST,731000000784,0
FRIEND_DELETE_CHECK,731000000785,0
FRIEND_DELETE_NONACTIVE,731000000786,0
FRIEND_INFO,731000000787,0
FRIEND_INVITED,731000000788,0
FRIEND_INVITED_BY_NAME,731000000789,0
FRIEND_INVITED_COUNT,731000000790,0
FRIEND_INVITED_NOBODY,731000000791,0
FRIEND_LAST_CONNECTED_TIME,731000000792,0
FRIEND_LIKE,731000000427,0
FRIEND_LIKE_CANCEL,731000000473,0
FRIEND_MANAGER_NO,731000000795,1
FRIEND_MANAGER_RESULT,731000000796,0
FRIEND_NICKNAME_SEARCH,731000000797,0
FRIEND_PARTY_INVITE,731000000798,0
FRIEND_RECOMMEND_REFRESH,731000000799,0
FRIEND_REFUSAL_ALL_CONFIRM,731000000800,0
FRIEND_REFUSED_COUNT,731000000801,0
FRIEND_REFUSED_NOBODY,731000000802,0
FRIEND_REQUEST_ACCEPT,731000000803,0
FRIEND_REQUEST_DENY,731000000515,0
FRIEND_SORT_CONNECTING_TIME,731000000805,0
FRIEND_SORT_LEVEL,731000000806,0
FRIEND_SORT_LIKE,731000000807,0
FRIEND_TAB_ADD,731000000808,0
FRIEND_TAB_FACEBOOK,731000000809,0
FRIEND_TAB_INGAME,731000000810,0
FRIEND_TAB_RECOMMEND,731000000811,0
FRIEND_TAB_REQUEST_SEND,731000000812,0
FRIEND_GUIDE4,731000000813,1
FRIEND_REQUEST_CANCEL,731000000814,0
FRIEND_REQUEST_CANCEL_ALL,731000000815,0
FRIENDSHIP_POINT_ACQUIRE,731000000816,0
FRIENDSHIP_POINT_ACQUIRE_FROM_RECEIVE_GREETING,731000000817,0
GAME_EXP_VALUE,731000000818,0
GIFT_USER_SELECT,731000000819,0
GUIDE_QUEST_BUTTON,731000000820,0
GUILD,191000000020,0
GUILD_ABLE_DECLARE_WAR,731000000822,0
GUILD_ABLE_SIEGE_CASTLE,731000000823,0
GUILD_ABLE_SIEGE_FORTRESS,731000000824,0
GUILD_ACTIVITY,731000000825,0
GUILD_ADDED_SKILL,731000000826,0
GUILD_ALLIANCE_AND_HOSTILE,731000000827,0
GUILD_ALLIANCE_BREAK_WARNING,731000000828,0
GUILD_ALLIANCE_REFUSE_COUNT_EMPTY,731000000829,1
GUILD_ALLIANCE_TABBAR,731000000830,0
GUILD_ALLIANCE_TARGET_INVALID,731000000831,1
GUILD_ALLIANCEINFO,731000000832,0
GUILD_ALREADY_MAX_LEVEL,731000000833,0
GUILD_ASSISTANT_MASTER,731000000834,0
GUILD_ATTENDANCE,731000000835,0
GUILD_ATTENDANCE_CHECK,731000000836,0
GUILD_ATTENDANCE_CONDITION,731000000837,0
GUILD_ATTENDANCE_INFO,731000000838,0
GUILD_ATTENDANCE_NEXT_REWARD_COUNT,731000000839,0
GUILD_ATTENDANCE_REWARD,731000000840,0
GUILD_ATTENDANCE_REWARD_INFO,731000000840,0
GUILD_ATTENDANCE_YESTERDAY,731000000842,0
GUILD_BREAK_ALLIANCE,731000000843,0
GUILD_BUFF_REMAIN_TIME,731000000844,0
GUILD_COIN,1009,0
GUILD_CONFIRM_JOIN,731000000846,0
GUILD_CREATE,731000000847,0
GUILD_CREATE_NOT_ENOUGH_LEVEL,731000000848,1
GUILD_DISBAND,731000000849,0
GUILD_DISBANDMENT,731000000850,0
GUILD_DISBANDMENT_WARNING,731000000851,1
GUILD_DONATE,731000000852,0
GUILD_DONATION_TITLE_ADENA,731000000853,0
GUILD_DONATION_TITLE_BLOODCRISTAL,731000000854,0
GUILD_DUNGEON,2010,0
GUILD_EMBLEM_CHANGE,731000000856,0
GUILD_EMBLEM_NAME,731000000857,0
GUILD_ENEMY_TARGET_INVALID,731000000858,1
GUILD_ENTRANCE,731000000859,0
GUILD_EVIDENCE_OF_BLOOD,1013,0
GUILD_EXPEL,731000000861,1
GUILD_EXPEL_ANOTHER_MEMBER,731000000862,0
GUILD_KICKOUT,731000000863,0
GUILD_FREE_JOIN,731000000864,0
GUILD_FUNDS,1012,0
GUILD_GIFT_POPUP,731000000866,0
GUILD_GIFT_TARGET_EMPTY,731000000867,1
GUILD_GREETING_NOBODY,731000000868,1
GUILD_INFO,731000000869,0
GUILD_INPUT_INTRODUCTION,731000000870,0
GUILD_INPUT_NAME,731000000871,0
GUILD_INPUT_NOTICE,731000000872,0
GUILD_INTORODUCTION_MODIFY_TITLE,731000000873,0
GUILD_INTRODUCTION,731000000874,0
GUILD_INVITE_NOTIFY,731000000875,0
GUILD_INVITE_REFUSE_NOTIFY,731000000876,1
GUILD_INVITE_TARGET_EMPTY,731000000877,1
GUILD_JOIN,191000000115,0
GUILD_JOIN_ACCEPT_NOTIFY,731000000879,0
GUILD_JOIN_LIMIT_LEVEL,731000000880,0
GUILD_JOIN_NOT_ENOUGH_LEVEL,731000000881,1
GUILD_JOIN_REFUSE_NOTIFY,731000000882,1
GUILD_JOIN_REQUEST,731000000883,0
GUILD_JOIN_REQUEST_NOTIFY,731000000884,0
GUILD_JOIN_REQUEST_WARNING,731000000885,0
GUILD_JOIN_REQUIRE,731000000886,0
GUILD_JOINING_CONDITION,731000000887,0
GUILD_KNIGHT_LEADERS,731000000888,0
GUILD_LEAVE,731000000889,0
GUILD_LEAVE_WARNING,731000000890,1
GUILD_LEVEL,731000000891,0
GUILD_LEVEL_FUNCTION_KEY_1,731000000892,0
GUILD_LEVEL_FUNCTION_KEY_2,731000000893,0
GUILD_LEVEL_FUNCTION_KEY_3,591000000004,0
GUILD_LEVEL_FUNCTION_KEY_4,591000000003,0
GUILD_LEVEL_FUNCTION_KEY_5,322000000060,0
GUILD_LEVEL_FUNCTION_KEY_6,591000000003,0
GUILD_LEVEL_FUNCTION_KEY_7,591000000001,0
GUILD_LEVEL_FUNCTION_VALUE_1,731000000899,0
GUILD_LEVEL_FUNCTION_VALUE_2,731000000900,0
GUILD_LEVEL_FUNCTION_VALUE_3,731000000901,0
GUILD_LEVEL_FUNCTION_VALUE_4,731000000904,0
GUILD_LEVEL_FUNCTION_VALUE_5,731000000903,0
GUILD_LEVEL_FUNCTION_VALUE_6,731000000904,0
GUILD_MAIN,191000000020,0
GUILD_MASTER,591000000005,0
GUILD_MASTER_TRANSFER,731000000908,0
GUILD_MAX_MEMBERS,731000000909,0
GUILD_MEMBER,731000000910,0
GUILD_MEMBER_COUNT,731000000911,0
GUILD_MEMBER_COUNT_INFO,731000000912,0
GUILD_MEMBER_EVERYBODY,731000000913,0
GUILD_MEMBER_INFO,731000000914,0
GUILD_MEMEBER_EVERYBODY,731000000915,0
GUILD_MY_CONTRIBUTION,731000000916,0
GUILD_NAME_BLUE,731000000917,0
GUILD_NAME_RED,731000000918,0
GUILD_NO_MORE_SKILL_UPGRADE,731000000919,0
GUILD_NOT_HAVE,731000000920,0
GUILD_NOT_MEMBER,731000000921,0
GUILD_NOTICE,731000000922,0
GUILD_NOTICE_MODIFY_TITLE,731000000923,0
GUILD_PRIZE_MULTI_POPUP,731000000924,0
GUILD_PRIZE_NOT_ENOUGH,731000000925,1
GUILD_PRIZE_POPUP,731000000926,0
GUILD_PRIZE_TARGET_EMPTY,731000000927,1
GUILD_QUEST,191000000116,0
GUILD_RANK,731000000929,0
GUILD_RANKING,731000000930,0
GUILD_FAME,731000000931,0
GUILD_GUILDFAME,371000000041,0
GUILD_RANKING_INFO,731000000933,0
GUILD_RECEIVE_GREET_NOBODY,731000000934,1
GUILD_RELATION_ALLIANCE_INVITE,731000000935,0
GUILD_RELATION_ALLIANCE_INVITE_CANCEL,731000000936,0
GUILD_RELATIONSHIP,731000000937,0
GUILD_ROYAL_GUARD_LEADERS,731000000938,0
GUILD_ROYAL_GUARD_MEMBERS,731000000939,0
GUILD_SEND_PRIZE,731000000940,0
GUILD_SKILL_PURCHASE_COMPLETE,731000000941,0
GUILD_SKILL_TOTAL_TIME,731000000942,0
GUILD_STORE,3010,0
GUILD_TOTAL_CONTRIBUTION_POINT,371000000019,0
GUILD_WAR_DEATH,731000000945,0
GUILD_WAR_KILL,731000000946,0
GUILD_WAR_LOG,731000000947,0
GUILD_WAR_LULL_TIME,731000000948,0
GUILD_WAR_MESSAGE_DECLARATION,731000000949,0
GUILD_WAR_MESSAGE_STARTED,731000000950,0
GUILD_WAR_MESSAGE_SURRENDER,731000000951,0
GUILD_WAR_MESSAGE_TIE,731000000952,0
GUILD_WAR_MESSAGE_WIN,731000000953,0
GUILD_WAR_POINT_INFO,731000000954,0
GUILD_WAR_RECORD,731000000955,0
GUILD_WAR_RECORD_INFO,731000000956,0
GUILD_WAR_REMAIN_TIME,731000000957,0
GUILD_WAR_WAIT_TIME,731000000958,0
GUILD_WAREHOUSE,731000000893,0
GUILD_WAREHOUSE_RECORD_ACQUIRED,731000000055,0
GUILD_WAREHOUSE_RECORD_BIDDING,731000000961,0
GUILD_WAREHOUSE_RECORD_GRANT,731000000962,0
GUILD_WAREHOUSE_RECORD_REWARD,731000000521,0
GUILD_WAREHOUSE_SIZE,731000000964,0
GUILD_WEEKLY_CONTRIBUTION_POINT,371000000018,0
DO_GUILD_DUNGEON_INVITE,731000000966,0
HAIR_SELECT_LABEL,731000000967,0
HEROIC_LEVEL_MAX,731000000968,0
ID_WORLDMAP_RECOMMENDED_LEVEL,731000000969,0
INFINITY_DUNGEON,2006,0
INFINITY_DUNGEON_FAILED,731000000971,1
INFINITY_DUNGEON_FLOOR,731000000972,0
INFINITY_DUNGEON_FLOOR_ENG,731000000973,0
INFINITY_DUNGEON_LEAVE,731000000974,1
INFINITY_DUNGEON_START,731000000975,0
INFINITY_DUNGEON_SUCCEED,731000000976,0
INSTANT_COMPLETE,4007,0
INVENTORY,722000000122,0
INVENTORY_COMPOSITION_AND_UPGRADE_LEVEL_CHECK,731000000979,0
INVENTORY_ENCHANT_COUNT,731000000980,0
INVENTORY_EXPANDED,731000000981,0
INVENTORY_EXPANSION_DESC,731000000982,0
INVENTORY_FULL,731000000983,1
INVENTORY_GAIN_CRYSTAL,731000000984,0
INVENTORY_GAIN_GOLD,731000000985,0
INVENTORY_INPUT_SALE_COUNT,731000000986,0
INVENTORY_INVALID_COUNT,731000000987,1
INVENTORY_LOOTED,731000000988,0
INVENTORY_NO_SELECTED_ITEM,731000000989,1
INVENTORY_NOT_USABLE,351000000134,1
INVENTORY_SALE_ITEMS,731000000991,0
INVENTORY_SALE_QUANTITY,731000000992,0
INVENTORY_SALE_RESULT_AMOUNT,731000000993,0
INVENTORY_SELECTION_COUNT,731000000994,0
INVENTORY_SELL_GRADE_NONE,731000000995,1
INVEOTYRY_SELL_ITEM_NO_EXIST,731000000996,1
INVENTORY_STACKABLE_ITEM_SALE_WARN,731000000997,0
INVENTORY_TOTAL_AMOUNT,731000000998,0
INVENTORY_USE_COUNT,731000000999,0
INVENTORY_USE_ITEMS,731000001000,0
INVENTORY_CLASS_WARNING,731000001001,0
INVENTORY_CLASS_WARNING_DESC,731000001002,1
INVITE_USER_SELECT,731000001003,0
ITEM_ALL_SALE_TITLE,731000001004,0
ITEM_NOT_YET_USABLE,731000001005,1
ITEM_BIND_NOTIFY,731000001006,1
ITEM_GRADE_SELECT,731000001007,0
ITEMICON_LIMIT_BREAK_UPGRADE_LEVEL,731000001008,0
ITEMICON_MAX_UPGRADE_LEVEL,731000001009,0
ITEMINFO_LIKE,731000000427,0
ITEMINFO_UNLIKE,731000000473,0
ITEMSHOP_BUY_RESULT,731000001012,0
ITEUPGRADE_NOT_ENOUGH_ADENA,351000000030,1
ITEUPGRADE_NOT_ENOUGH_MATERIAL,351000000117,1
LIMITBREAK_ALERT,731000001015,1
MAIL_BOX,731000001016,0
MAIL_CANT_DELETE_ITEM_INCLUDED,731000001017,0
MAIL_CHECK_DELETE_ALL,731000001018,0
MAIL_DELETED_LIST,731000001019,0
MAIL_EMPTY,731000001020,0
MAIL_NO_REWARD_ITEM,731000001021,1
MAIL_REWARD,731000000521,0
MAILBACK,731000001023,0
MAILDELETE,731000001024,0
MAILDELETE_ALL,731000000784,0
MAILMAIL,731000001016,0
MAILRECEIVE,731000000433,0
MAILRECEIVE_ALL,731000001028,0
MAP_CHECK_MOVE_USE_CASH,731000001029,0
MAP_NOT_ENOUGH_SCROLL,731000001030,1
MATERIAL_NOT_ENOUGH,731000001031,1
MISSION_DAILY_MISSION,191000000112,0
MISSION_DAILY_NOW_COMPLETE_TIME,731000001033,0
MISSION_DAILY_PASS_ADENA,731000001034,0
MISSION_DAILY_REQUIRE_TIME,731000001035,0
MISSION_DAILY_REWARD_COUNT,731000001036,0
MISSION_FREE_REFRESH_COUNT,731000001037,0
MISSION_MUST_MISSION,722000000018,0
MISSION_REQUEST_DAILY_MAXCOMPLETE,351000000223,1
MISSION_REQUEST_TITLE,731000001040,0
MISSION_REQUEST_WEEKLY_ALREADY_PROGRESSING,351000000222,0
MISSION_REQUEST_WEEKLY_PROGRESSINGMISSION_NOTHING,731000001042,1
MISSION_WEEKLY_MISSION,191000000113,0
MISSION_WEEKLY_MISSION_REWARD,731000001044,0
MISSION_WEEKLY_MISSION_STATE,731000001045,0
MISSION_GET_REWARD,731000001046,0
MISSOIN_GET_REWARD_WEEKLY,731000001047,0
MISSION_GO_MISSIONWINDOW,731000001048,0
MONSTER_BOOK,191000000027,0
MONSTER_BOOK_COMPLETE,731000001050,0
MONSTER_BOOK_GUILD_RAID_BOSS,731000001051,0
MONSTER_BOOK_MAKE,731000001052,0
MONSTER_BOOK_REGISTRATION,731000001053,0
MONSTER_BOOK_MAKE_ALL_COMPLETED,731000001054,0
MONSTER_BOOK_MOVE,731000001055,0
MONSTER_BOOK_ONLY_FOR_GUILD_RAID,731000001056,0
MONSTER_BOOK_ONLY_FOR_SLAUGHTER,731000001057,0
MONSTER_BOOK_SAVED_CORE,731000001058,0
MONSTER_BOOK_ZONE_COMPLETE_REWARD,731000001059,0
MONSTER_LAST_WAVE_ANNOUNCEMENT,731000001060,0
