Id,RequiredId,Type,GroupType,Param1,NameKey,DescKey,TaskType,TaskCondition,CompleteNotifyType,AchievementGroupId,TaskCount,RewardPoint,RewardGem,RewardAdena,RewardItemInfoId,RewardCount,RewardCountDesc,RewardIcon,AchievementIcon
11211,11210,Hero,Battle,11,821000011201,822000011201,Count_DailyDungeonClear,Hard,Immediately,112,1810,3150,,24500,,,,,Icon_HeroicAchievement_01
11212,11211,Hero,Battle,12,821000011201,822000011201,Count_DailyDungeonClear,Hard,Immediately,112,2220,3230,,25000,,,,,Icon_HeroicAchievement_01
11213,11212,Hero,Battle,13,821000011201,822000011201,Count_DailyDungeonClear,Hard,Immediately,112,2630,3310,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
11214,11213,Hero,Battle,14,821000011201,822000011201,Count_DailyDungeonClear,Hard,Immediately,112,3030,3390,,26000,,,,,Icon_HeroicAchievement_01
11215,11214,Hero,Battle,15,821000011201,822000011201,Count_DailyDungeonClear,Hard,Immediately,112,3440,3470,,27000,,,,,Icon_HeroicAchievement_01
11216,11215,Hero,Battle,16,821000011201,822000011201,Count_DailyDungeonClear,Hard,Immediately,112,3850,3550,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
11217,11216,Hero,Battle,17,821000011201,822000011201,Count_DailyDungeonClear,Hard,Immediately,112,4260,3630,,28000,,,,,Icon_HeroicAchievement_01
11218,11217,Hero,Battle,18,821000011201,822000011201,Count_DailyDungeonClear,Hard,Immediately,112,4670,3790,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
11219,11218,Hero,Battle,19,821000011201,822000011201,Count_DailyDungeonClear,Hard,Immediately,112,5070,3910,,30000,,,,,Icon_HeroicAchievement_01
11220,11219,Hero,Battle,20,821000011201,822000011201,Count_DailyDungeonClear,Hard,Immediately,112,5480,4030,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
11301,,Hero,Battle,1,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,4,2430,,19000,,,,,Icon_HeroicAchievement_01
11302,11301,Hero,Battle,2,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,10,2470,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
11303,11302,Hero,Battle,3,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,20,2510,,19500,,,,,Icon_HeroicAchievement_01
11304,11303,Hero,Battle,4,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,30,2590,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
11305,11304,Hero,Battle,5,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,60,2670,,21000,,,,,Icon_HeroicAchievement_01
11306,11305,Hero,Battle,6,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,120,2750,,21500,,,,,Icon_HeroicAchievement_01
11307,11306,Hero,Battle,7,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,270,2830,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
11308,11307,Hero,Battle,8,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,590,2910,,22500,,,,,Icon_HeroicAchievement_01
11309,11308,Hero,Battle,9,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,990,2990,,23000,,,,,Icon_HeroicAchievement_01
11310,11309,Hero,Battle,10,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,1400,3070,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
11311,11310,Hero,Battle,11,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,1810,3150,,24500,,,,,Icon_HeroicAchievement_01
11312,11311,Hero,Battle,12,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,2220,3230,,25000,,,,,Icon_HeroicAchievement_01
11313,11312,Hero,Battle,13,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,2630,3310,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
11314,11313,Hero,Battle,14,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,3030,3390,,26000,,,,,Icon_HeroicAchievement_01
11315,11314,Hero,Battle,15,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,3440,3470,,27000,,,,,Icon_HeroicAchievement_01
11316,11315,Hero,Battle,16,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,3850,3550,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
11317,11316,Hero,Battle,17,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,4260,3630,,28000,,,,,Icon_HeroicAchievement_01
11318,11317,Hero,Battle,18,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,4670,3790,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
11319,11318,Hero,Battle,19,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,5070,3910,,30000,,,,,Icon_HeroicAchievement_01
11320,11319,Hero,Battle,20,821000011301,822000011301,Count_DailyDungeonClear,Hell,Immediately,113,5480,4030,,,900009,1,,Icon_GachaItem_Transcendence,Icon_HeroicAchievement_01
11401,,Hero,Battle,1,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,10,30,,1000,,,,,Icon_HeroicAchievement_01
11402,11401,Hero,Battle,2,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,30,30,,,449999,1,,UI_Icon_TeleportScroll,Icon_HeroicAchievement_01
11403,11402,Hero,Battle,3,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,70,50,,,449999,1,,UI_Icon_TeleportScroll,Icon_HeroicAchievement_01
11404,11403,Hero,Battle,4,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,160,100,,1500,,,,,Icon_HeroicAchievement_01
11405,11404,Hero,Battle,5,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,360,170,,,449999,3,,UI_Icon_TeleportScroll,Icon_HeroicAchievement_01
11406,11405,Hero,Battle,6,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,800,230,,,449999,3,,UI_Icon_TeleportScroll,Icon_HeroicAchievement_01
11407,11406,Hero,Battle,7,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,1760,330,,3500,,,,,Icon_HeroicAchievement_01
11408,11407,Hero,Battle,8,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,3880,430,,,449999,5,,UI_Icon_TeleportScroll,Icon_HeroicAchievement_01
11409,11408,Hero,Battle,9,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,6600,630,,,449999,5,,UI_Icon_TeleportScroll,Icon_HeroicAchievement_01
11410,11409,Hero,Battle,10,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,9320,830,,7000,,,,,Icon_HeroicAchievement_01
11411,11410,Hero,Battle,11,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,12040,1060,,,449999,5,,UI_Icon_TeleportScroll,Icon_HeroicAchievement_01
11412,11411,Hero,Battle,12,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,14760,1260,,,449999,5,,UI_Icon_TeleportScroll,Icon_HeroicAchievement_01
11413,11412,Hero,Battle,13,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,17480,1440,,11500,,,,,Icon_HeroicAchievement_01
11414,11413,Hero,Battle,14,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,20200,1640,,13000,,,,,Icon_HeroicAchievement_01
11415,11414,Hero,Battle,15,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,22920,2430,,,449999,5,,UI_Icon_TeleportScroll,Icon_HeroicAchievement_01
11416,11415,Hero,Battle,16,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,25640,3240,,,449999,5,,UI_Icon_TeleportScroll,Icon_HeroicAchievement_01
11417,11416,Hero,Battle,17,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,28360,4030,,31000,,,,,Icon_HeroicAchievement_01
11418,11417,Hero,Battle,18,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,31080,5250,,40000,,,,,Icon_HeroicAchievement_01
11419,11418,Hero,Battle,19,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,33800,6050,,,449999,5,,UI_Icon_TeleportScroll,Icon_HeroicAchievement_01
11420,11419,Hero,Battle,20,821000011401,822000011401,Count_Arena,,WaitShowPvpUI,114,36500,7030,,,449999,5,,UI_Icon_TeleportScroll,Icon_HeroicAchievement_01
11501,,Hero,Battle,1,821000011501,822000011501,Count_ArenaWin,,Immediately,115,10,40,,1000,,,,,Icon_HeroicAchievement_01
11502,11501,Hero,Battle,2,821000011501,822000011501,Count_ArenaWin,,Immediately,115,30,40,,,900006,1,,Icon_Shop_Gacha_Material_03,Icon_HeroicAchievement_01
11503,11502,Hero,Battle,3,821000011501,822000011501,Count_ArenaWin,,Immediately,115,50,60,,1500,,,,,Icon_HeroicAchievement_01
11504,11503,Hero,Battle,4,821000011501,822000011501,Count_ArenaWin,,Immediately,115,120,110,,,900006,1,,Icon_Shop_Gacha_Material_03,Icon_HeroicAchievement_01
11505,11504,Hero,Battle,5,821000011501,822000011501,Count_ArenaWin,,Immediately,115,260,180,,2000,,,,,Icon_HeroicAchievement_01
11506,11505,Hero,Battle,6,821000011501,822000011501,Count_ArenaWin,,Immediately,115,560,240,,2500,,,,,Icon_HeroicAchievement_01
11507,11506,Hero,Battle,7,821000011501,822000011501,Count_ArenaWin,,Immediately,115,1240,340,,,900007,1,,Icon_Shop_Gacha_Material_2,Icon_HeroicAchievement_01
11508,11507,Hero,Battle,8,821000011501,822000011501,Count_ArenaWin,,Immediately,115,2720,440,,4000,,,,,Icon_HeroicAchievement_01
11509,11508,Hero,Battle,9,821000011501,822000011501,Count_ArenaWin,,Immediately,115,4620,640,,5500,,,,,Icon_HeroicAchievement_01
11510,11509,Hero,Battle,10,821000011501,822000011501,Count_ArenaWin,,Immediately,115,6530,840,,,900007,1,,Icon_Shop_Gacha_Material_2,Icon_HeroicAchievement_01
11511,11510,Hero,Battle,11,821000011501,822000011501,Count_ArenaWin,,Immediately,115,8430,1040,,8500,,,,,Icon_HeroicAchievement_01
11512,11511,Hero,Battle,12,821000011501,822000011501,Count_ArenaWin,,Immediately,115,10340,1240,,10000,,,,,Icon_HeroicAchievement_01
11513,11512,Hero,Battle,13,821000011501,822000011501,Count_ArenaWin,,Immediately,115,12240,1440,,,900007,1,,Icon_Shop_Gacha_Material_2,Icon_HeroicAchievement_01
11514,11513,Hero,Battle,14,821000011501,822000011501,Count_ArenaWin,,Immediately,115,14140,1640,,13000,,,,,Icon_HeroicAchievement_01
11515,11514,Hero,Battle,15,821000011501,822000011501,Count_ArenaWin,,Immediately,115,16050,2440,,19000,,,,,Icon_HeroicAchievement_01
11516,11515,Hero,Battle,16,821000011501,822000011501,Count_ArenaWin,,Immediately,115,17950,3240,,,900007,1,,Icon_Shop_Gacha_Material_2,Icon_HeroicAchievement_01
11517,11516,Hero,Battle,17,821000011501,822000011501,Count_ArenaWin,,Immediately,115,19860,4040,,31000,,,,,Icon_HeroicAchievement_01
11518,11517,Hero,Battle,18,821000011501,822000011501,Count_ArenaWin,,Immediately,115,21760,5240,,40000,,,,,Icon_HeroicAchievement_01
11519,11518,Hero,Battle,19,821000011501,822000011501,Count_ArenaWin,,Immediately,115,23660,6040,,46000,,,,,Icon_HeroicAchievement_01
11520,11519,Hero,Battle,20,821000011501,822000011501,Count_ArenaWin,,Immediately,115,25550,7040,,,900007,1,,Icon_Shop_Gacha_Material_2,Icon_HeroicAchievement_01
11601,,Hero,Battle,1,821000011601,822000011601,Count_ArenaLose,,Immediately,116,10,30,,1000,,,,,Icon_HeroicAchievement_01
11602,11601,Hero,Battle,2,821000011601,822000011601,Count_ArenaLose,,Immediately,116,30,40,,,480001,1,,Icon_WeaponLevelMaterial_01,Icon_HeroicAchievement_01
11603,11602,Hero,Battle,3,821000011601,822000011601,Count_ArenaLose,,Immediately,116,60,50,,1000,,,,,Icon_HeroicAchievement_01
11604,11603,Hero,Battle,4,821000011601,822000011601,Count_ArenaLose,,Immediately,116,150,100,,1500,,,,,Icon_HeroicAchievement_01
11605,11604,Hero,Battle,5,821000011601,822000011601,Count_ArenaLose,,Immediately,116,310,180,,2000,,,,,Icon_HeroicAchievement_01
11606,11605,Hero,Battle,6,821000011601,822000011601,Count_ArenaLose,,Immediately,116,410,230,,,480004,1,,Icon_WeaponLevelMaterial_01,Icon_HeroicAchievement_01
11607,11606,Hero,Battle,7,821000011601,822000011601,Count_ArenaLose,,Immediately,116,610,330,,3500,,,,,Icon_HeroicAchievement_01
11608,11607,Hero,Battle,8,821000011601,822000011601,Count_ArenaLose,,Immediately,116,810,430,,4000,,,,,Icon_HeroicAchievement_01
11609,11608,Hero,Battle,9,821000011601,822000011601,Count_ArenaLose,,Immediately,116,1200,630,,5500,,,,,Icon_HeroicAchievement_01
11610,11609,Hero,Battle,10,821000011601,822000011601,Count_ArenaLose,,Immediately,116,1600,830,,,480007,1,,Icon_WeaponLevelMaterial_01,Icon_HeroicAchievement_01
11611,11610,Hero,Battle,11,821000011601,822000011601,Count_ArenaLose,,Immediately,116,2000,1030,,8500,,,,,Icon_HeroicAchievement_01
11612,11611,Hero,Battle,12,821000011601,822000011601,Count_ArenaLose,,Immediately,116,2400,1230,,,480010,1,,Icon_WeaponLevelMaterial_01,Icon_HeroicAchievement_01
11613,11612,Hero,Battle,13,821000011601,822000011601,Count_ArenaLose,,Immediately,116,2800,1430,,11500,,,,,Icon_HeroicAchievement_01
11614,11613,Hero,Battle,14,821000011601,822000011601,Count_ArenaLose,,Immediately,116,3200,1630,,13000,,,,,Icon_HeroicAchievement_01
11615,11614,Hero,Battle,15,821000011601,822000011601,Count_ArenaLose,,Immediately,116,4800,2430,,19000,,,,,Icon_HeroicAchievement_01
11616,11615,Hero,Battle,16,821000011601,822000011601,Count_ArenaLose,,Immediately,116,6400,3230,,,480013,1,,Icon_WeaponLevelMaterial_01,Icon_HeroicAchievement_01
11617,11616,Hero,Battle,17,821000011601,822000011601,Count_ArenaLose,,Immediately,116,8000,4030,,31000,,,,,Icon_HeroicAchievement_01
11618,11617,Hero,Battle,18,821000011601,822000011601,Count_ArenaLose,,Immediately,116,10400,5230,,40000,,,,,Icon_HeroicAchievement_01
11619,11618,Hero,Battle,19,821000011601,822000011601,Count_ArenaLose,,Immediately,116,12000,6030,,46000,,,,,Icon_HeroicAchievement_01
11620,11619,Hero,Battle,20,821000011601,822000011601,Count_ArenaLose,,Immediately,116,14000,7030,,,480016,1,,Icon_WeaponLevelMaterial_01,Icon_HeroicAchievement_01
12001,,Hero,Battle,1,821000012001,822000012001,If_MaxCombo,,Immediately,120,30,30,,,900001,1,,Icon_Shop_Gacha_Equipment_04,Icon_HeroicAchievement_01
12002,12001,Hero,Battle,2,821000012001,822000012001,If_MaxCombo,,Immediately,120,100,40,,1000,,,,,Icon_HeroicAchievement_01
12003,12002,Hero,Battle,3,821000012001,822000012001,If_MaxCombo,,Immediately,120,300,50,,1000,,,,,Icon_HeroicAchievement_01
12004,12003,Hero,Battle,4,821000012001,822000012001,If_MaxCombo,,Immediately,120,600,70,,1500,,,,,Icon_HeroicAchievement_01
12005,12004,Hero,Battle,5,821000012001,822000012001,If_MaxCombo,,Immediately,120,700,100,,,910111,1,,Icon_GachaItem_EquipmentC,Icon_HeroicAchievement_01
20101,,Hero,Growth,,821000020101,822000020101,If_QuestClearByActChapter,11,Immediately,201,1,30,,1000,,0,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_02
20102,20101,Hero,Growth,,821000020102,822000020102,If_QuestClearByActChapter,18,Immediately,201,1,30,,1000,,0,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_02
20103,20102,Hero,Growth,,821000020103,822000020103,If_QuestClearByActChapter,28,Immediately,201,1,30,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_02
20104,20103,Hero,Growth,,821000020104,822000020104,If_QuestClearByActChapter,38,Immediately,201,1,40,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_02
20105,20104,Hero,Growth,,821000020105,822000020105,If_QuestClearByActChapter,48,Immediately,201,1,50,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_02
20106,20105,Hero,Growth,,821000020106,822000020106,If_QuestClearByActChapter,58,Immediately,201,1,70,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_02
20107,20106,Hero,Growth,,821000020107,822000020107,If_QuestClearByActChapter,67,Immediately,201,1,100,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_02
20108,20107,Hero,Growth,,821000020108,822000020108,If_QuestClearByActChapter,76,Immediately,201,1,130,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_02
20109,20108,Hero,Growth,,821000020109,822000020109,If_QuestClearByActChapter,84,Immediately,201,1,180,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_02
20110,20109,Hero,Growth,,821000020110,822000020110,If_QuestClearByActChapter,93,Immediately,201,1,200,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_02
20111,20110,Hero,Growth,,821000020111,822000020111,If_QuestClearByActChapter,103,Immediately,201,1,230,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_02
20112,20111,Hero,Growth,,821000020112,822000020112,If_QuestClearByActChapter,114,Immediately,201,1,320,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_02
20113,20112,Hero,Growth,,821000020113,822000020113,If_QuestClearByActChapter,123,Immediately,201,1,390,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_02
20114,20113,Hero,Growth,,821000020114,822000020114,If_QuestClearByActChapter,133,Immediately,201,1,500,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_02
20115,20114,Hero,Growth,,821000020115,822000020115,If_QuestClearByActChapter,143,Immediately,201,1,600,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_02
20116,20115,Hero,Growth,,821000020116,822000020116,If_QuestClearByActChapter,153,Immediately,201,1,710,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_02
20117,20116,Hero,Growth,,821000020117,822000020117,If_QuestClearByActChapter,164,Immediately,201,1,840,,,910301,1,,Icon_GachaItem_MonsterCore,Icon_HeroicAchievement_02
20601,,Hero,Growth,1,821000020601,822000020601,If_Level_Character,,Immediately,206,10,30,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_02
20602,20601,Hero,Growth,2,821000020601,822000020601,If_Level_Character,,Immediately,206,20,30,,1000,,,,,Icon_HeroicAchievement_02
20603,20602,Hero,Growth,3,821000020601,822000020601,If_Level_Character,,Immediately,206,25,30,,1000,,,,,Icon_HeroicAchievement_02
20604,20603,Hero,Growth,4,821000020601,822000020601,If_Level_Character,,Immediately,206,30,40,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_02
20605,20604,Hero,Growth,5,821000020601,822000020601,If_Level_Character,,Immediately,206,35,50,,1000,,,,,Icon_HeroicAchievement_02
20606,20605,Hero,Growth,6,821000020601,822000020601,If_Level_Character,,Immediately,206,40,60,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_02
20607,20606,Hero,Growth,7,821000020601,822000020601,If_Level_Character,,Immediately,206,50,90,,1500,,,,,Icon_HeroicAchievement_02
20608,20607,Hero,Growth,8,821000020601,822000020601,If_Level_Character,,Immediately,206,70,130,,2000,,,,,Icon_HeroicAchievement_02
20609,20608,Hero,Growth,9,821000020601,822000020601,If_Level_Character,,Immediately,206,90,190,,,490030,1,,Icon_Box_SP_01,Icon_HeroicAchievement_02
20610,20609,Hero,Growth,10,821000020601,822000020601,If_Level_Character,,Immediately,206,120,270,,3000,,,,,Icon_HeroicAchievement_02
20611,20610,Hero,Growth,11,821000020601,822000020601,If_Level_Character,,Immediately,206,140,370,,3500,,,,,Icon_HeroicAchievement_02
20612,20611,Hero,Growth,12,821000020601,822000020601,If_Level_Character,,Immediately,206,170,500,,4500,,,,,Icon_HeroicAchievement_02
20613,20612,Hero,Growth,13,821000020601,822000020601,If_Level_Character,,Immediately,206,200,670,,,490030,1,,Icon_Box_SP_01,Icon_HeroicAchievement_02
20614,20613,Hero,Growth,14,821000020601,822000020601,If_Level_Character,,Immediately,206,230,880,,7500,,,,,Icon_HeroicAchievement_02
20615,20614,Hero,Growth,15,821000020601,822000020601,If_Level_Character,,Immediately,206,260,1090,,9000,,,,,Icon_HeroicAchievement_02
20701,,Hero,Growth,1,821000020701,822000020701,If_Level_Skill,,Immediately,207,2,30,,1000,,,,,Icon_HeroicAchievement_02
20702,20701,Hero,Growth,2,821000020701,822000020701,If_Level_Skill,,Immediately,207,12,30,,1000,,1,,Icon_Box_Exp_01,Icon_HeroicAchievement_02
20703,20702,Hero,Growth,3,821000020701,822000020701,If_Level_Skill,,Immediately,207,20,30,,1000,,,,,Icon_HeroicAchievement_02
20704,20703,Hero,Growth,4,821000020701,822000020701,If_Level_Skill,,Immediately,207,24,30,,1000,,,,,Icon_HeroicAchievement_02
20705,20704,Hero,Growth,5,821000020701,822000020701,If_Level_Skill,,Immediately,207,27,30,,1000,,,,,Icon_HeroicAchievement_02
20706,20705,Hero,Growth,6,821000020701,822000020701,If_Level_Skill,,Immediately,126,32,40,,1000,,,,,Icon_HeroicAchievement_02
20707,20706,Hero,Growth,7,821000020701,822000020701,If_Level_Skill,,Immediately,127,37,50,,,490013,1,,Icon_Box_Dia_04,Icon_HeroicAchievement_02
20708,20707,Hero,Growth,8,821000020701,822000020701,If_Level_Skill,,Immediately,128,42,70,,1500,,,,,Icon_HeroicAchievement_02
