Id,MxLevel,ForceTurn,NameKey,DescKey,TaskType,TaskCondition,NpcAutoMoveID,TaskCount,RewardExp,RewardAdena,RewardIcon,MissionIcon
10201,35,,491000000072,492000000072,Count_KillMonsterTarget,20406,10038,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10202,35,,491000000073,492000000073,Count_KillMonsterTarget,20416,10039,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10203,35,,491000000074,492000000074,Count_KillMonsterTarget,20415,10040,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10204,35,,491000000075,492000000075,Count_KillMonsterTarget,20420,10041,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10205,35,,491000000076,492000000076,Count_KillMonsterTarget,20403,10042,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10206,35,,491000000077,492000000077,Count_KillMonsterTarget,20461,10043,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10207,35,,491000000072,492000000072,Count_KillMonsterTarget,20406,10038,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10208,35,,491000000073,492000000073,Count_KillMonsterTarget,20416,10039,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10209,35,,491000000074,492000000074,Count_KillMonsterTarget,20415,10040,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10210,35,,491000000075,492000000075,Count_KillMonsterTarget,20420,10041,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10211,35,,491000000076,492000000076,Count_KillMonsterTarget,20403,10042,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10212,35,,491000000077,492000000077,Count_KillMonsterTarget,20461,10043,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10213,40,,491000000078,492000000078,Count_KillMonsterTarget,20410,10044,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10214,40,,491000000079,492000000079,Count_KillMonsterTarget,20409,10045,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10215,40,,491000000080,492000000080,Count_KillMonsterTarget,20432,10046,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10216,40,,491000000081,492000000081,Count_KillMonsterTarget,20405,10047,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10217,40,,491000000078,492000000078,Count_KillMonsterTarget,20410,10044,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10218,40,,491000000079,492000000079,Count_KillMonsterTarget,20409,10045,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10219,40,,491000000080,492000000080,Count_KillMonsterTarget,20432,10046,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10220,40,,491000000081,492000000081,Count_KillMonsterTarget,20405,10047,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10221,40,,491000000078,492000000078,Count_KillMonsterTarget,20410,10044,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10222,40,,491000000079,492000000079,Count_KillMonsterTarget,20409,10045,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10223,40,,491000000080,492000000080,Count_KillMonsterTarget,20432,10046,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10224,40,,491000000081,492000000081,Count_KillMonsterTarget,20405,10047,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10225,40,,491000000078,492000000078,Count_KillMonsterTarget,20410,10044,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10226,40,,491000000079,492000000079,Count_KillMonsterTarget,20409,10045,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10227,40,,491000000080,492000000080,Count_KillMonsterTarget,20432,10046,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10228,40,,491000000081,492000000081,Count_KillMonsterTarget,20405,10047,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10229,40,,491000000080,492000000080,Count_KillMonsterTarget,20432,10046,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10230,40,,491000000081,492000000081,Count_KillMonsterTarget,20405,10047,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10231,40,,491000000080,492000000080,Count_KillMonsterTarget,20432,10046,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10232,40,,491000000081,492000000081,Count_KillMonsterTarget,20405,10047,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10233,40,,491000000078,492000000078,Count_KillMonsterTarget,20410,10044,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10234,40,,491000000079,492000000079,Count_KillMonsterTarget,20409,10045,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10235,40,,491000000080,492000000080,Count_KillMonsterTarget,20432,10046,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10236,40,,491000000081,492000000081,Count_KillMonsterTarget,20405,10047,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10237,40,,491000000078,492000000078,Count_KillMonsterTarget,20410,10044,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10238,40,,491000000079,492000000079,Count_KillMonsterTarget,20409,10045,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10239,40,,491000000080,492000000080,Count_KillMonsterTarget,20432,10046,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10240,40,,491000000081,492000000081,Count_KillMonsterTarget,20405,10047,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10241,40,,491000000080,492000000080,Count_KillMonsterTarget,20432,10046,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10242,40,,491000000081,492000000081,Count_KillMonsterTarget,20405,10047,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10243,42,,491000000101,492000000101,Count_KillMonsterTarget,20545,10048,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10244,42,,491000000102,492000000102,Count_KillMonsterTarget,20550,10049,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10245,42,,491000000104,492000000104,Count_KillMonsterTarget,20501,10232,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10246,42,,491000000105,492000000105,Count_KillMonsterTarget,20504,10233,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10247,42,,491000000106,492000000106,Count_KillMonsterTarget,20502,10234,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10248,42,,491000000107,492000000107,Count_KillMonsterTarget,20503,10235,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10249,42,,491000000108,492000000108,Count_KillMonsterTarget,20532,10236,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10250,42,,491000000106,492000000106,Count_KillMonsterTarget,20502,10234,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10251,42,,491000000110,492000000110,Count_KillMonsterTarget,20505,10237,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10252,42,,491000000101,492000000101,Count_KillMonsterTarget,20545,10048,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10253,42,,491000000102,492000000102,Count_KillMonsterTarget,20550,10049,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10254,42,,491000000104,492000000104,Count_KillMonsterTarget,20501,10232,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10255,42,,491000000105,492000000105,Count_KillMonsterTarget,20504,10233,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10256,42,,491000000116,492000000106,Count_KillMonsterTarget,20502,10234,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10257,42,,491000000107,492000000107,Count_KillMonsterTarget,20503,10235,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10258,42,,491000000108,492000000108,Count_KillMonsterTarget,20532,10236,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10259,42,,491000000106,492000000106,Count_KillMonsterTarget,20502,10234,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10260,42,,491000000110,492000000110,Count_KillMonsterTarget,20505,10237,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10261,42,,491000000101,492000000101,Count_KillMonsterTarget,20545,10048,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10262,42,,491000000102,492000000102,Count_KillMonsterTarget,20550,10049,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10263,42,,491000000104,492000000104,Count_KillMonsterTarget,20501,10232,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10264,42,,491000000105,492000000105,Count_KillMonsterTarget,20504,10233,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10265,42,,491000000106,492000000106,Count_KillMonsterTarget,20502,10234,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10266,42,,491000000107,492000000107,Count_KillMonsterTarget,20503,10235,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10267,42,,491000000108,492000000108,Count_KillMonsterTarget,20532,10236,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10268,42,,491000000106,492000000106,Count_KillMonsterTarget,20502,10234,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10269,42,,491000000110,492000000110,Count_KillMonsterTarget,20505,10237,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10270,42,,491000000108,492000000108,Count_KillMonsterTarget,20532,10236,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10271,42,,491000000106,492000000106,Count_KillMonsterTarget,20502,10234,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10272,42,,491000000110,492000000110,Count_KillMonsterTarget,20505,10237,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10273,44,,491000000132,492000000132,Count_KillMonsterTarget,20534,10057,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10274,44,,491000000133,492000000141,Count_KillMonsterTarget,20544,10241,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10275,44,,491000000134,492000000134,Count_KillMonsterTarget,20508,10058,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10276,44,,491000000135,492000000135,Count_KillMonsterTarget,20507,10238,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10277,44,,491000000136,492000000136,Count_KillMonsterTarget,20506,10239,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10278,44,,491000000137,492000000137,Count_KillMonsterTarget,20514,10240,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10279,44,,491000000138,492000000138,Count_KillMonsterTarget,20536,10059,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10280,44,,491000000132,492000000132,Count_KillMonsterTarget,20534,10057,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10281,44,,491000000133,492000000141,Count_KillMonsterTarget,20544,10241,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10282,44,,491000000134,492000000134,Count_KillMonsterTarget,20508,10058,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10283,44,,491000000135,492000000135,Count_KillMonsterTarget,20507,10238,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10284,44,,491000000136,492000000136,Count_KillMonsterTarget,20506,10239,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10285,44,,491000000137,492000000137,Count_KillMonsterTarget,20514,10240,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10286,44,,491000000138,492000000138,Count_KillMonsterTarget,20536,10059,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10287,44,,491000000132,492000000132,Count_KillMonsterTarget,20534,10057,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10288,44,,491000000133,492000000141,Count_KillMonsterTarget,20544,10241,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10289,44,,491000000134,492000000134,Count_KillMonsterTarget,20508,10058,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10290,44,,491000000135,492000000135,Count_KillMonsterTarget,20507,10238,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10291,44,,491000000136,492000000136,Count_KillMonsterTarget,20506,10239,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10292,44,,491000000137,492000000137,Count_KillMonsterTarget,20514,10240,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10293,44,,491000000138,492000000138,Count_KillMonsterTarget,20536,10059,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10294,44,,491000000132,492000000132,Count_KillMonsterTarget,20534,10057,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10295,44,,491000000133,492000000141,Count_KillMonsterTarget,20544,10241,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10296,44,,491000000134,492000000134,Count_KillMonsterTarget,20508,10058,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10297,44,,491000000135,492000000135,Count_KillMonsterTarget,20507,10238,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10298,44,,491000000136,492000000136,Count_KillMonsterTarget,20506,10239,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10299,44,,491000000137,492000000137,Count_KillMonsterTarget,20514,10240,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10300,44,,491000000138,492000000138,Count_KillMonsterTarget,20536,10059,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10301,44,,491000000137,492000000137,Count_KillMonsterTarget,20514,10240,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10302,44,,491000000138,492000000138,Count_KillMonsterTarget,20536,10059,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10303,47,,491000000163,492000000163,Count_KillMonsterTarget,20547,10242,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10304,47,,491000000164,492000000164,Count_KillMonsterTarget,20515,10243,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10305,47,,491000000166,492000000166,Count_KillMonsterTarget,20516,10060,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10306,47,,491000000167,492000000167,Count_KillMonsterTarget,20511,10244,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10307,47,,491000000168,492000000168,Count_KillMonsterTarget,20530,10245,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10308,47,,491000000170,492000000170,Count_KillMonsterTarget,20517,10056,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10309,47,,491000000171,492000000171,Count_KillMonsterTarget,20510,10061,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10310,47,,491000000172,492000000172,Count_KillMonsterTarget,20509,10062,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10311,47,,491000000173,492000000173,Count_KillMonsterTarget,20520,10246,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10312,47,,491000000163,492000000163,Count_KillMonsterTarget,20547,10242,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10313,47,,491000000164,492000000164,Count_KillMonsterTarget,20515,10243,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10314,47,,491000000166,492000000166,Count_KillMonsterTarget,20516,10060,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10315,47,,491000000167,492000000167,Count_KillMonsterTarget,20511,10244,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10316,47,,491000000168,492000000168,Count_KillMonsterTarget,20530,10245,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10317,47,,491000000170,492000000170,Count_KillMonsterTarget,20517,10056,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10318,47,,491000000171,492000000171,Count_KillMonsterTarget,20510,10061,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10319,47,,491000000172,492000000172,Count_KillMonsterTarget,20509,10062,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10320,47,,491000000173,492000000173,Count_KillMonsterTarget,20520,10246,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10321,47,,491000000163,492000000163,Count_KillMonsterTarget,20547,10242,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10322,47,,491000000164,492000000164,Count_KillMonsterTarget,20515,10243,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10323,47,,491000000166,492000000166,Count_KillMonsterTarget,20516,10060,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10324,47,,491000000167,492000000167,Count_KillMonsterTarget,20511,10244,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10325,47,,491000000168,492000000168,Count_KillMonsterTarget,20530,10245,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10326,47,,491000000170,492000000170,Count_KillMonsterTarget,20517,10056,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10327,47,,491000000171,492000000171,Count_KillMonsterTarget,20510,10061,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10328,47,,491000000172,492000000172,Count_KillMonsterTarget,20509,10062,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10329,47,,491000000173,492000000173,Count_KillMonsterTarget,20520,10246,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10330,47,,491000000171,492000000171,Count_KillMonsterTarget,20510,10061,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10331,47,,491000000172,492000000172,Count_KillMonsterTarget,20509,10062,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10332,47,,491000000173,492000000173,Count_KillMonsterTarget,20520,10246,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10333,49,,491000000196,492000000196,Count_KillMonsterTarget,20519,10247,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10334,49,,491000000197,492000000197,Count_KillMonsterTarget,20554,10248,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10335,49,,491000000198,492000000198,Count_KillMonsterTarget,20555,10249,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10336,49,,491000000199,492000000199,Count_KillMonsterTarget,20538,10250,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10337,49,,491000000200,492000000200,Count_KillMonsterTarget,20521,10251,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10338,49,,491000000196,492000000196,Count_KillMonsterTarget,20519,10247,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10339,49,,491000000197,492000000197,Count_KillMonsterTarget,20554,10248,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10340,49,,491000000198,492000000198,Count_KillMonsterTarget,20555,10249,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10341,49,,491000000199,492000000199,Count_KillMonsterTarget,20538,10250,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10342,49,,491000000200,492000000200,Count_KillMonsterTarget,20521,10251,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10343,49,,491000000196,492000000196,Count_KillMonsterTarget,20519,10247,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10344,49,,491000000197,492000000197,Count_KillMonsterTarget,20554,10248,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10345,49,,491000000198,492000000198,Count_KillMonsterTarget,20555,10249,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10346,49,,491000000199,492000000199,Count_KillMonsterTarget,20538,10250,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10347,49,,491000000200,492000000200,Count_KillMonsterTarget,20521,10251,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10348,49,,491000000196,492000000196,Count_KillMonsterTarget,20519,10247,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10349,49,,491000000197,492000000197,Count_KillMonsterTarget,20554,10248,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10350,49,,491000000198,492000000198,Count_KillMonsterTarget,20555,10249,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10351,49,,491000000199,492000000199,Count_KillMonsterTarget,20538,10250,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10352,49,,491000000200,492000000200,Count_KillMonsterTarget,20521,10251,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10353,49,,491000000196,492000000196,Count_KillMonsterTarget,20519,10247,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10354,49,,491000000197,492000000197,Count_KillMonsterTarget,20554,10248,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10355,49,,491000000200,492000000200,Count_KillMonsterTarget,20521,10251,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10356,49,,491000000196,492000000196,Count_KillMonsterTarget,20519,10247,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10357,49,,491000000197,492000000197,Count_KillMonsterTarget,20554,10248,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10358,49,,491000000198,492000000198,Count_KillMonsterTarget,20555,10249,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10359,49,,491000000199,492000000199,Count_KillMonsterTarget,20538,10250,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10360,49,,491000000200,492000000200,Count_KillMonsterTarget,20521,10251,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10361,49,,491000000196,492000000196,Count_KillMonsterTarget,20519,10247,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10362,49,,491000000197,492000000197,Count_KillMonsterTarget,20554,10248,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10363,53,,491000000227,492000000227,Count_KillMonsterTarget,20620,10252,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10364,53,,491000000228,492000000228,Count_KillMonsterTarget,20601,10253,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10365,53,,491000000229,492000000229,Count_KillMonsterTarget,20622,10254,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10366,53,,491000000230,492000000230,Count_KillMonsterTarget,20602,10063,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10367,53,,491000000231,492000000231,Count_KillMonsterTarget,20603,10064,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10368,53,,491000000232,492000000232,Count_KillMonsterTarget,20605,10065,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10369,53,,491000000235,492000000235,Count_KillMonsterTarget,20607,10255,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10370,53,,491000000236,492000000236,Count_KillMonsterTarget,20606,10256,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10371,53,,491000000237,492000000237,Count_KillMonsterTarget,20616,10257,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10372,53,,491000000238,492000000238,Count_KillMonsterTarget,20604,10258,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10373,53,,491000000227,492000000227,Count_KillMonsterTarget,20620,10252,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10374,53,,491000000228,492000000228,Count_KillMonsterTarget,20601,10253,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10375,53,,491000000229,492000000229,Count_KillMonsterTarget,20622,10254,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10376,53,,491000000230,492000000230,Count_KillMonsterTarget,20602,10063,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10377,53,,491000000231,492000000231,Count_KillMonsterTarget,20603,10064,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10378,53,,491000000232,492000000232,Count_KillMonsterTarget,20605,10065,15,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
