GroupId,Type,ItemInfoId,ClassOnly,MinItemCount,MaxItemCount,DropRate,UnBindRate,SpecialNotifyType,EventItemPeriodId
109001,Item,220061,0,1,1,216000,2000,,
109001,Item,230061,0,1,1,216000,2000,,
109001,Item,240061,0,1,1,216000,2000,,
109001,Item,310002,0,1,1,4000,2000,,
109001,Item,320002,0,1,1,4000,2000,,
109001,Item,330002,0,1,1,4000,2000,,
109001,Item,310012,0,1,1,4000,2000,,
109001,Item,320012,0,1,1,4000,2000,,
109001,Item,330012,0,1,1,4000,2000,,
109001,Item,310022,0,1,1,4000,2000,,
109001,Item,320022,0,1,1,4000,2000,,
109001,Item,330022,0,1,1,4000,2000,,
109001,Item,310032,0,1,1,4000,2000,,
109001,Item,320032,0,1,1,4000,2000,,
109001,Item,330032,0,1,1,4000,2000,,
109001,Item,310042,0,1,1,4000,2000,,
109001,Item,320042,0,1,1,4000,2000,,
109001,Item,330042,0,1,1,4000,2000,,
109001,Item,310052,0,1,1,4000,2000,,
109001,Item,320052,0,1,1,4000,2000,,
109001,Item,330052,0,1,1,4000,2000,,
109001,Item,110012,0,1,1,1000,2000,,
109001,Item,110022,0,1,1,1000,2000,,
109001,Item,110032,0,1,1,1000,2000,,
109001,Item,120012,0,1,1,1000,2000,,
109001,Item,120022,0,1,1,1000,2000,,
109001,Item,120032,0,1,1,1000,2000,,
109001,Item,130012,0,1,1,1000,2000,,
109001,Item,130022,0,1,1,1000,2000,,
109001,Item,130032,0,1,1,1000,2000,,
109001,Item,140012,0,1,1,1000,2000,,
109001,Item,140022,0,1,1,1000,2000,,
109001,Item,140032,0,1,1,1000,2000,,
109001,Item,150012,0,1,1,1000,2000,,
109001,Item,150022,0,1,1,1000,2000,,
109001,Item,150032,0,1,1,1000,2000,,
109001,Item,160012,0,1,1,1000,2000,,
109001,Item,160022,0,1,1,1000,2000,,
109001,Item,160032,0,1,1,1000,2000,,
109001,Item,210012,0,1,1,2700,2000,,
109001,Item,220012,0,1,1,2700,2000,,
109001,Item,230012,0,1,1,2700,2000,,
109001,Item,240012,0,1,1,2700,2000,,
109001,Item,210022,0,1,1,2700,2000,,
120011,Item,490005,0,5,5,1,0,,
120012,Item,490005,0,1,1,1,0,,
120021,Item,490041,0,1,1,1,0,,
120022,Item,490005,0,1,1,1,0,,
120031,Item,490005,0,5,5,1,0,,
120032,Item,490005,0,1,1,1,0,,
120041,Item,490041,0,1,1,1,0,,
120042,Item,490005,0,1,1,1,0,,
120051,Item,490005,0,50,50,1,0,,
120052,Item,490005,0,2,2,1,0,,
120061,Item,490005,0,10,10,1,0,,
120062,Item,490005,0,2,2,1,0,,
120071,Item,490041,0,1,1,1,0,,
120072,Item,490005,0,2,2,1,0,,
120081,Item,490005,0,10,10,1,0,,
120082,Item,490005,0,2,2,1,0,,
120091,Item,490041,0,1,1,1,0,,
120092,Item,490005,0,2,2,1,0,,
120101,Item,910104,0,1,1,1,0,,
120102,Item,490005,0,3,3,1,0,,
120102,Item,910011,0,1,1,1,0,,
120111,Item,490005,0,15,15,1,0,,
120112,Item,490005,0,3,3,1,0,,
120121,Item,490041,0,2,2,1,0,,
120122,Item,490005,0,3,3,1,0,,
120131,Item,490005,0,15,15,1,0,,
120132,Item,490005,0,3,3,1,0,,
120141,Item,490041,0,2,2,1,0,,
120142,Item,490005,0,3,3,1,0,,
120151,Item,490005,0,100,100,1,0,,
120152,Item,490005,0,4,4,1,0,,
120161,Item,490041,0,2,2,1,0,,
120162,Item,490005,0,4,4,1,0,,
120171,Item,490005,0,20,20,1,0,,
120172,Item,490005,0,4,4,1,0,,
120181,Item,490041,0,2,2,1,0,,
120182,Item,490005,0,4,4,1,0,,
120191,Item,490005,0,20,20,1,0,,
120192,Item,490005,0,4,4,1,0,,
120201,Item,910114,0,1,1,1,0,,
120202,Item,490005,0,5,5,1,0,,
120202,Item,910011,0,1,1,1,0,,
120211,Item,490005,0,25,25,1,0,,
120212,Item,490005,0,5,5,1,0,,
120221,Item,490041,0,3,3,1,0,,
120222,Item,490005,0,5,5,1,0,,
120231,Item,490005,0,25,25,1,0,,
120232,Item,490005,0,5,5,1,0,,
120241,Item,490041,0,3,3,1,0,,
120242,Item,490005,0,5,5,1,0,,
120251,Item,490005,0,100,100,1,0,,
120252,Item,490005,0,6,6,1,0,,
120261,Item,490041,0,3,3,1,0,,
120262,Item,490005,0,6,6,1,0,,
120271,Item,490005,0,45,45,1,0,,
120272,Item,490005,0,6,6,1,0,,
120281,Item,490041,0,3,3,1,0,,
120282,Item,490005,0,6,6,1,0,,
120291,Item,490005,0,45,45,1,0,,
120292,Item,490005,0,6,6,1,0,,
120301,Item,910124,0,1,1,1,0,,
120302,Item,490005,0,9,9,1,0,,
120302,Item,910011,0,1,1,1,0,,
120311,Item,490005,0,55,55,1,0,,
120312,Item,490005,0,9,9,1,0,,
120321,Item,490041,0,4,4,1,0,,
120322,Item,490005,0,9,9,1,0,,
120331,Item,490005,0,55,55,1,0,,
120332,Item,490005,0,9,9,1,0,,
120341,Item,490041,0,4,4,1,0,,
120342,Item,490005,0,9,9,1,0,,
120351,Item,490005,0,225,225,1,0,,
120352,Item,490005,0,10,10,1,0,,
120361,Item,490041,0,4,4,1,0,,
120362,Item,490005,0,10,10,1,0,,
120371,Item,490005,0,60,60,1,0,,
120372,Item,490005,0,10,10,1,0,,
120381,Item,490041,0,4,4,1,0,,
120382,Item,490005,0,10,10,1,0,,
120391,Item,490005,0,60,60,1,0,,
120392,Item,490005,0,10,10,1,0,,
120401,Item,910124,0,1,1,1,0,,
120402,Item,490005,0,12,12,1,0,,
120402,Item,910011,0,1,1,1,0,,
120411,Item,490005,0,70,70,1,0,,
120412,Item,490005,0,12,12,1,0,,
120421,Item,490041,0,5,5,1,0,,
120422,Item,490005,0,12,12,1,0,,
120431,Item,490005,0,70,70,1,0,,
120432,Item,490005,0,12,12,1,0,,
120441,Item,490041,0,5,5,1,0,,
120442,Item,490005,0,12,12,1,0,,
120451,Item,490005,0,225,225,1,0,,
120452,Item,490005,0,13,13,1,0,,
120461,Item,490041,0,5,5,1,0,,
120462,Item,490005,0,13,13,1,0,,
120471,Item,490005,0,75,75,1,0,,
120472,Item,490005,0,13,13,1,0,,
120481,Item,490041,0,5,5,1,0,,
120482,Item,490005,0,13,13,1,0,,
120491,Item,490005,0,75,75,1,0,,
120492,Item,490005,0,13,13,1,0,,
120501,Item,490027,0,1,1,1,0,,
120502,Item,490005,0,14,14,1,0,,
120502,Item,910011,0,1,1,1,0,,
120511,Item,490005,0,110,110,1,0,,
120512,Item,490005,0,14,14,1,0,,
120521,Item,490041,0,6,6,1,0,,
120522,Item,490005,0,14,14,1,0,,
120531,Item,490005,0,110,110,1,0,,
120532,Item,490005,0,14,14,1,0,,
120541,Item,490041,0,6,6,1,0,,
120542,Item,490005,0,14,14,1,0,,
120551,Item,490005,0,400,400,1,0,,
120552,Item,490005,0,15,15,1,0,,
120561,Item,490041,0,6,6,1,0,,
120562,Item,490005,0,15,15,1,0,,
120571,Item,490005,0,120,120,1,0,,
120572,Item,490005,0,15,15,1,0,,
120581,Item,490041,0,6,6,1,0,,
120582,Item,490005,0,15,15,1,0,,
120591,Item,490005,0,120,120,1,0,,
120592,Item,490005,0,15,15,1,0,,
120601,Item,910134,0,1,1,1,0,,
120602,Item,490005,0,20,20,1,0,,
120602,Item,910011,0,1,1,1,0,,
120611,Item,490005,0,130,130,1,0,,
120612,Item,490005,0,20,20,1,0,,
120621,Item,490041,0,7,7,1,0,,
120622,Item,490005,0,20,20,1,0,,
120631,Item,490005,0,130,130,1,0,,
120632,Item,490005,0,20,20,1,0,,
120641,Item,490041,0,7,7,1,0,,
120642,Item,490005,0,20,20,1,0,,
120651,Item,490005,0,500,500,1,0,,
120652,Item,490005,0,21,21,1,0,,
120661,Item,490041,0,7,7,1,0,,
120662,Item,490005,0,21,21,1,0,,
120671,Item,490005,0,140,140,1,0,,
120672,Item,490005,0,21,21,1,0,,
120681,Item,490041,0,7,7,1,0,,
120682,Item,490005,0,21,21,1,0,,
120691,Item,490005,0,140,140,1,0,,
120692,Item,490005,0,21,21,1,0,,
120701,Item,490037,0,1,1,1,0,,
120702,Item,490005,0,23,23,1,0,,
120702,Item,910011,0,1,1,1,0,,
120711,Item,490005,0,150,150,1,0,,
120712,Item,490005,0,23,23,1,0,,
120721,Item,490041,0,8,8,1,0,,
120722,Item,490005,0,23,23,1,0,,
120731,Item,490005,0,150,150,1,0,,
120732,Item,490005,0,23,23,1,0,,
120741,Item,490041,0,8,8,1,0,,
120742,Item,490005,0,23,23,1,0,,
120751,Item,910144,0,1,1,1,0,,
120752,Item,490005,0,24,24,1,0,,
120761,Item,490041,0,8,8,1,0,,
120762,Item,490005,0,24,24,1,0,,
120771,Item,490005,0,160,160,1,0,,
120772,Item,490005,0,24,24,1,0,,
120781,Item,490041,0,8,8,1,0,,
120782,Item,490005,0,24,24,1,0,,
120791,Item,490005,0,160,160,1,0,,
120792,Item,490005,0,24,24,1,0,,
120801,Item,490038,0,1,1,1,0,,
120802,Item,490005,0,26,26,1,0,,
120802,Item,910011,0,1,1,1,0,,
120811,Item,490005,0,170,170,1,0,,
120812,Item,490005,0,26,26,1,0,,
120821,Item,490041,0,9,9,1,0,,
120822,Item,490005,0,26,26,1,0,,
120831,Item,490005,0,170,170,1,0,,
120832,Item,490005,0,26,26,1,0,,
120841,Item,490041,0,9,9,1,0,,
120842,Item,490005,0,26,26,1,0,,
120851,Item,910154,0,1,1,1,0,,
120852,Item,490005,0,27,27,1,0,,
120861,Item,490041,0,9,9,1,0,,
120862,Item,490005,0,27,27,1,0,,
120871,Item,490005,0,180,180,1,0,,
120872,Item,490005,0,27,27,1,0,,
120881,Item,490041,0,9,9,1,0,,
120882,Item,490005,0,27,27,1,0,,
120891,Item,490005,0,180,180,1,0,,
120892,Item,490005,0,27,27,1,0,,
120901,Item,490038,0,1,1,1,0,,
120902,Item,490005,0,29,29,1,0,,
120902,Item,910011,0,1,1,1,0,,
120911,Item,490005,0,190,190,1,0,,
120912,Item,490005,0,29,29,1,0,,
120921,Item,490041,0,10,10,1,0,,
120922,Item,490005,0,29,29,1,0,,
120931,Item,490005,0,190,190,1,0,,
120932,Item,490005,0,29,29,1,0,,
120941,Item,490041,0,10,10,1,0,,
120942,Item,490005,0,29,29,1,0,,
120951,Item,911025,0,1,1,1,0,,
120952,Item,490005,0,30,30,1,0,,
120961,Item,490041,0,10,10,1,0,,
120962,Item,490005,0,30,30,1,0,,
120971,Item,490005,0,200,200,1,0,,
120972,Item,490005,0,30,30,1,0,,
120981,Item,490041,0,10,10,1,0,,
120982,Item,490005,0,30,30,1,0,,
120991,Item,490005,0,200,200,1,0,,
120992,Item,490005,0,30,30,1,0,,
121001,Item,490038,0,2,2,1,0,,
121002,Item,490005,0,32,32,1,0,,
121002,Item,910011,0,1,1,1,0,,
130100,Item,400000,0,1,3,14,,,
130100,Item,410011,0,1,3,14,,,
130100,Item,410012,0,1,3,14,,,
130100,Item,410013,0,1,3,14,,,
130100,Item,1304001,0,1,1,9,,,
130100,Item,1303001,0,2,2,45,,,
130100,Item,1303002,0,2,2,10,,,
130100,Item,1301001,0,25,25,30,,,
130100,Item,1301002,0,2,2,10,,,
130100,Item,1300006,0,1,1,1,,,
130100,Item,919044,0,1,1,35,,,
130100,Item,919045,0,1,1,35,,,
130100,Item,919046,0,1,1,45,,,
130100,Item,510101,0,3,3,250,,,
130100,Item,490027,0,1,1,40,,,
130100,Item,490037,0,1,1,12,,,
130100,Item,490038,0,1,1,5,,,
130110,Item,400000,0,1,3,15,,,
130110,Item,410011,0,1,3,15,,,
130110,Item,410012,0,1,3,15,,,
130110,Item,410013,0,1,3,15,,,
130110,Item,1304001,0,1,1,10,,,
130110,Item,1303001,0,2,2,50,,,
130110,Item,1303002,0,2,2,15,,,
130110,Item,1301001,0,50,50,30,,,
130110,Item,1301002,0,10,10,50,,,
130110,Item,1300006,0,1,1,10,,,
130110,Item,919044,0,1,1,25,,,
130110,Item,919045,0,1,1,25,,,
130110,Item,919046,0,1,1,50,,,
130110,Item,510101,0,5,5,250,,,
130110,Item,490027,0,1,1,50,,,
130110,Item,490037,0,1,1,15,,,
130110,Item,490038,0,1,1,7,,,
130120,Item,400000,0,1,3,13,,,
130120,Item,410011,0,1,3,13,,,
130120,Item,410012,0,1,3,13,,,
130120,Item,410013,0,1,3,13,,,
130120,Item,1304001,0,1,1,10,,,
130120,Item,1303001,0,2,2,50,,,
130120,Item,1303002,0,2,2,20,,,
130120,Item,1301001,0,100,100,30,,,
130120,Item,1301002,0,50,50,50,,,
130120,Item,1300006,0,1,1,15,,,
130120,Item,919044,0,1,1,25,,,
130120,Item,919045,0,1,1,25,,,
130120,Item,919046,0,1,1,50,,,
130120,Item,510101,0,10,10,300,,,
130120,Item,490027,0,1,1,50,,,
130120,Item,490037,0,1,1,15,,,
130120,Item,490038,0,1,1,7,,,
130200,Item,400000,0,1,3,14,,,
130200,Item,410011,0,1,3,14,,,
130200,Item,410012,0,1,3,14,,,
130200,Item,410013,0,1,3,14,,,
130200,Item,1304001,0,1,1,9,,,
130200,Item,1303001,0,2,2,45,,,
130200,Item,1303003,0,2,2,10,,,
130200,Item,1301001,0,25,25,30,,,
130200,Item,1301003,0,2,2,10,,,
130200,Item,1300007,0,1,1,1,,,
130200,Item,919044,0,1,1,35,,,
130200,Item,919045,0,1,1,35,,,
130200,Item,919046,0,1,1,45,,,
130200,Item,510101,0,3,3,250,,,
130200,Item,490027,0,1,1,40,,,
130200,Item,490037,0,1,1,12,,,
130200,Item,490038,0,1,1,5,,,
130210,Item,400000,0,1,3,15,,,
130210,Item,410011,0,1,3,15,,,
130210,Item,410012,0,1,3,15,,,
130210,Item,410013,0,1,3,15,,,
130210,Item,1304001,0,1,1,10,,,
130210,Item,1303001,0,2,2,50,,,
130210,Item,1303003,0,2,2,15,,,
130210,Item,1301001,0,50,50,30,,,
130210,Item,1301003,0,10,10,50,,,
130210,Item,1300007,0,1,1,10,,,
130210,Item,919044,0,1,1,25,,,
130210,Item,919045,0,1,1,25,,,
130210,Item,919046,0,1,1,50,,,
130210,Item,510101,0,5,5,250,,,
130210,Item,490027,0,1,1,50,,,
130210,Item,490037,0,1,1,15,,,
130210,Item,490038,0,1,1,7,,,
130220,Item,400000,0,1,3,13,,,
130220,Item,410011,0,1,3,13,,,
130220,Item,410012,0,1,3,13,,,
130220,Item,410013,0,1,3,13,,,
130220,Item,1304001,0,1,1,10,,,
130220,Item,1303001,0,2,2,50,,,
130220,Item,1303003,0,2,2,20,,,
130220,Item,1301001,0,100,100,30,,,
130220,Item,1301003,0,50,50,50,,,
130220,Item,1300007,0,1,1,15,,,
130220,Item,919044,0,1,1,25,,,
130220,Item,919045,0,1,1,25,,,
130220,Item,919046,0,1,1,50,,,
130220,Item,510101,0,10,10,300,,,
130220,Item,490027,0,1,1,50,,,
130220,Item,490037,0,1,1,15,,,
130220,Item,490038,0,1,1,7,,,
140011,Item,911230,0,1,1,1,0,,
140011,Item,490022,0,1,1,1,0,,
140012,Item,911231,0,1,1,1,0,,
140012,Item,490022,0,2,2,1,0,,
140013,Item,911231,0,2,2,1,0,,
140013,Item,490022,0,2,2,1,0,,
140013,Item,472015,0,1,1,1,0,,
140014,Item,911231,0,3,3,1,,,
140014,Item,490022,0,3,3,1,,,
140014,Item,472015,0,1,1,1,,,
140111,Item,911230,0,1,1,1,0,,
140112,Item,911230,0,1,1,1,0,,
140113,Item,911230,0,1,1,1,0,,
140114,Item,911230,0,1,1,1,,,
140211,Item,900020,0,2,2,1,0,,
140212,Item,900020,0,2,2,1,0,,
140212,Item,900019,0,2,2,1,0,,
140212,Item,460014,0,1,1,1,0,,
140213,Item,900019,0,2,2,1,0,,
140213,Item,900021,0,2,2,1,0,,
140213,Item,460014,0,2,2,1,0,,
140213,Item,1302001,0,3,3,1,,,
140214,Item,900021,0,2,2,1,,,
140214,Item,500125,0,1,1,1,,,
140214,Item,460014,0,2,2,1,,,
140214,Item,1302001,0,10,10,1,,,
140311,Item,490034,0,20,20,1,,,
140312,Item,490034,0,35,35,1,,,
140312,Item,911230,0,1,1,1,,,
140313,Item,490034,0,50,50,1,,,
140313,Item,911230,0,2,2,1,,,
140314,Item,490034,0,80,80,1,,,
140314,Item,911230,0,3,3,1,,,
141011,Item,911232,0,1,1,1,0,,
141011,Item,490022,0,1,1,1,0,,
141012,Item,911233,0,1,1,1,0,,
141012,Item,490022,0,2,2,1,0,,
141013,Item,911233,0,2,2,1,0,,
141013,Item,490022,0,2,2,1,0,,
141013,Item,472033,0,1,1,1,0,,
141014,Item,911233,0,3,3,1,,,
141014,Item,490022,0,3,3,1,,,
141014,Item,472033,0,1,1,1,,,
141111,Item,911232,0,1,1,1,0,,
141112,Item,911232,0,1,1,1,0,,
141113,Item,911232,0,1,1,1,0,,
141114,Item,911232,0,1,1,1,,,
141211,Item,900020,0,2,2,1,0,,
141212,Item,900020,0,2,2,1,0,,
141212,Item,900019,0,2,2,1,0,,
141212,Item,460014,0,1,1,1,0,,
141213,Item,900019,0,2,2,1,0,,
141213,Item,900021,0,2,2,1,0,,
141213,Item,460014,0,2,2,1,0,,
141213,Item,1302001,0,3,3,1,,,
141214,Item,900021,0,2,2,1,,,
141214,Item,500125,0,1,1,1,,,
141214,Item,460014,0,2,2,1,,,
141214,Item,1302001,0,10,10,1,,,
141311,Item,490034,0,20,20,1,,,
141312,Item,490034,0,35,35,1,,,
141312,Item,911232,0,1,1,1,,,
141313,Item,490034,0,50,50,1,,,
141313,Item,911232,0,2,2,1,,,
141314,Item,490034,0,80,80,1,,,
141314,Item,911232,0,3,3,1,,,
142011,Item,910241,0,1,1,1,,,
142011,Item,490022,0,1,1,1,,,
142012,Item,910242,0,1,1,1,,,
142012,Item,490022,0,2,2,1,,,
142013,Item,910242,0,2,2,1,,,
142013,Item,490022,0,2,2,1,,,
142013,Item,472054,0,1,1,1,,,
142111,Item,910241,0,1,1,1,,,
142112,Item,910241,0,1,1,1,,,
142113,Item,910241,0,1,1,1,,,
142211,Item,900020,0,2,2,1,,,
142212,Item,900020,0,2,2,1,,,
142212,Item,900019,0,2,2,1,,,
142212,Item,460017,0,1,1,1,,,
142213,Item,900019,0,2,2,1,,,
142213,Item,900021,0,2,2,1,,,
142213,Item,460017,0,2,2,1,,,
142213,Item,1302001,0,3,3,1,,,
142311,Item,490034,0,20,20,1,,,
142312,Item,490034,0,35,35,1,,,
142312,Item,910241,0,1,1,1,,,
142313,Item,490034,0,50,50,1,,,
142313,Item,910241,0,2,2,1,,,
142314,Item,490034,0,70,70,1,,,
142314,Item,910242,0,1,1,1,,,
150000,Item,910012,0,1,1,10000,10000,BossFinishAttack,
150001,Item,452001,0,1,1,10000,2000,NormalItem,
150001,Item,452002,0,1,1,10000,2000,NormalItem,
150001,Item,452003,0,1,1,2000,2000,RareItem,
150001,Item,452004,0,1,1,2000,2000,RareItem,
150002,Item,450001,0,1,1,1,0,,
150003,Item,450002,0,1,1,1,0,,
150004,Item,450003,0,1,1,1,0,,
150005,Item,450004,0,1,1,1,0,,
150006,Item,450001,0,3,4,1,0,,
150006,Item,450002,0,3,4,1,0,,
150006,Item,450003,0,3,4,1,0,,
150006,Item,450004,0,3,4,1,0,,
150007,Item,450001,0,2,2,1,0,,
150008,Item,450002,0,2,2,1,0,,
150009,Item,450003,0,2,2,1,0,,
150010,Item,450004,0,2,2,1,0,,
150011,Item,450001,0,4,4,1,0,,
150011,Item,450002,0,4,4,1,0,,
150011,Item,450003,0,4,4,1,0,,
150011,Item,450004,0,4,4,1,0,,
200101,Item,440001,0,1,1,200,0,,
200101,Item,440011,0,1,1,100,0,,
200101,Item,400001,0,1,1,0,0,,
201001,Item,440001,0,1,1,200,0,,
201001,Item,440011,0,1,1,100,0,,
201001,Item,400001,0,1,1,0,0,,
202001,Item,440001,0,1,1,200,0,,
202001,Item,440011,0,1,1,100,0,,
202001,Item,400001,0,1,1,0,0,,
203001,Item,440001,0,1,1,200,0,,
203001,Item,440011,0,1,1,100,0,,
203001,Item,400001,0,1,1,0,0,,
204001,Item,440001,0,1,1,200,0,,
204001,Item,440011,0,1,1,100,0,,
204001,Item,400001,0,1,1,0,0,,
205001,Item,440001,0,1,1,200,0,,
205001,Item,440011,0,1,1,100,0,,
205001,Item,400001,0,1,1,0,0,,
206001,Item,440001,0,1,1,200,0,,
206001,Item,440011,0,1,1,100,0,,
206001,Item,400001,0,1,1,0,0,,
207001,Item,440001,0,1,1,200,0,,
207001,Item,440011,0,1,1,100,0,,
207001,Item,400001,0,1,1,0,0,,
208001,Item,440001,0,1,1,200,0,,
208001,Item,440011,0,1,1,100,0,,
208001,Item,400001,0,1,1,0,0,,
209001,Item,440001,0,1,1,200,0,,
209001,Item,440011,0,1,1,100,0,,
209001,Item,400001,0,1,1,0,0,,
300101,Item,450001,0,1,1,0,2000,,
300101,Item,450002,0,1,1,0,2000,,
300101,Item,450003,0,1,1,0,2000,,
300101,Item,450004,0,1,1,0,2000,,
300101,Item,410001,0,1,1,0,2000,NormalItem,
300101,Item,410002,0,1,1,0,2000,NormalItem,
300101,Item,410003,0,1,1,0,2000,NormalItem,
300101,Item,490005,0,1,1,0,2000,,
300101,Item,420001,0,1,1,0,2000,NormalItem,
300101,Item,420002,0,1,1,0,2000,NormalItem,
300101,Item,420003,0,1,1,0,2000,NormalItem,
300101,Item,400000,0,1,1,,2000,UniqueItem,
300101,Item,10900201,0,1,1,,,,
300102,Item,430001,0,1,1,0,2000,,
300102,Item,430011,0,1,1,0,2000,,
300102,Item,430021,0,1,1,0,2000,,
300102,Item,430031,0,1,1,0,2000,,
300102,Item,430061,0,1,1,0,2000,,
300102,Item,430071,0,1,1,0,2000,,
300102,Item,430081,0,1,1,0,2000,,
300103,Item,410001,0,1,1,100,500,FieldBossContribution,
300103,Item,410002,0,1,1,300,500,FieldBossContribution,
300103,Item,410003,0,1,1,100,500,FieldBossContribution,
300203,Item,410001,0,1,1,100,500,FieldBossContribution,
300203,Item,410002,0,1,1,300,500,FieldBossContribution,
300203,Item,410003,0,1,1,100,500,FieldBossContribution,
300204,Item,410001,0,1,1,100,10000,,
300204,Item,410002,0,1,1,300,10000,,
300204,Item,410003,0,1,1,100,10000,,
300204,Item,410011,0,1,1,100,10000,UniqueItem,
300204,Item,410012,0,1,1,100,10000,UniqueItem,
300204,Item,410013,0,1,1,100,10000,UniqueItem,
300303,Item,410001,0,1,1,100,1000,FieldBossContribution,
300303,Item,410002,0,1,1,300,1000,FieldBossContribution,
300303,Item,410003,0,1,1,100,1000,FieldBossContribution,
300304,Item,410001,0,1,1,100,2000,,
300304,Item,410002,0,1,1,300,2000,,
300304,Item,410003,0,1,1,100,2000,,
300304,Item,410011,0,1,1,20,2000,UniqueItem,
300304,Item,410012,0,1,1,60,2000,UniqueItem,
300304,Item,410013,0,1,1,20,2000,UniqueItem,
300304,Item,400000,0,1,1,5,2000,UniqueItem,
300403,Item,410001,0,1,1,100,1000,FieldBossContribution,
300403,Item,410002,0,1,1,300,1000,FieldBossContribution,
300403,Item,410003,0,1,1,100,1000,FieldBossContribution,
300503,Item,410001,0,1,1,100,1500,FieldBossContribution,
300503,Item,410002,0,1,1,300,1500,FieldBossContribution,
300503,Item,410003,0,1,1,100,1500,FieldBossContribution,
300603,Item,410001,0,1,1,100,2000,FieldBossContribution,
300603,Item,410002,0,1,1,300,2000,FieldBossContribution,
300603,Item,410003,0,1,1,300,2000,FieldBossContribution,
300603,Item,410013,0,1,1,10,2000,FieldBossContribution,
300603,Item,400000,0,1,1,5,2000,FieldBossContribution,
300703,Item,410001,0,1,1,100,2000,FieldBossContribution,
300703,Item,410002,0,1,1,300,2000,FieldBossContribution,
300703,Item,410003,0,1,1,300,2000,FieldBossContribution,
300703,Item,410012,0,1,1,10,2000,FieldBossContribution,
300703,Item,400000,0,1,1,5,2000,FieldBossContribution,
300803,Item,410001,0,1,1,100,2000,FieldBossContribution,
300803,Item,410002,0,1,1,300,2000,FieldBossContribution,
300803,Item,410003,0,1,1,300,2000,FieldBossContribution,
300803,Item,410011,0,1,1,10,2000,FieldBossContribution,
300803,Item,400000,0,1,1,5,2000,FieldBossContribution,
300903,Item,410001,0,1,1,100,2000,FieldBossContribution,
300903,Item,410002,0,1,1,300,2000,FieldBossContribution,
300903,Item,410003,0,1,1,300,2000,FieldBossContribution,
300903,Item,410011,0,1,1,10,2000,FieldBossContribution,
300903,Item,400000,0,1,1,5,2000,FieldBossContribution,
301001,Item,450001,0,1,1,10000,2000,,
301001,Item,450002,0,1,1,10000,2000,,
301001,Item,450003,0,1,1,10000,2000,,
301001,Item,450004,0,1,1,10000,2000,,
301001,Item,410001,0,1,1,4000,2000,NormalItem,
301001,Item,410002,0,1,1,4000,2000,NormalItem,
301001,Item,410003,0,1,1,4000,2000,NormalItem,
301001,Item,490005,0,1,1,100000,2000,,
301001,Item,420001,0,1,1,1000,2000,NormalItem,
301001,Item,420002,0,1,1,1000,2000,NormalItem,
301001,Item,420003,0,1,1,1000,2000,NormalItem,
301001,Item,400000,0,1,1,500,2000,UniqueItem,
301001,Item,10900201,0,1,1,10000,2000,,
301002,Item,430001,0,1,1,30000,2000,,
301002,Item,430011,0,1,1,30000,2000,,
301002,Item,430021,0,1,1,30000,2000,,
301002,Item,430031,0,1,1,30000,2000,,
301002,Item,430081,0,1,1,30000,2000,,
301002,Item,430002,0,1,1,3000,2000,,
301002,Item,430012,0,1,1,3000,2000,,
301002,Item,430022,0,1,1,3000,2000,,
301002,Item,430032,0,1,1,3000,2000,,
301002,Item,430062,0,1,1,3000,2000,,
301002,Item,430072,0,1,1,3000,2000,,
301002,Item,430082,0,1,1,3000,2000,,
301003,Item,410001,0,1,1,100,3000,FieldBossContribution,
301003,Item,410002,0,1,1,300,3000,FieldBossContribution,
301003,Item,410003,0,1,1,100,3000,FieldBossContribution,
301103,Item,410001,0,1,1,100,3000,FieldBossContribution,
301103,Item,410002,0,1,1,300,3000,FieldBossContribution,
301103,Item,410003,0,1,1,100,3000,FieldBossContribution,
301103,Item,410001,0,1,1,100,2000,FieldBossContribution,
301103,Item,410002,0,1,1,300,2000,FieldBossContribution,
301103,Item,410003,0,1,1,300,2000,FieldBossContribution,
301103,Item,410012,0,1,1,20,2000,FieldBossContribution,
301103,Item,400000,0,1,1,5,2000,FieldBossContribution,
301103,Item,920134,0,1,1,50,2000,,
301103,Item,920135,0,1,1,100,2000,,
301203,Item,410001,0,1,1,100,3000,FieldBossContribution,
301203,Item,410002,0,1,1,300,3000,FieldBossContribution,
301203,Item,410003,0,1,1,100,3000,FieldBossContribution,
301303,Item,410001,0,1,1,100,2000,FieldBossContribution,
301303,Item,410002,0,1,1,300,2000,FieldBossContribution,
301303,Item,410003,0,1,1,300,2000,FieldBossContribution,
301303,Item,410012,0,1,1,20,2000,FieldBossContribution,
301303,Item,400000,0,1,1,5,2000,FieldBossContribution,
301303,Item,920136,0,1,1,25,2000,,
302001,Item,450001,0,1,1,10000,2000,,
302001,Item,450002,0,1,1,10000,2000,,
302001,Item,450003,0,1,1,10000,2000,,
302001,Item,450004,0,1,1,10000,2000,,
302001,Item,410001,0,1,1,4000,2000,NormalItem,
302001,Item,410002,0,1,1,4000,2000,NormalItem,
302001,Item,410003,0,1,1,4000,2000,NormalItem,
302001,Item,490005,0,1,1,150000,2000,,
302001,Item,420001,0,1,1,1000,2000,NormalItem,
302001,Item,420002,0,1,1,1000,2000,NormalItem,
302001,Item,420003,0,1,1,1000,2000,NormalItem,
302001,Item,400000,0,1,1,500,2000,UniqueItem,
302001,Item,10900201,0,1,1,10000,2000,,
302002,Item,430001,0,1,1,28000,2000,,
